,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
336,NIFTY,11150,P,2018-07-26,2018-07-26 14:40:00,BUY,2018-07-26 14:45:00,17.75,12.75,12.75,2018-07-26 14:55:00,12.75,-5.0,0.4574999999999999,-5.4575,-10915.0,Initial SL Hit,2000.0,-1.0915,2018,7,1141606.3650822444,114.16063650822451,118.38526422524124,-4.22462771701673
55,BANKNIFTY,28300,C,2018-08-09,2018-08-09 13:55:00,BUY,2018-08-09 14:00:00,29.7,25.0,25.0,2018-08-09 14:00:00,25.0,-4.699999999999999,0.8205,-5.520499999999999,-11745.744680851063,Initial SL Hit,2127.6595744680853,-1.1745744680851065,2018,8,1129860.6204013934,112.9860620401394,118.38526422524124,-5.399202185101842
56,BANKNIFTY,28300,C,2018-08-09,2018-08-09 14:25:00,BUY,2018-08-09 14:30:00,29.6,23.45,23.45,2018-08-09 14:30:00,23.45,-6.150000000000002,0.79575,-6.945750000000002,-11293.90243902439,Initial SL Hit,1626.0162601626012,-1.129390243902439,2018,8,1118566.717962369,111.85667179623697,118.38526422524124,-6.528592429004277
57,BANKNIFTY,28300,C,2018-08-09,2018-08-09 14:35:00,BUY,2018-08-09 14:40:00,49.0,23.45,23.45,2018-08-09 14:50:00,23.45,-25.55,1.08675,-26.63675,-10425.342465753423,Initial SL Hit,391.3894324853229,-1.0425342465753424,2018,8,1108141.3754966157,110.81413754966162,118.38526422524124,-7.57112667557962
58,BANKNIFTY,27900,P,2018-08-16,2018-08-16 14:20:00,BUY,2018-08-16 14:25:00,24.65,18.3,68.2125,2018-08-16 14:55:00,67.05,42.4,1.3754999999999995,41.0245,64605.51181102364,TSL Hit,1574.8031496062997,6.460551181102364,2018,8,1172746.8873076392,117.27468873076398,118.38526422524124,-1.11057549447726
59,BANKNIFTY,28000,P,2018-08-23,2018-08-23 14:00:00,BUY,2018-08-23 14:05:00,24.45,15.35,15.35,2018-08-23 14:10:00,15.35,-9.1,0.597,-9.697,-10656.043956043955,Initial SL Hit,1098.901098901099,-1.0656043956043957,2018,8,1162090.8433515953,116.20908433515959,118.38526422524124,-2.176179890081656
60,BANKNIFTY,28000,P,2018-08-23,2018-08-23 14:15:00,BUY,2018-08-23 14:20:00,17.35,12.95,12.95,2018-08-23 14:25:00,12.95,-4.400000000000002,0.4545,-4.8545000000000025,-11032.954545454546,Initial SL Hit,2272.727272727272,-1.1032954545454543,2018,8,1151057.8888061407,115.10578888061413,118.38526422524124,-3.279475344627116
61,BANKNIFTY,28000,P,2018-08-30,2018-08-30 14:05:00,BUY,2018-08-30 14:10:00,38.5,30.45,30.45,2018-08-30 14:25:00,30.45,-8.05,1.03425,-9.08425,-11284.782608695652,Initial SL Hit,1242.2360248447203,-1.1284782608695652,2018,8,1139773.1061974452,113.97731061974456,118.38526422524124,-4.407953605496687
62,BANKNIFTY,27400,C,2018-09-06,2018-09-06 14:20:00,BUY,2018-09-06 14:25:00,66.95,48.5,48.5,2018-09-06 15:15:00,48.5,-18.450000000000003,1.73175,-20.18175,-10938.61788617886,Initial SL Hit,542.0054200542005,-1.093861788617886,2018,9,1128834.4883112663,112.88344883112667,118.38526422524124,-5.501815394114573
63,BANKNIFTY,26400,P,2018-09-19,2018-09-19 14:10:00,BUY,2018-09-19 14:15:00,54.1,26.85,101.0375,2018-09-19 14:50:00,89.45,35.35,2.15325,33.19675,12182.293577981653,TSL Hit,366.9724770642202,1.218229357798165,2018,9,1141016.781889248,114.10167818892484,118.38526422524124,-4.283586036316407
64,BANKNIFTY,26400,P,2018-09-19,2018-09-19 14:55:00,BUY,2018-09-19 15:00:00,92.35,62.65,62.65,2018-09-19 15:00:00,62.65,-29.7,2.325,-32.025,-10782.828282828285,Initial SL Hit,336.7003367003368,-1.0782828282828285,2018,9,1130233.9536064197,113.02339536064201,118.38526422524124,-5.361868864599231
337,NIFTY,10950,P,2018-09-27,2018-09-27 13:40:00,BUY,2018-09-27 13:45:00,13.95,10.85,10.85,2018-09-27 13:45:00,10.85,-3.1,0.3719999999999999,-3.4719999999999995,-11200.0,Initial SL Hit,3225.8064516129034,-1.12,2018,9,1119033.9536064197,111.90339536064201,118.38526422524124,-6.481868864599235
338,NIFTY,10950,P,2018-09-27,2018-09-27 13:50:00,BUY,2018-09-27 13:55:00,15.2,9.0,9.0,2018-09-27 14:00:00,9.0,-6.199999999999999,0.363,-6.562999999999999,-10585.48387096774,Initial SL Hit,1612.9032258064517,-1.058548387096774,2018,9,1108448.469735452,110.84484697354523,118.38526422524124,-7.540417251696013
339,NIFTY,10950,P,2018-09-27,2018-09-27 14:05:00,BUY,2018-09-27 14:10:00,8.15,5.3,7.950000000000001,2018-09-27 14:20:00,6.55,-1.6000000000000003,0.2204999999999999,-1.8205000000000005,-6387.719298245615,TSL Hit,3508.7719298245606,-0.6387719298245614,2018,9,1102060.7504372064,110.20607504372067,118.38526422524124,-8.17918918152057
65,BANKNIFTY,25100,P,2018-09-27,2018-09-27 14:25:00,BUY,2018-09-27 14:30:00,77.5,48.75,48.75,2018-09-27 14:40:00,48.75,-28.75,1.89375,-30.64375,-10658.695652173914,Initial SL Hit,347.8260869565217,-1.0658695652173913,2018,9,1091402.0547850325,109.14020547850328,118.38526422524124,-9.245058746737968
66,BANKNIFTY,25100,P,2018-09-27,2018-09-27 14:50:00,BUY,2018-09-27 14:55:00,58.85,34.25,34.25,2018-09-27 15:20:00,38.4,-20.450000000000003,1.45875,-21.90875,-8905.99593495935,EOD Exit,406.5040650406504,-0.890599593495935,2018,9,1082496.0588500733,108.24960588500734,118.38526422524124,-10.135658340233903
67,BANKNIFTY,24600,C,2018-10-04,2018-10-04 14:55:00,BUY,2018-10-04 15:00:00,219.15,175.5,227.5125,2018-10-04 15:15:00,222.95,3.799999999999983,6.6315,-2.831500000000017,-648.6827033218824,TSL Hit,229.0950744558992,-0.0648682703321882,2018,10,1081847.3761467515,108.18473761467516,118.38526422524124,-10.200526610566087
68,BANKNIFTY,24800,P,2018-10-11,2018-10-11 14:40:00,BUY,2018-10-11 14:45:00,145.65,85.2,85.2,2018-10-11 14:50:00,85.2,-60.45,3.46275,-63.91275,-10572.828784119109,Initial SL Hit,165.42597187758477,-1.0572828784119108,2018,10,1071274.5473626324,107.12745473626325,118.38526422524124,-11.257809488977998
69,BANKNIFTY,25500,P,2018-10-17,2018-10-17 14:00:00,BUY,2018-10-17 14:05:00,53.6,27.7,27.7,2018-10-17 14:10:00,27.7,-25.9,1.2194999999999998,-27.1195,-10470.84942084942,Initial SL Hit,386.10038610038606,-1.047084942084942,2018,10,1060803.697941783,106.08036979417831,118.38526422524124,-12.304894431062934
70,BANKNIFTY,25500,P,2018-10-17,2018-10-17 14:15:00,BUY,2018-10-17 14:20:00,48.0,25.55,101.5375,2018-10-17 14:40:00,98.8,50.8,2.202,48.598,21647.21603563474,TSL Hit,445.43429844098,2.164721603563474,2018,10,1082450.9139774176,108.24509139774179,118.38526422524124,-10.140172827499455
71,BANKNIFTY,25500,P,2018-10-17,2018-10-17 14:45:00,BUY,2018-10-17 14:50:00,126.95,87.8,87.8,2018-10-17 14:55:00,87.8,-39.150000000000006,3.22125,-42.37125,-10822.7969348659,Initial SL Hit,255.42784163473812,-1.08227969348659,2018,10,1071628.1170425517,107.1628117042552,118.38526422524124,-11.222452520986039
72,BANKNIFTY,25500,P,2018-10-17,2018-10-17 15:00:00,BUY,2018-10-17 15:05:00,229.0,85.0,310.02500000000003,2018-10-17 15:20:00,300.0,71.0,7.935,63.065,4379.513888888889,TSL Hit,69.44444444444444,0.4379513888888888,2018,10,1076007.6309314407,107.6007630931441,118.38526422524124,-10.784501132097148
340,NIFTY,10150,C,2018-10-25,2018-10-25 14:35:00,BUY,2018-10-25 14:40:00,19.25,11.4,11.4,2018-10-25 15:00:00,11.4,-7.85,0.4597499999999999,-8.30975,-10585.668789808917,Initial SL Hit,1273.8853503184714,-1.0585668789808915,2018,10,1065421.9621416319,106.5421962141632,118.38526422524124,-11.843068011078046
73,BANKNIFTY,25400,C,2018-11-01,2018-11-01 14:15:00,BUY,2018-11-01 14:20:00,20.0,12.25,21.1,2018-11-01 14:40:00,12.25,-7.75,0.4837499999999999,-8.23375,-10624.193548387097,Initial SL hit,1290.3225806451612,-1.0624193548387098,2018,11,1054797.7685932447,105.47977685932449,118.38526422524124,-12.905487365916755
74,BANKNIFTY,26200,C,2018-11-15,2018-11-15 14:15:00,BUY,2018-11-15 14:20:00,10.7,7.75,7.75,2018-11-15 14:25:00,7.75,-2.9499999999999997,0.27675,-3.226749999999999,-10938.13559322034,Initial SL Hit,3389.830508474577,-1.093813559322034,2018,11,1043859.6330000244,104.38596330000246,118.38526422524124,-13.999300925238785
75,BANKNIFTY,26100,P,2018-11-22,2018-11-22 14:10:00,BUY,2018-11-22 14:15:00,21.0,11.1,11.1,2018-11-22 14:20:00,11.1,-9.9,0.4815,-10.3815,-10486.363636363636,Initial SL Hit,1010.10101010101,-1.0486363636363636,2018,11,1033373.2693636607,103.3373269363661,118.38526422524124,-15.047937288875147
76,BANKNIFTY,26100,P,2018-11-22,2018-11-22 14:45:00,BUY,2018-11-22 14:50:00,32.4,16.95,85.775,2018-11-22 15:20:00,95.0,62.6,1.911,60.689,39280.90614886732,EOD Exit,647.2491909385113,3.928090614886732,2018,11,1072654.175512528,107.26541755125282,118.38526422524124,-11.11984667398842
341,NIFTY,10850,C,2018-11-29,2018-11-29 13:40:00,BUY,2018-11-29 13:45:00,7.1,5.1,27.4875,2018-11-29 14:25:00,26.3,19.200000000000003,0.501,18.699,93495.0,TSL Hit,5000.0,9.3495,2018,11,1166149.175512528,116.61491755125283,118.38526422524124,-1.7703466739884135
77,BANKNIFTY,26800,C,2018-11-29,2018-11-29 14:05:00,BUY,2018-11-29 14:10:00,100.95,38.55,144.05,2018-11-29 14:30:00,92.05,-8.900000000000006,2.895,-11.795000000000003,-1890.22435897436,TSL Hit,160.25641025641025,-0.1890224358974359,2018,11,1164258.9511535538,116.42589511535539,118.38526422524124,-1.9593691098858557
78,BANKNIFTY,26800,C,2018-11-29,2018-11-29 14:40:00,BUY,2018-11-29 14:45:00,125.9,88.4,88.4,2018-11-29 15:05:00,88.4,-37.5,3.2145,-40.7145,-10857.2,Initial SL Hit,266.6666666666667,-1.08572,2018,11,1153401.7511535538,115.3401751153554,118.38526422524124,-3.0450891098858506
342,NIFTY,10850,C,2018-11-29,2018-11-29 14:45:00,BUY,2018-11-29 14:50:00,22.45,17.15,17.15,2018-11-29 15:00:00,17.15,-5.300000000000001,0.5939999999999999,-5.894,-11120.754716981131,Initial SL Hit,1886.7924528301885,-1.1120754716981132,2018,11,1142280.9964365726,114.22809964365727,118.38526422524124,-4.15716458158397
79,BANKNIFTY,26900,P,2018-12-13,2018-12-13 14:40:00,BUY,2018-12-13 14:45:00,99.25,71.15,120.7875,2018-12-13 15:00:00,104.0,4.75,3.04875,1.70125,605.4270462633453,TSL Hit,355.8718861209965,0.0605427046263345,2018,12,1142886.423482836,114.2886423482836,118.38526422524124,-4.0966218769576415
80,BANKNIFTY,27100,P,2018-12-27,2018-12-27 14:55:00,BUY,2018-12-27 15:00:00,122.1,80.75,209.5625,2018-12-27 15:20:00,215.3,93.20000000000002,5.060999999999999,88.13900000000002,21315.356711003635,EOD Exit,241.8379685610641,2.131535671100364,2018,12,1164201.7801938397,116.42017801938397,118.38526422524124,-1.9650862058572756
82,BANKNIFTY,27400,P,2019-01-17,2019-01-17 14:05:00,BUY,2019-01-17 14:10:00,42.5,36.6,36.6,2019-01-17 14:10:00,36.6,-5.899999999999999,1.1865,-7.086499999999998,-12011.016949152545,Initial SL Hit,1694.9152542372883,-1.2011016949152542,2019,1,1152190.763244687,115.21907632446872,118.38526422524124,-3.1661879007725275
81,BANKNIFTY,27400,C,2019-01-17,2019-01-17 14:45:00,BUY,2019-01-17 14:50:00,135.7,93.2,138.45,2019-01-17 15:00:00,119.6,-16.099999999999994,3.8295,-19.929499999999997,-4689.294117647059,TSL Hit,235.2941176470589,-0.4689294117647059,2019,1,1147501.4691270401,114.75014691270401,118.38526422524124,-3.6351173125372327
343,NIFTY,10800,C,2019-01-31,2019-01-31 13:35:00,BUY,2019-01-31 13:40:00,16.95,7.3,7.3,2019-01-31 14:40:00,7.3,-9.65,0.3637499999999999,-10.013749999999998,-10376.943005181343,Initial SL Hit,1036.2694300518135,-1.0376943005181345,2019,1,1137124.5261218587,113.71245261218587,118.38526422524124,-4.672811613055373
83,BANKNIFTY,27200,C,2019-01-31,2019-01-31 14:10:00,BUY,2019-01-31 14:15:00,26.3,15.55,78.025,2019-01-31 15:20:00,84.1,57.8,1.656,56.144,52226.97674418604,EOD Exit,930.2325581395348,5.222697674418604,2019,1,1189351.5028660449,118.93515028660447,118.93515028660447,0.0
344,NIFTY,10800,C,2019-01-31,2019-01-31 14:50:00,BUY,2019-01-31 14:55:00,11.5,6.1,29.125,2019-01-31 15:10:00,25.0,13.5,0.5475,12.9525,23986.11111111111,TSL Hit,1851.851851851852,2.3986111111111112,2019,1,1213337.6139771559,121.33376139771558,121.33376139771558,0.0
345,NIFTY,10750,P,2019-02-14,2019-02-14 13:30:00,BUY,2019-02-14 13:35:00,21.0,13.85,22.9,2019-02-14 13:50:00,13.85,-7.15,0.52275,-7.672750000000001,-10731.118881118882,Initial SL hit,1398.6013986013986,-1.0731118881118882,2019,2,1202606.495096037,120.2606495096037,121.33376139771558,-1.0731118881118817
84,BANKNIFTY,26900,C,2019-02-14,2019-02-14 14:20:00,BUY,2019-02-14 14:25:00,97.65,62.2,62.2,2019-02-14 14:45:00,62.2,-35.45,2.3977500000000003,-37.847750000000005,-10676.375176304657,Initial SL Hit,282.08744710860367,-1.0676375176304658,2019,2,1191930.1199197322,119.19301199197324,121.33376139771558,-2.1407494057423406
85,BANKNIFTY,26900,C,2019-02-14,2019-02-14 14:45:00,BUY,2019-02-14 14:50:00,85.5,61.9,61.9,2019-02-14 14:55:00,61.9,-23.6,2.211,-25.811,-10936.86440677966,Initial SL Hit,423.728813559322,-1.093686440677966,2019,2,1180993.2555129526,118.09932555129527,121.33376139771558,-3.234435846420311
346,NIFTY,10800,C,2019-02-21,2019-02-21 13:35:00,BUY,2019-02-21 13:40:00,13.8,10.25,10.25,2019-02-21 13:50:00,10.25,-3.5500000000000007,0.36075,-3.9107500000000006,-11016.19718309859,Initial SL Hit,2816.9014084507035,-1.101619718309859,2019,2,1169977.058329854,116.9977058329854,121.33376139771558,-4.336055564730174
347,NIFTY,10800,C,2019-02-21,2019-02-21 14:00:00,BUY,2019-02-21 14:05:00,11.3,7.65,7.65,2019-02-21 14:35:00,7.65,-3.65,0.28425,-3.934250000000001,-10778.767123287673,Initial SL Hit,2739.72602739726,-1.0778767123287674,2019,2,1159198.2912065662,115.91982912065663,121.33376139771558,-5.413932277058947
86,BANKNIFTY,27700,C,2019-03-07,2019-03-07 14:05:00,BUY,2019-03-07 14:10:00,35.25,15.55,66.2,2019-03-07 14:40:00,64.15,28.90000000000001,1.491,27.40900000000001,13913.197969543153,TSL Hit,507.6142131979696,1.3913197969543152,2019,3,1173111.4891761092,117.31114891761095,121.33376139771558,-4.022612480104627
87,BANKNIFTY,27700,C,2019-03-07,2019-03-07 14:55:00,BUY,2019-03-07 15:00:00,58.6,33.95,33.95,2019-03-07 15:05:00,33.95,-24.65,1.3882500000000002,-26.03825,-10563.1845841785,Initial SL Hit,405.6795131845842,-1.05631845841785,2019,3,1162548.3045919307,116.2548304591931,121.33376139771558,-5.0789309385224755
88,BANKNIFTY,29800,C,2019-03-20,2019-03-20 14:50:00,BUY,2019-03-20 14:55:00,37.65,20.65,20.65,2019-03-20 15:05:00,20.65,-17.0,0.8744999999999999,-17.8745,-10514.411764705885,Initial SL Hit,588.2352941176471,-1.0514411764705884,2019,3,1152033.892827225,115.20338928272251,121.33376139771558,-6.130372114993065
348,NIFTY,11500,C,2019-03-28,2019-03-28 13:30:00,BUY,2019-03-28 13:35:00,32.35,19.6,53.8375,2019-03-28 14:05:00,51.9,19.55,1.26375,18.286249999999995,14342.156862745096,TSL Hit,784.3137254901961,1.4342156862745097,2019,3,1166376.04968997,116.63760496899702,121.33376139771558,-4.696156428718552
89,BANKNIFTY,30400,C,2019-03-28,2019-03-28 14:00:00,BUY,2019-03-28 14:05:00,65.25,34.55,34.55,2019-03-28 14:15:00,34.55,-30.700000000000003,1.497,-32.197,-10487.622149837134,Initial SL Hit,325.7328990228013,-1.0487622149837137,2019,3,1155888.4275401328,115.58884275401331,121.33376139771558,-5.744918643702263
349,NIFTY,11500,C,2019-03-28,2019-03-28 14:10:00,BUY,2019-03-28 14:15:00,56.95,44.15,44.15,2019-03-28 14:25:00,44.15,-12.800000000000004,1.5165,-14.316500000000003,-11184.765625,Initial SL Hit,781.2499999999998,-1.1184765625000002,2019,3,1144703.6619151328,114.4703661915133,121.33376139771558,-6.86339520620227
90,BANKNIFTY,30400,C,2019-03-28,2019-03-28 14:20:00,BUY,2019-03-28 14:25:00,49.55,32.7,32.7,2019-03-28 14:25:00,32.7,-16.849999999999994,1.23375,-18.083749999999995,-10732.19584569733,Initial SL Hit,593.471810089021,-1.073219584569733,2019,3,1133971.4660694355,113.39714660694358,121.33376139771558,-7.936614790771998
91,BANKNIFTY,30400,C,2019-03-28,2019-03-28 14:40:00,BUY,2019-03-28 14:45:00,35.0,20.5,20.5,2019-03-28 14:55:00,20.5,-14.5,0.8325,-15.3325,-10574.137931034484,Initial SL Hit,689.6551724137931,-1.0574137931034482,2019,3,1123397.328138401,112.33973281384013,121.33376139771558,-8.994028583875448
350,NIFTY,11500,C,2019-03-28,2019-03-28 14:40:00,BUY,2019-03-28 14:45:00,41.9,29.3,42.0625,2019-03-28 14:55:00,41.35,-0.5499999999999972,1.24875,-1.7987499999999972,-1427.579365079363,TSL Hit,793.6507936507937,-0.1427579365079363,2019,3,1121969.7487733217,112.1969748773322,121.33376139771558,-9.136786520383382
351,NIFTY,11500,C,2019-03-28,2019-03-28 15:05:00,BUY,2019-03-28 15:10:00,60.25,36.4,61.1125,2019-03-28 15:20:00,66.75,6.5,1.905,4.595,1926.6247379454928,EOD Exit,419.2872117400419,0.1926624737945492,2019,3,1123896.3735112671,112.38963735112675,121.33376139771558,-8.944124046588826
352,NIFTY,11650,P,2019-04-04,2019-04-04 14:25:00,BUY,2019-04-04 14:30:00,64.8,31.75,69.77499999999999,2019-04-04 14:45:00,61.15,-3.649999999999999,1.88925,-5.539249999999998,-1676.0211800302566,TSL Hit,302.571860816944,-0.1676021180030256,2019,4,1122220.352331237,112.22203523312372,121.33376139771558,-9.111726164591857
92,BANKNIFTY,30100,P,2019-04-04,2019-04-04 14:30:00,BUY,2019-04-04 14:35:00,229.35,139.0,212.975,2019-04-04 14:45:00,192.15,-37.19999999999999,6.3225,-43.52249999999999,-4817.100166021028,TSL Hit,110.68068622025456,-0.4817100166021028,2019,4,1117403.252165216,111.74032521652161,121.33376139771558,-9.593436181193965
93,BANKNIFTY,30100,P,2019-04-04,2019-04-04 14:55:00,BUY,2019-04-04 15:00:00,201.2,150.55,150.55,2019-04-04 15:20:00,183.5,-17.69999999999999,5.770499999999999,-23.470499999999987,-4633.85982230997,EOD Exit,197.43336623889445,-0.463385982230997,2019,4,1112769.392342906,111.27693923429061,121.33376139771558,-10.056822163424968
353,NIFTY,11650,P,2019-04-04,2019-04-04 15:05:00,BUY,2019-04-04 15:10:00,54.4,41.3,51.2125,2019-04-04 15:20:00,51.8,-2.6000000000000014,1.5929999999999995,-4.193000000000001,-3200.7633587786263,EOD Exit,763.3587786259541,-0.3200763358778626,2019,4,1109568.6289841274,110.95686289841275,121.33376139771558,-10.376898499302825
354,NIFTY,11550,P,2019-04-11,2019-04-11 13:35:00,BUY,2019-04-11 13:40:00,11.7,4.15,4.15,2019-04-11 14:20:00,4.15,-7.549999999999999,0.23775,-7.787749999999999,-10314.900662251655,Initial SL Hit,1324.5033112582782,-1.0314900662251654,2019,4,1099253.7283218757,109.92537283218759,121.33376139771558,-11.408388565527986
355,NIFTY,11750,P,2019-04-25,2019-04-25 13:55:00,BUY,2019-04-25 14:00:00,35.0,24.4,24.4,2019-04-25 14:05:00,24.4,-10.6,0.8909999999999999,-11.491,-10840.566037735847,Initial SL Hit,943.3962264150942,-1.0840566037735848,2019,4,1088413.1622841398,108.841316228414,121.33376139771558,-12.492445169301575
94,BANKNIFTY,29800,P,2019-04-25,2019-04-25 14:15:00,BUY,2019-04-25 14:20:00,36.8,16.25,232.3375,2019-04-25 15:20:00,225.0,188.2,3.927,184.273,89670.5596107056,TSL Hit,486.6180048661801,8.96705596107056,2019,4,1178083.7218948454,117.80837218948456,121.33376139771558,-3.5253892082310188
356,NIFTY,11750,P,2019-04-25,2019-04-25 14:35:00,BUY,2019-04-25 14:40:00,25.0,16.35,108.675,2019-04-25 15:20:00,105.95,80.95,1.96425,78.98575,91313.00578034684,TSL Hit,1156.06936416185,9.131300578034685,2019,4,1269396.7276751923,126.93967276751924,126.93967276751924,0.0
95,BANKNIFTY,29800,P,2019-05-02,2019-05-02 15:05:00,BUY,2019-05-02 15:10:00,86.0,63.0,63.0,2019-05-02 15:20:00,86.55,0.5499999999999972,2.58825,-2.038250000000003,-886.1956521739143,EOD Exit,434.7826086956522,-0.0886195652173914,2019,5,1268510.5320230185,126.85105320230186,126.93967276751924,-0.08861956521738534
357,NIFTY,11300,P,2019-05-09,2019-05-09 13:45:00,BUY,2019-05-09 13:50:00,34.2,18.95,31.500000000000004,2019-05-09 13:55:00,28.45,-5.750000000000004,0.93975,-6.689750000000004,-4386.721311475411,TSL Hit,655.7377049180326,-0.4386721311475411,2019,5,1264123.810711543,126.41238107115431,126.93967276751924,-0.5272916963649266
358,NIFTY,11300,P,2019-05-09,2019-05-09 14:00:00,BUY,2019-05-09 14:05:00,32.8,25.95,25.95,2019-05-09 14:10:00,25.95,-6.849999999999998,0.88125,-7.731249999999997,-11286.496350364963,Initial SL Hit,1459.8540145985403,-1.1286496350364963,2019,5,1252837.314361178,125.28373143611782,126.93967276751924,-1.6559413314014222
96,BANKNIFTY,28900,P,2019-05-09,2019-05-09 14:00:00,BUY,2019-05-09 14:05:00,90.0,74.85,74.85,2019-05-09 14:15:00,74.85,-15.150000000000006,2.47275,-17.622750000000007,-11632.178217821782,Initial SL Hit,660.0660066006598,-1.1632178217821785,2019,5,1241205.1361433563,124.12051361433564,126.93967276751924,-2.8191591531836053
359,NIFTY,11200,C,2019-05-16,2019-05-16 13:55:00,BUY,2019-05-16 14:00:00,27.9,12.35,39.0125,2019-05-16 14:20:00,36.4,8.5,0.9645,7.5355,4845.980707395499,TSL Hit,643.0868167202573,0.4845980707395498,2019,5,1246051.116850752,124.60511168507519,126.93967276751924,-2.334561082444054
97,BANKNIFTY,28600,C,2019-05-16,2019-05-16 14:20:00,BUY,2019-05-16 14:25:00,146.7,104.4,177.95,2019-05-16 14:40:00,143.95,-2.75,4.359749999999999,-7.109749999999999,-1680.791962174941,TSL Hit,236.40661938534288,-0.1680791962174941,2019,5,1244370.324888577,124.4370324888577,126.93967276751924,-2.502640278661545
360,NIFTY,11200,C,2019-05-16,2019-05-16 14:25:00,BUY,2019-05-16 14:30:00,52.0,29.05,49.1875,2019-05-16 14:40:00,36.3,-15.700000000000005,1.3245,-17.024500000000003,-7418.082788671026,TSL Hit,435.7298474945534,-0.7418082788671025,2019,5,1236952.2420999059,123.6952242099906,126.93967276751924,-3.244448557528642
98,BANKNIFTY,28600,C,2019-05-16,2019-05-16 14:55:00,BUY,2019-05-16 15:00:00,119.6,76.5,204.6,2019-05-16 15:20:00,238.4,118.8,5.37,113.43,26317.86542923434,EOD Exit,232.0185614849188,2.631786542923434,2019,5,1263270.10752914,126.32701075291403,126.93967276751924,-0.6126620146052062
361,NIFTY,11200,C,2019-05-16,2019-05-16 15:05:00,BUY,2019-05-16 15:10:00,27.0,5.1,40.650000000000006,2019-05-16 15:20:00,52.0,25.0,1.185,23.815,10874.429223744291,EOD Exit,456.6210045662101,1.0874429223744293,2019,5,1274144.5367528843,127.41445367528847,127.41445367528847,0.0
