,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,Entry Date,Signal Generated At,Trade Type,Initial SL,Final SL,After Costs,Remarks,Leverage,Index,Portfolio,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
1867,,,,,,,42307.8,2023-01-16 12:45:00,,,42156.4,,2023-01-16 14:15:00,,-151.40000000000146,,120.0,-19181.57040000017,-0.23976963000000215,2023,1,,,,,2023-01-16 12:45:00,2023-01-16 12:15:00,LONG,41673.183000000005,41673.183000000005,-159.84642000000144,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-4795.392600000043,-0.4795392600000043
1868,,,,,,,60204.52,2023-01-16 13:15:00,,,60079.82,,2023-01-16 14:15:00,,-124.69999999999708,,130.0,-17774.696419999622,-0.22218370524999526,2023,1,,,,,2023-01-16 13:15:00,2023-01-16 12:15:00,LONG,59843.29287999999,59843.29287999999,-136.7284339999971,MACD Reversal,8.0,SENSEX,1000000.0,250000.0,32.5,-4443.6741049999055,-0.4443674104999905
1866,,,,,,,17923.1,2023-01-16 13:15:00,,,17894.85,,2023-01-16 14:15:00,,-28.25,,275.0,-9738.73725,-0.121734215625,2023,1,,,,,2023-01-16 13:15:00,2023-01-16 12:15:00,LONG,17804.807539999998,17804.807539999998,-35.41359,MACD Reversal,5.0,NIFTY,1000000.0,250000.0,68.75,-2434.6843125,-0.24346843125
1870,,,,,,,18016.45,2023-01-17 10:15:00,,,18029.35,,2023-01-20 14:15:00,,12.899999999997815,,275.0,1564.9809999993995,0.01956226249999245,2023,1,,,,,2023-01-17 10:15:00,2023-01-17 09:15:00,LONG,17897.54143,18034.10875,5.6908399999978165,TSL Hit,5.0,NIFTY,1000000.0,250000.0,68.75,391.2452499998499,0.0391245249999849
1869,,,,,,,60535.76,2023-01-17 10:15:00,,,60420.52,,2023-01-25 09:15:00,,-115.24000000000524,,130.0,-16553.63164000068,-0.2069203955000085,2023,1,,,,,2023-01-17 10:15:00,2023-01-17 09:15:00,LONG,60172.54544,60633.95683333333,-127.33562800000524,TSL Hit,8.0,SENSEX,1000000.0,250000.0,32.5,-4138.40791000017,-0.413840791000017
1871,,,,,,,42298.75,2023-01-17 11:45:00,,,42048.3,,2023-01-17 12:15:00,,-250.4499999999971,,120.0,-31066.16459999965,-0.38832705749999563,2023,1,,,,,2023-01-17 11:45:00,2023-01-17 11:15:00,LONG,41664.26875,41664.26875,-258.8847049999971,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-7766.541149999913,-0.7766541149999913
1873,,,,,,,42344.9,2023-01-18 09:45:00,,,42405.1,,2023-01-19 09:15:00,,60.19999999999709,,120.0,6206.999999999651,0.0775874999999956,2023,1,,,,,2023-01-18 09:45:00,2023-01-18 09:15:00,LONG,41709.7265,42430.41,51.72499999999709,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,1551.7499999999127,0.1551749999999912
1872,,,,,,,7031.2,2023-01-18 10:15:00,,,7026.25,,2023-01-20 10:15:00,,-4.949999999999818,,1150.0,-13775.533749999791,-0.1721941718749974,2023,1,,,,,2023-01-18 10:15:00,2023-01-18 09:15:00,LONG,6984.79408,6984.79408,-11.97872499999982,MACD Reversal,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,-3443.8834374999483,-0.3443883437499948
672,2023-01-18,Wednesday,2023-01-19,1.0,18150.0,C,63.55,14:35:00,79.25,0.0,0.05,2023-01-19,15:25:00,EOD exit,63.5,0.636,881.5426997245179,55417.30027548209,2.7708650137741047,2023,1,75.0,0.05,5.597796143250688,200.0,2023-01-18 14:35:00,,,,,,,,,,,,,
1874,,,,,,,42431.6,2023-01-19 10:45:00,,,42292.45,,2023-01-19 12:45:00,,-139.15000000000146,,120.0,-17714.688600000176,-0.22143360750000216,2023,1,,,,,2023-01-19 10:45:00,2023-01-19 10:15:00,LONG,41795.126,41795.126,-147.62240500000146,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-4428.672150000044,-0.4428672150000043
674,2023-01-20,Friday,2023-01-25,5.0,18150.0,C,80.85,09:20:00,99.0,0.0,99.0,2023-01-20,10:40:00,SL hit,-18.15000000000001,1.7985,881.5426997245179,-17585.45454545455,-0.8792727272727275,2023,1,105.7,69.45,1.0049586776859496,200.0,2023-01-20 09:20:00,,,,,,,,,,,,,
1875,,,,,,,42616.95,2023-01-20 09:45:00,,,42504.45,,2023-01-20 14:45:00,,-112.5,,120.0,-14521.4568,-0.18151820999999996,2023,1,,,,,2023-01-20 09:45:00,2023-01-20 09:15:00,LONG,41977.69575,42535.43333333333,-121.01214,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-3630.3642,-0.3630364199999999
673,2023-01-20,Friday,2023-01-25,5.0,18100.0,P,73.85,10:40:00,111.95,84.735,111.95,2023-01-20,14:00:00,SL hit,-38.10000000000001,1.858,524.9343832020996,-20975.3280839895,-1.048766404199475,2023,1,116.55,66.05,0.4094488188976375,118.76640419947503,2023-01-20 10:40:00,,,,,,,,,,,,,
675,2023-01-20,Friday,2023-01-25,5.0,18150.0,C,84.75,11:35:00,105.75,0.0,0.15,2023-01-25,15:25:00,EOD exit,84.6,0.8490000000000001,881.5426997245179,73830.08264462808,3.6915041322314033,2023,1,97.35,0.1,7.462258953168044,200.0,2023-01-20 11:35:00,,,,,,,,,,,,,
1876,,,,,,,42962.15,2023-01-23 09:45:00,,,42755.45,,2023-01-23 15:15:00,,-206.7000000000044,,120.0,-25832.611200000527,-0.32290764000000666,2023,1,,,,,2023-01-23 09:45:00,2023-01-23 09:15:00,LONG,42317.71775,42796.32666666667,-215.2717600000044,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-6458.152800000133,-0.6458152800000133
676,2023-01-23,Monday,2023-01-25,2.0,18100.0,P,41.0,10:00:00,91.65,46.4375,91.65,2023-01-25,09:40:00,SL hit,-50.650000000000006,1.3265,394.86673247778873,-20523.79072063179,-1.0261895360315896,2023,1,91.95,17.35,0.9338598223099704,89.3385982230997,2023-01-23 10:00:00,,,,,,,,,,,,,
1877,,,,,,,7047.6,2023-01-23 12:15:00,,,7016.05,,2023-01-24 15:15:00,,-31.550000000000185,,1150.0,-44369.09875000021,-0.5546137343750026,2023,1,,,,,2023-01-23 12:15:00,2023-01-23 11:15:00,LONG,7001.08584,7001.08584,-38.58182500000018,MACD Reversal,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,-11092.274687500052,-1.1092274687500052
1878,,,,,,,18116.45,2023-01-23 13:15:00,,,18101.15,,2023-01-24 15:15:00,,-15.299999999999272,,275.0,-6199.4679999998,-0.0774933499999975,2023,1,,,,,2023-01-23 13:15:00,2023-01-23 12:15:00,LONG,17996.88143,18103.585,-22.54351999999928,TSL Hit,5.0,NIFTY,1000000.0,250000.0,68.75,-1549.8669999999502,-0.154986699999995
1879,,,,,,,42792.65,2023-01-24 12:45:00,,,42690.4,,2023-01-24 13:15:00,,-102.25,,120.0,-13295.7966,-0.16619745749999995,2023,1,,,,,2023-01-24 12:45:00,2023-01-24 12:15:00,LONG,42150.76025,42150.76025,-110.798305,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-3323.94915,-0.3323949149999999
677,2023-01-27,Friday,2023-02-02,6.0,17900.0,C,80.85,12:30:00,180.0,0.0,0.05,2023-02-02,15:25:00,EOD exit,80.8,0.8089999999999999,201.71457387796264,16135.35047907211,0.8067675239536056,2023,2,141.55,0.05,1.6298537569339384,45.13363590519415,2023-01-27 12:30:00,,,,,,,,,,,,,
678,2023-01-30,Monday,2023-02-02,3.0,17500.0,P,113.35,09:55:00,222.8,7.307499999999999,0.05,2023-02-02,15:25:00,EOD exit,113.3,1.134,182.73184102329827,20496.299680219272,1.0248149840109637,2023,2,204.0,0.05,2.070351758793969,39.9725902238465,2023-01-30 09:55:00,,,,,,,,,,,,,
1880,,,,,,,6865.0,2023-01-31 10:15:00,,,6963.4,,2023-02-01 13:15:00,,98.39999999999964,,1150.0,105208.6699999996,1.3151083749999948,2023,1,,,,,2023-01-31 10:15:00,2023-01-31 09:15:00,LONG,6819.691,6968.552500000001,91.48579999999964,TSL Hit,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,26302.167499999898,2.6302167499999896
1881,,,,,,,40661.25,2023-01-31 12:45:00,,,41034.0,,2023-02-01 13:45:00,,372.75,,120.0,43749.657,0.5468707125000001,2023,1,,,,,2023-01-31 12:45:00,2023-01-31 12:15:00,LONG,40051.33125,41082.14000000001,364.580475,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,10937.41425,1.0937414250000002
1882,,,,,,,17815.3,2023-02-01 10:15:00,,,17697.719019999997,,2023-02-01 13:15:00,,-117.58098000000246,,275.0,-34287.985546100674,-0.42859981932625846,2023,2,,,,,2023-02-01 10:15:00,2023-02-01 09:15:00,LONG,17697.719019999997,17697.719019999997,-124.68358380400244,Initial SL Hit,5.0,NIFTY,1000000.0,250000.0,68.75,-8571.996386525168,-0.8571996386525169
1883,,,,,,,60141.65,2023-02-01 12:15:00,,,59780.8001,,2023-02-01 13:15:00,,-360.849900000001,,130.0,-48469.47885130013,-0.6058684856412516,2023,2,,,,,2023-02-01 12:15:00,2023-02-01 11:15:00,LONG,59780.8001,59780.8001,-372.84214501000105,Initial SL Hit,8.0,SENSEX,1000000.0,250000.0,32.5,-12117.369712825031,-1.2117369712825032
1884,,,,,,,59862.49,2023-02-02 09:15:00,,,59503.31506,,2023-02-02 10:15:00,,-359.17493999999715,,130.0,-48244.49766577963,-0.6030562208222453,2023,2,,,,,2023-02-02 09:15:00,2023-02-01 15:15:00,LONG,59503.31506,59503.31506,-371.11152050599713,Initial SL Hit,8.0,SENSEX,1000000.0,250000.0,32.5,-12061.124416444907,-1.2061124416444906
1885,,,,,,,6949.7,2023-02-02 09:15:00,,,6903.831979999999,,2023-02-02 09:15:00,,-45.8680200000008,,1150.0,-60714.00388850092,-0.7589250486062615,2023,2,,,,,2023-02-02 09:15:00,2023-02-01 15:15:00,LONG,6903.831979999999,6903.831979999999,-52.7947859900008,Initial SL Hit,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,-15178.50097212523,-1.517850097212523
1886,,,,,,,59872.78,2023-02-02 11:15:00,,,59690.16,,2023-02-02 12:15:00,,-182.6199999999953,,130.0,-25294.9182199994,-0.3161864777499925,2023,2,,,,,2023-02-02 11:15:00,2023-02-02 10:15:00,LONG,59513.54332,59513.54332,-194.57629399999536,MACD Reversal,8.0,SENSEX,1000000.0,250000.0,32.5,-6323.729554999849,-0.632372955499985
1887,,,,,,,59999.98,2023-02-02 15:15:00,,,60312.0,,2023-02-13 09:15:00,,312.0199999999968,,130.0,38998.54425999958,0.4874818032499948,2023,2,,,,,2023-02-02 15:15:00,2023-02-02 14:15:00,LONG,59639.98012,60345.71233333333,299.9888019999968,TSL Hit,8.0,SENSEX,1000000.0,250000.0,32.5,9749.636064999895,0.9749636064999896
1888,,,,,,,40903.2,2023-02-03 12:15:00,,,41375.0,,2023-02-06 14:15:00,,471.8000000000029,,120.0,55628.66160000035,0.6953582700000042,2023,2,,,,,2023-02-03 12:15:00,2023-02-03 11:45:00,LONG,40289.652,41419.93333333333,463.5721800000029,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,13907.165400000087,1.3907165400000083
679,2023-02-03,Friday,2023-02-09,6.0,17700.0,P,119.3,12:45:00,200.0,0.44,0.05,2023-02-09,15:25:00,EOD exit,119.25,1.1935,247.83147459727385,29258.11648079306,1.462905824039653,2023,2,133.85,0.05,2.9553903345724906,54.832713754646846,2023-02-03 12:45:00,,,,,,,,,,,,,
1889,,,,,,,17721.35,2023-02-03 13:15:00,,,17654.65,,2023-02-07 12:15:00,,-66.69999999999709,,275.0,-20288.1799999992,-0.25360224999999,2023,2,,,,,2023-02-03 13:15:00,2023-02-03 12:15:00,LONG,17604.389089999997,17690.488749999997,-73.77519999999708,TSL Hit,5.0,NIFTY,1000000.0,250000.0,68.75,-5072.0449999998,-0.50720449999998
1890,,,,,,,6955.4,2023-02-03 15:15:00,,,7000.0,,2023-02-13 09:15:00,,44.60000000000037,,1150.0,43265.64500000042,0.5408205625000052,2023,2,,,,,2023-02-03 15:15:00,2023-02-03 14:15:00,LONG,6909.49436,6951.27875,37.622300000000365,MACD Reversal,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,10816.411250000105,1.0816411250000104
680,2023-02-06,Monday,2023-02-09,3.0,17850.0,C,55.9,10:50:00,100.0,0.0,42.9,2023-02-09,15:25:00,EOD exit,13.0,0.988,453.51473922902494,5447.619047619048,0.2723809523809524,2023,2,95.6,14.7,1.868480725623583,101.1904761904762,2023-02-06 10:50:00,,,,,,,,,,,,,
1891,,,,,,,41396.8,2023-02-07 09:15:00,,,41386.35,,2023-02-07 11:15:00,,-10.450000000004366,,120.0,-2247.397800000524,-0.0280924725000065,2023,2,,,,,2023-02-07 09:15:00,2023-02-06 15:15:00,LONG,40775.848000000005,41407.50333333333,-18.728315000004365,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-561.8494500001309,-0.056184945000013
1892,,,,,,,41419.75,2023-02-07 13:45:00,,,41494.05,,2023-02-08 15:15:00,,74.30000000000291,,120.0,7921.034400000349,0.09901293000000436,2023,2,,,,,2023-02-07 13:45:00,2023-02-07 13:15:00,LONG,40798.45375,41541.46333333333,66.0086200000029,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,1980.2586000000872,0.1980258600000087
1893,,,,,,,17867.85,2023-02-08 11:15:00,,,17749.922189999997,,2023-02-13 09:15:00,,-117.92781000000105,,275.0,-34389.12522045029,-0.4298640652556286,2023,2,,,,,2023-02-08 11:15:00,2023-02-08 10:15:00,LONG,17749.922189999997,17804.829999999998,-125.05136443800104,Initial SL hit,5.0,NIFTY,1000000.0,250000.0,68.75,-8597.281305112572,-0.8597281305112572
1894,,,,,,,41575.55,2023-02-09 09:15:00,,,41292.85,,2023-02-09 09:15:00,,-282.7000000000044,,120.0,-34918.420800000524,-0.4364802600000065,2023,2,,,,,2023-02-09 09:15:00,2023-02-08 15:15:00,LONG,40951.91675,40951.91675,-290.98684000000435,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-8729.605200000131,-0.872960520000013
1895,,,,,,,41556.45,2023-02-09 14:45:00,,,41531.65,,2023-02-10 14:15:00,,-24.799999999995634,,120.0,-3973.057199999476,-0.04966321499999345,2023,2,,,,,2023-02-09 14:45:00,2023-02-09 14:15:00,LONG,40933.10325,41568.02333333334,-33.10880999999564,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-993.2642999998692,-0.0993264299999869
681,2023-02-10,Friday,2023-02-16,6.0,17800.0,P,80.15,13:05:00,104.0,73.3275,104.0,2023-02-13,09:55:00,SL hit,-23.849999999999994,1.8415,838.5744234800841,-21544.23480083857,-1.0772117400419285,2023,2,106.0,52.15,2.348008385744236,186.5828092243187,2023-02-10 13:05:00,,,,,,,,,,,,,
682,2023-02-10,Friday,2023-02-16,6.0,17850.0,C,95.3,13:50:00,145.0,0.0,145.0,2023-02-15,15:00:00,SL hit,-49.7,2.403,402.4144869215292,-20967.002012072437,-1.0483501006036215,2023,2,165.6,46.55,1.9617706237424548,89.78873239436619,2023-02-10 13:50:00,,,,,,,,,,,,,
1896,,,,,,,41577.6,2023-02-10 15:15:00,,,41292.75,,2023-02-13 09:45:00,,-284.84999999999854,,120.0,-35176.44419999982,-0.43970555249999776,2023,2,,,,,2023-02-10 15:15:00,2023-02-10 14:45:00,LONG,40953.936,40953.936,-293.13703499999855,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-8794.111049999956,-0.8794111049999955
683,2023-02-13,Monday,2023-02-16,3.0,17750.0,P,72.35,13:25:00,103.8,0.345,0.1,2023-02-16,15:25:00,EOD exit,72.25,0.7244999999999999,635.9300476947535,45485.21462639109,2.274260731319554,2023,2,81.45,0.1,4.594594594594594,141.09697933227343,2023-02-13 13:25:00,,,,,,,,,,,,,
1897,,,,,,,60769.93,2023-02-14 10:15:00,,,60879.87,,2023-02-17 13:15:00,,109.94000000000231,,130.0,12710.752600000304,0.1588844075000038,2023,2,,,,,2023-02-14 10:15:00,2023-02-14 09:15:00,LONG,60405.31042,60808.99083333333,97.77502000000231,MACD Reversal,8.0,SENSEX,1000000.0,250000.0,32.5,3177.6881500000754,0.3177688150000076
1898,,,,,,,17860.3,2023-02-14 11:15:00,,,17921.05,,2023-02-17 12:15:00,,60.75,,275.0,14738.27575,0.184228446875,2023,2,,,,,2023-02-14 11:15:00,2023-02-14 10:15:00,LONG,17742.422019999998,17912.5375,53.59373,MACD Reversal,5.0,NIFTY,1000000.0,250000.0,68.75,3684.5689375,0.36845689375
1899,,,,,,,41466.85,2023-02-14 13:15:00,,,41555.75,,2023-02-15 12:45:00,,88.90000000000146,,120.0,9671.728800000174,0.12089661000000215,2023,2,,,,,2023-02-14 13:15:00,2023-02-14 12:45:00,LONG,40844.84725,41566.2,80.59774000000145,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,2417.9322000000434,0.2417932200000043
1900,,,,,,,41609.55,2023-02-15 13:15:00,,,41743.0,,2023-02-16 14:15:00,,133.4499999999971,,120.0,15013.76939999965,0.1876721174999956,2023,2,,,,,2023-02-15 13:15:00,2023-02-15 12:45:00,LONG,40985.40675,41763.443333333336,125.11474499999709,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,3753.442349999913,0.3753442349999912
1901,,,,,,,7005.95,2023-02-15 15:15:00,,,7012.2,,2023-02-17 10:15:00,,6.25,,1150.0,-872.9362500000002,-0.010911703125,2023,2,,,,,2023-02-15 15:15:00,2023-02-15 14:15:00,LONG,6959.71073,6994.411249999999,-0.7590750000000002,MACD Reversal,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,-218.23406250000005,-0.02182340625
684,2023-02-17,Friday,2023-02-23,6.0,18000.0,C,80.95,12:55:00,125.0,0.0,0.05,2023-02-23,15:25:00,EOD exit,80.9,0.81,454.0295119182747,36363.22360953462,1.8181611804767317,2023,2,91.6,0.05,3.6730987514188422,102.1566401816118,2023-02-17 12:55:00,,,,,,,,,,,,,
685,2023-02-20,Monday,2023-02-23,3.0,17950.0,P,68.2,09:45:00,115.0,90.7125,115.0,2023-02-20,12:45:00,SL hit,-46.8,1.832,427.35042735042737,-20782.905982905984,-1.0391452991452992,2023,2,117.55,58.2,0.4273504273504273,95.88675213675214,2023-02-20 09:45:00,,,,,,,,,,,,,
1902,,,,,,,7023.0,2023-02-20 12:15:00,,,7000.95,,2023-02-20 14:15:00,,-22.050000000000185,,1150.0,-33421.27125000021,-0.41776589062500263,2023,2,,,,,2023-02-20 12:15:00,2023-02-20 11:15:00,LONG,6976.6482,7007.141250000001,-29.06197500000018,TSL Hit,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,-8355.317812500052,-0.8355317812500053
686,2023-02-21,Tuesday,2023-02-23,2.0,17900.0,P,64.5,10:30:00,114.15,84.075,114.15,2023-02-21,12:30:00,SL hit,-49.650000000000006,1.7865000000000002,402.81973816717016,-20719.63746223565,-1.0359818731117825,2023,2,115.0,62.7,0.0725075528700905,90.13091641490432,2023-02-21 10:30:00,,,,,,,,,,,,,
687,2023-02-24,Friday,2023-03-02,6.0,17600.0,C,56.5,12:35:00,119.5,0.0,0.05,2023-03-02,15:25:00,EOD exit,56.45,0.5655,317.46031746031747,17741.111111111113,0.8870555555555557,2023,3,63.55,0.05,1.7920634920634924,69.84126984126985,2023-02-24 12:35:00,,,,,,,,,,,,,
1903,,,,,,,40240.35,2023-02-27 11:45:00,,,40238.05,,2023-02-28 12:15:00,,-2.2999999999956344,,120.0,-1241.740799999476,-0.0155217599999934,2023,2,,,,,2023-02-27 11:45:00,2023-02-27 11:15:00,LONG,39636.74475,40239.47,-10.347839999995632,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-310.4351999998689,-0.0310435199999868
688,2023-02-27,Monday,2023-03-02,3.0,17400.0,P,122.65,13:15:00,145.0,98.16,145.0,2023-02-28,14:00:00,SL hit,-22.349999999999994,2.6765,894.8545861297541,-22395.078299776287,-1.1197539149888143,2023,2,148.0,58.15,5.771812080536915,194.6308724832215,2023-02-27 13:15:00,,,,,,,,,,,,,
1904,,,,,,,6811.2,2023-02-28 12:15:00,,,6934.15,,2023-03-09 14:15:00,,122.94999999999982,,1150.0,133488.92374999978,1.6686115468749971,2023,2,,,,,2023-02-28 12:15:00,2023-02-28 11:15:00,LONG,6766.24608,6880.688750000001,116.07732499999982,MACD Reversal,8.0,MIDCPNIFTY,1000000.0,250000.0,287.5,33372.230937499946,3.3372230937499943
1905,,,,,,,40243.55,2023-02-28 14:45:00,,,40594.3,,2023-03-02 09:15:00,,350.75,,120.0,41119.9458,0.5139993225,2023,2,,,,,2023-02-28 14:45:00,2023-02-28 14:15:00,LONG,39639.89675,40596.94666666666,342.666215,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,10279.98645,1.027998645
689,2023-03-01,Wednesday,2023-03-02,1.0,17350.0,P,37.2,10:00:00,74.95,28.372499999999995,28.4,2023-03-02,15:25:00,EOD exit,8.800000000000004,0.6559999999999999,529.8013245033112,4314.701986754969,0.21573509933774845,2023,3,49.9,8.8,1.504635761589404,114.90066225165565,2023-03-01 10:00:00,,,,,,,,,,,,,
1906,,,,,,,17445.7,2023-03-01 14:15:00,,,17354.35,,2023-03-02 09:15:00,,-91.35000000000218,,275.0,-27035.2527500006,-0.3379406593750075,2023,3,,,,,2023-03-01 14:15:00,2023-03-01 13:15:00,LONG,17330.55838,17330.55838,-98.31001000000218,MACD Reversal,5.0,NIFTY,1000000.0,250000.0,68.75,-6758.81318750015,-0.675881318750015
1907,,,,,,,40688.05,2023-03-02 10:15:00,,,40426.8,,2023-03-02 13:15:00,,-261.25,,120.0,-32323.378200000003,-0.4040422275,2023,3,,,,,2023-03-02 10:15:00,2023-03-02 09:45:00,LONG,40077.72925,40077.72925,-269.361485,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-8080.844550000001,-0.808084455
1908,,,,,,,40835.8,2023-03-03 09:45:00,,,41313.7,,2023-03-06 13:15:00,,477.8999999999942,,120.0,56362.2059999993,0.7045275749999912,2023,3,,,,,2023-03-03 09:45:00,2023-03-03 09:15:00,LONG,40223.263,41398.50666666667,469.6850499999942,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,14090.551499999823,1.4090551499999824
1909,,,,,,,17514.75,2023-03-03 10:15:00,,,17586.4,,2023-03-09 14:15:00,,71.65000000000146,,275.0,17773.1867500004,0.222164834375005,2023,3,,,,,2023-03-03 10:15:00,2023-03-03 09:15:00,LONG,17399.15265,17578.595,64.62977000000146,MACD Reversal,5.0,NIFTY,1000000.0,250000.0,68.75,4443.2966875001,0.44432966875001
1910,,,,,,,59705.9,2023-03-03 11:15:00,,,59784.43,,2023-03-09 15:15:00,,78.52999999999884,,130.0,8655.525709999849,0.1081940713749981,2023,3,,,,,2023-03-03 11:15:00,2023-03-03 10:15:00,LONG,59347.6646,59597.186,66.58096699999884,MACD Reversal,8.0,SENSEX,1000000.0,250000.0,32.5,2163.8814274999622,0.2163881427499962
690,2023-03-03,Friday,2023-03-09,6.0,17450.0,P,46.05,12:45:00,120.35,0.235,0.05,2023-03-09,15:25:00,EOD exit,46.0,0.4609999999999999,269.17900403768505,12258.14266487214,0.612907133243607,2023,3,48.05,0.05,1.2382234185733512,58.71467025572006,2023-03-03 12:45:00,,,,,,,,,,,,,
691,2023-03-06,Monday,2023-03-09,3.0,17700.0,C,104.65,13:15:00,133.3,0.0,0.1,2023-03-09,15:25:00,EOD exit,104.55,1.0475,698.0802792321116,72253.05410122164,3.612652705061082,2023,3,108.95,0.05,7.301919720767888,154.4502617801047,2023-03-06 13:15:00,,,,,,,,,,,,,
1911,,,,,,,41366.9,2023-03-06 15:15:00,,,41453.9,,2023-03-09 12:15:00,,87.0,,120.0,9446.1504,0.11807687999999995,2023,3,,,,,2023-03-06 15:15:00,2023-03-06 14:45:00,LONG,40746.3965,41460.44666666666,78.71791999999999,TSL Hit,5.0,BANKNIFTY,1000000.0,250000.0,30.0,2361.5376,0.2361537599999999
1912,,,,,,,41493.6,2023-03-09 13:15:00,,,41243.35,,2023-03-09 14:45:00,,-250.25,,120.0,-31022.8434,-0.38778554249999997,2023,3,,,,,2023-03-09 13:15:00,2023-03-09 12:45:00,LONG,40871.196,40871.196,-258.523695,MACD Reversal,5.0,BANKNIFTY,1000000.0,250000.0,30.0,-7755.710849999999,-0.7755710849999999
693,2023-03-10,Friday,2023-03-16,6.0,17400.0,P,108.25,12:40:00,146.0,112.5275,146.0,2023-03-13,12:40:00,SL hit,-37.75,2.5425,529.8013245033112,-21347.019867549665,-1.0673509933774832,2023,3,154.95,40.95,3.5655629139072844,115.2317880794702,2023-03-10 12:40:00,,,,,,,,,,,,,
692,2023-03-10,Friday,2023-03-16,6.0,17450.0,C,71.3,13:45:00,147.0,0.0,0.05,2023-03-16,15:25:00,EOD exit,71.25,0.7134999999999999,264.2007926023778,18635.799207397624,0.9317899603698812,2023,3,144.2,0.05,1.8824306472919416,57.628797886393656,2023-03-10 13:45:00,,,,,,,,,,,,,
696,2023-03-15,Wednesday,2023-03-16,1.0,17150.0,P,60.7,09:50:00,87.85,74.8725,87.85,2023-03-15,10:40:00,SL hit,-27.14999999999999,1.4855,736.6482504604054,-21094.290976058932,-1.0547145488029468,2023,3,89.1,59.9,0.0589318600368327,157.91896869244945,2023-03-15 09:50:00,,,,,,,,,,,,,
694,2023-03-15,Wednesday,2023-03-16,1.0,17100.0,P,59.45,10:50:00,67.8,53.99,67.8,2023-03-15,11:05:00,SL hit,-8.349999999999994,1.2725,935.672514619883,-9003.50877192982,-0.45017543859649106,2023,3,72.0,57.8,0.1543859649122812,200.0,2023-03-15 10:50:00,,,,,,,,,,,,,
695,2023-03-15,Wednesday,2023-03-16,1.0,17100.0,P,58.65,11:10:00,72.0,56.3425,72.0,2023-03-15,12:30:00,SL hit,-13.35,1.3065,935.672514619883,-13713.684210526317,-0.6856842105263159,2023,3,75.0,39.65,1.7777777777777777,200.0,2023-03-15 11:10:00,,,,,,,,,,,,,
1913,,,,,,,6793.55,2023-03-16 14:15:00,,,6748.71257,,2023-03-20 09:15:00,,-44.837430000000495,,1200.0,-61930.2735420006,-0.7741284192750074,2023,3,,,,,2023-03-16 14:15:00,2023-03-16 13:15:00,LONG,6748.71257,6748.71257,-51.6085612850005,Initial SL Hit,8.0,MIDCPNIFTY,1000000.0,250000.0,300.0,-15482.56838550015,-1.5482568385500148
698,2023-03-17,Friday,2023-03-23,6.0,17150.0,C,71.6,12:35:00,150.0,0.0,0.05,2023-03-23,15:25:00,EOD exit,71.55,0.7164999999999999,255.1020408163265,18069.770408163266,0.9034885204081632,2023,3,118.75,0.05,1.8252551020408163,54.6875,2023-03-17 12:35:00,,,,,,,,,,,,,
697,2023-03-17,Friday,2023-03-23,6.0,17100.0,P,151.65,14:30:00,205.0,124.4625,205.0,2023-03-20,09:20:00,SL hit,-53.35,3.5665,374.8828491096533,-21337.01968134957,-1.066850984067479,2023,3,216.5,85.25,2.489222118088098,80.13120899718838,2023-03-17 14:30:00,,,,,,,,,,,,,
