Day,Time,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2020-03-24,09:15:00,7950,2020-03-26,2,CE,308.6,462.90000000000003,289.9,2020-03-24 15:29:00,362.4,174.35,18.700000000000045,129.61762799740762,2423.8496435515285,5.985,1648.0881399870439,12.880751782242381,0.1648088139987044,2020
2020-03-24,09:15:00,7750,2020-03-26,2,PE,255.7,383.54999999999995,383.54999999999995,2020-03-24 09:34:00,475.95,232.0,-127.84999999999997,156.43332029722336,-20000.0,6.3925,-21000.000000000004,15.154477903793515,-2.1000000000000005,2020
2020-03-25,09:15:00,7800,2020-03-26,1,CE,359.2,538.8,538.8,2020-03-25 13:18:00,674.7,237.65,-179.59999999999997,111.35857461024501,-20000.0,8.98,-21000.0,10.857461024498889,-2.1,2020
2020-03-25,09:15:00,7650,2020-03-26,1,PE,242.6,363.9,39.0,2020-03-25 15:29:00,262.0,30.0,203.6,164.8804616652927,33569.66199505359,2.8160000000000003,33105.35861500413,15.766694146743616,3.310535861500413,2020
2020-03-26,09:15:00,8550,2020-03-26,0,CE,42.2,63.300000000000004,63.300000000000004,2020-03-26 09:23:00,254.75,14.55,-21.1,947.867298578199,-20000.0,1.055,-21000.0,101.30331753554502,-2.1,2020
2020-03-26,09:15:00,8350,2020-03-26,0,PE,158.45,237.67499999999998,0.1,2020-03-26 15:29:00,169.9,0.05,158.35,252.4455664247397,39974.75544335753,1.5855,39574.5029977911,26.34900599558221,3.9574502997791106,2020
2020-03-27,09:15:00,9050,2020-04-01,5,CE,324.25,486.375,162.0,2020-03-27 15:29:00,369.25,142.7,162.25,123.36160370084811,20015.420200462606,4.8625,19415.57440246723,13.95528141865844,1.941557440246723,2020
2020-03-27,09:15:00,8850,2020-04-01,5,PE,333.45,500.17499999999995,500.17499999999995,2020-03-27 10:58:00,572.0,313.55,-166.72499999999997,119.95801469485683,-20000.0,8.33625,-21000.0,13.270355375618536,-2.1,2020
2020-03-30,09:15:00,8450,2020-04-01,2,CE,322.7,484.04999999999995,138.0,2020-03-30 15:29:00,402.35,134.0,184.7,123.95413696932138,22894.32909823366,4.607,22323.272389215996,13.092655717384572,2.2323272389215996,2020
2020-03-30,09:15:00,8300,2020-04-01,2,PE,299.95,449.92499999999995,250.5,2020-03-30 15:29:00,305.0,201.45,49.44999999999999,133.35555925987669,6594.4324054009,5.5045,5860.37672945491,13.835639273212209,0.5860376729454909,2020
2020-03-31,09:15:00,8600,2020-04-01,1,CE,99.2,148.8,148.8,2020-03-31 13:52:00,177.8,54.55,-49.60000000000001,403.2258064516128,-20000.0,2.48,-20999.999999999996,43.34677419354838,-2.0999999999999996,2020
2020-03-31,09:15:00,8450,2020-04-01,1,PE,225.0,337.5,92.95,2020-03-31 15:30:00,229.25,52.6,132.05,177.77777777777777,23475.55555555556,3.1795,22910.311111111114,18.77777777777778,2.2910311111111117,2020
2020-04-01,09:15:00,8650,2020-04-01,0,CE,35.0,52.5,0.1,2020-04-01 15:29:00,32.35,0.05,34.9,1142.857142857143,39885.71428571428,0.35100000000000003,39484.57142857143,123.57142857142858,3.948457142857143,2020
2020-04-01,09:15:00,8500,2020-04-01,0,PE,89.2,133.8,133.8,2020-04-01 09:35:00,325.0,90.0,-44.60000000000001,448.43049327354254,-20000.0,2.23,-21000.0,47.64573991031389,-2.1,2020
2020-04-03,09:15:00,8450,2020-04-09,6,CE,127.55,191.325,52.95,2020-04-03 15:29:00,127.0,45.4,74.6,313.6025088200706,23394.74715797727,1.805,22828.694629557038,33.124264994119955,2.282869462955704,2020
2020-04-03,09:15:00,8250,2020-04-09,6,PE,295.0,442.5,300.0,2020-04-03 15:29:00,335.0,230.55,-5.0,135.59322033898306,-677.9661016949153,5.95,-1484.7457627118645,13.983050847457628,-0.14847457627118643,2020
2020-04-07,09:15:00,8550,2020-04-09,2,CE,90.65,135.97500000000002,135.97500000000002,2020-04-07 11:17:00,381.9,63.6,-45.32500000000002,441.2575841147268,-20000.0,2.2662500000000003,-21000.0,47.15940430226143,-2.1,2020
2020-04-07,09:15:00,8350,2020-04-09,2,PE,134.65,201.97500000000002,39.5,2020-04-07 15:29:00,145.8,35.85,95.15,297.0664686223542,28265.874489417005,1.7415,27748.533234311173,31.006312662458217,2.7748533234311177,2020
2020-04-08,09:15:00,8800,2020-04-09,1,CE,103.8,155.7,155.7,2020-04-08 09:30:00,362.5,60.05,-51.89999999999999,385.3564547206166,-20000.0,2.595,-21000.0,42.38921001926783,-2.1,2020
2020-04-08,09:15:00,8600,2020-04-09,1,PE,91.25,136.875,73.0,2020-04-08 15:30:00,105.95,24.8,18.25,438.35616438356163,8000.0,1.6425,7280.000000000001,47.12328767123288,0.7280000000000001,2020
2020-04-09,09:15:00,9050,2020-04-09,0,CE,45.1,67.65,67.65,2020-04-09 09:35:00,75.15,6.85,-22.550000000000004,886.9179600886916,-20000.0,1.1275,-21000.0,100.33259423503324,-2.1,2020
2020-04-09,09:15:00,8900,2020-04-09,0,PE,89.75,134.625,0.05,2020-04-09 15:29:00,87.75,0.05,89.7,445.6824512534819,39977.715877437324,0.898,39577.4930362117,49.58217270194986,3.95774930362117,2020
2020-04-13,09:15:00,9200,2020-04-16,3,CE,127.5,191.25,95.25,2020-04-13 15:29:00,161.0,73.1,32.25,313.72549019607845,10117.64705882353,2.2275,9418.823529411766,36.078431372549026,0.9418823529411766,2020
2020-04-13,09:15:00,9000,2020-04-16,3,PE,203.8,305.70000000000005,174.95,2020-04-13 15:29:00,270.0,170.0,28.850000000000023,196.27085377821388,5662.414131501475,3.7875,4919.03827281649,22.08047105004906,0.49190382728164894,2020
2020-04-15,09:15:00,9300,2020-04-16,1,CE,82.3,123.44999999999999,8.65,2020-04-15 15:29:00,112.0,8.0,73.64999999999999,486.02673147023097,35795.86877278251,0.9095000000000001,35353.827460510336,56.500607533414346,3.5353827460510336,2020
2020-04-15,09:15:00,9100,2020-04-16,1,PE,123.0,184.5,184.5,2020-04-15 14:07:00,296.55,62.85,-61.5,325.2032520325203,-20000.0,3.075,-21000.0,36.99186991869918,-2.1,2020
2020-04-16,09:15:00,8950,2020-04-16,0,CE,36.35,54.525000000000006,54.525000000000006,2020-04-16 09:39:00,106.3,16.7,-18.175000000000004,1100.4126547455294,-20000.0,0.9087500000000001,-21000.000000000004,123.10866574965611,-2.1000000000000005,2020
2020-04-16,09:15:00,8750,2020-04-16,0,PE,38.1,57.150000000000006,0.05,2020-04-16 15:28:00,45.65,0.05,38.050000000000004,1049.8687664041993,39947.50656167979,0.3815,39546.98162729658,114.82939632545927,3.9546981627296582,2020
2020-04-17,09:15:00,9400,2020-04-23,6,CE,145.75,218.625,138.0,2020-04-17 15:29:00,161.05,78.2,7.75,274.44253859348197,2126.929674099485,2.8375,1348.1989708404801,32.24699828473413,0.134819897084048,2020
2020-04-17,09:15:00,9250,2020-04-23,6,PE,172.5,258.75,258.75,2020-04-17 10:35:00,292.1,150.85,-86.25,231.8840579710145,-20000.0,4.3125,-21000.0,26.811594202898554,-2.1,2020
2020-04-20,09:15:00,9500,2020-04-23,3,CE,81.7,122.55000000000001,49.0,2020-04-20 15:29:00,86.25,43.2,32.7,489.59608323133403,16009.791921664624,1.307,15369.889840881271,58.13953488372091,1.536988984088127,2020
2020-04-20,09:15:00,9300,2020-04-23,3,PE,172.85,259.275,178.2,2020-04-20 15:30:00,214.6,150.05,-5.349999999999994,231.4145212612092,-1238.0676887474679,3.5104999999999995,-2050.448365634943,26.90193809661557,-0.2050448365634943,2020
2020-04-21,09:15:00,9100,2020-04-23,2,CE,98.05,147.075,64.0,2020-04-21 15:29:00,106.0,55.2,34.05,407.9551249362571,13890.872004079554,1.6205,13229.780724120348,46.404895461499244,1.3229780724120348,2020
2020-04-21,09:15:00,8950,2020-04-23,2,PE,122.3,183.45,135.5,2020-04-21 15:29:00,166.85,77.55,-13.200000000000003,327.06459525756344,-4317.252657399838,2.5780000000000003,-5160.425183973836,36.590351594439916,-0.5160425183973836,2020
2020-04-22,09:15:00,9100,2020-04-23,1,CE,50.1,75.15,75.15,2020-04-22 10:36:00,146.85,43.15,-25.050000000000004,798.4031936127743,-20000.0,1.2525,-21000.0,90.81836327345309,-2.1,2020
2020-04-22,09:15:00,8950,2020-04-23,1,PE,128.25,192.375,15.4,2020-04-22 15:29:00,132.0,15.0,112.85,311.8908382066277,35196.88109161793,1.4365,34748.849902534115,34.89278752436647,3.4748849902534116,2020
2020-04-23,09:15:00,9300,2020-04-23,0,CE,12.7,19.049999999999997,19.049999999999997,2020-04-23 09:26:00,42.2,4.65,-6.349999999999998,2150.537634408602,-13655.913978494618,0.31749999999999995,-14338.70967741935,250.0,-1.433870967741935,2020
2020-04-23,09:15:00,9150,2020-04-23,0,PE,54.35,81.525,0.05,2020-04-23 15:29:00,54.5,0.05,54.300000000000004,735.9705611775528,39963.201471941116,0.544,39562.83348666053,84.17663293468259,3.956283348666053,2020
2020-04-24,09:15:00,9250,2020-04-30,6,CE,126.0,189.0,106.0,2020-04-24 15:29:00,176.85,97.55,20.0,317.46031746031747,6349.20634920635,2.32,5612.6984126984125,36.70634920634921,0.5612698412698413,2020
2020-04-24,09:15:00,9050,2020-04-30,6,PE,116.0,174.0,112.9,2020-04-24 15:29:00,135.6,92.0,3.0999999999999943,344.82758620689657,1068.9655172413775,2.289,279.6551724137911,39.008620689655174,0.027965517241379106,2020
2020-04-27,09:15:00,9350,2020-04-30,3,CE,101.85,152.77499999999998,100.0,2020-04-27 15:29:00,144.0,92.0,1.8499999999999943,392.7344133529702,726.5586647029926,2.0185,-66.17574864997769,45.9008345606284,-0.00661757486499777,2020
2020-04-27,09:15:00,9150,2020-04-30,3,PE,86.2,129.3,65.0,2020-04-27 15:29:00,87.0,56.1,21.200000000000003,464.03712296983747,9837.587006960555,1.512,9135.96287703016,53.07424593967516,0.913596287703016,2020
2020-04-28,09:15:00,9500,2020-04-30,2,CE,49.6,74.4,49.9,2020-04-28 15:30:00,55.35,25.35,-0.29999999999999716,806.4516129032256,-241.93548387096538,0.995,-1044.354838709675,95.76612903225804,-0.10443548387096752,2020
2020-04-28,09:15:00,9300,2020-04-30,2,PE,83.35,125.02499999999999,125.02499999999999,2020-04-28 09:42:00,134.0,41.25,-41.675,479.9040191961608,-20000.0,2.08375,-21000.0,55.788842231553694,-2.1,2020
2020-04-29,09:15:00,9500,2020-04-30,1,CE,44.5,66.75,66.75,2020-04-29 14:09:00,127.75,35.3,-22.25,898.876404494382,-20000.0,1.1125,-21000.0,106.74157303370787,-2.1,2020
2020-04-29,09:15:00,9300,2020-04-30,1,PE,32.85,49.275000000000006,8.75,2020-04-29 15:29:00,36.05,7.1,24.1,1217.65601217656,29345.509893455095,0.41600000000000004,28838.964992389647,141.55251141552506,2.883896499238965,2020
2020-04-30,09:15:00,9850,2020-04-30,0,CE,6.85,10.274999999999999,10.274999999999999,2020-04-30 09:24:00,50.95,0.35,-3.424999999999999,2030.4568527918782,-6954.314720812181,0.17125,-7302.03045685279,250.0,-0.7302030456852789,2020
2020-04-30,09:15:00,9650,2020-04-30,0,PE,16.5,24.75,0.05,2020-04-30 15:29:00,18.0,0.05,16.45,2072.538860103627,34093.26424870466,0.1655,33750.25906735751,250.0,3.375025906735751,2020
2020-05-04,09:15:00,9650,2020-05-07,3,CE,74.25,111.375,42.4,2020-05-04 15:29:00,74.25,37.3,31.85,538.7205387205387,17158.249158249157,1.1665,16529.83164983165,64.98316498316498,1.652983164983165,2020
2020-05-04,09:15:00,9450,2020-05-07,3,PE,171.95,257.92499999999995,257.92499999999995,2020-05-04 12:56:00,296.0,160.0,-85.97499999999997,232.62576330328594,-20000.0,4.298749999999999,-21000.0,27.47891829020065,-2.1,2020
2020-05-05,09:15:00,9500,2020-05-07,2,CE,93.1,139.64999999999998,35.65,2020-05-05 15:30:00,106.9,34.0,57.449999999999996,429.64554242749745,24683.136412459728,1.2875,24129.967776584323,51.020408163265316,2.4129967776584325,2020
2020-05-05,09:15:00,9350,2020-05-07,2,PE,129.0,193.5,193.5,2020-05-05 14:30:00,236.45,112.95,-64.5,310.07751937984494,-20000.0,3.225,-20999.999999999996,36.240310077519375,-2.0999999999999996,2020
2020-05-06,09:15:00,9300,2020-05-07,1,CE,59.05,88.57499999999999,88.57499999999999,2020-05-06 10:05:00,138.6,35.85,-29.52499999999999,677.3920406435226,-20000.0,1.47625,-21000.0,78.7468247248095,-2.1,2020
2020-05-06,09:15:00,9150,2020-05-07,1,PE,108.2,162.3,36.9,2020-05-06 15:29:00,127.1,32.3,71.30000000000001,369.6857670979667,26358.59519408503,1.451,25822.18114602588,42.28280961182994,2.582218114602588,2020
2020-05-07,09:15:00,9350,2020-05-07,0,CE,10.0,15.0,15.0,2020-05-07 09:23:00,20.0,0.05,-5.0,2139.03743315508,-10695.187165775402,0.25,-11229.946524064171,250.0,-1.1229946524064172,2020
2020-05-07,09:15:00,9150,2020-05-07,0,PE,43.05,64.57499999999999,0.05,2020-05-07 15:30:00,45.65,0.05,43.0,929.1521486643442,39953.5423925668,0.43099999999999994,39553.07781649247,106.27177700348436,3.955307781649247,2020
2020-05-08,09:15:00,9450,2020-05-14,6,CE,110.95,166.425,64.05,2020-05-08 15:29:00,122.0,59.25,46.900000000000006,360.52275799909864,16908.51735015773,1.75,16277.602523659305,42.58675078864352,1.6277602523659305,2020
2020-05-08,09:15:00,9300,2020-05-14,6,PE,149.0,223.5,195.0,2020-05-08 15:29:00,203.75,141.0,-46.0,268.4563758389262,-12348.993288590606,3.44,-13272.48322147651,31.20805369127517,-1.3272483221476512,2020
2020-05-11,09:15:00,9450,2020-05-14,3,CE,82.0,123.0,123.0,2020-05-11 09:40:00,123.5,36.3,-41.0,487.8048780487805,-20000.0,2.05,-21000.0,57.62195121951219,-2.1,2020
2020-05-11,09:15:00,9250,2020-05-14,3,PE,96.0,144.0,144.0,2020-05-11 15:04:00,152.3,59.25,-48.0,416.6666666666667,-20000.0,2.4,-21000.0,48.177083333333336,-2.1,2020
2020-05-12,09:15:00,9250,2020-05-14,2,CE,57.75,86.625,86.625,2020-05-12 14:22:00,125.9,37.5,-28.875,692.6406926406927,-20000.0,1.44375,-21000.000000000004,80.0865800865801,-2.1000000000000005,2020
2020-05-12,09:15:00,9100,2020-05-14,2,PE,97.4,146.10000000000002,146.10000000000002,2020-05-12 10:04:00,153.0,57.25,-48.70000000000002,410.677618069815,-20000.0,2.4350000000000005,-21000.0,46.71457905544146,-2.1,2020
2020-05-13,09:15:00,9700,2020-05-14,1,CE,58.95,88.42500000000001,25.05,2020-05-13 15:30:00,60.35,19.8,33.900000000000006,678.5411365564036,23002.544529262086,0.84,22432.569974554703,82.27311280746393,2.2432569974554704,2020
2020-05-13,09:15:00,9500,2020-05-14,1,PE,116.85,175.27499999999998,175.27499999999998,2020-05-13 09:40:00,207.1,112.0,-58.42499999999998,342.319212665811,-20000.0,2.92125,-21000.000000000004,40.65040650406505,-2.1000000000000005,2020
2020-05-14,09:15:00,9300,2020-05-14,0,CE,47.0,70.5,0.05,2020-05-14 15:30:00,35.3,0.05,46.95,851.063829787234,39957.44680851064,0.4705,39557.02127659575,98.93617021276596,3.9557021276595745,2020
2020-05-14,09:15:00,9100,2020-05-14,0,PE,35.95,53.925000000000004,0.05,2020-05-14 15:30:00,28.0,0.05,35.900000000000006,1112.656467315716,39944.367176634216,0.36,39543.81084840056,126.56467315716272,3.9543810848400556,2020
2020-05-15,09:15:00,9250,2020-05-21,6,CE,103.1,154.64999999999998,113.55,2020-05-15 15:29:00,139.35,92.5,-10.450000000000003,387.97284190106706,-4054.316197866152,2.1664999999999996,-4894.859359844813,44.859359844810875,-0.48948593598448137,2020
2020-05-15,09:15:00,9100,2020-05-21,6,PE,170.75,256.125,158.6,2020-05-15 15:29:00,199.0,140.5,12.150000000000006,234.26061493411422,2846.266471449489,3.2935000000000003,2074.729136163984,26.647144948755493,0.2074729136163984,2020
2020-05-18,09:15:00,9250,2020-05-21,3,CE,76.0,114.0,25.3,2020-05-18 15:29:00,79.1,25.3,50.7,526.3157894736842,26684.21052631579,1.013,26151.052631578947,60.85526315789473,2.615105263157895,2020
2020-05-18,09:15:00,9050,2020-05-21,3,PE,128.0,192.0,192.0,2020-05-18 09:37:00,301.45,122.3,-64.0,312.5,-20000.0,3.2,-21000.0,35.3515625,-2.1,2020
2020-05-19,09:15:00,9050,2020-05-21,2,CE,71.35,107.02499999999999,107.02499999999999,2020-05-19 10:27:00,114.0,38.55,-35.675,560.6166783461808,-20000.0,1.78375,-21000.0,63.419761737911706,-2.1,2020
2020-05-19,09:15:00,8850,2020-05-21,2,PE,106.0,159.0,89.85,2020-05-19 15:29:00,130.7,52.25,16.150000000000006,377.35849056603774,6094.339622641512,1.9585,5355.283018867926,41.74528301886793,0.5355283018867927,2020
2020-05-20,09:15:00,9000,2020-05-21,1,CE,55.55,83.32499999999999,83.32499999999999,2020-05-20 09:21:00,133.7,40.5,-27.77499999999999,720.0720072007203,-20000.0,1.38875,-21000.000000000004,81.00810081008103,-2.1000000000000005,2020
2020-05-20,09:15:00,8800,2020-05-21,1,PE,46.15,69.225,4.5,2020-05-20 15:30:00,48.85,4.15,41.65,866.7388949079092,36099.674972914414,0.5065,35660.67172264356,95.34127843987001,3.5660671722643555,2020
2020-05-21,09:15:00,9150,2020-05-21,0,CE,12.0,18.0,18.0,2020-05-21 09:17:00,35.0,0.05,-6.0,2185.792349726776,-13114.754098360656,0.3,-13770.49180327869,250.0,-1.377049180327869,2020
2020-05-21,09:15:00,9000,2020-05-21,0,PE,17.65,26.474999999999998,0.05,2020-05-21 15:29:00,17.0,0.05,17.599999999999998,2222.222222222222,39111.1111111111,0.177,38717.777777777774,250.0,3.8717777777777775,2020
2020-05-22,09:15:00,9150,2020-05-28,6,CE,67.65,101.47500000000001,101.47500000000001,2020-05-22 09:35:00,119.9,50.6,-33.825,591.2786400591278,-20000.0,1.6912500000000001,-21000.0,67.62749445676275,-2.1,2020
2020-05-22,09:15:00,9000,2020-05-28,6,PE,120.0,180.0,95.0,2020-05-22 15:30:00,169.9,85.3,25.0,333.3333333333333,8333.333333333332,2.15,7616.666666666667,37.5,0.7616666666666667,2020
2020-05-26,09:15:00,9200,2020-05-28,2,CE,64.8,97.19999999999999,28.0,2020-05-26 15:30:00,67.4,20.0,36.8,617.2839506172841,22716.049382716054,0.9279999999999999,22143.209876543213,70.98765432098766,2.2143209876543213,2020
2020-05-26,09:15:00,9000,2020-05-28,2,PE,40.0,60.0,60.0,2020-05-26 13:14:00,99.0,28.0,-20.0,1000.0,-20000.0,1.0,-21000.0,112.5,-2.1,2020
2020-05-27,09:15:00,9150,2020-05-28,1,CE,29.2,43.8,43.8,2020-05-27 10:44:00,209.0,16.7,-14.599999999999998,1369.8630136986303,-20000.0,0.73,-21000.0,156.67808219178085,-2.1,2020
2020-05-27,09:15:00,9000,2020-05-28,1,PE,50.0,75.0,75.0,2020-05-27 09:42:00,76.0,4.35,-25.0,800.0,-20000.0,1.25,-21000.0,90.0,-2.1,2020
2020-05-28,09:15:00,9450,2020-05-28,0,CE,6.5,9.75,9.75,2020-05-28 09:16:00,44.85,6.4,-3.25,2116.4021164021165,-6878.306878306878,0.1625,-7222.222222222223,250.0,-0.7222222222222222,2020
2020-05-28,09:15:00,9250,2020-05-28,0,PE,6.5,9.75,0.05,2020-05-28 15:29:00,6.8,0.05,6.45,2162.162162162162,13945.945945945945,0.0655,13804.324324324323,250.0,1.3804324324324324,2020
2020-05-29,09:15:00,9500,2020-06-04,6,CE,77.85,116.77499999999999,116.77499999999999,2020-05-29 10:41:00,133.7,65.85,-38.925,513.8086062941554,-20000.0,1.94625,-20999.999999999996,61.01477199743096,-2.0999999999999996,2020
2020-05-29,09:15:00,9350,2020-06-04,6,PE,121.7,182.55,78.0,2020-05-29 15:29:00,130.3,70.0,43.7,328.67707477403445,14363.188167625307,1.9969999999999999,13706.82004930156,38.414133114215275,1.3706820049301558,2020
2020-06-01,09:15:00,9800,2020-06-04,3,CE,85.6,128.39999999999998,128.39999999999998,2020-06-01 11:09:00,209.8,73.7,-42.79999999999998,467.2897196261684,-20000.0,2.1399999999999997,-21000.0,57.24299065420563,-2.1,2020
2020-06-01,09:15:00,9650,2020-06-04,3,PE,104.9,157.35000000000002,56.6,2020-06-01 15:30:00,104.4,47.55,48.300000000000004,381.31553860819815,18417.540514775974,1.615,17801.715919923732,45.9961868446139,1.780171591992373,2020
2020-06-02,09:15:00,10000,2020-06-04,2,CE,39.0,58.5,58.5,2020-06-02 09:25:00,81.0,31.25,-19.5,1025.6410256410256,-20000.0,0.975,-21000.0,128.2051282051282,-2.1,2020
2020-06-02,09:15:00,9800,2020-06-04,2,PE,102.35,153.52499999999998,24.45,2020-06-02 15:30:00,116.8,23.25,77.89999999999999,390.8158280410358,30444.553004396683,1.268,29948.998534440652,47.87493893502688,2.9948998534440654,2020
2020-06-03,09:15:00,10200,2020-06-04,1,CE,46.35,69.525,18.1,2020-06-03 15:30:00,60.0,11.35,28.25,862.9989212513483,24379.71952535059,0.6445000000000001,23823.516720604093,110.0323624595469,2.3823516720604094,2020
2020-06-03,09:15:00,10000,2020-06-04,1,PE,36.4,54.599999999999994,54.599999999999994,2020-06-03 09:55:00,57.2,14.15,-18.199999999999996,1098.9010989010992,-20000.0,0.91,-21000.0,137.36263736263737,-2.1,2020
2020-06-04,09:15:00,10150,2020-06-04,0,CE,18.8,28.200000000000003,0.05,2020-06-04 15:29:00,24.15,0.05,18.75,1970.4433497536945,36945.812807881775,0.18850000000000003,36574.384236453196,250.0,3.6574384236453192,2020
2020-06-04,09:15:00,9950,2020-06-04,0,PE,9.15,13.725000000000001,13.725000000000001,2020-06-04 09:34:00,36.8,0.05,-4.575000000000001,2010.0502512562816,-9195.97989949749,0.22875,-9655.778894472365,250.00000000000006,-0.9655778894472365,2020
2020-06-05,09:15:00,10200,2020-06-11,6,CE,98.65,147.97500000000002,119.95,2020-06-05 15:30:00,122.65,82.5,-21.299999999999997,405.4738976178407,-8636.594019260006,2.1860000000000004,-9522.959959452606,51.69792194627468,-0.9522959959452606,2020
2020-06-05,09:15:00,10000,2020-06-11,6,PE,112.0,168.0,60.05,2020-06-05 15:30:00,128.55,60.0,51.95,357.14285714285717,18553.57142857143,1.7205000000000001,17939.107142857145,44.642857142857146,1.7939107142857145,2020
2020-06-08,09:15:00,10450,2020-06-11,3,CE,57.1,85.65,22.0,2020-06-08 15:30:00,61.45,20.25,35.1,700.5253940455341,24588.44133099825,0.7909999999999999,24034.325744308233,91.5061295971979,2.4034325744308234,2020
2020-06-08,09:15:00,10200,2020-06-11,3,PE,74.0,111.0,111.0,2020-06-08 12:45:00,161.65,66.35,-37.0,540.5405405405405,-20000.0,1.85,-21000.0,68.91891891891892,-2.1,2020
2020-06-09,09:15:00,10300,2020-06-11,2,CE,56.25,84.375,84.375,2020-06-09 10:09:00,97.3,13.1,-28.125,711.1111111111111,-20000.0,1.40625,-21000.0,91.55555555555554,-2.1,2020
2020-06-09,09:15:00,10100,2020-06-11,2,PE,70.8,106.19999999999999,106.19999999999999,2020-06-09 14:15:00,138.0,34.9,-35.39999999999999,564.9717514124295,-20000.0,1.77,-21000.000000000004,71.32768361581923,-2.1000000000000005,2020
