,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,Strategy,Qty apAlloc,PnL apAlloc
332,2018-05-30 10:15:00,LONG,2018-05-30 11:15:00,26150.25,26087.65,26599.902777777777,2018-06-04 09:15:00,26496.45,346.2000000000007,340.9353300000007,496060.905150001,TSL Hit,1455,5.066,6.6141454020000126,2018,5,BANKNIFTY,7500000.0,22500000.0,0.22047151340000043,MTREND,,
331,2018-05-30 10:15:00,LONG,2018-05-30 11:15:00,10586.8,10563.1,10666.8575,2018-06-04 12:15:00,10657.45,70.65000000000146,66.40115000000145,297145.1462500065,TSL Hit,4475,6.333,3.96193528333342,2018,5,NIFTY,7500000.0,22500000.0,0.13206450944444734,MTREND,,
1885,2018-05-31 09:45:00,LONG,2018-05-31 10:15:00,26429.9,26033.451500000003,26725.69,2018-06-01 12:45:00,26709.05,279.1499999999978,273.8361049999978,53398.04047499957,TSL Hit,195,5.0,5.339804047499958,2018,5,BANKNIFTY,333333.0,1000000.0,0.1779932902565303,WAVE,64.999935,17799.32902565303
1886,2018-05-31 10:15:00,LONG,2018-05-31 11:15:00,10653.95,10583.63393,10666.8575,2018-06-04 12:15:00,10657.45,3.5,-0.7622800000000005,-362.08300000000025,TSL Hit,475,5.0,-0.0362083,2018,5,NIFTY,333333.0,1000000.0,-0.00120694212639,WAVE,158.33317499999998,-120.69421263900009
1887,2018-05-31 10:15:00,LONG,2018-05-31 11:15:00,35040.42,34830.17748,34962.825,2018-06-04 14:15:00,35032.18,-8.239999999997963,-15.247259999997963,-3506.869799999532,MACD Reversal,230,8.0,-0.3506869799999532,2018,5,SENSEX,333333.0,1000000.0,-0.011689554310432431,WAVE,76.66659,-1168.9554310432438
333,2018-06-01 10:15:00,LONG,2018-06-01 11:15:00,35399.06,35304.72,35304.72,2018-06-01 11:15:00,35304.72,-94.33999999999652,-101.41037799999653,-150087.35943999485,Initial SL hit,1480,7.0,-2.001164792533265,2018,6,SENSEX,7500000.0,22500000.0,-0.06670549308444215,MTREND,,
1888,2018-06-01 13:15:00,LONG,2018-06-01 13:45:00,26755.2,26353.872,26353.872,2018-06-04 09:45:00,26496.45,-258.75,-264.075165,-47533.52970000001,MACD Reversal,180,5.0,-4.753352970000001,2018,6,BANKNIFTY,333333.0,1000000.0,-0.158444940554901,WAVE,59.99994,-15844.4940554901
334,2018-06-01 13:15:00,LONG,2018-06-01 14:15:00,35335.45,35230.97,35230.97,2018-06-01 14:15:00,35230.97,-104.47999999999593,-111.53664199999592,-166189.59657999393,Initial SL hit,1490,7.0,-2.215861287733252,2018,6,SENSEX,7500000.0,22500000.0,-0.07386204292444173,MTREND,,
335,2018-06-04 11:15:00,LONG,2018-06-04 12:15:00,35253.99,35201.76,35201.76,2018-06-04 12:15:00,35201.76,-52.229999999995925,-59.275574999995925,-88320.60674999392,Initial SL hit,1490,7.0,-1.1776080899999188,2018,6,SENSEX,7500000.0,22500000.0,-0.03925360299999729,MTREND,,
336,2018-06-04 15:15:00,LONG,2018-06-05 09:15:00,26291.45,26236.1,26236.1,2018-06-05 09:15:00,26236.1,-55.35000000000218,-60.60275500000218,-87267.96720000314,Initial SL Hit,1440,5.066,-1.163572896000042,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.03878576320000139,MTREND,,
337,2018-06-05 10:15:00,LONG,2018-06-05 11:15:00,34947.89,34847.36,34847.36,2018-06-05 13:15:00,34847.36,-100.52999999999884,-107.50952499999885,-161264.28749999826,Initial SL Hit,1500,7.0,-2.150190499999977,2018,6,SENSEX,7500000.0,22500000.0,-0.0716730166666659,MTREND,,
338,2018-06-05 11:15:00,LONG,2018-06-05 12:15:00,26293.7,26108.2,26108.2,2018-06-05 14:15:00,26108.2,-185.5,-190.74019,-274665.8736,Initial SL Hit,1440,5.066,-3.662211648,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.1220737216,MTREND,,
340,2018-06-05 14:15:00,LONG,2018-06-05 15:15:00,34931.49,34784.68,35563.11875,2018-06-15 12:15:00,35451.1,519.6100000000006,512.5717410000005,768857.6115000008,TSL Hit,1500,7.0,10.25143482000001,2018,6,SENSEX,7500000.0,22500000.0,0.3417144940000004,MTREND,,
339,2018-06-05 14:15:00,LONG,2018-06-05 15:15:00,10597.8,10550.9,10798.3875,2018-06-14 10:15:00,10784.8,187.0,182.72348,817687.573,TSL Hit,4475,6.333,10.902500973333334,2018,6,NIFTY,7500000.0,22500000.0,0.3634166991111111,MTREND,,
1889,2018-06-06 12:15:00,LONG,2018-06-06 13:15:00,10663.6,10593.22024,10798.3875,2018-06-14 10:15:00,10784.8,121.19999999999892,116.9103199999989,55532.40199999948,TSL Hit,475,5.0,5.553240199999948,2018,6,NIFTY,333333.0,1000000.0,0.18510782155865824,WAVE,158.33317499999998,18510.782155865825
1890,2018-06-06 12:15:00,LONG,2018-06-06 13:15:00,35120.3,34909.5782,35394.395000000004,2018-06-14 12:15:00,35533.64,413.3399999999965,406.2746059999965,93443.1593799992,MACD Reversal,230,8.0,9.34431593799992,2018,6,SENSEX,333333.0,1000000.0,0.3114768864561327,WAVE,76.66659,31147.68864561327
1891,2018-06-07 09:15:00,LONG,2018-06-07 09:45:00,26631.8,26232.323,26596.97666666667,2018-06-07 14:45:00,26548.5,-83.29999999999927,-88.61802999999927,-17280.515849999858,TSL Hit,195,5.0,-1.7280515849999858,2018,6,BANKNIFTY,333333.0,1000000.0,-0.05760166189828002,WAVE,64.999935,-5760.166189828002
341,2018-06-07 09:15:00,LONG,2018-06-07 10:15:00,26634.8,26541.7,26541.7,2018-06-07 14:15:00,26541.7,-93.09999999999854,-98.41764999999856,-140245.15124999793,Initial SL hit,1425,5.066,-1.8699353499999725,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.06233117833333242,MTREND,,
1892,2018-06-11 09:15:00,LONG,2018-06-11 09:45:00,26583.8,26185.043,26547.61,2018-06-11 14:45:00,26438.55,-145.25,-150.552235,-29357.685825,TSL Hit,195,5.0,-2.9357685825,2018,6,BANKNIFTY,333333.0,1000000.0,-0.09785885489104724,WAVE,64.999935,-9785.885489104723
342,2018-06-11 11:15:00,LONG,2018-06-11 12:15:00,26590.05,26538.5,26538.5,2018-06-11 14:15:00,26538.5,-51.54999999999927,-56.86285499999927,-81029.56837499895,Initial SL hit,1425,5.066,-1.0803942449999862,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.036013141499999526,MTREND,,
1893,2018-06-12 10:45:00,LONG,2018-06-12 11:15:00,26566.7,26168.1995,26553.286666666667,2018-06-12 12:45:00,26531.0,-35.70000000000073,-41.00977000000073,-7996.905150000142,TSL Hit,195,5.0,-0.7996905150000143,2018,6,BANKNIFTY,333333.0,1000000.0,-0.026656323843649972,WAVE,64.999935,-2665.632384364997
1894,2018-06-12 13:15:00,LONG,2018-06-12 13:45:00,26556.4,26158.054,26677.873333333333,2018-06-13 14:45:00,26645.0,88.59999999999854,83.27985999999855,16239.572699999717,TSL Hit,195,5.0,1.6239572699999716,2018,6,BANKNIFTY,333333.0,1000000.0,0.054131854868090044,WAVE,64.999935,5413.185486809005
343,2018-06-13 10:15:00,LONG,2018-06-13 11:15:00,26759.75,26661.95,26661.95,2018-06-13 12:15:00,26661.95,-97.79999999999929,-103.14216999999928,-146977.59224999897,Initial SL hit,1425,5.066,-1.9597012299999863,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.06532337433333288,MTREND,,
344,2018-06-14 10:15:00,LONG,2018-06-14 11:15:00,26572.0,26522.8,26522.8,2018-06-14 11:15:00,26522.8,-49.20000000000073,-54.50948000000073,-77676.00900000104,Initial SL Hit,1425,5.066,-1.035680120000014,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.03452267066666712,MTREND,,
345,2018-06-14 12:15:00,LONG,2018-06-14 13:15:00,10791.05,10775.4,10810.065,2018-06-15 11:15:00,10801.9,10.850000000000364,6.531410000000364,28738.2040000016,TSL Hit,4400,6.333,0.3831760533333547,2018,6,NIFTY,7500000.0,22500000.0,0.012772535111111821,MTREND,,
346,2018-06-14 12:15:00,LONG,2018-06-14 13:15:00,26577.75,26527.3,26527.3,2018-06-15 09:15:00,26527.3,-50.45000000000073,-55.76050500000073,-79458.71962500103,Initial SL Hit,1425,5.066,-1.0594495950000138,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.03531498650000045,MTREND,,
1895,2018-06-14 15:15:00,LONG,2018-06-15 09:15:00,35613.93,35400.24642,35447.85983333333,2018-06-15 12:15:00,35451.1,-162.83000000000175,-169.93650300000175,-37386.03066000038,MACD Reversal,220,8.0,-3.738603066000038,2018,6,SENSEX,333333.0,1000000.0,-0.1246199775798991,WAVE,73.33326,-12461.997757989908
347,2018-06-15 13:15:00,LONG,2018-06-15 14:15:00,26410.9,26344.95,26344.95,2018-06-18 09:15:00,26344.95,-65.95000000000073,-71.22558500000073,-102564.84240000106,Initial SL Hit,1440,5.066,-1.367531232000014,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.045584374400000474,MTREND,,
348,2018-06-15 13:15:00,LONG,2018-06-15 14:15:00,35496.02,35419.68,35586.816875,2018-06-18 12:15:00,35569.53,73.51000000000204,66.40344500000204,98277.098600003,TSL Hit,1480,7.0,1.3103613146667068,2018,6,SENSEX,7500000.0,22500000.0,0.04367871048889022,MTREND,,
1896,2018-06-15 15:15:00,LONG,2018-06-18 09:15:00,35646.03,35432.15382,35543.939,2018-06-18 14:15:00,35534.47,-111.55999999999769,-118.67804999999768,-26109.17099999949,TSL Hit,220,8.0,-2.6109170999999485,2018,6,SENSEX,333333.0,1000000.0,-0.08703048296942831,WAVE,73.33326,-8703.04829694283
349,2018-06-18 12:15:00,LONG,2018-06-18 13:15:00,10818.55,10800.9,10800.9,2018-06-18 13:15:00,10800.9,-17.649999999999636,-21.973889999999635,-96685.1159999984,Initial SL Hit,4400,6.333,-1.2891348799999784,2018,6,NIFTY,7500000.0,22500000.0,-0.04297116266666595,MTREND,,
350,2018-06-18 13:15:00,LONG,2018-06-18 14:15:00,35635.61,35543.15,35543.15,2018-06-18 14:15:00,35543.15,-92.45999999999913,-99.57787599999912,-146379.47771999871,Initial SL Hit,1470,7.0,-1.9517263695999827,2018,6,SENSEX,7500000.0,22500000.0,-0.06505754565333276,MTREND,,
1897,2018-06-18 13:15:00,LONG,2018-06-18 14:15:00,10821.8,10750.37612,10750.37612,2018-06-18 14:15:00,10796.8,-25.0,-29.32372,-13195.674,MACD Reversal,450,5.0,-1.3195674000000002,2018,6,NIFTY,333333.0,1000000.0,-0.04398553601442,WAVE,149.99985,-4398.553601442
351,2018-06-19 12:15:00,LONG,2018-06-19 13:15:00,35367.07,35290.96,35290.96,2018-06-19 14:15:00,35290.96,-76.11000000000058,-83.17580300000058,-123100.18844000089,Initial SL Hit,1480,7.0,-1.6413358458666785,2018,6,SENSEX,7500000.0,22500000.0,-0.05471119486222261,MTREND,,
352,2018-06-20 10:15:00,LONG,2018-06-20 11:15:00,35480.74,35361.91,35361.91,2018-06-22 09:15:00,35361.91,-118.82999999999448,-125.91426499999449,-186353.11219999185,Initial SL Hit,1480,7.0,-2.484708162666558,2018,6,SENSEX,7500000.0,22500000.0,-0.0828236054222186,MTREND,,
1898,2018-06-20 10:45:00,LONG,2018-06-20 11:15:00,26472.4,26075.314,26512.68,2018-06-21 11:15:00,26488.3,15.899999999997815,10.603929999997815,2067.7663499995742,TSL Hit,195,5.0,0.2067766349999574,2018,6,BANKNIFTY,333333.0,1000000.0,0.00689254760744408,WAVE,64.999935,689.2547607444079
353,2018-06-20 13:15:00,LONG,2018-06-20 14:15:00,26495.45,26446.1,26446.1,2018-06-20 14:15:00,26446.1,-49.35000000000218,-54.644155000002186,-78687.58320000315,Initial SL hit,1440,5.066,-1.049167776000042,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.034972259200001396,MTREND,,
1899,2018-06-20 15:15:00,LONG,2018-06-21 09:15:00,10776.35,10705.22609,10705.22609,2018-06-21 11:15:00,10750.55,-25.80000000000109,-30.10538000000109,-14300.05550000052,MACD Reversal,475,5.0,-1.430005550000052,2018,6,NIFTY,333333.0,1000000.0,-0.04766680399981672,WAVE,158.33317499999998,-4766.680399981672
1900,2018-06-20 15:15:00,LONG,2018-06-21 09:15:00,35571.37,35357.94178,35357.94178,2018-06-21 15:15:00,35427.62,-143.75,-150.849899,-33186.97778,MACD Reversal,220,8.0,-3.318697778,2018,6,SENSEX,333333.0,1000000.0,-0.11062314864340742,WAVE,73.33326,-11062.314864340738
1901,2018-06-21 11:45:00,LONG,2018-06-21 12:15:00,26504.4,26106.834000000003,26550.66,2018-06-21 14:15:00,26531.9,27.5,22.19637,4328.292149999999,TSL Hit,195,5.0,0.4328292149999999,2018,6,BANKNIFTY,333333.0,1000000.0,0.014427626072359489,WAVE,64.999935,1442.76260723595
354,2018-06-21 12:15:00,LONG,2018-06-21 13:15:00,26616.55,26479.95,26479.95,2018-06-21 14:15:00,26479.95,-136.59999999999854,-141.90964999999855,-202221.251249998,Initial SL hit,1425,5.066,-2.6962833499999723,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.08987611166666576,MTREND,,
1902,2018-06-21 12:15:00,LONG,2018-06-21 13:15:00,10780.1,10708.95134,10708.95134,2018-06-21 14:15:00,10743.8,-36.30000000000109,-40.60478000000109,-19287.27050000052,MACD Reversal,475,5.0,-1.928727050000052,2018,6,NIFTY,333333.0,1000000.0,-0.06429083737576673,WAVE,158.33317499999998,-6429.083737576672
1903,2018-06-21 15:15:00,LONG,2018-06-22 09:15:00,26520.15,26122.34775,26122.34775,2018-06-22 09:15:00,26427.25,-92.90000000000146,-98.19474000000146,-19147.974300000285,MACD Reversal,195,5.0,-1.9147974300000288,2018,6,BANKNIFTY,333333.0,1000000.0,-0.06382651717341994,WAVE,64.999935,-6382.651717341994
355,2018-06-22 10:15:00,LONG,2018-06-22 11:15:00,35452.88,35348.25,35515.135625,2018-06-25 14:15:00,35475.77,22.88999999999941,15.797134999999418,23379.759799999138,TSL Hit,1480,7.0,0.3117301306666551,2018,6,SENSEX,7500000.0,22500000.0,0.01039100435555517,MTREND,,
1904,2018-06-22 13:45:00,LONG,2018-06-22 14:15:00,26552.45,26154.16325,26688.37,2018-06-25 13:45:00,26658.0,105.54999999999929,100.22895499999927,19544.64622499986,TSL Hit,195,5.0,1.954464622499985,2018,6,BANKNIFTY,333333.0,1000000.0,0.06514875560117878,WAVE,64.999935,6514.875560117877
1905,2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,35728.59,35514.21846,35543.19416666667,2018-06-25 14:15:00,35514.21846,-214.3715400000001,-221.4958208460001,-48729.08058612002,Initial SL hit,220,8.0,-4.872908058612002,2018,6,SENSEX,333333.0,1000000.0,-0.16243010619013143,WAVE,73.33326,-16243.010619013145
1906,2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,10832.25,10760.75715,10767.7325,2018-06-25 14:15:00,10760.75715,-71.49285000000054,-75.81145143000055,-34115.15314350025,Initial SL hit,450,5.0,-3.4115153143500248,2018,6,NIFTY,333333.0,1000000.0,-0.11371706342782369,WAVE,149.99985,-11371.706342782369
357,2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,10832.25,10759.15,10767.7325,2018-06-25 14:15:00,10759.15,-73.10000000000036,-77.41828000000037,-338704.9750000016,Initial SL hit,4375,6.333,-4.516066333333354,2018,6,NIFTY,7500000.0,22500000.0,-0.15053554444444517,MTREND,,
356,2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,26794.55,26505.6,26593.44722222222,2018-06-26 09:15:00,26498.75,-295.7999999999993,-301.1293299999993,-429109.295249999,Gap Open Outside ISL,1425,5.066,-5.721457269999986,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.19071524233333287,MTREND,,
358,2018-06-25 15:15:00,LONG,2018-06-26 09:15:00,10763.75,10753.05,10764.1375,2018-06-26 15:15:00,10764.05,0.2999999999992724,-4.005560000000727,-17724.60300000322,TSL Hit,4425,6.333,-0.2363280400000429,2018,6,NIFTY,7500000.0,22500000.0,-0.00787760133333476,MTREND,,
1908,2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,10793.85,10722.61059,10763.465,2018-06-26 14:15:00,10768.5,-25.350000000000364,-29.662470000000365,-14089.673250000173,MACD Reversal,475,5.0,-1.4089673250000172,2018,6,NIFTY,333333.0,1000000.0,-0.04696553053442306,WAVE,158.33317499999998,-4696.553053442307
359,2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,26642.95,26601.45,26620.586111111115,2018-06-26 13:15:00,26601.45,-41.5,-46.82444,-66724.827,Initial SL hit,1425,5.066,-0.88966436,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.02965547866666667,MTREND,,
1907,2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,35571.34,35357.91196,35520.8395,2018-06-26 14:15:00,35498.82,-72.5199999999968,-79.6270159999968,-17517.943519999295,TSL Hit,220,8.0,-1.7517943519999295,2018,6,SENSEX,333333.0,1000000.0,-0.058393086673519244,WAVE,73.33326,-5839.308667351925
1909,2018-06-26 13:15:00,LONG,2018-06-26 13:45:00,26645.9,26246.2115,26246.2115,2018-06-26 15:15:00,26586.85,-59.05000000000291,-64.3732750000029,-12552.788625000569,MACD Reversal,195,5.0,-1.2552788625000568,2018,6,BANKNIFTY,333333.0,1000000.0,-0.04184258690737313,WAVE,64.999935,-4184.258690737313
360,2018-06-26 15:15:00,LONG,2018-06-27 09:15:00,26608.55,26573.5,26573.5,2018-06-27 09:15:00,26573.5,-35.04999999999927,-40.36820499999927,-57524.69212499896,Initial SL Hit,1425,5.066,-0.7669958949999861,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.02556652983333287,MTREND,,
361,2018-06-27 15:15:00,LONG,2018-06-28 09:15:00,26439.85,26384.8,26384.8,2018-06-28 09:15:00,26384.8,-55.04999999999927,-60.33246499999928,-86878.74959999896,Initial SL Hit,1440,5.066,-1.1583833279999862,2018,6,BANKNIFTY,7500000.0,22500000.0,-0.038612777599999544,MTREND,,
1910,2018-06-29 12:45:00,LONG,2018-06-29 13:15:00,26444.55,26047.88175,26375.14,2018-06-29 14:15:00,26371.0,-73.54999999999927,-78.83155499999927,-15372.153224999858,TSL Hit,195,5.0,-1.5372153224999858,2018,6,BANKNIFTY,333333.0,1000000.0,-0.051240459509488766,WAVE,64.999935,-5124.045950948877
1911,2018-06-29 14:15:00,LONG,2018-06-29 15:15:00,35447.45,35234.7653,35234.7653,2018-07-02 09:15:00,35234.7653,-212.684699999998,-219.752921529998,-50543.17195189953,Initial SL Hit,230,8.0,-5.054317195189953,2018,6,SENSEX,333333.0,1000000.0,-0.1684770713624253,WAVE,76.66659,-16847.707136242527
1912,2018-06-29 15:15:00,LONG,2018-07-02 09:15:00,10721.05,10650.29107,10650.29107,2018-07-02 09:15:00,10650.29107,-70.75892999999996,-75.03319821399997,-35640.76915164998,Initial SL Hit,475,5.0,-3.564076915164999,2018,7,NIFTY,333333.0,1000000.0,-0.11880244503626944,WAVE,158.33317499999998,-11880.244503626944
1914,2018-07-03 10:15:00,LONG,2018-07-03 11:15:00,10694.75,10624.16465,10955.22,2018-07-16 12:15:00,10985.5,290.75,286.41395,136046.62625,MACD Reversal,475,5.0,13.604662625,2018,7,NIFTY,333333.0,1000000.0,0.45348830067791246,WAVE,158.33317499999998,45348.83006779125
1913,2018-07-03 10:15:00,LONG,2018-07-03 11:15:00,35392.02,35179.66787999999,36162.64266666667,2018-07-17 11:15:00,36367.9,975.8800000000048,968.7040080000048,222801.92184000107,MACD Reversal,230,8.0,22.280192184000107,2018,7,SENSEX,333333.0,1000000.0,0.7426723301269309,WAVE,76.66659,74267.23301269309
362,2018-07-03 10:15:00,LONG,2018-07-03 11:15:00,35392.02,35266.03,35344.363541666666,2018-07-04 09:15:00,35338.58,-53.43999999999505,-60.51305999999505,-89559.32879999267,TSL Hit,1480,7.0,-1.1941243839999025,2018,7,SENSEX,7500000.0,22500000.0,-0.03980414613333007,MTREND,,
363,2018-07-04 10:15:00,LONG,2018-07-04 11:15:00,10709.35,10682.1,10963.083750000002,2018-07-16 14:15:00,10941.75,232.39999999999964,228.06977999999964,1009208.7764999984,TSL Hit,4425,6.333,13.456117019999978,2018,7,NIFTY,7500000.0,22500000.0,0.44853723399999934,MTREND,,
1915,2018-07-04 13:15:00,LONG,2018-07-04 13:45:00,26360.95,25965.53575,26517.366666666665,2018-07-05 15:15:00,26500.75,139.79999999999927,134.51382999999927,26230.19684999986,TSL Hit,195,5.0,2.623019684999986,2018,7,BANKNIFTY,333333.0,1000000.0,0.08743390206601001,WAVE,64.999935,8743.390206601001
1916,2018-07-05 15:15:00,LONG,2018-07-06 09:15:00,26521.25,26123.43125,26542.443333333336,2018-07-06 11:45:00,26536.35,15.099999999998545,9.794239999998544,1909.8767999997165,TSL Hit,195,5.0,0.1909876799999716,2018,7,BANKNIFTY,333333.0,1000000.0,0.00636624963374305,WAVE,64.999935,636.6249633743053
364,2018-07-05 15:15:00,LONG,2018-07-06 09:15:00,35604.98,35562.35,35562.35,2018-07-06 09:15:00,35562.35,-42.63000000000466,-49.74673300000466,-73127.69751000685,Initial SL hit,1470,7.0,-0.9750359668000912,2018,7,SENSEX,7500000.0,22500000.0,-0.03250119889333638,MTREND,,
365,2018-07-06 09:15:00,LONG,2018-07-06 10:15:00,26559.4,26410.0,26826.577777777777,2018-07-11 13:15:00,26799.25,239.8499999999985,234.51413499999853,334182.6423749979,TSL Hit,1425,5.066,4.455768564999972,2018,7,BANKNIFTY,7500000.0,22500000.0,0.1485256188333324,MTREND,,
366,2018-07-06 10:15:00,LONG,2018-07-06 11:15:00,35794.46,35647.53,35647.53,2018-07-06 14:15:00,35647.53,-146.9300000000003,-154.07419900000028,-226489.0725300004,Initial SL hit,1470,7.0,-3.0198543004000054,2018,7,SENSEX,7500000.0,22500000.0,-0.10066181001333352,MTREND,,
1917,2018-07-06 11:45:00,LONG,2018-07-06 12:15:00,26565.25,26166.77125,26902.41333333333,2018-07-11 10:15:00,26895.2,329.9500000000007,324.6039550000007,63297.77122500014,TSL Hit,195,5.0,6.329777122500015,2018,7,BANKNIFTY,333333.0,1000000.0,0.2109923597574297,WAVE,64.999935,21099.23597574297
367,2018-07-09 10:15:00,LONG,2018-07-09 11:15:00,35851.47,35779.72,36421.293125,2018-07-18 13:15:00,36374.53,523.0599999999977,515.8373999999976,753122.6039999966,TSL Hit,1460,7.0,10.041634719999957,2018,7,SENSEX,7500000.0,22500000.0,0.3347211573333318,MTREND,,
1918,2018-07-11 11:15:00,LONG,2018-07-11 11:45:00,26845.15,26442.47275,26442.47275,2018-07-11 12:45:00,26819.9,-25.25,-30.616505,-5510.9709,MACD Reversal,180,5.0,-0.5510970900000001,2018,7,BANKNIFTY,333333.0,1000000.0,-0.018369884630096988,WAVE,59.99994,-1836.9884630097
1919,2018-07-12 09:15:00,LONG,2018-07-12 09:45:00,27076.25,26670.10625,27034.126666666667,2018-07-12 14:45:00,27020.1,-56.150000000001455,-61.55963500000146,-11080.734300000262,TSL Hit,180,5.0,-1.1080734300000263,2018,7,BANKNIFTY,333333.0,1000000.0,-0.03693574406421987,WAVE,59.99994,-3693.574406421987
368,2018-07-12 10:15:00,LONG,2018-07-12 11:15:00,27164.65,27090.7,27090.7,2018-07-12 12:15:00,27090.7,-73.95000000000073,-79.37553500000072,-110728.871325001,Initial SL hit,1395,5.066,-1.476384951000013,2018,7,BANKNIFTY,7500000.0,22500000.0,-0.049212831700000445,MTREND,,
1920,2018-07-12 15:15:00,LONG,2018-07-13 09:15:00,27023.7,26618.3445,26618.3445,2018-07-13 10:45:00,26948.2,-75.5,-80.89719,-14561.4942,MACD Reversal,180,5.0,-1.4561494199999998,2018,7,BANKNIFTY,333333.0,1000000.0,-0.048538265461686,WAVE,59.99994,-4853.8265461686
369,2018-07-13 10:15:00,LONG,2018-07-13 11:15:00,26988.3,26930.95,26956.541666666668,2018-07-13 13:15:00,26930.95,-57.34999999999855,-62.74192499999855,-88466.11424999795,Initial SL hit,1410,5.066,-1.179548189999973,2018,7,BANKNIFTY,7500000.0,22500000.0,-0.039318272999999085,MTREND,,
370,2018-07-13 14:15:00,LONG,2018-07-13 15:15:00,26954.2,26902.3,26902.3,2018-07-16 09:15:00,26902.3,-51.900000000001455,-57.28565000000145,-80772.76650000205,Initial SL Hit,1410,5.066,-1.0769702200000275,2018,7,BANKNIFTY,7500000.0,22500000.0,-0.03589900733333424,MTREND,,
