,index,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%
84,84,LONG,2017-04-20 10:15:00+05:30,2017-04-20 11:15:00+05:30,21539.3,21396.0,2017-04-20 13:15:00+05:30,21481.2,Reversed,-58.09999999999855,-62.40204999999855,185.70705640387573,4,-10789.57997706491,-11588.501019067204,-1.0789579977064911,-0.5794250509533602,2017,BANKNIFTY,-12.916247400162671
85,85,SHORT,2017-04-20 12:15:00+05:30,2017-04-20 13:15:00+05:30,21481.2,21558.85,2017-04-21 09:15:00+05:30,21570.7,Gap Outside Initial SL,-89.5,-93.80519,186.20933653613392,4,-16665.735619983985,-17467.402193545982,-1.6665735619983986,-0.8733701096772991,2017,BANKNIFTY,-13.78961750983997
86,86,SHORT,2017-04-21 10:15:00+05:30,2017-04-21 11:15:00+05:30,21520.6,21614.55,2017-04-21 15:15:00+05:30,21568.3,Reversed,-47.70000000000073,-52.008890000000726,185.86842374283245,4,-8865.923812533243,-9666.810404914497,-0.8865923812533243,-0.4833405202457248,2017,BANKNIFTY,-14.272958030085693
87,87,LONG,2017-04-21 14:15:00+05:30,2017-04-21 15:15:00+05:30,21568.3,21386.2,2017-04-27 09:15:00+05:30,22227.85,Reversed,659.5499999999993,655.1703849999993,185.45736103448115,4,122318.40247029193,121506.17063004489,12.23184024702919,6.075308531502244,2017,BANKNIFTY,-8.19764949858345
88,88,SHORT,2017-04-26 15:15:00+05:30,2017-04-27 09:15:00+05:30,22227.85,22276.05,2017-04-27 10:15:00+05:30,22276.05,Initial SL Hit,-48.20000000000073,-52.650390000000726,179.95442654147837,4,-8673.803359299389,-9474.670739635318,-0.8673803359299388,-0.4737335369817659,2017,BANKNIFTY,-8.671383035565217
89,89,LONG,2017-04-27 10:15:00+05:30,2017-04-27 11:15:00+05:30,22302.65,22169.8,2017-04-28 09:15:00+05:30,22248.1,Reversed,-54.55000000000291,-59.00507500000291,179.35088431195396,4,-9783.59073921761,-10582.61238014369,-0.978359073921761,-0.5291306190071845,2017,BANKNIFTY,-9.2005136545724
90,90,SHORT,2017-04-27 15:15:00+05:30,2017-04-28 09:15:00+05:30,22248.1,22380.85,2017-04-28 13:15:00+05:30,22248.55,Reversed,-0.4500000000007276,-4.899665000000727,179.79063380693185,4,-80.90578521325014,-880.9138757917715,-0.008090578521325,-0.04404569378958855,2017,BANKNIFTY,-9.244559348361989
91,91,LONG,2017-04-28 12:15:00+05:30,2017-04-28 13:15:00+05:30,22248.55,22182.55,2017-05-03 11:15:00+05:30,22272.85,Reversed,24.299999999999272,19.847859999999272,179.7869973548838,4,4368.824035723545,3568.387153319973,0.4368824035723545,0.17841935766599865,2017,BANKNIFTY,-9.06613999069599
92,92,SHORT,2017-05-03 10:15:00+05:30,2017-05-03 11:15:00+05:30,22272.85,22449.0,2017-05-04 09:15:00+05:30,22624.25,Gap Outside Initial SL,-351.40000000000146,-355.88971000000146,179.59084715247488,4,-63108.223689379935,-63914.53451174887,-6.310822368937994,-3.1957267255874435,2017,BANKNIFTY,-12.261866716283434
93,93,LONG,2017-05-05 10:15:00+05:30,2017-05-05 11:15:00+05:30,22739.75,22853.55,2017-05-05 11:15:00+05:30,22770.25,Gap Outside Initial SL,30.5,25.949,175.90342901746942,4,5365.054585032817,4564.518079574314,0.5365054585032817,0.22822590397871564,2017,BANKNIFTY,-12.033640812304718
94,94,SHORT,2017-05-05 10:15:00+05:30,2017-05-05 11:15:00+05:30,22739.75,22853.55,2017-05-05 11:15:00+05:30,22786.15,Reversed,-46.400000000001455,-50.95259000000146,175.90342901746942,4,-8161.919106410837,-8962.735298321479,-0.8161919106410838,-0.44813676491607396,2017,BANKNIFTY,-12.481777577220793
95,95,LONG,2017-05-05 10:15:00+05:30,2017-05-05 11:15:00+05:30,22786.15,22653.0,2017-05-05 12:15:00+05:30,22653.0,Initial SL Hit,-133.15000000000146,-137.69391500000145,175.54523252063203,4,-23373.84771012241,-24171.5103253514,-2.337384771012241,-1.20857551626757,2017,BANKNIFTY,-13.690353093488362
96,96,LONG,2017-05-08 09:15:00+05:30,2017-05-08 10:15:00+05:30,22781.25,22577.2,2017-05-08 15:15:00+05:30,22764.85,Reversed,-16.400000000001455,-20.954610000001452,175.58299039780522,4,-2879.561042524261,-3679.273086420009,-0.2879561042524261,-0.18396365432100045,2017,BANKNIFTY,-13.874316747809363
97,97,SHORT,2017-05-08 14:15:00+05:30,2017-05-08 15:15:00+05:30,22764.85,22824.15,2017-05-09 09:15:00+05:30,22828.8,Gap Outside Initial SL,-63.95000000000073,-68.50936500000073,175.70948194255618,4,-11236.621370226596,-12037.74503236362,-1.1236621370226596,-0.6018872516181809,2017,BANKNIFTY,-14.476203999427543
98,98,LONG,2017-05-09 10:15:00+05:30,2017-05-09 11:15:00+05:30,22720.75,22664.35,2017-05-09 14:15:00+05:30,22698.4,Reversed,-22.349999999998545,-26.891914999998544,176.05052650110582,4,-3934.729267299459,-4734.335794372729,-0.3934729267299459,-0.23671678971863644,2017,BANKNIFTY,-14.71292078914618
99,99,SHORT,2017-05-09 13:15:00+05:30,2017-05-09 14:15:00+05:30,22698.4,22774.5,2017-05-10 09:15:00+05:30,22783.25,Gap Outside Initial SL,-84.84999999999854,-89.39816499999854,176.22387481055932,4,-14952.595777675702,-15754.091037253467,-1.4952595777675703,-0.7877045518626735,2017,BANKNIFTY,-15.500625341008853
100,100,LONG,2017-05-10 09:15:00+05:30,2017-05-10 10:15:00+05:30,22848.95,22694.95,2017-05-10 14:15:00+05:30,22785.0,Reversed,-63.95000000000073,-68.51339500000073,175.06274905411408,4,-11195.262802010722,-11994.14327573052,-1.1195262802010724,-0.5997071637865261,2017,BANKNIFTY,-16.10033250479538
101,101,SHORT,2017-05-10 13:15:00+05:30,2017-05-10 14:15:00+05:30,22785.0,22850.0,2017-05-10 15:15:00+05:30,22850.0,Initial SL Hit,-65.0,-69.5635,175.55409260478385,4,-11411.01601931095,-12212.157120912882,-1.1411016019310949,-0.610607856045644,2017,BANKNIFTY,-16.710940360841022
102,102,SHORT,2017-05-11 13:15:00+05:30,2017-05-11 14:15:00+05:30,22866.95,22977.85,2017-05-17 14:15:00+05:30,22976.7,Reversed,-109.75,-114.334365,174.92494626524305,4,-19198.012852610424,-19999.93265389569,-1.9198012852610424,-0.9999966326947844,2017,BANKNIFTY,-17.710936993535807
103,103,LONG,2017-05-17 13:15:00+05:30,2017-05-17 14:15:00+05:30,22976.7,22830.1,2017-05-18 09:15:00+05:30,22761.65,Gap Outside Initial SL,-215.04999999999927,-219.62383499999927,174.08940361322556,4,-37437.92624702403,-38234.18245439933,-3.7437926247024023,-1.9117091227199663,2017,BANKNIFTY,-19.622646116255773
104,104,LONG,2017-05-18 11:15:00+05:30,2017-05-18 12:15:00+05:30,22788.1,22706.35,2017-05-18 14:15:00+05:30,22749.45,Reversed,-38.64999999999782,-43.20375499999782,175.530210943431,4,-6784.242652963225,-7583.564228697929,-0.6784242652963225,-0.37917821143489644,2017,BANKNIFTY,-20.00182432769067
105,105,SHORT,2017-05-18 13:15:00+05:30,2017-05-18 14:15:00+05:30,22749.45,22813.1,2017-05-19 09:15:00+05:30,22813.1,Initial SL Hit,-63.64999999999782,-68.20625499999781,175.82842662130292,4,-11191.479354445548,-11992.59850238099,-1.1191479354445548,-0.5996299251190494,2017,BANKNIFTY,-20.60145425280972
106,106,SHORT,2017-05-19 10:15:00+05:30,2017-05-19 11:15:00+05:30,22824.0,22902.25,2017-05-22 09:15:00+05:30,22902.25,Initial SL Hit,-78.25,-82.822625,175.2541184717841,4,-13713.634770417106,-14515.006133894149,-1.371363477041711,-0.7257503066947074,2017,BANKNIFTY,-21.327204559504427
107,107,SHORT,2017-05-22 12:15:00+05:30,2017-05-22 13:15:00+05:30,22721.3,22815.0,2017-05-25 12:15:00+05:30,22815.0,Initial SL Hit,-93.70000000000071,-98.25363000000073,176.0462649584311,4,-16495.53502660512,-17297.184580107783,-1.649553502660512,-0.8648592290053893,2017,BANKNIFTY,-22.192063788509817
108,108,LONG,2017-05-25 12:15:00+05:30,2017-05-25 13:15:00+05:30,22833.6,22673.5,2017-05-26 09:15:00+05:30,23115.8,Reversed,282.2000000000007,277.6050600000007,175.1804358489244,4,49435.918996566594,48630.97540466693,4.943591899656659,2.4315487702333467,2017,BANKNIFTY,-19.76051501827647
109,109,SHORT,2017-05-25 15:15:00+05:30,2017-05-26 09:15:00+05:30,23115.8,23267.8,2017-05-26 10:15:00+05:30,23267.8,Initial SL Hit,-152.0,-156.63836,173.0418155547288,4,-26302.355964318776,-27104.98619991521,-2.630235596431877,-1.3552493099957605,2017,BANKNIFTY,-21.11576432827223
110,110,LONG,2017-05-26 10:15:00+05:30,2017-05-26 11:15:00+05:30,23280.1,23092.35,2017-05-29 09:15:00+05:30,23300.85,Reversed,20.75,16.091905,171.82056778106625,4,3565.276781457125,2764.920253778979,0.3565276781457124,0.13824601268894895,2017,BANKNIFTY,-20.977518315583282
111,111,LONG,2017-05-26 15:15:00+05:30,2017-05-29 09:15:00+05:30,23300.85,23408.35,2017-05-29 09:15:00+05:30,23408.35,Initial SL Hit,107.5,102.82908,171.6675571921196,4,18454.262398152856,17652.416971913044,1.8454262398152856,0.8826208485956522,2017,BANKNIFTY,-20.09489746698763
112,112,SHORT,2017-05-26 15:15:00+05:30,2017-05-29 09:15:00+05:30,23300.85,23408.35,2017-05-29 09:15:00+05:30,23408.35,Initial SL Hit,-107.5,-112.17092,171.6675571921196,4,-18454.262398152856,-19256.10782439267,-1.8454262398152856,-0.9628053912196335,2017,BANKNIFTY,-21.057702858207264
113,113,SHORT,2017-05-29 10:15:00+05:30,2017-05-29 11:15:00+05:30,23206.1,23464.0,2017-05-29 13:15:00+05:30,23281.1,Reversed,-75.0,-79.64872,172.36847208277135,4,-12927.635406207852,-13728.928169748471,-1.2927635406207851,-0.6864464084874236,2017,BANKNIFTY,-21.744149266694688
114,114,LONG,2017-05-29 12:15:00+05:30,2017-05-29 13:15:00+05:30,23281.1,23195.7,2017-05-29 14:15:00+05:30,23195.7,Initial SL Hit,-85.39999999999782,-90.04767999999781,171.8131875212082,4,-14672.846214310804,-15471.378929689372,-1.4672846214310804,-0.7735689464844686,2017,BANKNIFTY,-22.517718213179155
115,115,SHORT,2017-05-29 14:15:00+05:30,2017-05-29 15:15:00+05:30,23152.2,23314.3,2017-05-30 09:15:00+05:30,23314.3,Initial SL Hit,-162.09999999999854,-166.74664999999854,172.7697583814929,4,-28005.977833639747,-28808.77843142311,-2.800597783363975,-1.4404389215711555,2017,BANKNIFTY,-23.958157134750312
116,116,LONG,2017-05-30 13:15:00+05:30,2017-05-30 14:15:00+05:30,23268.9,23193.3,2017-05-31 11:15:00+05:30,23263.55,Reversed,-5.350000000002183,-10.003245000002185,171.90327002995414,4,-919.68249466063,-1719.590526411164,-0.091968249466063,-0.08597952632055815,2017,BANKNIFTY,-24.04413666107087
117,117,SHORT,2017-05-31 10:15:00+05:30,2017-05-31 11:15:00+05:30,23263.55,23357.4,2017-05-31 13:15:00+05:30,23324.15,Reversed,-60.60000000000218,-65.25877000000219,171.9428032265067,4,-10419.73387552668,-11220.775848914234,-1.0419733875526682,-0.5610387924457116,2017,BANKNIFTY,-24.60517545351658
118,118,LONG,2017-05-31 12:15:00+05:30,2017-05-31 13:15:00+05:30,23324.15,23248.5,2017-06-01 10:15:00+05:30,23293.9,Reversed,-30.25,-34.911805,171.49606738080487,4,-5187.756038269347,-5987.237262665521,-0.5187756038269347,-0.29936186313327606,2017,BANKNIFTY,-24.904537316649858
119,119,SHORT,2017-06-01 09:15:00+05:30,2017-06-01 10:15:00+05:30,23293.9,23469.45,2017-06-05 10:15:00+05:30,23454.65,Reversed,-160.75,-165.424855,171.7187761602823,4,-27603.793267765377,-28406.553647092154,-2.7603793267765377,-1.4203276823546076,2017,BANKNIFTY,-26.324864999004465
120,120,LONG,2017-06-05 09:15:00+05:30,2017-06-05 10:15:00+05:30,23454.65,23333.6,2017-06-06 11:15:00+05:30,23415.05,Reversed,-39.60000000000218,-44.286970000002185,170.54187549164024,4,-6753.458269469325,-7552.7829236423795,-0.6753458269469326,-0.37763914618211897,2017,BANKNIFTY,-26.702504145186584
121,121,SHORT,2017-06-06 10:15:00+05:30,2017-06-06 11:15:00+05:30,23415.05,23536.1,2017-06-07 13:15:00+05:30,23501.9,Reversed,-86.85000000000218,-91.54169500000218,170.8302993160382,4,-14836.611495598292,-15638.09515674785,-1.483661149559829,-0.7819047578373926,2017,BANKNIFTY,-27.484408903023976
122,122,LONG,2017-06-07 12:15:00+05:30,2017-06-07 13:15:00+05:30,23501.9,23458.0,2017-06-07 14:15:00+05:30,23458.0,Initial SL Hit,-43.900000000001455,-48.59599000000146,170.19900518681467,4,-7471.736327701412,-8270.989154068642,-0.7471736327701413,-0.4135494577034321,2017,BANKNIFTY,-27.897958360727408
123,123,LONG,2017-06-08 10:15:00+05:30,2017-06-08 11:15:00+05:30,23614.45,23536.7,2017-06-08 14:15:00+05:30,23536.7,Initial SL Hit,-77.75,-82.465115,169.38781127657006,4,-13169.902326753325,-13968.585336520646,-1.3169902326753324,-0.6984292668260323,2017,BANKNIFTY,-28.59638762755344
124,124,SHORT,2017-06-08 14:15:00+05:30,2017-06-08 15:15:00+05:30,23516.3,23645.3,2017-06-09 11:15:00+05:30,23575.55,Reversed,-59.25,-63.959185,170.0947853191191,4,-10078.116030157806,-10879.123841760822,-1.0078116030157809,-0.5439561920880412,2017,BANKNIFTY,-29.14034381964148
125,125,LONG,2017-06-09 10:15:00+05:30,2017-06-09 11:15:00+05:30,23575.55,23476.85,2017-06-12 13:15:00+05:30,23476.85,Initial SL Hit,-98.70000000000071,-103.40524000000072,169.66730362600237,4,-16746.162867886556,-17544.48825159977,-1.6746162867886556,-0.8772244125799885,2017,BANKNIFTY,-30.01756823222147
126,126,LONG,2017-06-12 15:15:00+05:30,2017-06-13 09:15:00+05:30,23492.25,23441.8,2017-06-13 13:15:00+05:30,23564.25,Reversed,72.0,67.29435,170.26891847311347,4,12259.36213006417,11458.136193851162,1.225936213006417,0.5729068096925582,2017,BANKNIFTY,-29.44466142252891
127,127,LONG,2017-06-13 12:15:00+05:30,2017-06-13 13:15:00+05:30,23564.25,23605.95,2017-06-13 13:15:00+05:30,23605.95,Initial SL Hit,41.70000000000073,36.98298000000073,169.7486658815791,4,7078.519367261972,6277.811515325246,0.7078519367261972,0.3138905757662623,2017,BANKNIFTY,-29.13077084676265
128,128,SHORT,2017-06-13 12:15:00+05:30,2017-06-13 13:15:00+05:30,23564.25,23605.95,2017-06-13 13:15:00+05:30,23605.95,Initial SL Hit,-41.70000000000073,-46.417020000000726,169.7486658815791,4,-7078.519367261972,-7879.227219198698,-0.7078519367261972,-0.3939613609599349,2017,BANKNIFTY,-29.524732207722586
129,129,SHORT,2017-06-13 14:15:00+05:30,2017-06-13 15:15:00+05:30,23476.8,23615.2,2017-06-14 13:15:00+05:30,23526.45,Reversed,-49.650000000001455,-54.350325000001455,170.38097185306344,4,-8459.415252504848,-9260.261194030098,-0.8459415252504848,-0.4630130597015048,2017,BANKNIFTY,-29.98774526742409
130,130,LONG,2017-06-14 12:15:00+05:30,2017-06-14 13:15:00+05:30,23526.45,23399.4,2017-06-14 15:15:00+05:30,23489.9,Reversed,-36.54999999999927,-41.25163499999928,170.02140144390674,4,-6214.282222774667,-7013.660794552391,-0.6214282222774667,-0.35068303972761955,2017,BANKNIFTY,-30.33842830715171
131,131,SHORT,2017-06-14 14:15:00+05:30,2017-06-14 15:15:00+05:30,23489.9,23557.2,2017-06-16 13:15:00+05:30,23462.75,Reversed,27.15000000000145,22.454735000001456,170.28595268604803,4,4623.263615426452,3823.7259417879945,0.4623263615426452,0.19118629708939974,2017,BANKNIFTY,-30.147242010062307
132,132,LONG,2017-06-16 12:15:00+05:30,2017-06-16 13:15:00+05:30,23462.75,23416.6,2017-06-16 14:15:00+05:30,23416.6,Initial SL Hit,-46.150000000001455,-50.83793500000146,170.4829996483788,4,-7867.79043377293,-8667.003654729553,-0.7867790433772929,-0.43335018273647763,2017,BANKNIFTY,-30.580592192798786
133,133,SHORT,2017-06-19 15:15:00+05:30,2017-06-20 09:15:00+05:30,23701.55,23806.65,2017-06-20 11:15:00+05:30,23743.85,Reversed,-42.29999999999927,-47.04453999999927,168.76533391276098,4,-7138.773624509667,-7939.487501872118,-0.7138773624509666,-0.3969743750936059,2017,BANKNIFTY,-30.977566567892392
134,134,LONG,2017-06-20 10:15:00+05:30,2017-06-20 11:15:00+05:30,23743.85,23651.2,2017-06-21 09:15:00+05:30,23642.15,Gap Outside Initial SL,-101.69999999999708,-106.4385999999971,168.46467611613113,4,-17132.857561010045,-17931.144275253944,-1.7132857561010046,-0.8965572137626971,2017,BANKNIFTY,-31.87412378165509
135,135,SHORT,2017-06-21 11:15:00+05:30,2017-06-21 12:15:00+05:30,23635.7,23680.65,2017-06-21 13:15:00+05:30,23680.65,Initial SL Hit,-44.95000000000073,-49.681635000000725,169.23552084346983,4,-7607.136661914092,-8407.897375580284,-0.7607136661914092,-0.42039486877901416,2017,BANKNIFTY,-32.29451865043411
136,136,LONG,2017-06-22 09:15:00+05:30,2017-06-22 10:15:00+05:30,23816.2,23678.8,2017-06-22 13:15:00+05:30,23825.95,Reversed,9.75,4.985785,167.95290600515614,4,1637.5408335502725,837.3770794669174,0.1637540833550272,0.04186885397334585,2017,BANKNIFTY,-32.25264979646076
137,137,SHORT,2017-06-22 12:15:00+05:30,2017-06-22 13:15:00+05:30,23825.95,23897.85,2017-06-28 11:15:00+05:30,23287.8,Reversed,538.1500000000015,533.4386250000015,167.8841767064902,4,90346.86969459796,89555.90438156741,9.034686969459797,4.47779521907837,2017,BANKNIFTY,-27.77485457738239
138,138,LONG,2017-06-28 10:15:00+05:30,2017-06-28 11:15:00+05:30,23287.8,23113.65,2017-06-28 13:15:00+05:30,23188.05,Reversed,-99.75,-104.397585,171.76375612981906,4,-17133.43467394945,-17931.721330482058,-1.713343467394945,-0.8965860665241029,2017,BANKNIFTY,-28.671440643906493
139,139,SHORT,2017-06-28 12:15:00+05:30,2017-06-28 13:15:00+05:30,23188.05,23306.85,2017-06-29 09:15:00+05:30,23314.65,Gap Outside Initial SL,-126.60000000000218,-131.2502700000022,172.50264683748742,4,-21838.835089626285,-22641.018973135248,-2.1838835089626283,-1.1320509486567625,2017,BANKNIFTY,-29.803491592563255
140,140,LONG,2017-06-30 10:15:00+05:30,2017-06-30 11:15:00+05:30,23153.7,22996.4,2017-07-03 13:15:00+05:30,23252.8,Reversed,99.09999999999854,94.45934999999857,172.75856558562992,4,17120.373849535674,16318.661812150722,1.7120373849535673,0.8159330906075362,2017,BANKNIFTY,-28.987558501955718
141,141,SHORT,2017-07-03 12:15:00+05:30,2017-07-03 13:15:00+05:30,23252.8,23330.1,2017-07-03 15:15:00+05:30,23278.65,Reversed,-25.850000000002183,-30.503145000002185,172.022294089314,4,-4446.776302209142,-5247.220979839363,-0.4446776302209142,-0.26236104899196816,2017,BANKNIFTY,-29.249919550947688
142,142,LONG,2017-07-03 14:15:00+05:30,2017-07-03 15:15:00+05:30,23278.65,23209.9,2017-07-04 10:15:00+05:30,23209.9,Initial SL Hit,-68.75,-73.398855,171.83127028414447,4,-11813.399832034933,-12612.218492051728,-1.1813399832034932,-0.6306109246025864,2017,BANKNIFTY,-29.880530475550273
143,143,SHORT,2017-07-04 10:15:00+05:30,2017-07-04 11:15:00+05:30,23190.4,23363.05,2017-07-04 14:15:00+05:30,23278.75,Reversed,-88.34999999999854,-92.99691499999857,172.4851662757003,4,-15239.064440457869,-16040.588346901914,-1.5239064440457868,-0.8020294173450957,2017,BANKNIFTY,-30.68255989289537
144,144,LONG,2017-07-04 13:15:00+05:30,2017-07-04 14:15:00+05:30,23278.75,23163.7,2017-07-05 12:15:00+05:30,23302.15,Reversed,23.40000000000145,18.74191000000145,171.83053213767923,4,4020.834452021944,3220.4323685767413,0.4020834452021944,0.16102161842883705,2017,BANKNIFTY,-30.521538274466533
145,145,SHORT,2017-07-05 11:15:00+05:30,2017-07-05 12:15:00+05:30,23302.15,23380.35,2017-07-05 15:15:00+05:30,23361.4,Reversed,-59.25,-63.916355,171.65798005763415,4,-10170.735318414823,-10971.752391946666,-1.0170735318414823,-0.5485876195973332,2017,BANKNIFTY,-31.070125894063864
146,146,LONG,2017-07-05 14:15:00+05:30,2017-07-05 15:15:00+05:30,23361.4,23273.2,2017-07-06 15:15:00+05:30,23449.0,Reversed,87.59999999999854,82.91895999999855,171.22261508300016,4,14999.101081270564,14197.60117116244,1.4999101081270565,0.709880058558122,2017,BANKNIFTY,-30.360245835505744
147,147,SHORT,2017-07-06 14:15:00+05:30,2017-07-06 15:15:00+05:30,23449.0,23540.15,2017-07-10 09:15:00+05:30,23464.15,Reversed,-15.150000000001455,-19.84131500000145,170.58296729071603,4,-2584.331954454596,-3384.590387650041,-0.2584331954454596,-0.16922951938250205,2017,BANKNIFTY,-30.52947535488825
148,148,SHORT,2017-07-07 15:15:00+05:30,2017-07-10 09:15:00+05:30,23464.15,23423.35,2017-07-10 09:15:00+05:30,23423.35,Initial SL Hit,40.80000000000291,36.11125000000291,170.47282769672032,4,6955.291370026685,6155.986899163688,0.6955291370026686,0.3077993449581844,2017,BANKNIFTY,-30.221676009930064
149,149,LONG,2017-07-10 11:15:00+05:30,2017-07-10 12:15:00+05:30,23575.7,23906.35,2017-07-10 12:15:00+05:30,23583.55,Gap Outside Initial SL,7.849999999998545,3.1340749999985444,169.66622412059874,4,1331.8798593464533,531.7466713605186,0.1331879859346453,0.0265873335680259,2017,BANKNIFTY,-30.195088676362037
150,150,SHORT,2017-07-10 11:15:00+05:30,2017-07-10 12:15:00+05:30,23575.7,23906.35,2017-07-10 12:15:00+05:30,23611.45,Reversed,-35.75,-40.468715,169.66622412059874,4,-6065.567512311405,-6866.174069062637,-0.6065567512311405,-0.34330870345313186,2017,BANKNIFTY,-30.53839737981517
151,151,LONG,2017-07-10 11:15:00+05:30,2017-07-10 12:15:00+05:30,23611.45,23289.9,2017-07-11 11:15:00+05:30,23641.7,Reversed,30.25,25.524685,169.4093331836884,4,5124.632328806574,4324.1198655736935,0.5124632328806574,0.21620599327868464,2017,BANKNIFTY,-30.322191386536485
152,152,SHORT,2017-07-11 10:15:00+05:30,2017-07-11 11:15:00+05:30,23641.7,23739.25,2017-07-12 13:15:00+05:30,23626.1,Reversed,15.600000000002185,10.87322000000218,169.19257075421817,4,2639.4041037661727,1839.668044176549,0.2639404103766172,0.09198340220882745,2017,BANKNIFTY,-30.230207984327656
153,153,LONG,2017-07-12 12:15:00+05:30,2017-07-12 13:15:00+05:30,23626.1,23525.8,2017-07-13 11:15:00+05:30,23868.1,Reversed,242.0,237.25058,169.30428636126996,4,40971.63729942733,40167.54013569739,4.097163729942733,2.0083770067848694,2017,BANKNIFTY,-28.221830977542787
