,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Final ROI,TAG,Points w CS,PnL w CS,ROI% w CS
54,2017-06-08 10:15:00,LONG,2017-06-08 11:15:00,23614.45,23579.45,23579.45,2017-06-08 14:15:00,23579.45,-35.0,-39.71939,-16682.1438,Initial SL hit,420.0,5x,-0.6672857520000001,2017,6.0,-7.084203967349907,-0.43373573880000005,MTrend,,,
55,2017-06-08 15:15:00,LONG,2017-06-09 09:15:00,23546.95,23514.2,23514.2,2017-06-09 10:15:00,23514.2,-32.75,-37.456115,-15731.5683,Initial SL Hit,420.0,5x,-0.6292627319999999,2017,6.0,-7.493224743149906,-0.40902077579999996,MTrend,,,
672,2017-06-09 10:15:00+05:30,LONG,2017-06-09 11:15:00,23575.55,23398.733375,,2017-06-15 09:15:00+05:30,23398.733375,-176.81662499999948,,-22499.999999999935,Initial SL Hit,127.25047771950177,3,-2.2499999999999933,2017,,-8.301645993149904,-0.8084212499999976,Reversal,-181.5140533374995,-23097.749999999935,-2.3097749999999935
56,2017-06-09 11:15:00,LONG,2017-06-09 12:15:00,23587.65,23545.8,23545.8,2017-06-09 12:15:00,23545.8,-41.85000000000218,-46.56334500000219,-19556.60490000092,Initial SL Hit,420.0,5x,-0.7822641960000367,2017,6.0,-8.810117720549929,-0.5084717274000239,MTrend,,,
57,2017-06-09 13:15:00,LONG,2017-06-09 14:15:00,23679.65,23603.1,23603.1,2017-06-12 09:15:00,23603.1,-76.55000000000291,-81.2782750000029,-34136.875500001224,Initial SL hit,420.0,5x,-1.365475020000049,2017,6.0,-9.697676483549962,-0.8875587630000319,MTrend,,,
58,2017-06-12 15:15:00,LONG,2017-06-13 09:15:00,23492.25,23463.85,23463.85,2017-06-13 15:15:00,23463.85,-28.40000000000145,-33.09561000000146,-13900.156200000612,Initial SL Hit,420.0,5x,-0.5560062480000244,2017,6.0,-10.059080544749978,-0.3614040612000159,MTrend,,,
59,2017-06-13 15:15:00,LONG,2017-06-14 09:15:00,23510.85,23448.25,23448.25,2017-06-14 09:15:00,23448.25,-62.59999999999855,-67.29590999999854,-28264.282199999387,Initial SL Hit,420.0,5x,-1.1305712879999754,2017,6.0,-10.793951881949962,-0.7348713371999841,MTrend,,,
60,2017-06-14 12:15:00,LONG,2017-06-14 13:15:00,23526.45,23420.4,23420.4,2017-06-15 09:15:00,23420.4,-106.04999999999929,-110.74468499999928,-46512.7676999997,Initial SL Hit,420.0,5x,-1.860510707999988,2017,6.0,-12.003283842149955,-1.2093319601999923,MTrend,,,
61,2017-06-19 10:15:00,LONG,2017-06-19 11:15:00,23619.35,23564.9,23655.411111111112,2017-06-21 10:15:00,23636.6,17.25,12.524405,5260.2501,TSL Hit,420.0,5x,0.210410004,2017,6.0,-11.866517339549954,0.1367665026,MTrend,,,
673,2017-06-19 15:15:00+05:30,SHORT,2017-06-20 09:15:00,23701.55,23879.311625000002,,2017-06-22 10:15:00+05:30,23879.311625000002,-177.76162500000282,,-22500.000000000357,Initial SL Hit,126.57400043457073,3,-2.250000000000036,2017,,-12.675096089549967,-0.8085787500000126,Reversal,-182.51971116250283,-23102.250000000357,-2.310225000000036
62,2017-06-21 12:15:00,LONG,2017-06-21 13:15:00,23676.5,23634.55,23634.55,2017-06-21 13:15:00,23634.55,-41.95000000000073,-46.68110500000073,-19606.064100000305,Initial SL Hit,420.0,5x,-0.7842425640000122,2017,6.0,-13.184853756149977,-0.509757666600008,MTrend,,,
63,2017-06-22 10:15:00,LONG,2017-06-22 11:15:00,23895.35,23791.7,23791.7,2017-06-22 14:15:00,23791.7,-103.64999999999782,-108.4187049999978,-45535.85609999908,Initial SL hit,420.0,5x,-1.8214342439999631,2017,6.0,-14.368786014749954,-1.183932258599976,MTrend,,,
674,2017-06-22 12:15:00+05:30,SHORT,2017-06-22 13:15:00,23825.95,24004.644625,,2017-06-28 11:15:00+05:30,23287.8,538.1500000000015,,67760.15227094846,Reversed,125.91313252986764,3,6.776015227094846,2017,,-12.01794352473381,2.350842490016144,Reversal,533.4386250000015,67166.92828617555,6.716692828617555
64,2017-06-23 11:15:00,LONG,2017-06-23 12:15:00,23617.5,23531.4,23531.4,2017-06-23 14:15:00,23531.4,-86.09999999999854,-90.81488999999854,-38142.25379999939,Initial SL Hit,420.0,5x,-1.5256901519999757,2017,6.0,-13.009642123533794,-0.9916985987999842,MTrend,,,
65,2017-06-23 15:15:00,LONG,2017-06-27 09:15:00,23549.85,23507.5,23507.5,2017-06-27 09:15:00,23507.5,-42.34999999999855,-47.05573499999854,-19763.40869999939,Initial SL Hit,420.0,5x,-0.7905363479999755,2017,6.0,-13.523490749733778,-0.5138486261999841,MTrend,,,
675,2017-06-28 10:15:00+05:30,LONG,2017-06-28 11:15:00,23287.8,23113.1415,,2017-06-30 09:15:00+05:30,23113.1415,-174.65849999999773,,-22499.99999999971,Initial SL Hit,128.8228170973643,3,-2.249999999999971,2017,,-14.33191199973377,-0.8084212499999899,Reversal,-179.29859414999774,-23097.74999999971,-2.3097749999999713
676,2017-06-30 10:15:00+05:30,LONG,2017-06-30 11:15:00,23153.7,22980.047250000003,,2017-07-06 15:15:00+05:30,23449.0,295.2999999999993,,38261.7033130773,Reversed,129.56892418922246,3,3.8261703313077295,2017,,-13.01388629973766,1.3180256999961095,Reversal,290.63972999999925,37657.87714274599,3.7657877142745986
66,2017-07-06 09:15:00,LONG,2017-07-06 10:15:00,23446.15,23369.5,23443.38888888889,2017-07-10 09:15:00,23369.5,-76.65000000000146,-81.33156500000146,-34159.257300000616,Initial SL hit,420.0,5x,-1.366370292000025,2017,7.0,-13.902026989537678,-0.8881406898000163,MTrend,,,
677,2017-07-06 14:15:00+05:30,SHORT,2017-07-06 15:15:00,23449.0,23624.8675,,2017-07-10 09:15:00+05:30,23464.15,-15.150000000001455,,-1938.248965840947,Reversed,127.93722546803701,3,-0.1938248965840947,2017,,-13.99087248721349,-0.08884549767581358,Reversal,-19.841315000001455,-2538.442790737531,-0.2538442790737531
678,2017-07-07 15:15:00+05:30,LONG,2017-07-10 09:15:00,23464.15,23288.168875000003,,2017-07-11 11:15:00+05:30,23641.7,177.54999999999927,,22700.587918164423,Reversed,127.85462077254023,3,2.2700587918164423,2017,,-13.21743136213545,0.7734411250780413,Reversal,172.83941499999926,22098.317859372608,2.209831785937261
67,2017-07-10 11:15:00,LONG,2017-07-10 12:15:00,23611.45,23575.7,23575.7,2017-07-10 12:15:00,23575.7,-35.75,-40.468715,-16996.8603,Initial SL hit,420.0,5x,-0.679874412,2017,7.0,-13.65934972993545,-0.4419183678,MTrend,,,
679,2017-07-11 10:15:00+05:30,SHORT,2017-07-11 11:15:00,23641.7,23819.01275,,2017-07-12 13:15:00+05:30,23626.1,15.600000000002183,,1979.5530778246296,Reversed,126.89442806566363,3,0.19795530778246295,2017,,-13.611058443775814,0.04829128615963442,Reversal,10.873220000002181,1379.751033132412,0.1379751033132412
68,2017-07-11 10:15:00,LONG,2017-07-11 11:15:00,23693.05,23641.7,23641.7,2017-07-11 11:15:00,23641.7,-51.34999999999855,-56.08347499999854,-23555.05949999939,Initial SL hit,420.0,5x,-0.9422023799999756,2017,7.0,-14.2234899907758,-0.6124315469999841,MTrend,,,
69,2017-07-12 11:15:00,LONG,2017-07-12 12:15:00,23583.5,23525.8,24186.33055555556,2017-07-21 12:15:00,24111.6,528.0999999999985,523.3304899999986,219798.8057999994,TSL Hit,420.0,5x,8.791952231999977,2017,7.0,-8.508721039975814,5.714768950799985,MTrend,,,
680,2017-07-12 12:15:00+05:30,LONG,2017-07-12 13:15:00,23626.1,23448.90425,,2017-07-13 11:15:00+05:30,23868.1,242.0,,30728.7279745705,Reversed,126.97821477095248,3,3.0728727974570496,2017,,-7.454323111413757,1.0543979285620564,Reversal,237.25058,30125.655101773045,3.0125655101773043
681,2017-07-13 10:15:00+05:30,SHORT,2017-07-13 11:15:00,23868.1,24047.11075,,2017-07-17 14:15:00+05:30,24047.11075,-179.01075000000128,,-22500.000000000164,Initial SL Hit,125.6907755539821,3,-2.2500000000000164,2017,,-8.262901861413763,-0.8085787500000057,Reversal,-183.80227107500127,-23102.250000000164,-2.3102250000000164
70,2017-07-21 13:15:00,LONG,2017-07-21 14:15:00,24200.75,24079.2,24771.30833333333,2017-07-28 12:15:00,24733.05,532.2999999999993,527.4066199999993,221510.7803999997,TSL Hit,420.0,5x,8.860431215999988,2017,7.0,-2.5036215710137704,5.7592802903999925,MTrend,,,
682,2017-07-21 13:15:00+05:30,LONG,2017-07-21 14:15:00,24200.75,24019.244375000002,,2017-07-25 11:15:00+05:30,24489.25,288.5,,35763.354441494586,Reversed,123.96310031713894,3,3.576335444149459,2017,,-1.273029337302006,1.2305922337117647,Reversal,283.631,35159.77810605043,3.5159778106050426
683,2017-07-25 10:15:00+05:30,SHORT,2017-07-25 11:15:00,24489.25,24672.919375,,2017-07-26 14:15:00+05:30,24672.919375,-183.6693750000013,,-22500.00000000016,Initial SL Hit,122.50273079004053,3,-2.250000000000016,2017,,-2.081608087302012,-0.8085787500000056,Reversal,-188.5855919375013,-23102.25000000016,-2.310225000000016
71,2017-07-28 13:15:00,LONG,2017-07-28 14:15:00,24738.65,24651.05,25087.441666666666,2017-08-02 15:15:00,24956.45,217.79999999999927,212.8304899999993,86196.3484499997,TSL Hit,405.0,5x,3.447853937999988,2017,7.0,0.0,2.241105059699992,MTrend,,,
684,2017-07-31 13:15:00+05:30,SHORT,2017-07-31 14:15:00,25051.35,25239.235125,,2017-08-04 09:15:00+05:30,24700.15,351.1999999999971,,42057.61366153885,Reversed,119.75402523217312,3,4.205761366153886,2017,,0.0,1.4511636798016754,Reversal,346.2248499999971,41461.819422905006,4.146181942290501
685,2017-08-03 15:15:00+05:30,LONG,2017-08-04 09:15:00,24700.15,24514.898875000003,,2017-08-07 12:15:00+05:30,24899.95,199.79999999999927,,24267.059106928413,Reversed,121.45675228692943,3,2.4267059106928413,2017,,0.0,0.8282621340356199,Reversal,194.83998999999926,23664.632401017716,2.3664632401017713
72,2017-08-03 15:15:00,LONG,2017-08-04 09:15:00,24700.15,24636.35,24636.35,2017-08-04 10:15:00,24636.35,-63.80000000000291,-68.73365000000291,-27837.12825000118,Initial SL Hit,405.0,5x,-1.1134851300000472,2017,8.0,-0.7237653345000297,-0.7237653345000308,MTrend,,,
73,2017-08-04 11:15:00,LONG,2017-08-04 12:15:00,24680.5,24627.25,24791.98611111111,2017-08-08 09:15:00,24627.25,-53.25,-58.180775,-23563.213875,Initial SL hit,405.0,5x,-0.942528555,2017,8.0,-1.336408895250031,-0.61264356075,MTrend,,,
686,2017-08-07 11:15:00+05:30,SHORT,2017-08-07 12:15:00,24899.95,25086.699625,,2017-08-11 10:15:00+05:30,24035.5,864.4500000000007,,104150.81154781445,Reversed,120.48216964291093,3,10.415081154781443,2017,,0.0,3.6246429320139226,Reversal,859.5564550000007,103561.22662896922,10.356122662896922
687,2017-08-11 09:15:00+05:30,LONG,2017-08-11 10:15:00,24035.5,23822.2,,2017-08-24 09:15:00+05:30,24281.65,246.15000000000146,,30723.305111189882,Reversed,124.81537725447775,3,3.072330511118988,2017,,0.0,1.0542081473237566,Reversal,241.31828500000145,30120.23278067876,3.012023278067876
74,2017-08-23 10:15:00,LONG,2017-08-23 11:15:00,24168.7,24129.35,24129.35,2017-08-23 11:15:00,24129.35,-39.35000000000218,-44.17980500000218,-18555.51810000092,Initial SL hit,420.0,5x,-0.7422207240000367,2017,8.0,-0.4824434706000247,-0.48244347060002385,MTrend,,,
75,2017-08-23 13:15:00,LONG,2017-08-23 14:15:00,24190.95,24123.95,24312.097222222223,2017-08-29 09:15:00,24197.3,6.349999999998545,1.5111749999985449,634.6934999993889,TSL Hit,420.0,5x,0.0253877399999755,2017,8.0,-0.4659414396000372,0.016502030999984076,MTrend,,,
688,2017-08-23 15:15:00+05:30,SHORT,2017-08-24 09:15:00,24281.65,24463.762375000002,,2017-09-01 10:15:00+05:30,24463.762375000002,-182.1123750000006,,-22500.000000000076,Initial SL Hit,123.55008823535468,3,-2.2500000000000075,2017,,-1.2745201896000395,-0.8085787500000026,Reversal,-186.98691623750062,-23102.250000000076,-2.3102250000000075
76,2017-08-30 10:15:00,LONG,2017-08-30 11:15:00,24338.6,24290.1,24290.1,2017-08-30 14:15:00,24290.1,-48.5,-53.36287,-21611.96235,Initial SL hit,405.0,5x,-0.8644784940000001,2017,8.0,-1.8364312107000416,-0.5619110211000001,MTrend,,,
77,2017-08-31 10:15:00,LONG,2017-08-31 11:15:00,24260.05,24218.6,24218.6,2017-08-31 11:15:00,24218.6,-41.45000000000073,-46.297865000000726,-18750.63532500029,Initial SL Hit,405.0,5x,-0.7500254130000118,2017,8.0,-2.323947729150049,-0.4875165184500077,MTrend,,,
78,2017-08-31 13:15:00,LONG,2017-08-31 14:15:00,24291.25,24244.95,24349.05277777777,2017-09-04 10:15:00,24327.3,36.04999999999927,31.188144999999277,12631.198724999706,TSL Hit,405.0,5x,0.5052479489999883,2017,8.0,-1.9955365623000603,0.3284111668499924,MTrend,,,
689,2017-09-01 14:15:00+05:30,SHORT,2017-09-01 15:15:00,24420.65,24603.804875,,2017-09-04 14:15:00+05:30,24246.35,174.3000000000029,,21412.206472801037,Reversed,122.84685297074401,3,2.1412206472801034,2017,,-1.2670343930293697,0.728502169270691,Reversal,169.4333000000029,20814.34769344832,2.0814347693448316
79,2017-09-04 12:15:00,LONG,2017-09-04 13:15:00,24234.75,24156.4,24156.4,2017-09-06 09:15:00,24156.4,-78.34999999999854,-83.18911499999855,-34939.42829999939,Initial SL Hit,420.0,5x,-1.3975771319999757,2017,9.0,-2.1754595288293572,-0.9084251357999842,MTrend,,,
690,2017-09-04 13:15:00+05:30,LONG,2017-09-04 14:15:00,24246.35,24064.502375,,2017-09-12 09:15:00+05:30,24654.15,407.8000000000029,,50457.07910675251,Reversed,123.72996347903911,3,5.045707910675251,2017,,-0.43063835986989574,1.7448211689594642,Reversal,402.90995000000294,49852.033398841835,4.985203339884183
80,2017-09-07 12:15:00,LONG,2017-09-07 13:15:00,24353.05,24309.2,24309.2,2017-09-07 15:15:00,24309.2,-43.84999999999855,-48.71622499999855,-19730.07112499941,Initial SL hit,405.0,5x,-0.7892028449999764,2017,9.0,-0.943620209119878,-0.5129818492499847,MTrend,,,
81,2017-09-08 10:15:00,LONG,2017-09-08 11:15:00,24365.1,24316.5,24316.5,2017-09-08 12:15:00,24316.5,-48.59999999999855,-53.46815999999855,-21654.60479999941,Initial SL hit,405.0,5x,-0.8661841919999764,2017,9.0,-1.506639933919864,-0.5630197247999847,MTrend,,,
82,2017-09-08 13:15:00,LONG,2017-09-08 14:15:00,24348.1,24286.5,24872.80277777777,2017-09-15 09:15:00,24842.55,494.4500000000007,489.5309350000008,198260.0286750003,TSL Hit,405.0,5x,7.930401147000012,2017,9.0,0.0,5.154760745550008,MTrend,,,
691,2017-09-11 15:15:00+05:30,SHORT,2017-09-12 09:15:00,24654.15,24839.056125000003,,2017-09-13 09:15:00+05:30,24839.056125000003,-184.90612500000134,,-22500.00000000016,Initial SL Hit,121.6833677088847,3,-2.250000000000016,2017,,-0.8085787500000023,-0.8085787500000056,Reversal,-189.85544561250134,-23102.25000000016,-2.310225000000016
692,2017-09-13 10:15:00+05:30,SHORT,2017-09-13 11:15:00,24826.8,25013.001,,2017-09-18 09:15:00+05:30,25013.001,-186.20100000000093,,-22500.000000000113,Initial SL Hit,120.83715984339504,3,-2.250000000000011,2017,,-1.6171575000000047,-0.8085787500000038,Reversal,-191.18498010000093,-23102.250000000113,-2.310225000000011
83,2017-09-15 10:15:00,LONG,2017-09-15 11:15:00,24857.85,24797.1,25014.78611111111,2017-09-20 09:15:00,25011.7,153.85000000000218,148.8630450000022,60289.53322500089,TSL Hit,405.0,5x,2.411581329000035,2017,9.0,-0.04962963614998017,1.567527863850023,MTrend,,,
84,2017-09-20 12:15:00,LONG,2017-09-20 13:15:00,25001.1,24964.8,24964.8,2017-09-20 13:15:00,24964.8,-36.29999999999927,-41.29658999999927,-16725.118949999705,Initial SL Hit,405.0,5x,-0.6690047579999883,2017,9.0,-0.4844827288499758,-0.4348530926999924,MTrend,,,
85,2017-09-20 15:15:00,LONG,2017-09-21 09:15:00,24973.75,24938.3,24938.3,2017-09-21 09:15:00,24938.3,-35.45000000000073,-40.44120500000073,-16378.688025000294,Initial SL hit,405.0,5x,-0.6551475210000117,2017,9.0,-0.9103286174999852,-0.4258458886500076,MTrend,,,
693,2017-09-21 11:15:00+05:30,LONG,2017-09-21 12:15:00,24804.8,24618.764,,2017-09-22 09:15:00+05:30,24618.764,-186.03600000000006,,-22500.000000000007,Initial SL Hit,120.94433335483455,3,-2.250000000000001,2017,,-1.7187498674999873,-0.8084212500000003,Reversal,-190.97835640000005,-23097.750000000007,-2.309775000000001
86,2017-09-21 13:15:00,LONG,2017-09-21 14:15:00,24799.5,24741.6,24741.6,2017-09-22 09:15:00,24709.7,-89.79999999999927,-94.75091999999928,-38374.1225999997,Gap Open Outside ISL,405.0,5x,-1.5349649039999882,2017,9.0,-2.716477055099979,-0.9977271875999923,MTrend,,,
694,2017-09-25 14:15:00+05:30,LONG,2017-09-25 15:15:00,24174.55,23993.240875,,2017-09-27 10:15:00+05:30,23993.240875,-181.30912499999977,,-22499.99999999997,Initial SL Hit,124.09744959058183,3,-2.2499999999999973,2017,,-3.524898305099981,-0.8084212499999989,Reversal,-186.12590408749978,-23097.74999999997,-2.309774999999997
695,2017-10-03 10:15:00+05:30,LONG,2017-10-03 11:15:00,24122.0,23941.085000000003,,2017-10-09 11:15:00+05:30,24238.35,116.34999999999854,,14470.193184644542,Reversed,124.36779703175525,3,1.4470193184644542,2017,,-3.0394921893135702,0.4854061157864127,Reversal,111.51396499999855,13868.746165326078,1.3868746165326078
87,2017-10-06 09:15:00,LONG,2017-10-06 10:15:00,24225.8,24074.35,24312.691666666666,2017-10-11 13:15:00,24074.35,-151.45000000000073,-156.28001500000073,-65637.6063000003,Initial SL hit,420.0,5x,-2.6255042520000123,2017,10.0,-4.746069953113576,-1.706577763800008,MTrend,,,
696,2017-10-09 10:15:00+05:30,SHORT,2017-10-09 11:15:00,24238.35,24420.137625,,2017-10-11 09:15:00+05:30,24420.137625,-181.78762500000084,,-22500.000000000106,Initial SL Hit,123.77080123028178,3,-2.2500000000000107,2017,,-5.554648703113578,-0.8085787500000037,Reversal,-186.65347376250085,-23102.25000000011,-2.3102250000000106
697,2017-10-12 10:15:00+05:30,LONG,2017-10-12 11:15:00,24127.25,23946.295625000002,,2017-10-23 09:15:00+05:30,23946.295625000002,-180.95437499999753,,-22499.999999999694,Initial SL Hit,124.34073506097877,3,-2.2499999999999694,2017,,-6.363069953113566,-0.8084212499999891,Reversal,-185.76172956249752,-23097.74999999969,-2.309774999999969
88,2017-10-12 11:15:00,LONG,2017-10-12 12:15:00,24143.75,24074.9,24074.9,2017-10-12 12:15:00,24074.9,-68.84999999999854,-73.67186499999855,-30942.18329999939,Initial SL Hit,420.0,5x,-1.2376873319999755,2017,10.0,-7.167566718913548,-0.8044967657999841,MTrend,,,
89,2017-10-12 13:15:00,LONG,2017-10-12 14:15:00,24178.5,24093.9,24683.76388888889,2017-10-17 12:15:00,24617.15,438.6500000000015,433.77043500000144,182183.5827000006,TSL Hit,420.0,5x,7.287343308000024,2017,10.0,-2.4307935687135327,4.736773150200015,MTrend,,,
90,2017-10-17 13:15:00,LONG,2017-10-17 14:15:00,24680.55,24603.15,24603.15,2017-10-18 09:15:00,24357.75,-322.7999999999993,-327.7038299999993,-132720.05114999972,Gap Open Outside ISL,405.0,5x,-5.30880204599999,2017,10.0,-5.881514898613524,-3.4507213298999933,MTrend,,,
91,2017-10-18 11:15:00,LONG,2017-10-18 12:15:00,24317.0,24270.05,24270.05,2017-10-23 09:15:00,24086.8,-230.20000000000076,-235.04038000000077,-95191.3539000003,Gap Open Outside ISL,405.0,5x,-3.807654156000011,2017,10.0,-8.35649010001353,-2.474975201400007,MTrend,,,
698,2017-10-23 10:15:00+05:30,LONG,2017-10-23 11:15:00,24080.05,23899.449625,,2017-11-02 09:15:00+05:30,25478.8,1398.75,,174262.51191338888,Reversed,124.58445891931288,3,17.42625119133889,2017,,-2.2789121018366174,6.077577998176913,Reversal,1393.794115,173645.08566219755,17.364508566219754
92,2017-10-24 13:15:00,LONG,2017-10-24 14:15:00,24228.7,24144.0,24872.158333333336,2017-10-27 10:15:00,24866.2,637.5,632.59051,265688.0142,TSL Hit,420.0,5x,10.627520567999998,2017,10.0,0.0,6.907888369199998,MTrend,,,
93,2017-10-27 11:15:00,LONG,2017-10-27 12:15:00,24966.1,24833.55,24833.55,2017-10-27 14:15:00,24833.55,-132.54999999999927,-137.5299649999993,-55699.6358249997,Initial SL Hit,405.0,5x,-2.227985432999988,2017,10.0,-1.4481905314499954,-1.4481905314499923,MTrend,,,
94,2017-10-30 10:15:00,LONG,2017-10-30 11:15:00,25038.6,24975.45,24975.45,2017-10-30 12:15:00,24975.45,-63.14999999999782,-68.15140499999782,-27601.31902499912,Initial SL hit,405.0,5x,-1.1040527609999646,2017,10.0,-2.1658248260999713,-0.7176342946499771,MTrend,,,
95,2017-10-31 10:15:00,LONG,2017-10-31 11:15:00,25016.3,24953.95,25556.852777777774,2017-11-07 09:15:00,25473.05,456.75,451.701065,182938.931325,TSL Hit,405.0,5x,7.317557252999999,2017,10.0,0.0,4.756412214449999,MTrend,,,
699,2017-11-01 15:15:00+05:30,SHORT,2017-11-02 09:15:00,25478.8,25669.891,,2017-11-02 14:15:00+05:30,25495.65,-16.850000000002183,,-1984.002386297885,Reversed,117.74494874169899,3,-0.1984002386297885,2017,,-0.09044702752877498,-0.09044702752877802,Reversal,-21.947445000002183,-2584.200786536515,-0.2584200786536515
700,2017-11-02 13:15:00+05:30,LONG,2017-11-02 14:15:00,25495.65,25304.432625,,2017-11-07 14:15:00+05:30,25304.432625,-191.21737500000017,,-22500.000000000022,Initial SL Hit,117.6671314518359,3,-2.250000000000002,2017,,-0.8988682775287771,-0.8084212500000008,Reversal,-196.29738326250018,-23097.750000000022,-2.3097750000000024
96,2017-11-07 10:15:00,LONG,2017-11-07 11:15:00,25492.25,25396.55,25396.55,2017-11-07 13:15:00,25396.55,-95.70000000000071,-100.78888000000072,-39307.66320000029,Initial SL Hit,390.0,5x,-1.5723065280000117,2017,11.0,-1.920867520728784,-1.0219992432000076,MTrend,,,
97,2017-11-08 10:15:00,LONG,2017-11-08 11:15:00,25345.05,25255.15,25255.15,2017-11-08 14:15:00,25255.15,-89.89999999999782,-94.9600199999978,-37034.40779999915,Initial SL Hit,390.0,5x,-1.481376311999966,2017,11.0,-2.8837621235287614,-0.9628946027999779,MTrend,,,
701,2017-11-08 10:15:00+05:30,LONG,2017-11-08 11:15:00,25345.05,25154.962125000002,,2017-11-08 14:15:00+05:30,25154.962125000002,-190.08787499999744,,-22499.999999999698,Initial SL Hit,118.36630821402996,3,-2.24999999999997,2017,,-3.6921833735287493,-0.8084212499999894,Reversal,-195.13787621249745,-23097.749999999698,-2.30977499999997
