,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
75,LONG,2021-09-07 21:00:00+05:30,2021-09-08 09:00:00+05:30,47019,46313.715,2021-09-16 17:00:00+05:30,46313.715,Initial SL Hit,-705.2850000000035,-733.2848145000034,212.6799804334418,10,-150000.00000000076,-155955.00000000076,-15.000000000000076,-15.595500000000076,2021
76,LONG,2021-09-16 21:00:00+05:30,2021-09-17 09:00:00+05:30,46106,45414.409999999996,2021-10-11 09:00:00+05:30,46942.0,RSI Overbought,836.0,808.0856,216.8915108662647,10,181321.30308419728,175266.90669327203,18.132130308419725,17.526690669327202,2021
77,LONG,2021-10-15 21:00:00+05:30,2021-10-18 09:00:00+05:30,47287,46577.695,2021-10-22 21:00:00+05:30,47799.0,RSI Overbought,512.0,483.4742,211.47461247277263,10,108275.00158605959,102242.51908558377,10.82750015860596,10.224251908558378,2021
78,LONG,2021-10-29 21:00:00+05:30,2021-11-01 09:00:00+05:30,47660,46945.1,2021-11-02 09:00:00+05:30,47825.0,RSI Overbought,165.0,136.3545,209.819555182543,10,34620.2266051196,28609.84053713806,3.46202266051196,2.860984053713806,2021
79,LONG,2021-11-18 21:00:00+05:30,2021-11-19 17:00:00+05:30,49140,48402.9,2021-11-22 17:00:00+05:30,48402.9,Initial SL Hit,-737.0999999999985,-766.3628699999986,203.5002035002035,10,-149999.9999999997,-155954.9999999997,-14.99999999999997,-15.595499999999971,2021
80,LONG,2021-12-10 13:00:00+05:30,2021-12-10 17:00:00+05:30,47981,47261.284999999996,2021-12-14 13:00:00+05:30,48230.0,RSI Overbought,249.0,220.1367,208.415831266543,10,51895.54198536921,45879.97332277359,5.1895541985369205,4.587997332277359,2021
81,LONG,2022-01-06 21:00:00+05:30,2022-01-07 09:00:00+05:30,47504,46791.44,2022-01-13 13:00:00+05:30,47829.0,RSI Overbought,325.0,296.4001,210.508588750421,10,68415.29134388683,62394.76675648367,6.841529134388683,6.239476675648367,2022
82,LONG,2022-01-18 13:00:00+05:30,2022-01-18 17:00:00+05:30,47929,47210.065,2022-01-20 21:00:00+05:30,48390.0,RSI Overbought,461.0,432.1043,208.6419495503766,10,96183.93874272362,90155.08356110081,9.618393874272362,9.01550835611008,2022
83,LONG,2022-01-28 21:00:00+05:30,2022-01-31 09:00:00+05:30,47678,46962.83,2022-02-08 13:00:00+05:30,48219.0,RSI Overbought,541.0,512.2309,209.7403414572759,10,113469.52472838626,107435.48387096774,11.346952472838625,10.743548387096773,2022
84,LONG,2022-04-04 13:00:00+05:30,2022-04-04 17:00:00+05:30,51598,50824.03,2022-04-13 21:00:00+05:30,53098.0,RSI Overbought,1500.0,1468.5912,193.80596147137487,10,290708.9422070623,284621.7295244002,29.070894220706233,28.46217295244002,2022
85,LONG,2022-04-26 09:00:00+05:30,2022-04-26 13:00:00+05:30,51595,50821.075,2022-04-29 17:00:00+05:30,51600.0,RSI Overbought,5.0,-25.958499999999997,193.81723035177828,10,969.0861517588914,-5031.204574086636,0.09690861517588915,-0.5031204574086636,2022
86,LONG,2022-05-02 21:00:00+05:30,2022-05-03 17:00:00+05:30,50822,50059.67,2022-05-13 09:00:00+05:30,50059.67,Initial SL Hit,-762.3300000000017,-792.5945010000017,196.76518043367045,10,-150000.00000000035,-155955.00000000035,-15.000000000000036,-15.595500000000035,2022
87,LONG,2022-05-13 21:00:00+05:30,2022-05-16 09:00:00+05:30,49950,49200.75,2022-05-23 17:00:00+05:30,50888.0,RSI Overbought,938.0,907.7486,200.20020020020021,10,187787.7877877878,181731.45145145146,18.77877877877878,18.173145145145146,2022
88,LONG,2022-07-15 13:00:00+05:30,2022-07-15 17:00:00+05:30,50140,49387.9,2022-07-25 09:00:00+05:30,50670.0,RSI Overbought,530.0,499.757,199.4415636218588,10,105704.02871958516,99672.31751096928,10.570402871958516,9.967231751096929,2022
89,LONG,2022-08-16 21:00:00+05:30,2022-08-17 09:00:00+05:30,51885,51106.725,2022-08-22 13:00:00+05:30,51106.725,Initial SL Hit,-778.2750000000015,-809.1725175000015,192.73393080851883,10,-150000.0000000003,-155955.0000000003,-15.00000000000003,-15.59550000000003,2022
