,date,day,expiry,DTE,trade_num,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,ROC on Entry,Opt RSI on Entry,Spot RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD,is_win
877,2020-12-11,Friday,2020-12-17,6,1,13500,P,88.1,09:15:00,122.85,122.85,2020-12-11,13:45:00,-38.981288981288984,4.578155657292342,42.69108841141251,SL hit,-34.75,2.1094999999999997,5185.185185185185,-191123.3333333333,-1.9112333333333331,2020,12,144.8,71.55,0.858148148148148,100.0,2020-12-11 09:15:00,241.61575267309613,243.52698600642947,-1.9112333333333424,False
215,2020-12-11,Friday,2020-12-17,6,1,13550,C,109.7,12:45:00,121.1,121.1,2020-12-14,09:15:00,-3.6403508771929873,47.82608695652172,34.39086294416292,SL hit,-11.399999999999991,2.3080000000000003,5166.051660516605,-70816.23616236157,-0.7081623616236157,2020,12,122.0,54.2,2.8671586715867154,100.0,2020-12-11 12:45:00,240.90759031147252,243.52698600642947,-2.6193956949569497,False
878,2020-12-14,Monday,2020-12-17,3,2,13550,P,102.5,09:45:00,107.0,107.0,2020-12-14,10:15:00,-43.08717379233759,16.275659824046926,77.0635500365225,SL hit,-4.5,2.095,5166.051660516605,-34070.11070110701,-0.34070110701107015,2020,12,117.2,95.45,0.36420664206642045,100.0,2020-12-14 09:45:00,240.56688920446146,243.52698600642947,-2.9600968019680067,False
216,2020-12-15,Tuesday,2020-12-17,2,2,13550,C,61.7,09:15:00,92.3,92.3,2020-12-15,13:45:00,-43.63636363636363,13.865030674846608,70.58484586574473,SL hit,-30.599999999999994,1.54,5166.051660516605,-166036.90036900365,-1.6603690036900365,2020,12,97.75,44.5,0.8885608856088563,100.0,2020-12-15 09:15:00,238.9065202007714,243.52698600642947,-4.620465805658057,False
879,2020-12-15,Tuesday,2020-12-17,2,3,13500,P,61.8,12:45:00,110.35,0.05,2020-12-17,15:15:00,-29.671574178935444,10.823311748381144,42.72043745727835,EOD exit,61.75,0.6184999999999999,5185.185185185185,316978.14814814815,3.1697814814814818,2020,12,70.4,0.05,3.2018518518518517,100.0,2020-12-15 12:45:00,242.0763016822529,243.52698600642947,-1.4506843241765637,True
880,2020-12-18,Friday,2020-12-24,6,1,13700,P,98.35,12:45:00,123.0,123.0,2020-12-21,13:15:00,-32.75273224043716,27.184466019417485,41.033190578158596,SL hit,-24.650000000000006,2.2135,5109.489051094891,-137258.75912408764,-1.3725875912408763,2020,12,140.0,56.4,2.1434306569343065,100.0,2020-12-18 12:45:00,240.70371409101202,243.52698600642947,-2.8232719154174504,False
217,2020-12-21,Monday,2020-12-24,3,3,13750,C,81.05,10:45:00,101.2,0.05,2020-12-24,15:15:00,-21.428571428571438,29.38295788442703,50.69938650306758,EOD exit,81.0,0.8109999999999999,5090.909090909091,408234.90909090906,4.082349090909091,2020,12,88.4,0.05,4.123636363636363,100.0,2020-12-21 10:45:00,244.78606318192112,244.78606318192112,0.0,True
881,2020-12-23,Wednesday,2020-12-24,1,2,13450,P,26.1,12:15:00,87.75,0.05,2020-12-24,15:15:00,-3.2967032967033045,9.580838323353305,31.59110597747633,EOD exit,26.05,0.2615,5204.460966542751,134215.2416356877,1.342152416356877,2020,12,37.8,0.05,1.3557620817843865,100.0,2020-12-23 12:15:00,246.128215598278,246.128215598278,0.0,True
882,2020-12-28,Monday,2020-12-31,3,1,13850,P,97.8,09:15:00,119.5,0.05,2020-12-31,15:15:00,-74.97441146366428,14.293085655314755,41.033190578158596,EOD exit,97.75,0.9784999999999999,5054.151624548736,489097.83393501805,4.8909783393501804,2020,12,108.7,0.05,4.94043321299639,100.0,2020-12-28 09:15:00,251.01919393762816,251.01919393762816,0.0,True
218,2020-12-30,Wednesday,2020-12-31,1,1,13950,C,40.6,12:15:00,89.95,31.85,2020-12-31,15:15:00,-32.16666666666666,14.883720930232556,31.107424305267244,EOD exit,8.75,0.7245,5017.921146953405,40271.32616487455,0.4027132616487455,2020,12,79.15,22.75,0.8956989247311827,100.0,2020-12-30 12:15:00,251.42190719927692,251.42190719927692,0.0,True
219,2021-01-01,Friday,2021-01-07,6,1,14050,C,103.1,09:15:00,114.9,122.4,2021-01-04,09:15:00,-17.19693918646799,32.59423503325941,21.404109589040885,Gap SL hit,-19.30000000000001,2.255,4982.20640569395,-107391.45907473314,-1.0739145907473313,2021,1,134.9,89.1,0.697508896797153,100.0,2021-01-01 09:15:00,250.34799260852958,251.42190719927692,-1.0739145907473358,False
883,2021-01-01,Friday,2021-01-07,6,1,14000,P,108.95,09:15:00,159.0,0.05,2021-01-07,15:15:00,-41.69346195069667,22.255192878338306,21.404109589040885,EOD exit,108.9,1.09,5000.0,539050.0,5.3905,2021,1,139.0,0.05,5.445,100.0,2021-01-01 09:15:00,255.73849260852958,255.73849260852958,0.0,True
220,2021-01-04,Monday,2021-01-07,3,2,14150,C,60.25,09:45:00,74.0,74.0,2021-01-04,15:15:00,-28.486646884272997,61.74242424242425,28.72975277067384,SL hit,-13.75,1.3425,4946.9964664310955,-74662.54416961131,-0.7466254416961131,2021,1,81.0,33.65,1.3159010600706713,100.0,2021-01-04 09:45:00,254.99186716683346,255.73849260852958,-0.7466254416961249,False
221,2021-01-05,Tuesday,2021-01-07,2,3,14150,C,46.3,09:45:00,61.0,61.0,2021-01-05,10:45:00,-19.442022667829118,37.69585253456221,75.89918613809404,SL hit,-14.700000000000003,1.073,4946.9964664310955,-78028.97526501768,-0.7802897526501767,2021,1,61.15,41.25,0.2498233215547702,100.0,2021-01-05 09:45:00,254.21157741418327,255.73849260852958,-1.5269151943463157,False
222,2021-01-06,Wednesday,2021-01-07,1,4,14250,C,20.0,13:45:00,63.95,0.05,2021-01-07,15:15:00,-21.400778210116734,5.761316872427983,31.107424305267244,EOD exit,19.95,0.2005,4912.2807017543855,97015.08771929823,0.9701508771929823,2021,1,45.0,0.05,0.9799999999999998,100.0,2021-01-06 13:45:00,255.18172829137626,255.73849260852958,-0.5567643171533234,True
884,2021-01-08,Friday,2021-01-14,6,1,14200,P,87.8,09:45:00,109.2,0.05,2021-01-14,15:15:00,-39.399171270718234,26.252505010020045,41.033190578158596,EOD exit,87.75,0.8785,4929.577464788732,428239.78873239434,4.282397887323944,2021,1,88.15,0.05,4.325704225352112,100.0,2021-01-08 09:45:00,259.4641261787002,259.4641261787002,0.0,True
223,2021-01-08,Friday,2021-01-14,6,1,14250,C,113.9,09:45:00,118.8,118.8,2021-01-08,10:15:00,-11.250000000000004,67.99468791500664,64.57345971563981,SL hit,-4.8999999999999915,2.327,4912.2807017543855,-35501.0526315789,-0.35501052631578905,2021,1,149.45,112.6,0.06385964912280756,100.0,2021-01-08 09:45:00,259.10911565238445,259.4641261787002,-0.35501052631576613,False
224,2021-01-13,Wednesday,2021-01-14,1,2,14650,C,19.95,13:15:00,55.8,0.05,2021-01-14,15:15:00,-1.7114914425427767,0.0,44.60966542750947,EOD exit,19.9,0.2,4778.15699658703,94129.6928327645,0.9412969283276449,2021,1,25.75,0.05,0.9508532423208189,100.0,2021-01-13 13:15:00,260.0504125807121,260.0504125807121,0.0,True
225,2021-01-15,Friday,2021-01-21,6,1,14600,C,103.35,09:15:00,146.0,146.0,2021-01-21,13:15:00,-40.32395566922421,24.04418011894647,64.57345971563981,SL hit,-42.650000000000006,2.4935,4794.520547945205,-216441.43835616438,-2.1644143835616436,2021,1,150.0,18.35,4.075342465753424,100.0,2021-01-15 09:15:00,257.88599819715046,260.0504125807121,-2.1644143835616205,False
885,2021-01-15,Friday,2021-01-21,6,1,14550,P,140.6,12:15:00,209.5,209.5,2021-01-15,13:45:00,-9.359922804760362,44.801641586867305,76.2352941176466,SL hit,-68.9,3.5010000000000003,4810.996563573884,-348320.9621993128,-3.483209621993128,2021,1,242.5,135.5,0.24536082474226778,100.0,2021-01-15 12:15:00,254.40278857515733,260.0504125807121,-5.647624005554746,False
886,2021-01-19,Tuesday,2021-01-21,2,2,14400,P,88.9,09:45:00,169.25,0.05,2021-01-21,15:15:00,-7.370622059592274,44.648972602739725,60.2843601895738,EOD exit,88.85000000000001,0.8895000000000001,4861.111111111111,427585.76388888893,4.27585763888889,2021,1,94.0,0.05,4.319097222222223,100.0,2021-01-19 09:45:00,258.67864621404624,260.0504125807121,-1.3717663666658382,True
226,2021-01-21,Thursday,2021-01-21,0,2,14800,C,0.35,13:45:00,7.75,0.05,2021-01-21,15:15:00,-95.83333333333334,9.677419354838719,89.11042944785277,EOD exit,0.3,0.004,4729.72972972973,1400.0,0.013999999999999999,2021,1,0.55,0.05,0.014189189189189188,100.0,2021-01-21 13:45:00,258.69264621404625,260.0504125807121,-1.3577663666658282,True
227,2021-01-22,Friday,2021-01-28,6,1,14550,C,153.6,09:15:00,198.5,0.05,2021-01-28,15:15:00,-7.708395578129672,12.859744990892537,64.57345971563981,EOD exit,153.54999999999998,1.5365000000000002,4810.996563573884,731336.4261168385,7.313364261168384,2021,1,172.0,0.05,7.387285223367697,100.0,2021-01-22 09:15:00,266.0060104752146,266.0060104752146,0.0,True
887,2021-01-22,Friday,2021-01-28,6,1,14500,P,89.7,09:45:00,139.5,139.5,2021-01-22,10:45:00,-13.592699327569639,69.53966699314398,75.89918613809404,SL hit,-49.8,2.292,4827.586206896552,-251478.62068965516,-2.514786206896552,2021,1,153.0,80.1,0.4634482758620694,100.0,2021-01-22 09:45:00,263.4912242683181,266.0060104752146,-2.514786206896531,False
228,2021-01-29,Friday,2021-02-04,6,1,13950,C,189.35,10:45:00,216.7,216.7,2021-02-01,12:45:00,-43.01431801055011,78.62068965517243,27.72647866234115,SL hit,-27.349999999999994,4.060499999999999,5017.921146953405,-157615.4121863799,-1.576154121863799,2021,2,274.95,93.4,4.814695340501792,100.0,2021-01-29 10:45:00,261.9150701464543,266.0060104752146,-4.090940328760325,False
888,2021-02-01,Monday,2021-02-04,3,2,13700,P,134.4,11:15:00,228.0,0.05,2021-02-04,15:15:00,-19.51951951951952,4.037097654118952,70.61870503597133,EOD exit,134.35,1.3445000000000003,5109.489051094891,679590.1459854015,6.795901459854015,2021,2,161.35,0.05,6.864598540145986,100.0,2021-02-01 11:15:00,268.7109716063083,268.7109716063083,0.0,True
229,2021-02-04,Thursday,2021-02-04,0,2,14800,C,24.9,09:45:00,48.75,48.75,2021-02-04,11:15:00,-41.822429906542055,10.714285714285708,22.178861788618107,SL hit,-23.85,0.7365,4729.72972972973,-116287.50000000001,-1.162875,2021,2,50.0,14.25,0.5037162162162162,100.0,2021-02-04 09:45:00,267.5480966063083,268.7109716063083,-1.1628749999999854,False
230,2021-02-04,Thursday,2021-02-04,0,3,14850,C,23.0,11:15:00,25.25,25.25,2021-02-04,12:15:00,-32.60553129548763,34.67011642949548,31.21464226289531,SL hit,-2.25,0.4825,4713.804713804714,-12880.471380471381,-0.1288047138047138,2021,2,39.35,15.1,0.3723905723905724,100.0,2021-02-04 11:15:00,267.4192918925036,268.7109716063083,-1.2916797138046832,False
231,2021-02-04,Thursday,2021-02-04,0,4,14900,C,25.7,13:45:00,30.0,0.05,2021-02-04,15:15:00,-2.0484171322160174,76.5751211631664,24.817264183779827,EOD exit,25.65,0.2575,4697.986577181208,119293.62416107382,1.192936241610738,2021,2,25.9,0.05,1.20503355704698,100.0,2021-02-04 13:45:00,268.6122281341144,268.7109716063083,-0.09874347219391666,True
889,2021-02-05,Friday,2021-02-11,6,1,14950,P,155.15,11:45:00,227.55,0.05,2021-02-11,15:15:00,-35.784716516023,41.7877094972067,32.062146892655264,EOD exit,155.1,1.5520000000000003,4682.274247491639,718953.8461538461,7.189538461538461,2021,2,206.95,0.05,7.2622073578595305,100.0,2021-02-05 11:45:00,275.80176659565285,275.80176659565285,0.0,True
232,2021-02-10,Wednesday,2021-02-11,1,1,15100,C,76.3,09:45:00,128.75,73.2,2021-02-11,15:15:00,-45.08670520231214,1.8189884649512038,22.178861788618107,EOD exit,3.0999999999999943,1.495,4635.761589403974,7440.397350993351,0.07440397350993351,2021,2,95.65,31.0,2.1,100.0,2021-02-10 09:45:00,275.8761705691628,275.8761705691628,0.0,True
233,2021-02-12,Friday,2021-02-18,6,1,15200,C,127.0,09:15:00,143.95,143.95,2021-02-12,11:15:00,-3.196347031963472,73.76093294460644,64.57345971563981,SL hit,-16.94999999999999,2.7095,4605.263157894737,-90537.17105263151,-0.9053717105263152,2021,2,144.4,115.5,0.5296052631578947,100.0,2021-02-12 09:15:00,274.9707988586365,275.8761705691628,-0.9053717105263104,False
890,2021-02-12,Friday,2021-02-18,6,1,15150,P,113.4,09:15:00,135.4,135.4,2021-02-12,13:45:00,-51.83854606931529,0.0,74.81778425655844,SL hit,-22.0,2.488,4620.4620462046205,-113145.87458745875,-1.1314587458745875,2021,2,181.7,90.5,1.0580858085808582,100.0,2021-02-12 09:15:00,273.83934011276193,275.8761705691628,-2.036830456400878,False
234,2021-02-12,Friday,2021-02-18,6,2,15250,C,99.8,11:45:00,117.95,117.95,2021-02-15,09:15:00,-8.900045641259698,46.27507163323781,64.57345971563981,SL hit,-18.150000000000006,2.1775,4590.163934426229,-93306.55737704922,-0.9330655737704922,2021,2,135.0,65.0,1.5973770491803276,100.0,2021-02-12 11:45:00,272.90627453899145,275.8761705691628,-2.9698960301713555,False
891,2021-02-12,Friday,2021-02-18,6,2,15100,P,131.4,13:45:00,154.95,0.05,2021-02-18,15:15:00,-30.628964059196612,85.54307116104869,62.08998548621167,EOD exit,131.35,1.3145000000000002,4635.761589403974,602813.5761589403,6.028135761589403,2021,2,133.6,0.05,6.089072847682119,100.0,2021-02-12 13:45:00,278.93441030058085,278.93441030058085,0.0,True
235,2021-02-16,Tuesday,2021-02-18,2,3,15450,C,29.35,12:45:00,81.45,0.1,2021-02-18,15:15:00,-1.1705685618729027,0.0,21.293604651162482,EOD exit,29.25,0.29450000000000004,4530.744336569579,131189.96763754045,1.3118996763754045,2021,2,37.55,0.05,1.3275080906148866,100.0,2021-02-16 12:45:00,280.24630997695624,280.24630997695624,0.0,True
236,2021-02-19,Friday,2021-02-25,6,1,15050,C,145.6,10:45:00,194.7,47.55,2021-02-25,15:15:00,-53.87301587301587,32.85780027611597,74.10666666666681,EOD exit,98.05,1.9314999999999998,4651.162790697675,447062.79069767444,4.470627906976745,2021,2,168.0,2.25,6.667441860465116,100.0,2021-02-19 10:45:00,284.716937883933,284.716937883933,0.0,True
892,2021-02-24,Wednesday,2021-02-25,1,1,14700,P,45.05,09:45:00,84.0,0.05,2021-02-25,15:15:00,-16.864175022789425,19.51476793248945,22.178861788618107,EOD exit,45.0,0.45099999999999996,4761.9047619047615,212138.0952380952,2.121380952380952,2021,2,60.6,0.05,2.1428571428571423,100.0,2021-02-24 09:45:00,286.83831883631393,286.83831883631393,0.0,True
893,2021-02-26,Friday,2021-03-04,6,1,14900,P,195.95,09:15:00,240.4,240.4,2021-02-26,10:15:00,-25.952606635071085,92.31020942408378,40.88000000000038,SL hit,-44.45000000000002,4.3635,4697.986577181208,-229325.167785235,-2.2932516778523504,2021,2,254.55,174.7,0.9983221476510068,100.0,2021-02-26 09:15:00,284.54506715846156,286.83831883631393,-2.2932516778523677,False
894,2021-02-26,Friday,2021-03-04,6,2,14800,P,191.6,10:15:00,198.25,198.25,2021-02-26,10:45:00,-9.602259355142376,94.90538573508006,61.85656448814334,SL hit,-6.650000000000006,3.8985000000000003,4729.72972972973,-49891.55405405408,-0.4989155405405408,2021,2,263.0,183.7,0.373648648648649,100.0,2021-02-26 10:15:00,284.046151617921,286.83831883631393,-2.792167218392933,False
237,2021-02-26,Friday,2021-03-04,6,1,14950,C,87.35,11:45:00,165.45,165.45,2021-03-03,10:15:00,-24.978503869303523,0.0,34.39086294416292,SL hit,-78.1,2.528,4682.274247491639,-377522.40802675585,-3.7752240802675585,2021,3,177.5,43.35,2.0602006688963206,100.0,2021-02-26 11:45:00,280.27092753765345,286.83831883631393,-6.567391298660482,False
895,2021-03-02,Tuesday,2021-03-04,2,3,14850,P,109.05,09:15:00,170.5,170.5,2021-03-02,11:15:00,-33.37408312958435,3.7037037037036953,60.2843601895738,SL hit,-61.45,2.7955,4713.804713804714,-302840.7407407408,-3.028407407407408,2021,3,174.2,86.2,1.077104377104377,100.0,2021-03-02 09:15:00,277.242520130246,286.83831883631393,-9.59579870606791,False
896,2021-03-02,Tuesday,2021-03-04,2,4,14750,P,66.0,13:15:00,121.35,0.05,2021-03-04,15:15:00,-70.85714285714285,19.76495726495726,44.49152542372899,EOD exit,65.95,0.6605,4745.762711864407,309848.4745762712,3.098484745762712,2021,3,76.0,0.05,3.1298305084745763,100.0,2021-03-02 13:15:00,280.34100487600875,286.83831883631393,-6.497313960305178,True
238,2021-03-05,Friday,2021-03-10,5,2,15000,C,210.35,10:15:00,256.0,174.05,2021-03-10,15:15:00,-4.755465404552618,25.164835164835168,52.19193020719725,EOD exit,36.29999999999998,3.844,4666.666666666667,151461.33333333326,1.5146133333333325,2021,3,232.9,61.55,6.944000000000002,100.0,2021-03-05 10:15:00,281.8556182093421,286.83831883631393,-4.982700626971848,True
897,2021-03-08,Monday,2021-03-10,2,1,15000,P,103.8,09:45:00,178.05,178.05,2021-03-08,13:15:00,-31.699346405228756,0.0,42.72043745727835,SL hit,-74.25000000000001,2.8185000000000002,4666.666666666667,-359653.0000000001,-3.5965300000000013,2021,3,181.5,100.15,0.17033333333333295,100.0,2021-03-08 09:45:00,278.25908820934205,286.83831883631393,-8.579230626971878,False
898,2021-03-08,Monday,2021-03-10,2,2,14950,P,90.8,14:15:00,186.6,0.05,2021-03-10,15:15:00,-37.422680412371136,38.51891315929675,50.69938650306758,EOD exit,90.75,0.9085,4682.274247491639,420662.54180602,4.2066254180602005,2021,3,155.5,0.05,4.249163879598663,100.0,2021-03-08 14:15:00,282.46571362740224,286.83831883631393,-4.372605208911693,True
899,2021-03-12,Friday,2021-03-18,6,1,15300,P,163.5,11:45:00,164.0,164.0,2021-03-12,12:15:00,-53.82102272727273,81.8345323741007,34.39086294416292,SL hit,-0.5,3.275,4575.16339869281,-17271.24183006536,-0.1727124183006536,2021,3,190.6,160.5,0.1372549019607843,100.0,2021-03-12 11:45:00,282.2930012091016,286.83831883631393,-4.5453176272123414,False
900,2021-03-12,Friday,2021-03-18,6,2,15200,P,140.6,12:15:00,141.0,141.0,2021-03-12,12:45:00,-57.012195121951216,90.20100502512565,34.728993404072455,SL hit,-0.4000000000000057,2.8160000000000003,4605.263157894737,-14810.5263157895,-0.148105263157895,2021,3,153.2,131.1,0.43750000000000006,100.0,2021-03-12 12:15:00,282.1448959459437,286.83831883631393,-4.693422890370243,False
901,2021-03-12,Friday,2021-03-18,6,3,15200,P,260.0,13:15:00,297.0,297.0,2021-03-12,13:45:00,-17.582945984933474,97.41465031488234,41.033190578158596,SL hit,-37.0,5.57,4605.263157894737,-196046.05263157893,-1.9604605263157893,2021,3,300.0,211.6,2.228947368421053,100.0,2021-03-12 13:15:00,280.1844354196279,286.83831883631393,-6.653883416686028,False
239,2021-03-12,Friday,2021-03-18,6,1,15350,C,50.5,13:45:00,155.45,0.05,2021-03-18,15:15:00,-29.59889349930844,0.0,59.34032059186208,EOD exit,50.45,0.5055,4560.260586319218,227759.9348534202,2.2775993485342023,2021,3,56.8,0.05,2.3006514657980457,100.0,2021-03-12 13:45:00,282.4620347681621,286.83831883631393,-4.376284068151847,True
902,2021-03-16,Tuesday,2021-03-18,2,4,14950,P,116.8,12:45:00,124.8,124.8,2021-03-16,13:15:00,-13.180303591262502,79.9373040752351,52.46317927882147,SL hit,-8.0,2.416,4682.274247491639,-48770.56856187291,-0.4877056856187291,2021,3,141.0,105.3,0.5384615384615384,100.0,2021-03-16 12:45:00,281.97432908254336,286.83831883631393,-4.863989753770568,False
903,2021-03-17,Wednesday,2021-03-18,1,5,14900,P,106.3,09:45:00,109.95,109.95,2021-03-17,10:15:00,-36.325427799459625,53.10344827586206,45.65217391304348,SL hit,-3.6500000000000057,2.1625,4697.986577181208,-27307.046979865798,-0.27307046979865796,2021,3,118.5,95.85,0.4909395973154364,100.0,2021-03-17 09:45:00,281.7012586127447,286.83831883631393,-5.137060223569222,False
904,2021-03-17,Wednesday,2021-03-18,1,6,14850,P,72.85,11:45:00,92.35,92.35,2021-03-17,12:45:00,-60.56756756756757,54.11868910540302,44.49152542372899,SL hit,-19.5,1.652,4713.804713804714,-99706.39730639731,-0.9970639730639731,2021,3,94.2,67.65,0.24511784511784457,100.0,2021-03-17 11:45:00,280.70419463968074,286.83831883631393,-6.134124196633195,False
905,2021-03-17,Wednesday,2021-03-18,1,7,14800,P,73.0,13:45:00,80.0,80.0,2021-03-17,14:15:00,-23.415400733368262,82.4579831932773,17.894736842104948,SL hit,-7.0,1.53,4729.72972972973,-40344.59459459459,-0.4034459459459459,2021,3,87.05,69.2,0.17972972972972961,100.0,2021-03-17 13:45:00,280.3007486937348,286.83831883631393,-6.5375701425791135,False
906,2021-03-18,Thursday,2021-03-18,0,8,14800,P,24.9,09:15:00,48.8,48.8,2021-03-18,10:15:00,-50.53868756121449,41.69400536832686,23.11864406779685,SL hit,-23.9,0.7369999999999999,4729.72972972973,-116526.35135135135,-1.1652635135135136,2021,3,60.0,24.5,0.01891891891891885,100.0,2021-03-18 09:15:00,279.1354851802213,286.83831883631393,-7.7028336560926505,False
907,2021-03-18,Thursday,2021-03-18,0,9,14800,P,24.05,11:45:00,60.0,60.0,2021-03-18,12:45:00,-38.46153846153847,49.05374716124147,28.364076201995474,SL hit,-35.95,0.8405,4729.72972972973,-174009.12162162163,-1.7400912162162163,2021,3,95.8,22.0,0.09695945945945951,100.0,2021-03-18 11:45:00,277.39539396400505,286.83831883631393,-9.442924872308879,False
240,2021-03-19,Friday,2021-03-25,6,1,14400,C,258.75,09:45:00,270.0,270.0,2021-03-19,10:15:00,-54.20212765957446,42.774566473988436,23.125302370585914,SL hit,-11.25,5.2875000000000005,4861.111111111111,-80390.62500000001,-0.8039062500000002,2021,3,290.8,235.15,1.1472222222222221,100.0,2021-03-19 09:45:00,276.59148771400504,286.83831883631393,-10.24683112230889,False
