,Contract,Strike,Trade Type,Expiry Date,DTE,Entry Date,Entry Time,Entry Price,Initial SL,Exit Date,Exit Time,Exit Price,Points Captured,After Costs,Remarks,Qty,ROI%,Trade Year,Trade Month
2,BANKNIFTY1990526700PE,26700,PE,2019-09-05,6 days,2019-08-30,10:43:00,108.3,148.9125,2019-08-30,11:33:00,148.9125,-40.6125,-43.184625,SL Hit,218.87545439456315,-0.9452054419733812,2019,8
3,BANKNIFTY1990526500PE,26500,PE,2019-09-05,6 days,2019-08-30,11:34:00,103.25,141.96875,2019-08-30,15:22:00,37.55,65.7,64.292,EOD,218.87545439456315,1.4071940713935254,2019,8
0,BANKNIFTY1990526900CE,26900,CE,2019-09-05,0 days,2019-09-05,09:18:00,369.45,461.8125,2019-09-05,15:22:00,22.55,346.9,342.97999999999996,EOD,221.38219976422795,7.5929666875134885,2019,9
1,BANKNIFTY1990527400PE,27400,PE,2019-09-05,0 days,2019-09-05,09:18:00,224.05,280.0625,2019-09-05,09:29:00,280.0625,-56.01249999999999,-61.05362499999999,SL Hit,221.38219976422795,-1.3516185806080259,2019,9
2,BANKNIFTY1990527400PE,27400,PE,2019-09-05,0 days,2019-09-05,09:30:00,269.8,370.975,2019-09-05,09:40:00,370.975,-101.17500000000001,-107.58275000000002,SL Hit,221.38219976422795,-2.3816905851685,2019,9
3,BANKNIFTY1990527300PE,27300,PE,2019-09-05,0 days,2019-09-05,09:41:00,281.65,387.26874999999995,2019-09-05,11:57:00,387.26874999999995,-105.61874999999998,-112.30793749999998,SL Hit,221.38219976422795,-2.486297825473342,2019,9
0,BANKNIFTY1991227500CE,27500,CE,2019-09-12,3 days,2019-09-09,09:18:00,84.9,106.125,2019-09-09,10:06:00,106.125,-21.224999999999994,-23.135249999999996,SL Hit,220.25865708296777,-0.5095739096278729,2019,9
1,BANKNIFTY1991227600CE,27600,CE,2019-09-12,3 days,2019-09-09,10:07:00,87.0,119.625,2019-09-09,10:09:00,119.625,-32.625,-34.69125,SL Hit,220.25865708296777,-0.7641048137529505,2019,9
2,BANKNIFTY1991227700CE,27700,CE,2019-09-12,3 days,2019-09-09,10:10:00,95.85,131.79375,2019-09-09,12:41:00,131.79375,-35.943749999999994,-38.220187499999994,SL Hit,220.25865708296777,-0.8418327172209231,2019,9
3,BANKNIFTY1991226900PE,26900,PE,2019-09-12,3 days,2019-09-09,09:18:00,170.95,213.6875,2019-09-09,15:22:00,41.15,129.79999999999998,127.67899999999999,EOD,220.25865708296777,2.8122405077696238,2019,9
0,BANKNIFTY1991227700CE,27700,CE,2019-09-12,1 days,2019-09-11,09:18:00,116.5,145.625,2019-09-11,10:09:00,145.625,-29.125,-31.74625,SL Hit,217.0818054693761,-0.6891533266882182,2019,9
1,BANKNIFTY1991227800CE,27800,CE,2019-09-12,1 days,2019-09-11,10:10:00,98.25,135.09375,2019-09-11,14:11:00,135.09375,-36.84375,-39.1771875,SL Hit,217.0818054693761,-0.8504654595712273,2019,9
2,BANKNIFTY1991227900CE,27900,CE,2019-09-12,1 days,2019-09-11,14:12:00,83.5,114.8125,2019-09-11,15:22:00,66.05,17.450000000000003,15.954500000000003,EOD,217.0818054693761,0.34634316653611613,2019,9
3,BANKNIFTY1991227500PE,27500,PE,2019-09-12,1 days,2019-09-11,09:18:00,130.75,163.4375,2019-09-11,15:22:00,32.2,98.55,96.9205,EOD,217.0818054693761,2.1039677126994665,2019,9
0,BANKNIFTY1991227500CE,27500,CE,2019-09-12,0 days,2019-09-12,09:18:00,409.4,511.75,2019-09-12,09:46:00,511.75,-102.35000000000002,-111.56150000000002,SL Hit,215.19838601210492,-2.400785474108945,2019,9
1,BANKNIFTY1991227800CE,27800,CE,2019-09-12,0 days,2019-09-12,09:47:00,238.45,327.86875,2019-09-12,15:22:00,22.0,216.45,213.8455,EOD,215.19838601210492,4.601920645595158,2019,9
2,BANKNIFTY1991228100PE,28100,PE,2019-09-12,0 days,2019-09-12,09:18:00,219.0,273.75,2019-09-12,15:11:00,273.75,-54.75,-59.6775,SL Hit,215.19838601210492,-1.2842501681237393,2019,9
3,BANKNIFTY1991228100PE,28100,PE,2019-09-12,0 days,2019-09-12,15:12:00,278.85,383.41875000000005,2019-09-12,15:22:00,277.15,1.7000000000000455,-3.859999999999955,EOD,215.19838601210492,-0.08306657700067153,2019,9
0,BANKNIFTY1991928000CE,28000,CE,2019-09-19,6 days,2019-09-13,09:18:00,136.65,170.8125,2019-09-13,09:19:00,170.8125,-34.162499999999994,-37.23712499999999,SL Hit,215.95901097971606,-0.8041692686728058,2019,9
1,BANKNIFTY1991928200CE,28200,CE,2019-09-19,6 days,2019-09-13,09:20:00,107.35,147.60625,2019-09-13,14:19:00,147.60625,-40.256249999999994,-42.805812499999995,SL Hit,215.95901097971606,-0.9244300931683165,2019,9
2,BANKNIFTY1991928300CE,28300,CE,2019-09-19,6 days,2019-09-13,14:20:00,107.0,147.125,2019-09-13,15:04:00,147.125,-40.125,-42.66625,SL Hit,215.95901097971606,-0.9214161152213309,2019,9
3,BANKNIFTY1991927400PE,27400,PE,2019-09-19,6 days,2019-09-13,09:18:00,148.15,185.1875,2019-09-13,10:04:00,185.1875,-37.037499999999994,-40.37087499999999,SL Hit,215.95901097971606,-0.8718454237385742,2019,9
4,BANKNIFTY1991927100PE,27100,PE,2019-09-19,6 days,2019-09-13,10:05:00,100.95,138.80625,2019-09-13,15:22:00,22.7,78.25,77.0135,EOD,215.95901097971606,1.663175929208636,2019,9
0,BANKNIFTY1991928100CE,28100,CE,2019-09-19,3 days,2019-09-16,09:18:00,145.3,181.625,2019-09-16,10:14:00,181.625,-36.32499999999999,-39.59424999999999,SL Hit,214.95437593370806,-0.851095729931322,2019,9
1,BANKNIFTY1991927700PE,27700,PE,2019-09-19,3 days,2019-09-16,09:18:00,164.15,205.1875,2019-09-16,15:22:00,148.9,15.25,12.1195,EOD,214.95437593370806,0.2605139559128575,2019,9
0,BANKNIFTY1991928000CE,28000,CE,2019-09-19,2 days,2019-09-17,09:18:00,128.55,160.6875,2019-09-17,15:22:00,15.25,113.30000000000001,111.86200000000001,EOD,216.0807277598911,2.417122236867694,2019,9
1,BANKNIFTY1991927500PE,27500,PE,2019-09-19,2 days,2019-09-17,09:18:00,101.85,127.3125,2019-09-17,10:13:00,127.3125,-25.462500000000006,-27.754125000000005,SL Hit,216.0807277598911,-0.5997131528338988,2019,9
2,BANKNIFTY1991927400PE,27400,PE,2019-09-19,2 days,2019-09-17,10:14:00,94.25,129.59375,2019-09-17,13:10:00,129.59375,-35.34375,-37.5821875,SL Hit,216.0807277598911,-0.8120786425808683,2019,9
3,BANKNIFTY1991927300PE,27300,PE,2019-09-19,2 days,2019-09-17,13:11:00,103.85,142.79375,2019-09-17,13:22:00,142.79375,-38.943749999999994,-41.41018749999999,SL Hit,216.0807277598911,-0.8947943451673543,2019,9
0,BANKNIFTY1991927400CE,27400,CE,2019-09-19,1 days,2019-09-18,09:18:00,166.45,208.0625,2019-09-18,15:22:00,48.5,117.94999999999999,115.80049999999999,EOD,219.5257146934049,2.5421187524353632,2019,9
1,BANKNIFTY1991927200PE,27200,PE,2019-09-19,1 days,2019-09-18,09:18:00,113.2,141.5,2019-09-18,09:30:00,141.5,-28.299999999999997,-30.846999999999998,SL Hit,219.5257146934049,-0.677170972114746,2019,9
2,BANKNIFTY1991927100PE,27100,PE,2019-09-19,1 days,2019-09-18,09:31:00,106.35,146.23125,2019-09-18,09:46:00,146.23125,-39.881249999999994,-42.407062499999995,SL Hit,219.5257146934049,-0.930944070336039,2019,9
3,BANKNIFTY1991927000PE,27000,PE,2019-09-19,1 days,2019-09-18,09:47:00,107.2,147.4,2019-09-18,15:22:00,81.75,25.450000000000003,23.560500000000005,EOD,219.5257146934049,0.5172135601033967,2019,9
0,BANKNIFTY19SEP31100CE,31100,CE,2019-09-26,2 days,2019-09-24,09:18:00,135.25,169.0625,2019-09-24,09:18:00,169.0625,-33.8125,-36.855625,SL Hit,197.3236337804906,-0.7272485850251095,2019,9
1,BANKNIFTY19SEP31100CE,31100,CE,2019-09-26,2 days,2019-09-24,09:19:00,165.25,227.21875,2019-09-24,09:20:00,227.21875,-61.96875,-65.8934375,SL Hit,197.3236337804906,-1.3002332529787648,2019,9
2,BANKNIFTY19SEP31200CE,31200,CE,2019-09-26,2 days,2019-09-24,09:21:00,201.85,277.54375,2019-09-24,15:22:00,53.65,148.2,145.64499999999998,EOD,197.3236337804906,2.8739200641959552,2019,9
3,BANKNIFTY19SEP29900PE,29900,PE,2019-09-26,2 days,2019-09-24,09:18:00,219.05,273.8125,2019-09-24,09:45:00,273.8125,-54.76249999999999,-59.691124999999985,SL Hit,197.3236337804906,-1.1778469689445485,2019,9
4,BANKNIFTY19SEP29500PE,29500,PE,2019-09-26,2 days,2019-09-24,09:46:00,158.35,217.73125,2019-09-24,15:22:00,77.65,80.69999999999999,78.33999999999999,EOD,197.3236337804906,1.5458333470363632,2019,9
0,BANKNIFTY19100330600CE,30600,CE,2019-10-03,6 days,2019-09-27,09:18:00,202.6,253.25,2019-09-27,09:27:00,253.25,-50.650000000000006,-55.20850000000001,SL Hit,200.02300264530422,-1.104296994154328,2019,9
1,BANKNIFTY19100329300PE,29300,PE,2019-10-03,6 days,2019-09-27,09:18:00,227.35,284.1875,2019-09-27,15:22:00,161.0,66.35,62.466499999999996,EOD,200.02300264530422,1.2494736894742895,2019,9
0,BANKNIFTY19100329800CE,29800,CE,2019-10-03,2 days,2019-10-01,09:18:00,182.4,228.0,2019-10-01,15:22:00,37.15,145.25,143.0545,EOD,204.97228603882516,2.9322207893141115,2019,10
1,BANKNIFTY19100329000PE,29000,PE,2019-10-03,2 days,2019-10-01,09:18:00,73.95,92.4375,2019-10-01,09:23:00,92.4375,-18.487499999999997,-20.151374999999998,SL Hit,204.97228603882516,-0.413047340057563,2019,10
2,BANKNIFTY19100329100PE,29100,PE,2019-10-03,2 days,2019-10-01,09:24:00,111.0,152.625,2019-10-01,09:45:00,152.625,-41.625,-44.26125,SL Hit,204.97228603882516,-0.907232959543595,2019,10
3,BANKNIFTY19100328800PE,28800,PE,2019-10-03,2 days,2019-10-01,09:46:00,89.4,122.92500000000001,2019-10-01,09:47:00,122.92500000000001,-33.525000000000006,-35.648250000000004,SL Hit,204.97228603882516,-0.730690329578355,2019,10
0,BANKNIFTY19100328300CE,28300,CE,2019-10-03,0 days,2019-10-03,09:18:00,302.55,378.1875,2019-10-03,09:26:00,378.1875,-75.63749999999999,-82.44487499999998,SL Hit,210.15651406384904,-1.7326327532429773,2019,10
1,BANKNIFTY19100328500CE,28500,CE,2019-10-03,0 days,2019-10-03,09:27:00,269.4,370.42499999999995,2019-10-03,09:48:00,370.42499999999995,-101.02499999999998,-107.42324999999998,SL Hit,210.15651406384904,-2.2575695749409372,2019,10
2,BANKNIFTY19100328700CE,28700,CE,2019-10-03,0 days,2019-10-03,09:49:00,261.35,359.35625000000005,2019-10-03,15:22:00,0.1,261.25,258.6355,EOD,210.15651406384904,5.435393509316063,2019,10
3,BANKNIFTY19100328700PE,28700,PE,2019-10-03,0 days,2019-10-03,09:18:00,424.5,530.625,2019-10-03,15:22:00,283.2,141.3,134.223,EOD,210.15651406384904,2.820783778719201,2019,10
0,BANKNIFTY19101028400CE,28400,CE,2019-10-10,0 days,2019-10-10,09:18:00,236.95,296.1875,2019-10-10,15:22:00,0.1,236.85,234.4795,EOD,210.1373773104167,4.9272907163057855,2019,10
1,BANKNIFTY19101028800PE,28800,PE,2019-10-10,0 days,2019-10-10,09:18:00,350.0,437.5,2019-10-10,09:26:00,437.5,-87.5,-95.375,SL Hit,210.1373773104167,-2.0041852360980994,2019,10
2,BANKNIFTY19101028500PE,28500,PE,2019-10-10,0 days,2019-10-10,09:27:00,228.8,314.6,2019-10-10,09:49:00,314.6,-85.80000000000001,-91.23400000000001,SL Hit,210.1373773104167,-1.9171673481538556,2019,10
3,BANKNIFTY19101028400PE,28400,PE,2019-10-10,0 days,2019-10-10,09:50:00,255.8,351.725,2019-10-10,12:06:00,351.725,-95.92500000000001,-102.00025000000001,SL Hit,210.1373773104167,-2.1434065020006834,2019,10
0,BANKNIFTY19101728900CE,28900,CE,2019-10-17,6 days,2019-10-11,09:18:00,257.75,322.1875,2019-10-11,09:35:00,322.1875,-64.4375,-70.236875,SL Hit,212.39802682233082,-1.4918173660166696,2019,10
1,BANKNIFTY19101729200CE,29200,CE,2019-10-17,6 days,2019-10-11,09:36:00,232.0,319.0,2019-10-11,15:22:00,106.45,125.55,122.1655,EOD,212.39802682233082,2.594771114576345,2019,10
2,BANKNIFTY19101727500PE,27500,PE,2019-10-17,6 days,2019-10-11,09:18:00,130.0,162.5,2019-10-11,10:33:00,162.5,-32.5,-35.425,SL Hit,212.39802682233082,-0.7524200100181069,2019,10
3,BANKNIFTY19101727500PE,27500,PE,2019-10-17,6 days,2019-10-11,10:34:00,182.3,250.66250000000002,2019-10-11,10:41:00,250.66250000000002,-68.36250000000001,-72.692125,SL Hit,212.39802682233082,-1.5439663915522226,2019,10
4,BANKNIFTY19101727200PE,27200,PE,2019-10-17,6 days,2019-10-11,10:42:00,215.15,295.83125,2019-10-11,10:49:00,295.83125,-80.68125,-85.79106250000001,SL Hit,212.39802682233082,-1.8221852393991262,2019,10
0,BANKNIFTY19101728900CE,28900,CE,2019-10-17,3 days,2019-10-14,09:18:00,216.55,270.6875,2019-10-14,15:22:00,107.6,108.95000000000002,105.70850000000002,EOD,212.4747464910681,2.2460386739451077,2019,10
1,BANKNIFTY19101727600PE,27600,PE,2019-10-17,3 days,2019-10-14,09:18:00,170.0,212.5,2019-10-14,09:26:00,212.5,-42.5,-46.325,SL Hit,212.4747464910681,-0.9842892631198731,2019,10
2,BANKNIFTY19101727400PE,27400,PE,2019-10-17,3 days,2019-10-14,09:27:00,169.45,232.99374999999998,2019-10-14,15:22:00,125.55,43.89999999999999,40.94999999999999,EOD,212.4747464910681,0.8700840868809234,2019,10
0,BANKNIFTY19102429600CE,29600,CE,2019-10-24,6 days,2019-10-18,09:18:00,126.4,158.0,2019-10-18,09:29:00,158.0,-31.599999999999994,-34.443999999999996,SL Hit,207.14691376991846,-0.713496829789107,2019,10
1,BANKNIFTY19102429700CE,29700,CE,2019-10-24,6 days,2019-10-18,09:30:00,138.5,190.4375,2019-10-18,13:52:00,190.4375,-51.9375,-55.226875,SL Hit,207.14691376991846,-1.1440076713407066,2019,10
2,BANKNIFTY19102428200PE,28200,PE,2019-10-24,6 days,2019-10-18,09:18:00,148.95,186.1875,2019-10-18,15:22:00,90.35,58.599999999999994,56.206999999999994,EOD,207.14691376991846,1.1643106582265805,2019,10
0,BANKNIFTY19102429800CE,29800,CE,2019-10-24,2 days,2019-10-22,09:18:00,152.0,190.0,2019-10-22,11:54:00,190.0,-38.0,-41.42,SL Hit,203.78046730257492,-0.8440586955672654,2019,10
1,BANKNIFTY19102430100CE,30100,CE,2019-10-24,2 days,2019-10-22,11:55:00,95.05,130.69375,2019-10-22,12:09:00,130.69375,-35.64375,-37.9011875,SL Hit,203.78046730257492,-0.7723521700072511,2019,10
2,BANKNIFTY19102430200CE,30200,CE,2019-10-24,2 days,2019-10-22,12:10:00,104.0,143.0,2019-10-22,15:22:00,44.35,59.65,58.1665,EOD,203.78046730257492,1.1853196551355223,2019,10
3,BANKNIFTY19102428800PE,28800,PE,2019-10-24,2 days,2019-10-22,09:18:00,179.4,224.25,2019-10-22,15:22:00,73.45,105.95,103.42150000000001,EOD,203.78046730257492,2.1075281599133255,2019,10
0,BANKNIFTY19102429700CE,29700,CE,2019-10-24,1 days,2019-10-23,09:18:00,135.8,169.75,2019-10-23,11:05:00,169.75,-33.94999999999999,-37.00549999999999,SL Hit,203.49847800096663,-0.7530562927664769,2019,10
1,BANKNIFTY19102429900CE,29900,CE,2019-10-24,1 days,2019-10-23,11:06:00,100.95,138.80625,2019-10-23,15:22:00,49.45,51.5,49.996,EOD,203.49847800096663,1.0174109906136328,2019,10
2,BANKNIFTY19102429100PE,29100,PE,2019-10-24,1 days,2019-10-23,09:18:00,143.8,179.75,2019-10-23,09:22:00,179.75,-35.94999999999999,-39.18549999999999,SL Hit,203.49847800096663,-0.7974189609706874,2019,10
3,BANKNIFTY19102428800PE,28800,PE,2019-10-24,1 days,2019-10-23,09:23:00,93.3,128.2875,2019-10-23,15:22:00,26.15,67.15,65.9555,EOD,203.49847800096663,1.3421843865792755,2019,10
0,BANKNIFTY19102429500CE,29500,CE,2019-10-24,0 days,2019-10-24,09:18:00,257.6,322.0,2019-10-24,15:22:00,0.15,257.45000000000005,254.87250000000006,EOD,202.668125877173,5.165453191262978,2019,10
1,BANKNIFTY19102429800PE,29800,PE,2019-10-24,0 days,2019-10-24,09:18:00,218.55,273.1875,2019-10-24,09:58:00,273.1875,-54.63749999999999,-59.55487499999999,SL Hit,202.668125877173,-1.20698749030993,2019,10
2,BANKNIFTY19102429700PE,29700,PE,2019-10-24,0 days,2019-10-24,09:59:00,273.9,376.61249999999995,2019-10-24,10:01:00,376.61249999999995,-102.71249999999998,-109.21762499999997,SL Hit,202.668125877173,-2.213493137150587,2019,10
3,BANKNIFTY19102429600PE,29600,PE,2019-10-24,0 days,2019-10-24,10:02:00,280.65,385.89374999999995,2019-10-24,13:21:00,385.89374999999995,-105.24374999999998,-111.90918749999997,SL Hit,202.668125877173,-2.2680425299062152,2019,10
0,BANKNIFTY19OCT29900CE,29900,CE,2019-10-31,6 days,2019-10-25,09:18:00,113.75,142.1875,2019-10-25,15:22:00,102.9,10.849999999999994,8.683499999999995,EOD,205.2425796255691,0.17822239401786283,2019,10
1,BANKNIFTY19OCT28700PE,28700,PE,2019-10-31,6 days,2019-10-25,09:18:00,192.9,241.125,2019-10-25,15:22:00,64.15,128.75,126.1795,EOD,205.2425796255691,2.58974060758645,2019,10
0,BANKNIFTY19OCT30100CE,30100,CE,2019-10-31,1 days,2019-10-30,09:18:00,160.7,200.875,2019-10-30,10:26:00,200.875,-40.17500000000001,-43.79075000000001,SL Hit,199.95934160054122,-0.8756369538193902,2019,10
1,BANKNIFTY19OCT30400CE,30400,CE,2019-10-31,1 days,2019-10-30,10:27:00,94.35,129.73125,2019-10-30,15:22:00,38.9,55.449999999999996,54.11749999999999,EOD,199.95934160054122,1.0821299669067288,2019,10
2,BANKNIFTY19OCT29700PE,29700,PE,2019-10-31,1 days,2019-10-30,09:18:00,112.95,141.1875,2019-10-30,09:33:00,141.1875,-28.237499999999997,-30.778874999999996,SL Hit,199.95934160054122,-0.6154523580205358,2019,10
3,BANKNIFTY19OCT29500PE,29500,PE,2019-10-31,1 days,2019-10-30,09:34:00,91.25,125.46875,2019-10-30,15:22:00,37.0,54.25,52.9675,EOD,199.95934160054122,1.0591346426226669,2019,10
0,BANKNIFTY19OCT29900CE,29900,CE,2019-10-31,0 days,2019-10-31,09:18:00,308.55,385.6875,2019-10-31,10:57:00,385.6875,-77.13749999999999,-84.07987499999999,SL Hit,199.07463473951913,-1.6738170404569424,2019,10
1,BANKNIFTY19OCT30100CE,30100,CE,2019-10-31,0 days,2019-10-31,10:58:00,222.35,305.73125,2019-10-31,15:22:00,0.25,222.1,219.874,EOD,199.07463473951913,4.3771336238717025,2019,10
2,BANKNIFTY19OCT30300PE,30300,PE,2019-10-31,0 days,2019-10-31,09:18:00,222.05,277.5625,2019-10-31,15:02:00,277.5625,-55.51249999999999,-60.50862499999999,SL Hit,199.07463473951913,-1.2045732420465531,2019,10
3,BANKNIFTY19OCT30300PE,30300,PE,2019-10-31,0 days,2019-10-31,15:03:00,286.9,394.48749999999995,2019-10-31,15:22:00,240.95,45.94999999999999,40.67149999999999,EOD,199.07463473951913,0.809666400680835,2019,10
0,BANKNIFTY19110730700CE,30700,CE,2019-11-07,3 days,2019-11-04,09:18:00,165.0,206.25,2019-11-04,09:23:00,206.25,-41.25,-44.9625,SL Hit,197.14436388906688,-0.8864103461362169,2019,11
1,BANKNIFTY19110731000CE,31000,CE,2019-11-07,3 days,2019-11-04,09:24:00,101.5,139.5625,2019-11-04,15:22:00,56.25,45.25,43.6725,EOD,197.14436388906688,0.8609787231945273,2019,11
2,BANKNIFTY19110729900PE,29900,PE,2019-11-07,3 days,2019-11-04,09:18:00,101.35,126.6875,2019-11-04,11:44:00,126.6875,-25.337500000000006,-27.617875000000005,SL Hit,197.14436388906688,-0.5444708398842764,2019,11
3,BANKNIFTY19110729800PE,29800,PE,2019-11-07,3 days,2019-11-04,11:45:00,95.4,131.175,2019-11-04,11:50:00,131.175,-35.775000000000006,-38.04075,SL Hit,197.14436388906688,-0.7499519460613021,2019,11
4,BANKNIFTY19110729600PE,29600,PE,2019-11-07,3 days,2019-11-04,11:51:00,94.6,130.075,2019-11-04,15:22:00,55.75,38.849999999999994,37.34649999999999,EOD,197.14436388906688,0.7362651985983035,2019,11
0,BANKNIFTY19110730600CE,30600,CE,2019-11-07,2 days,2019-11-05,09:18:00,154.3,192.875,2019-11-05,15:22:00,86.45,67.85000000000001,65.44250000000001,EOD,197.307735943057,1.291231150945351,2019,11
1,BANKNIFTY19110730100PE,30100,PE,2019-11-07,2 days,2019-11-05,09:18:00,164.9,206.125,2019-11-05,13:10:00,206.125,-41.224999999999994,-44.935249999999996,SL Hit,197.307735943057,-0.886607244153525,2019,11
2,BANKNIFTY19110729800PE,29800,PE,2019-11-07,2 days,2019-11-05,13:11:00,93.85,129.04375,2019-11-05,15:22:00,65.6,28.25,26.6555,EOD,197.307735943057,0.5259336355430155,2019,11
0,BANKNIFTY19110730500CE,30500,CE,2019-11-07,0 days,2019-11-07,09:18:00,245.7,307.125,2019-11-07,09:35:00,307.125,-61.42500000000001,-66.95325000000001,SL Hit,195.24735399158808,-1.3072444903637297,2019,11
1,BANKNIFTY19110730600CE,30600,CE,2019-11-07,0 days,2019-11-07,09:36:00,238.25,327.59375,2019-11-07,15:22:00,26.75,211.5,208.85,EOD,195.24735399158808,4.077740988114317,2019,11
2,BANKNIFTY19110731000PE,31000,PE,2019-11-07,0 days,2019-11-07,09:18:00,332.85,416.0625,2019-11-07,09:50:00,416.0625,-83.21249999999998,-90.70162499999998,SL Hit,195.24735399158808,-1.7709252283987273,2019,11
3,BANKNIFTY19110730800PE,30800,PE,2019-11-07,0 days,2019-11-07,09:51:00,256.05,352.06875,2019-11-07,12:39:00,352.06875,-96.01875000000001,-102.09993750000001,SL Hit,195.24735399158808,-1.9934742639581522,2019,11
4,BANKNIFTY19110730700PE,30700,PE,2019-11-07,0 days,2019-11-07,12:40:00,256.4,352.54999999999995,2019-11-07,15:22:00,74.0,182.39999999999998,179.09599999999998,EOD,195.24735399158808,3.4968020110477456,2019,11
0,BANKNIFTY19112131200CE,31200,CE,2019-11-21,6 days,2019-11-15,09:18:00,164.8,206.0,2019-11-15,09:26:00,206.0,-41.19999999999999,-44.90799999999999,SL Hit,194.42203190465543,-0.8731104608774264,2019,11
1,BANKNIFTY19112131600CE,31600,CE,2019-11-21,6 days,2019-11-15,09:27:00,90.45,124.36875,2019-11-15,10:16:00,124.36875,-33.91875,-36.0669375,SL Hit,194.42203190465543,-0.7012207273328214,2019,11
2,BANKNIFTY19112131700CE,31700,CE,2019-11-21,6 days,2019-11-15,10:17:00,104.4,143.55,2019-11-15,15:22:00,61.4,43.00000000000001,41.342000000000006,EOD,194.42203190465543,0.8037795643002267,2019,11
3,BANKNIFTY19112130400PE,30400,PE,2019-11-21,6 days,2019-11-15,09:18:00,137.55,171.9375,2019-11-15,15:22:00,93.55,44.000000000000014,41.689000000000014,EOD,194.42203190465543,0.8105260088073182,2019,11
0,BANKNIFTY19112131100CE,31100,CE,2019-11-21,0 days,2019-11-21,09:18:00,246.45,308.0625,2019-11-21,12:07:00,308.0625,-61.61250000000001,-67.15762500000001,SL Hit,190.89737675188113,-1.2820214441386555,2019,11
1,BANKNIFTY19112131200CE,31200,CE,2019-11-21,0 days,2019-11-21,12:08:00,229.75,315.90625,2019-11-21,15:22:00,148.35,81.4,77.619,EOD,190.89737675188113,1.481726348610426,2019,11
2,BANKNIFTY19112131600PE,31600,PE,2019-11-21,0 days,2019-11-21,09:18:00,330.85,413.5625,2019-11-21,15:22:00,251.5,79.35000000000002,73.52650000000003,EOD,190.89737675188113,1.403601597174719,2019,11
0,BANKNIFTY19NOV31700CE,31700,CE,2019-11-28,6 days,2019-11-22,09:18:00,117.65,147.0625,2019-11-22,15:22:00,57.1,60.550000000000004,58.8025,EOD,191.11810461805047,1.1238222346802913,2019,11
1,BANKNIFTY19NOV30900PE,30900,PE,2019-11-28,6 days,2019-11-22,09:18:00,139.85,174.8125,2019-11-22,13:07:00,174.8125,-34.962500000000006,-38.109125000000006,SL Hit,191.11810461805047,-0.7283343738652364,2019,11
2,BANKNIFTY19NOV30700PE,30700,PE,2019-11-28,6 days,2019-11-22,13:08:00,111.0,152.625,2019-11-22,15:22:00,88.25,22.75,20.7575,EOD,191.11810461805047,0.39671340566091823,2019,11
0,BANKNIFTY19NOV31700CE,31700,CE,2019-11-28,2 days,2019-11-26,09:18:00,158.0,197.5,2019-11-26,09:22:00,197.5,-39.5,-43.055,SL Hit,189.30938359287123,-0.815071551059107,2019,11
1,BANKNIFTY19NOV31900CE,31900,CE,2019-11-28,2 days,2019-11-26,09:23:00,107.8,148.225,2019-11-26,15:22:00,93.75,14.049999999999997,12.034499999999998,EOD,189.30938359287123,0.22782437768484082,2019,11
2,BANKNIFTY19NOV31500PE,31500,PE,2019-11-28,2 days,2019-11-26,09:18:00,127.5,159.375,2019-11-26,10:43:00,159.375,-31.875,-34.74375,SL Hit,189.30938359287123,-0.657731789620482,2019,11
3,BANKNIFTY19NOV31400PE,31400,PE,2019-11-28,2 days,2019-11-26,10:44:00,111.6,153.45,2019-11-26,14:38:00,153.45,-41.849999999999994,-44.500499999999995,SL Hit,189.30938359287123,-0.8424362224574565,2019,11
