,level_0,index,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%
3144,3144,4459,SHORT,2023-03-06 10:15:00+05:30,2023-03-06 11:15:00+05:30,6967.9,6988.2,2023-03-08 14:15:00+05:30,6969.95,Reversed,-2.050000000000182,-7.625140000000181,430.54578854461175,3,-882.6188665165324,-3282.9719140631387,-0.0882618866516532,-0.10943239713543794,2023,MIDCPNIFTY,-16.046563210686827
3145,3145,1719,SHORT,2023-03-06 11:15:00+05:30,2023-03-06 12:15:00+05:30,41343.55,41671.2,2023-03-08 11:15:00+05:30,41286.9,Reversed,56.650000000001455,48.38695500000145,72.56270929806463,3,4110.677481735467,3511.08854948364,0.4110677481735467,0.11703628498278801,2023,BANKNIFTY,-15.929526925704067
3146,3146,3819,SHORT,2023-03-06 11:15:00+05:30,2023-03-06 12:15:00+05:30,17750.05,17799.95,2023-03-08 14:15:00+05:30,17718.0,Reversed,32.04999999999927,24.95638999999927,169.01360841237067,3,5416.886149616357,4217.96952684628,0.5416886149616357,0.14059898422820935,2023,NIFTY,-15.788927941475833
3147,3147,1720,LONG,2023-03-08 10:15:00+05:30,2023-03-08 11:15:00+05:30,41286.9,41100.35,2023-03-09 13:15:00+05:30,41412.6,Reversed,125.69999999999708,117.4300499999971,72.66227302122465,3,9133.647718767726,8532.734353995851,0.9133647718767728,0.28442447846652835,2023,BANKNIFTY,-15.504503463009314
3148,3148,3820,LONG,2023-03-08 13:15:00+05:30,2023-03-08 14:15:00+05:30,17718.0,17645.9,2023-03-09 12:15:00+05:30,17645.9,Initial SL Hit,-72.09999999999854,-79.17277999999854,169.31933626820182,3,-12207.924144937106,-13405.482560108116,-1.2207924144937106,-0.4468494186702705,2023,NIFTY,-15.951352881679611
3149,3149,4460,LONG,2023-03-08 13:15:00+05:30,2023-03-08 14:15:00+05:30,6969.95,6945.15,2023-03-09 11:15:00+05:30,7002.55,Reversed,32.600000000000364,27.011000000000365,430.4191565219263,3,14031.664502614953,11626.051836813907,1.4031664502614951,0.3875350612271303,2023,MIDCPNIFTY,-15.56381782045247
3150,3150,4461,SHORT,2023-03-09 10:15:00+05:30,2023-03-09 11:15:00+05:30,7002.55,7030.9,2023-03-10 11:15:00+05:30,6894.35,Reversed,108.19999999999982,102.6412399999998,428.41536297491626,3,46354.54227388586,43973.08409079541,4.6354542273885855,1.4657694696931804,2023,MIDCPNIFTY,-14.098048350759314
3151,3151,3821,SHORT,2023-03-09 12:15:00+05:30,2023-03-09 13:15:00+05:30,17644.4,17723.4,2023-03-10 11:15:00+05:30,17428.2,Reversed,216.20000000000076,209.18548000000072,170.0256171929904,3,36759.53843712465,35566.89034481208,3.675953843712465,1.185563011493736,2023,NIFTY,-12.912485339265572
3152,3152,1721,SHORT,2023-03-09 12:15:00+05:30,2023-03-09 13:15:00+05:30,41412.6,41659.0,2023-03-13 09:15:00+05:30,40523.15,Reversed,889.4499999999971,881.2564249999971,72.44172063574854,3,64433.28841946633,63839.73174830827,6.443328841946633,2.1279910582769426,2023,BANKNIFTY,-10.78449428098861
3153,3153,3822,LONG,2023-03-10 10:15:00+05:30,2023-03-10 11:15:00+05:30,17428.2,17324.35,2023-03-10 13:15:00+05:30,17376.7,Reversed,-51.5,-58.46098,172.1348159878817,3,-8864.943023375907,-10063.170034771232,-0.8864943023375907,-0.3354390011590411,2023,NIFTY,-11.119933282147656
3154,3154,4462,LONG,2023-03-10 10:15:00+05:30,2023-03-10 11:15:00+05:30,6894.35,6830.7,2023-03-10 13:15:00+05:30,6880.85,Reversed,-13.5,-19.01008,435.1389180996033,3,-5874.3753943446445,-8272.025644186908,-0.5874375394344644,-0.2757341881395636,2023,MIDCPNIFTY,-11.395667470287208
3155,3155,3823,SHORT,2023-03-10 12:15:00+05:30,2023-03-10 13:15:00+05:30,17376.7,17435.05,2023-03-13 09:15:00+05:30,17435.05,Initial SL Hit,-58.34999999999855,-65.31234999999855,172.64497862079682,3,-10073.834502523245,-11275.849269423748,-1.0073834502523245,-0.37586164231412494,2023,NIFTY,-11.771529112601343
3156,3156,4463,SHORT,2023-03-10 12:15:00+05:30,2023-03-10 13:15:00+05:30,6880.85,6901.6,2023-03-10 14:15:00+05:30,6901.6,Initial SL Hit,-20.75,-26.26298,435.99264625736646,3,-9046.847409840357,-11450.46614880429,-0.9046847409840356,-0.38168220496014293,2023,MIDCPNIFTY,-12.1532113175615
3157,3157,1722,SHORT,2023-03-10 15:15:00+05:30,2023-03-13 09:15:00+05:30,40523.15,40341.7,2023-03-13 09:15:00+05:30,40341.7,Initial SL Hit,181.4500000000044,173.36351500000436,74.03175715609473,3,13433.062335973713,12834.405642207308,1.3433062335973711,0.4278135214069103,2023,BANKNIFTY,-11.725397796154596
3158,3158,4464,SHORT,2023-03-10 15:15:00+05:30,2023-03-13 09:15:00+05:30,6900.1,6909.8,2023-03-13 09:15:00+05:30,6909.8,Initial SL Hit,-9.699999999999818,-15.22395999999982,434.776307589745,3,-4217.330183620448,-6619.017115693896,-0.4217330183620448,-0.2206339038564632,2023,MIDCPNIFTY,-11.946031700011076
3159,3159,3824,SHORT,2023-03-13 10:15:00+05:30,2023-03-13 11:15:00+05:30,17383.2,17529.9,2023-03-14 09:15:00+05:30,17198.05,Reversed,185.15000000000143,178.23375000000146,172.58042247687422,3,31953.265221593512,30759.655874637832,3.195326522159351,1.0253218624879277,2023,NIFTY,-10.920709837523134
3160,3160,4465,SHORT,2023-03-13 10:15:00+05:30,2023-03-13 11:15:00+05:30,6827.3,6914.8,2023-03-14 12:15:00+05:30,6729.65,Reversed,97.65000000000056,92.22722000000054,439.4123592049565,3,42908.61687636425,40525.78032311479,4.290861687636425,1.3508593441038264,2023,MIDCPNIFTY,-9.569850493419324
3161,3161,1723,LONG,2023-03-13 10:15:00+05:30,2023-03-13 11:15:00+05:30,40335.35,40690.05,2023-03-13 11:15:00+05:30,40364.15,Gap Outside Initial SL,28.80000000000291,20.73005000000291,74.37644646693285,3,2142.0416582478824,1541.8274540820578,0.2142041658247882,0.0513942484694019,2023,BANKNIFTY,-9.518456244949903
3162,3162,1725,SHORT,2023-03-13 15:15:00+05:30,2023-03-14 09:15:00+05:30,39684.65,39454.6,2023-03-14 09:15:00+05:30,39570.05,Gap Outside Initial SL,114.59999999999854,106.67452999999854,75.59597980579393,3,8663.299285743875,8064.165615672448,0.8663299285743874,0.26880552052241496,2023,BANKNIFTY,-9.24965072442751
3163,3163,1724,LONG,2023-03-13 15:15:00+05:30,2023-03-14 09:15:00+05:30,39684.65,39454.6,2023-03-14 09:15:00+05:30,39454.6,Initial SL Hit,-230.0500000000029,-237.9639250000029,75.59597980579393,3,-17390.855154323115,-17989.11606880768,-1.7390855154323115,-0.5996372022935894,2023,BANKNIFTY,-9.849287926721104
3164,3164,3825,SHORT,2023-03-13 15:15:00+05:30,2023-03-14 09:15:00+05:30,17198.05,17113.45,2023-03-14 09:15:00+05:30,17113.45,Initial SL Hit,84.59999999999854,77.73769999999854,174.43838109553118,3,14757.487040681684,13560.43853808982,1.4757487040681685,0.45201461793632736,2023,NIFTY,-9.397273308784804
3165,3165,1726,SHORT,2023-03-14 10:15:00+05:30,2023-03-14 11:15:00+05:30,39170.25,39768.5,2023-03-15 09:15:00+05:30,39846.5,Gap Outside Initial SL,-676.25,-684.151675,76.58873762613207,3,-51793.13381967181,-52398.31313305378,-5.179313381967181,-1.7466104377684593,2023,BANKNIFTY,-11.143883746553286
3166,3166,3826,LONG,2023-03-14 10:15:00+05:30,2023-03-14 11:15:00+05:30,17049.5,17224.65,2023-03-14 11:15:00+05:30,17055.25,Gap Outside Initial SL,5.75,-1.0709500000000007,175.95823924455263,3,1011.7598756561777,-188.44247631895377,0.1011759875656177,-0.006281415877298434,2023,NIFTY,-11.150165162430596
3167,3167,4466,LONG,2023-03-14 11:15:00+05:30,2023-03-14 12:15:00+05:30,6729.65,6684.85,2023-03-14 14:15:00+05:30,6700.4,Reversed,-29.25,-34.62202,445.7884139591212,3,-13039.311108304297,-15434.095383860971,-1.3039311108304297,-0.5144698461286992,2023,MIDCPNIFTY,-11.664635008559287
3168,3168,4467,SHORT,2023-03-14 13:15:00+05:30,2023-03-14 14:15:00+05:30,6700.4,6753.55,2023-03-15 09:15:00+05:30,6795.55,Gap Outside Initial SL,-95.15000000000056,-100.54838000000056,447.7344636141126,3,-42601.93421288306,-45018.97498656821,-4.260193421288306,-1.5006324995522735,2023,MIDCPNIFTY,-13.165267508111583
3169,3169,3827,SHORT,2023-03-14 13:15:00+05:30,2023-03-14 14:15:00+05:30,16998.7,17185.7,2023-03-15 09:15:00+05:30,17185.7,Initial SL Hit,-187.0,-193.83688,176.48408407701766,3,-33002.5237224023,-34209.124227146785,-3.30025237224023,-1.1403041409048928,2023,NIFTY,-14.305571649016485
3170,3170,4468,LONG,2023-03-16 10:15:00+05:30,2023-03-16 11:15:00+05:30,6758.25,6670.15,2023-03-17 11:15:00+05:30,6813.75,Reversed,55.5,50.0712,443.9018976806126,3,24636.555321274,22226.700699145487,2.4636555321274,0.7408900233048495,2023,MIDCPNIFTY,-13.564681625711614
3171,3171,3828,SHORT,2023-03-16 11:15:00+05:30,2023-03-16 12:15:00+05:30,16927.45,17046.7,2023-03-16 14:15:00+05:30,17039.5,Reversed,-112.04999999999929,-118.84338999999927,177.2269302228038,3,-19858.277531465035,-21062.24918697133,-1.985827753146504,-0.7020749728990444,2023,NIFTY,-14.266756598610641
3172,3172,1727,SHORT,2023-03-16 11:15:00+05:30,2023-03-16 12:15:00+05:30,38821.4,39265.9,2023-03-16 14:15:00+05:30,39216.55,Reversed,-395.1500000000015,-402.95379500000143,77.27696579721494,3,-30535.993034769595,-31139.04663407307,-3.0535993034769597,-1.037968221135769,2023,BANKNIFTY,-15.304724819746411
3173,3173,3829,LONG,2023-03-16 13:15:00+05:30,2023-03-16 14:15:00+05:30,17039.5,16910.4,2023-03-17 11:15:00+05:30,17027.15,Reversed,-12.349999999998545,-19.163329999998545,176.06150415211715,3,-2174.3595762783907,-3373.924704363135,-0.217435957627839,-0.11246415681210449,2023,NIFTY,-15.41718897655852
3174,3174,1728,LONG,2023-03-16 13:15:00+05:30,2023-03-16 14:15:00+05:30,39216.55,38755.95,2023-03-17 11:15:00+05:30,39095.0,Reversed,-121.55000000000292,-129.3811550000029,76.49831512460938,3,-9298.370203396493,-9897.440366376151,-0.9298370203396492,-0.32991467887920506,2023,BANKNIFTY,-15.74710365543774
3175,3175,1729,SHORT,2023-03-17 10:15:00+05:30,2023-03-17 11:15:00+05:30,39095.0,39597.2,2023-03-17 14:15:00+05:30,39252.6,Reversed,-157.59999999999854,-165.43475999999853,76.73615551860851,3,-12093.61810973259,-12694.827471543562,-1.209361810973259,-0.4231609157181187,2023,BANKNIFTY,-16.170264571155883
3176,3176,3830,SHORT,2023-03-17 10:15:00+05:30,2023-03-17 11:15:00+05:30,17027.15,17145.8,2023-03-17 14:15:00+05:30,17082.15,Reversed,-55.0,-61.82186,176.1892037128938,3,-9690.40620420916,-10892.34428545,-0.969040620420916,-0.36307814284833334,2023,NIFTY,-16.53334271400422
3177,3177,4469,SHORT,2023-03-17 10:15:00+05:30,2023-03-17 11:15:00+05:30,6813.75,6852.3,2023-03-17 14:15:00+05:30,6827.85,Reversed,-14.100000000000364,-19.556640000000364,440.2861860209136,3,-6208.035222895041,-8610.518436984199,-0.6208035222895042,-0.2870172812328066,2023,MIDCPNIFTY,-16.820359995237027
3178,3178,1730,LONG,2023-03-17 13:15:00+05:30,2023-03-17 14:15:00+05:30,39252.6,38926.8,2023-03-20 10:15:00+05:30,39117.45,Reversed,-135.15000000000146,-142.98700500000146,76.42805826875163,3,-10329.252075021894,-10928.219149814391,-1.0329252075021893,-0.3642739716604797,2023,BANKNIFTY,-17.18463396689748
3179,3179,3831,LONG,2023-03-17 13:15:00+05:30,2023-03-17 14:15:00+05:30,17082.15,16958.15,2023-03-20 09:15:00+05:30,16958.15,Initial SL Hit,-124.0,-130.80806,175.6219211281952,3,-21777.118219896205,-22972.762796252227,-2.1777118219896208,-0.765758759875074,2023,NIFTY,-17.950392726772577
3180,3180,4470,LONG,2023-03-17 13:15:00+05:30,2023-03-17 14:15:00+05:30,6827.85,6780.75,2023-03-20 09:15:00+05:30,6810.35,Reversed,-17.5,-22.95528,439.3769634658055,3,-7689.096860651596,-10086.021221907336,-0.7689096860651596,-0.33620070739691127,2023,MIDCPNIFTY,-18.286593434169504
3181,3181,4471,SHORT,2023-03-17 15:15:00+05:30,2023-03-20 09:15:00+05:30,6810.35,6836.75,2023-03-20 14:15:00+05:30,6714.5,Reversed,95.85000000000036,90.44006000000036,440.5059945524092,3,42222.499577848575,39839.38857767972,4.222249957784857,1.3279796192559907,2023,MIDCPNIFTY,-16.95861381491352
3182,3182,1731,SHORT,2023-03-20 09:15:00+05:30,2023-03-20 10:15:00+05:30,39117.45,39699.85,2023-03-20 15:15:00+05:30,39406.25,Reversed,-288.8000000000029,-296.6523700000029,76.69211566704885,3,-22148.68300464393,-22750.897872944395,-2.214868300464393,-0.7583632624314799,2023,BANKNIFTY,-17.716977077345007
3183,3183,3832,SHORT,2023-03-20 09:15:00+05:30,2023-03-20 10:15:00+05:30,16902.8,17125.9,2023-03-20 14:15:00+05:30,16901.35,Reversed,1.4500000000007276,-5.310829999999272,177.48538703646733,3,257.3538112030068,-942.5947180347524,0.0257353811203006,-0.031419823934491733,2023,NIFTY,-17.748396901279477
3184,3184,3833,LONG,2023-03-20 13:15:00+05:30,2023-03-20 14:15:00+05:30,16901.35,16828.35,2023-03-22 14:15:00+05:30,17116.7,Reversed,215.35000000000215,208.5463900000022,177.5006138562896,3,38224.75719395235,37017.11224251356,3.822475719395235,1.2339037414171188,2023,NIFTY,-16.514493159862354
3185,3185,4472,LONG,2023-03-20 13:15:00+05:30,2023-03-20 14:15:00+05:30,6714.5,6688.9,2023-03-21 11:15:00+05:30,6760.95,Reversed,46.44999999999982,41.05981999999982,446.7942512473006,3,20753.592970437032,18345.291533248856,2.075359297043703,0.6115097177749618,2023,MIDCPNIFTY,-15.902983442087418
3186,3186,1732,LONG,2023-03-20 14:15:00+05:30,2023-03-20 15:15:00+05:30,39406.25,38941.9,2023-03-21 11:15:00+05:30,39472.35,Reversed,66.09999999999854,58.21213999999854,76.13005551149881,3,5032.19666930996,4431.693449643029,0.503219666930996,0.14772311498810095,2023,BANKNIFTY,-15.755260327099336
3187,3187,1733,SHORT,2023-03-21 10:15:00+05:30,2023-03-21 11:15:00+05:30,39472.35,39614.25,2023-03-21 12:15:00+05:30,39614.25,Initial SL Hit,-141.90000000000146,-149.80866000000145,76.00256888682837,3,-10784.764525041055,-11385.84300149356,-1.0784764525041055,-0.3795281000497854,2023,BANKNIFTY,-16.134788427149147
3188,3188,4473,SHORT,2023-03-21 10:15:00+05:30,2023-03-21 11:15:00+05:30,6760.95,6786.7,2023-03-21 13:15:00+05:30,6779.6,Reversed,-18.650000000000546,-24.066220000000545,443.7246244980365,3,-8275.464246888623,-10678.774432587375,-0.8275464246888623,-0.35595914775291254,2023,MIDCPNIFTY,-16.49074757490206
3189,3189,4474,LONG,2023-03-21 12:15:00+05:30,2023-03-21 13:15:00+05:30,6779.6,6748.6,2023-03-22 14:15:00+05:30,6806.7,Reversed,27.09999999999945,21.66547999999945,442.5039825358428,3,11991.8579267211,9587.06118355041,1.19918579267211,0.3195687061183469,2023,MIDCPNIFTY,-16.171178868783727
3190,3190,1734,LONG,2023-03-21 12:15:00+05:30,2023-03-21 13:15:00+05:30,39756.3,39393.75,2023-03-22 09:15:00+05:30,39843.7,Reversed,87.39999999999418,79.43999999999419,75.4597384565465,3,6595.181141101725,5994.521622987615,0.6595181141101725,0.19981738743292052,2023,BANKNIFTY,-15.971361481350812
3191,3191,1735,SHORT,2023-03-21 15:15:00+05:30,2023-03-22 09:15:00+05:30,39843.7,39970.9,2023-03-22 09:15:00+05:30,40055.4,Gap Outside Initial SL,-211.7000000000044,-219.6899100000044,75.29421213391328,3,-15939.78470874977,-16541.378687220644,-1.5939784708749771,-0.5513792895740215,2023,BANKNIFTY,-16.522740770924827
3192,3192,1736,LONG,2023-03-22 11:15:00+05:30,2023-03-22 12:15:00+05:30,39999.05,39837.8,2023-03-23 09:15:00+05:30,39837.8,Initial SL Hit,-161.25,-169.233685,75.0017812923057,3,-12094.037233384292,-12692.827829660955,-1.2094037233384294,-0.4230942609886985,2023,BANKNIFTY,-16.945835031913532
3193,3193,3834,SHORT,2023-03-22 13:15:00+05:30,2023-03-22 14:15:00+05:30,17116.7,17165.4,2023-03-23 10:15:00+05:30,17165.4,Initial SL Hit,-48.70000000000073,-55.55642000000073,175.26742888524072,3,-8535.52378671135,-9737.230891468693,-0.8535523786711351,-0.3245743630489564,2023,NIFTY,-17.270409394962485
3194,3194,4475,SHORT,2023-03-22 13:15:00+05:30,2023-03-22 14:15:00+05:30,6806.7,6829.35,2023-03-23 13:15:00+05:30,6787.8,Reversed,18.89999999999964,13.462199999999635,440.7422098814404,3,8330.027766759064,5933.359777865767,0.8330027766759064,0.19777865926219226,2023,MIDCPNIFTY,-17.072630735700272
3195,3195,4476,LONG,2023-03-23 12:15:00+05:30,2023-03-23 13:15:00+05:30,6787.8,6766.85,2023-03-23 14:15:00+05:30,6766.85,Initial SL Hit,-20.949999999999815,-26.37185999999982,441.9694157164324,3,-9259.25925925918,-11655.555555555477,-0.925925925925918,-0.3885185185185159,2023,MIDCPNIFTY,-17.46114925421881
3196,3196,4477,SHORT,2023-03-23 14:15:00+05:30,2023-03-23 15:15:00+05:30,6756.7,6790.4,2023-03-27 11:15:00+05:30,6671.5,Reversed,85.19999999999982,79.82871999999982,444.0037296313289,3,37829.11776458914,35444.249411694975,3.7829117764589135,1.1814749803898326,2023,MIDCPNIFTY,-16.27967427382896
3197,3197,3835,LONG,2023-03-24 10:15:00+05:30,2023-03-24 11:15:00+05:30,17087.8,16994.9,2023-03-24 14:15:00+05:30,17008.1,Reversed,-79.70000000000073,-86.51918000000073,175.56385257318087,3,-13992.439050082645,-15189.640562272629,-1.3992439050082643,-0.5063213520757542,2023,NIFTY,-16.785995625904718
3198,3198,1737,LONG,2023-03-24 10:15:00+05:30,2023-03-24 11:15:00+05:30,39639.3,39429.5,2023-03-24 14:15:00+05:30,39529.85,Reversed,-109.45000000000437,-117.36691500000435,75.68246664295282,3,-8283.445974071516,-8882.617629474109,-0.8283445974071516,-0.2960872543158036,2023,BANKNIFTY,-17.082082880220526
3199,3199,3836,SHORT,2023-03-24 13:15:00+05:30,2023-03-24 14:15:00+05:30,17008.1,17097.95,2023-03-27 10:15:00+05:30,17038.05,Reversed,-29.950000000000728,-36.75923000000073,176.38654523432953,3,-5282.777029768298,-6483.833585174251,-0.5282777029768299,-0.21612778617247505,2023,NIFTY,-17.298210666393004
3200,3200,1738,SHORT,2023-03-24 13:15:00+05:30,2023-03-24 14:15:00+05:30,39529.85,39767.9,2023-03-28 12:15:00+05:30,39524.4,Reversed,5.44999999999709,-2.4554250000029105,75.89201578047982,3,413.6114860033942,-186.34715284800555,0.0413611486003394,-0.0062115717616001665,2023,BANKNIFTY,-17.304422238154586
3201,3201,3837,LONG,2023-03-27 09:15:00+05:30,2023-03-27 10:15:00+05:30,17038.05,16917.35,2023-03-27 14:15:00+05:30,16982.6,Reversed,-55.45000000000073,-62.25413000000073,176.07648762622483,3,-9763.441238874297,-10961.48855062652,-0.9763441238874296,-0.36538295168755064,2023,NIFTY,-17.669805189842123
3202,3202,4478,LONG,2023-03-27 10:15:00+05:30,2023-03-27 11:15:00+05:30,6671.5,6641.35,2023-03-27 14:15:00+05:30,6664.9,Reversed,-6.600000000000364,-11.934560000000364,449.67398635988906,3,-2967.848309975431,-5366.661170651441,-0.2967848309975431,-0.17888870568838136,2023,MIDCPNIFTY,-17.848693895530516
3203,3203,3838,LONG,2023-03-27 13:15:00+05:30,2023-03-27 14:15:00+05:30,16982.6,17061.5,2023-03-27 14:15:00+05:30,17061.5,Initial SL Hit,78.90000000000146,72.09118000000146,176.65139613486747,3,13937.7951550413,12735.007596010291,1.39377951550413,0.42450025320034307,2023,NIFTY,-17.42419364233018
3204,3204,3839,SHORT,2023-03-27 13:15:00+05:30,2023-03-27 14:15:00+05:30,16982.6,17061.5,2023-03-27 14:15:00+05:30,17061.5,Initial SL Hit,-78.90000000000146,-85.70882000000145,176.65139613486747,3,-13937.7951550413,-15140.582714072309,-1.39377951550413,-0.504686090469077,2023,NIFTY,-17.92887973279926
3205,3205,4479,SHORT,2023-03-27 13:15:00+05:30,2023-03-27 14:15:00+05:30,6664.9,6705.45,2023-03-28 12:15:00+05:30,6627.55,Reversed,37.349999999999454,32.03301999999945,450.11928160962657,3,16811.955168119308,14418.679950186552,1.6811955168119308,0.4806226650062186,2023,MIDCPNIFTY,-17.448257067793065
3206,3206,1739,LONG,2023-03-28 11:15:00+05:30,2023-03-28 12:15:00+05:30,39524.4,39326.1,2023-03-29 12:15:00+05:30,39698.45,Reversed,174.04999999999563,166.12771499999565,75.90248049306251,3,13210.8267298172,12609.50564714422,1.32108267298172,0.42031685490480725,2023,BANKNIFTY,-17.027940212888268
3207,3207,4480,SHORT,2023-03-28 11:15:00+05:30,2023-03-28 12:15:00+05:30,6627.55,6605.6,2023-03-28 12:15:00+05:30,6605.6,Initial SL Hit,21.949999999999815,16.656739999999818,452.6559588384848,3,9935.79829650466,7539.772615823262,0.993579829650466,0.2513257538607754,2023,MIDCPNIFTY,-16.776614459027485
3208,3208,4481,LONG,2023-03-28 15:15:00+05:30,2023-03-29 09:15:00+05:30,6626.85,6595.95,2023-04-05 10:15:00+05:30,6771.25,Reversed,144.39999999999964,139.04075999999964,452.7037732859503,3,65370.42486249106,62944.27669254607,6.537042486249106,2.098142556418202,2023,MIDCPNIFTY,-14.67847190260926
3209,3209,1740,SHORT,2023-03-29 11:15:00+05:30,2023-03-29 12:15:00+05:30,39698.45,39901.05,2023-03-29 13:15:00+05:30,39901.05,Initial SL Hit,-202.60000000000585,-210.5599500000058,75.56970108404737,3,-15310.421439628435,-15911.952481772398,-1.531042143962844,-0.5303984160590799,2023,BANKNIFTY,-15.208870318668346
3210,3210,3840,SHORT,2023-03-29 11:15:00+05:30,2023-03-29 12:15:00+05:30,16942.3,17048.8,2023-03-29 13:15:00+05:30,17048.8,Initial SL Hit,-106.5,-113.29822,177.07159004385474,3,-18858.12433967053,-20061.895964538464,-1.885812433967053,-0.6687298654846154,2023,NIFTY,-15.877600184152982
3211,3211,1741,LONG,2023-03-29 13:15:00+05:30,2023-03-29 14:15:00+05:30,39924.7,39662.05,2023-04-03 11:15:00+05:30,40580.7,Reversed,656.0,647.94946,75.14145378675357,3,49292.79368411034,48687.86440474194,4.929279368411034,1.6229288134913977,2023,BANKNIFTY,-14.254671370661583
3212,3212,3841,LONG,2023-03-29 13:15:00+05:30,2023-03-29 14:15:00+05:30,17052.4,16940.6,2023-04-03 09:15:00+05:30,17337.7,Reversed,285.2999999999993,278.4219799999993,175.92831507588377,3,50192.3482911495,48982.30982149128,5.01923482911495,1.632743660716376,2023,NIFTY,-12.621927709945226
3213,3213,3842,SHORT,2023-03-31 15:15:00+05:30,2023-04-03 09:15:00+05:30,17337.7,17381.6,2023-04-03 09:15:00+05:30,17428.05,Gap Outside Initial SL,-90.34999999999854,-97.30314999999854,173.03333198751852,3,-15633.561545072049,-16836.68825738106,-1.5633561545072046,-0.5612229419127021,2023,NIFTY,-13.183150651857943
