date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2019-03-07,15.472682902410432,SHORT,11050,C,2019-03-07,0,15:05:00,3.35,3,2.85,2019-03-07 15:25:00,EOD Exit,0.5,0.062000000000000006,0.438,10000000,8,7239.819004524887,3171.0407239819006,0.031710407239819,2019.0
2019-03-08,13.639684309253258,LONG,11050,P,2019-03-14,6,09:25:00,78.65,1,88.25,2019-03-08 09:45:00,TSL Hit,-9.599999999999994,1.669,-11.268999999999995,10000000,8,7239.819004524887,-81585.52036199092,-0.8158552036199092,2019.0
2019-03-08,13.639684309253258,SHORT,11000,C,2019-03-14,6,09:45:00,68.5,2,79.95,2019-03-08 11:15:00,TSL Hit,-11.450000000000003,1.4845,-12.934500000000003,10000000,8,7272.727272727273,-94069.09090909094,-0.9406909090909094,2019.0
2019-03-08,13.639684309253258,LONG,11050,P,2019-03-14,6,11:15:00,76.1,3,86.0,2019-03-08 12:35:00,TSL Hit,-9.900000000000006,1.621,-11.521000000000006,10000000,8,7239.819004524887,-83409.95475113127,-0.8340995475113128,2019.0
2019-03-08,13.639684309253258,SHORT,11000,C,2019-03-14,6,12:35:00,70.15,4,81.7,2019-03-08 14:35:00,TSL Hit,-11.549999999999997,1.5185000000000002,-13.068499999999997,10000000,8,7272.727272727273,-95043.63636363634,-0.9504363636363633,2019.0
2019-03-08,13.639684309253258,LONG,11050,P,2019-03-14,6,14:35:00,68.3,5,66.45,2019-03-08 15:25:00,EOD Exit,1.8499999999999943,1.3475,0.5024999999999944,10000000,8,7239.819004524887,3638.009049773715,0.036380090497737154,2019.0
2019-03-11,16.03379162081598,LONG,11100,P,2019-03-14,3,09:15:00,59.75,1,23.75,2019-03-11 15:25:00,EOD Exit,36.0,0.835,35.165,10000000,8,7207.207207207207,253441.44144144142,2.534414414414414,2019.0
2019-03-12,14.786657549716066,LONG,11250,P,2019-03-14,2,09:35:00,45.6,1,36.85,2019-03-12 12:05:00,TSL Hit,8.75,0.8245,7.9254999999999995,10000000,8,7111.111111111111,56359.11111111111,0.5635911111111112,2019.0
2019-03-12,14.786657549716066,SHORT,11300,C,2019-03-14,2,12:05:00,23.9,2,34.45,2019-03-12 14:25:00,TSL Hit,-10.550000000000004,0.5835,-11.133500000000005,10000000,8,7079.646017699115,-78821.23893805314,-0.7882123893805314,2019.0
2019-03-12,14.786657549716066,LONG,11300,P,2019-03-14,2,14:25:00,45.3,3,44.05,2019-03-12 15:25:00,EOD Exit,1.25,0.8935,0.35650000000000004,10000000,8,7079.646017699115,2523.893805309735,0.02523893805309735,2019.0
2019-03-12,14.786657549716066,SHORT,11300,C,2019-03-14,2,15:25:00,36.5,4,36.5,2019-03-12 15:25:00,EOD Exit,0.0,0.73,-0.73,10000000,8,7079.646017699115,-5168.141592920354,-0.05168141592920354,2019.0
2019-03-13,13.87824220152302,SHORT,11300,C,2019-03-14,1,09:15:00,29.6,1,38.45,2019-03-13 09:25:00,TSL Hit,-8.850000000000001,0.6805000000000001,-9.530500000000002,10000000,8,7079.646017699115,-67472.56637168143,-0.6747256637168143,2019.0
2019-03-13,13.87824220152302,LONG,11300,P,2019-03-14,1,09:25:00,36.75,2,43.6,2019-03-13 10:05:00,TSL Hit,-6.850000000000001,0.8035,-7.653500000000001,10000000,8,7079.646017699115,-54184.07079646018,-0.5418407079646018,2019.0
2019-03-13,13.87824220152302,SHORT,11300,C,2019-03-14,1,10:05:00,32.4,3,37.55,2019-03-13 11:35:00,TSL Hit,-5.149999999999999,0.6994999999999999,-5.849499999999998,10000000,8,7079.646017699115,-41412.389380530956,-0.41412389380530956,2019.0
2019-03-13,13.87824220152302,LONG,11300,P,2019-03-14,1,11:35:00,37.2,4,13.45,2019-03-13 15:25:00,EOD Exit,23.750000000000004,0.5065000000000001,23.243500000000004,10000000,8,7079.646017699115,164555.7522123894,1.645557522123894,2019.0
2019-03-14,14.826376171701154,SHORT,11350,C,2019-03-14,0,10:05:00,15.0,1,10.15,2019-03-14 14:15:00,TSL Hit,4.85,0.2515,4.5985,10000000,8,7048.458149779735,32412.33480176211,0.3241233480176211,2019.0
2019-03-14,14.826376171701154,LONG,11350,P,2019-03-14,0,14:15:00,5.7,2,9.9,2019-03-14 14:45:00,TSL Hit,-4.2,0.15600000000000003,-4.356,10000000,8,7048.458149779735,-30703.083700440526,-0.30703083700440525,2019.0
2019-03-14,14.826376171701154,SHORT,11350,C,2019-03-14,0,14:45:00,1.65,3,0.05,2019-03-14 15:25:00,EOD Exit,1.5999999999999999,0.017,1.583,10000000,8,7048.458149779735,11157.709251101322,0.11157709251101322,2019.0
2019-03-15,16.36992348798626,LONG,11400,P,2019-03-20,5,09:25:00,61.6,1,44.7,2019-03-15 14:55:00,TSL Hit,16.9,1.0630000000000002,15.836999999999998,10000000,8,7017.543859649123,111136.84210526315,1.1113684210526313,2019.0
2019-03-15,16.36992348798626,SHORT,11450,C,2019-03-20,5,14:55:00,73.1,2,64.55,2019-03-15 15:25:00,EOD Exit,8.549999999999997,1.3764999999999998,7.173499999999997,10000000,8,6986.899563318777,50120.52401746723,0.5012052401746723,2019.0
2019-03-18,20.709927512435975,LONG,11500,P,2019-03-20,2,09:25:00,54.7,1,66.1,2019-03-18 10:25:00,TSL Hit,-11.399999999999991,1.208,-12.607999999999992,10000000,8,6956.521739130435,-87707.82608695647,-0.8770782608695646,2019.0
2019-03-18,20.709927512435975,SHORT,11500,C,2019-03-20,2,10:25:00,56.9,2,39.65,2019-03-18 15:05:00,TSL Hit,17.25,0.9655,16.2845,10000000,8,6956.521739130435,113283.47826086958,1.132834782608696,2019.0
2019-03-18,20.709927512435975,LONG,11450,P,2019-03-20,2,15:05:00,35.4,3,28.65,2019-03-18 15:25:00,EOD Exit,6.75,0.6405,6.1095,10000000,8,6986.899563318777,42686.462882096064,0.4268646288209606,2019.0
2019-03-19,19.817909677992258,LONG,11500,P,2019-03-20,1,13:45:00,32.9,1,11.0,2019-03-19 15:25:00,EOD Exit,21.9,0.439,21.461,10000000,8,6956.521739130435,149293.91304347824,1.4929391304347823,2019.0
2019-03-20,15.363211459703056,SHORT,11500,C,2019-03-20,0,09:25:00,29.2,1,43.1,2019-03-20 09:45:00,TSL Hit,-13.900000000000002,0.723,-14.623000000000003,10000000,8,6956.521739130435,-101725.21739130437,-1.0172521739130438,2019.0
2019-03-20,15.363211459703056,LONG,11550,P,2019-03-20,0,09:45:00,21.85,2,23.75,2019-03-20 12:05:00,TSL Hit,-1.8999999999999986,0.456,-2.3559999999999985,10000000,8,6926.406926406927,-16318.61471861471,-0.1631861471861471,2019.0
2019-03-20,15.363211459703056,SHORT,11500,C,2019-03-20,0,12:05:00,33.2,3,33.9,2019-03-20 14:05:00,TSL Hit,-0.6999999999999957,0.6709999999999999,-1.3709999999999956,10000000,8,6956.521739130435,-9537.391304347795,-0.09537391304347795,2019.0
2019-03-20,15.363211459703056,LONG,11550,P,2019-03-20,0,14:05:00,11.9,4,28.55,2019-03-20 15:25:00,EOD Exit,-16.65,0.4045,-17.054499999999997,10000000,8,6926.406926406927,-118126.40692640691,-1.1812640692640692,2019.0
2019-03-22,14.620945546252592,SHORT,11550,C,2019-03-28,6,10:25:00,77.65,1,66.85,2019-03-22 13:05:00,TSL Hit,10.800000000000011,1.445,9.355000000000011,10000000,8,6926.406926406927,64796.53679653688,0.6479653679653687,2019.0
2019-03-22,14.620945546252592,LONG,11500,P,2019-03-28,6,13:05:00,57.0,2,67.7,2019-03-22 13:55:00,TSL Hit,-10.700000000000003,1.247,-11.947000000000003,10000000,8,6956.521739130435,-83109.56521739133,-0.8310956521739132,2019.0
2019-03-22,14.620945546252592,SHORT,11500,C,2019-03-28,6,13:55:00,76.8,3,58.65,2019-03-22 15:15:00,TSL Hit,18.15,1.3544999999999998,16.795499999999997,10000000,8,6956.521739130435,116838.2608695652,1.168382608695652,2019.0
2019-03-22,14.620945546252592,LONG,11450,P,2019-03-28,6,15:15:00,56.2,4,55.05,2019-03-22 15:25:00,EOD Exit,1.1500000000000057,1.1125,0.03750000000000564,10000000,8,6986.899563318777,262.0087336244935,0.0026200873362449352,2019.0
2019-03-25,23.82526174202362,SHORT,11350,C,2019-03-28,3,12:05:00,68.0,1,70.95,2019-03-25 15:15:00,TSL Hit,-2.950000000000003,1.3895,-4.339500000000003,10000000,8,7048.458149779735,-30586.784140969183,-0.30586784140969187,2019.0
2019-03-25,23.82526174202362,LONG,11350,P,2019-03-28,3,15:15:00,45.0,2,45.7,2019-03-25 15:25:00,EOD Exit,-0.7000000000000028,0.907,-1.6070000000000029,10000000,8,7048.458149779735,-11326.872246696055,-0.11326872246696056,2019.0
2019-03-26,15.693591403249641,SHORT,11350,C,2019-03-28,2,10:45:00,69.05,1,65.8,2019-03-26 13:15:00,TSL Hit,3.25,1.3485,1.9015,10000000,8,7048.458149779735,13402.643171806167,0.13402643171806167,2019.0
2019-03-26,15.693591403249641,LONG,11400,P,2019-03-28,2,13:15:00,32.0,2,11.35,2019-03-26 15:25:00,EOD Exit,20.65,0.4335,20.2165,10000000,8,7017.543859649123,141870.1754385965,1.418701754385965,2019.0
2019-03-28,20.000468078696453,LONG,11500,P,2019-03-28,0,09:45:00,25.35,1,0.05,2019-03-28 15:25:00,EOD Exit,25.3,0.254,25.046,10000000,8,6956.521739130435,174233.04347826086,1.7423304347826085,2019.0
2019-03-29,17.7456444392301,SHORT,11600,C,2019-04-04,6,09:35:00,93.95,1,113.25,2019-03-29 13:25:00,TSL Hit,-19.299999999999997,2.072,-21.371999999999996,10000000,8,6896.551724137931,-147393.10344827583,-1.4739310344827583,2019.0
2019-03-29,17.7456444392301,LONG,11600,P,2019-04-04,6,13:25:00,69.65,2,62.25,2019-03-29 15:25:00,EOD Exit,7.400000000000006,1.3190000000000002,6.081000000000006,10000000,8,6896.551724137931,41937.9310344828,0.41937931034482795,2019.0
2019-04-01,19.074384550569484,LONG,11700,P,2019-04-04,3,10:05:00,67.65,1,68.0,2019-04-01 15:05:00,TSL Hit,-0.3499999999999943,1.3565,-1.7064999999999944,10000000,8,6837.606837606838,-11668.37606837603,-0.11668376068376031,2019.0
2019-04-01,19.074384550569484,SHORT,11700,C,2019-04-04,3,15:05:00,58.55,2,51.4,2019-04-01 15:25:00,EOD Exit,7.149999999999999,1.0995,6.050499999999999,10000000,8,6837.606837606838,41370.940170940165,0.4137094017094017,2019.0
2019-04-02,18.3602350732766,SHORT,11650,C,2019-04-04,2,09:15:00,68.95,1,87.4,2019-04-02 11:25:00,TSL Hit,-18.450000000000003,1.5635000000000003,-20.013500000000004,10000000,8,6866.9527896995705,-137431.75965665237,-1.3743175965665237,2019.0
2019-04-02,18.3602350732766,LONG,11700,P,2019-04-04,2,11:25:00,54.85,2,68.75,2019-04-02 14:05:00,TSL Hit,-13.899999999999999,1.236,-15.136,10000000,8,6837.606837606838,-103494.0170940171,-1.034940170940171,2019.0
2019-04-02,18.3602350732766,SHORT,11700,C,2019-04-04,2,14:05:00,47.25,3,61.0,2019-04-02 15:05:00,TSL Hit,-13.75,1.0825,-14.8325,10000000,8,6837.606837606838,-101418.80341880342,-1.0141880341880343,2019.0
2019-04-02,18.3602350732766,LONG,11700,P,2019-04-04,2,15:05:00,49.15,4,39.15,2019-04-02 15:25:00,EOD Exit,10.0,0.883,9.117,10000000,8,6837.606837606838,62338.461538461546,0.6233846153846155,2019.0
2019-04-03,16.767138965267897,SHORT,11750,C,2019-04-04,1,11:45:00,44.3,1,6.25,2019-04-03 15:25:00,EOD Exit,38.05,0.5055,37.5445,10000000,8,6808.510638297872,255622.12765957444,2.5562212765957444,2019.0
2019-04-04,17.775873715164373,SHORT,11650,C,2019-04-04,0,10:15:00,23.0,1,19.9,2019-04-04 12:15:00,TSL Hit,3.1000000000000014,0.429,2.6710000000000016,10000000,8,6866.9527896995705,18341.630901287564,0.18341630901287564,2019.0
2019-04-04,17.775873715164373,LONG,11650,P,2019-04-04,0,12:15:00,9.7,2,29.5,2019-04-04 13:55:00,TSL Hit,-19.8,0.392,-20.192,10000000,8,6866.9527896995705,-138657.51072961374,-1.3865751072961374,2019.0
2019-04-04,17.775873715164373,SHORT,11650,C,2019-04-04,0,13:55:00,2.8,3,0.05,2019-04-04 14:55:00,TSL Hit,2.75,0.028499999999999998,2.7215,10000000,8,6866.9527896995705,18688.41201716738,0.18688412017167377,2019.0
2019-04-04,17.775873715164373,LONG,11600,P,2019-04-04,0,14:55:00,6.6,4,0.2,2019-04-04 15:25:00,EOD Exit,6.3999999999999995,0.068,6.332,10000000,8,6896.551724137931,43668.96551724138,0.43668965517241376,2019.0
2019-04-05,20.696903664698038,SHORT,11600,C,2019-04-11,6,11:05:00,93.6,1,109.7,2019-04-05 15:05:00,TSL Hit,-16.10000000000001,2.0330000000000004,-18.13300000000001,10000000,8,6896.551724137931,-125055.17241379317,-1.2505517241379316,2019.0
2019-04-05,20.696903664698038,LONG,11650,P,2019-04-11,6,15:05:00,51.0,2,38.2,2019-04-05 15:25:00,EOD Exit,12.799999999999997,0.892,11.907999999999998,10000000,8,6866.9527896995705,81771.67381974247,0.8177167381974247,2019.0
2019-04-08,15.413892320302313,SHORT,11700,C,2019-04-11,3,09:35:00,46.6,1,26.35,2019-04-08 14:55:00,TSL Hit,20.25,0.7295,19.5205,10000000,8,6837.606837606838,133473.50427350428,1.3347350427350428,2019.0
2019-04-08,15.413892320302313,LONG,11600,P,2019-04-11,3,14:55:00,46.0,2,46.6,2019-04-08 15:25:00,EOD Exit,-0.6000000000000014,0.9259999999999999,-1.5260000000000014,10000000,8,6896.551724137931,-10524.137931034493,-0.10524137931034493,2019.0
2019-04-09,18.898481404208514,LONG,11600,P,2019-04-11,2,09:45:00,38.1,1,48.3,2019-04-09 10:45:00,TSL Hit,-10.199999999999996,0.8640000000000001,-11.063999999999997,10000000,8,6896.551724137931,-76303.44827586204,-0.7630344827586205,2019.0
2019-04-09,18.898481404208514,SHORT,11600,C,2019-04-11,2,10:45:00,57.8,2,63.0,2019-04-09 13:45:00,TSL Hit,-5.200000000000003,1.208,-6.408000000000003,10000000,8,6896.551724137931,-44193.103448275884,-0.4419310344827589,2019.0
2019-04-09,18.898481404208514,LONG,11600,P,2019-04-11,2,13:45:00,38.05,3,15.4,2019-04-09 15:25:00,EOD Exit,22.65,0.5345,22.115499999999997,10000000,8,6896.551724137931,152520.6896551724,1.5252068965517243,2019.0
2019-04-10,17.120984094194192,LONG,11650,P,2019-04-11,1,09:35:00,27.9,1,50.0,2019-04-10 13:25:00,TSL Hit,-22.1,0.779,-22.879,10000000,8,6866.9527896995705,-157109.0128755365,-1.571090128755365,2019.0
2019-04-10,17.120984094194192,SHORT,11650,C,2019-04-11,1,13:25:00,25.85,2,11.35,2019-04-10 15:25:00,EOD Exit,14.500000000000002,0.37200000000000005,14.128000000000002,10000000,8,6866.9527896995705,97016.30901287554,0.9701630901287553,2019.0
2019-04-11,16.704112867569567,SHORT,11550,C,2019-04-11,0,13:25:00,18.85,1,29.55,2019-04-11 14:25:00,TSL Hit,-10.7,0.48400000000000004,-11.184,10000000,8,6926.406926406927,-77464.93506493507,-0.7746493506493507,2019.0
2019-04-11,16.704112867569567,LONG,11600,P,2019-04-11,0,14:25:00,15.35,2,0.7,2019-04-11 15:25:00,EOD Exit,14.65,0.1605,14.4895,10000000,8,6896.551724137931,99927.58620689655,0.9992758620689655,2019.0
2019-04-12,13.457407987634516,SHORT,11600,C,2019-04-18,6,11:25:00,76.0,1,87.4,2019-04-12 13:25:00,TSL Hit,-11.400000000000006,1.6340000000000001,-13.034000000000006,10000000,8,6896.551724137931,-89889.65517241384,-0.8988965517241385,2019.0
2019-04-12,13.457407987634516,LONG,11600,P,2019-04-18,6,13:25:00,43.4,2,36.2,2019-04-12 15:25:00,EOD Exit,7.199999999999996,0.7959999999999999,6.4039999999999955,10000000,8,6896.551724137931,44165.51724137928,0.4416551724137928,2019.0
2019-04-15,14.935098354145557,LONG,11700,P,2019-04-18,3,11:55:00,56.65,1,41.05,2019-04-15 15:25:00,EOD Exit,15.600000000000001,0.9769999999999999,14.623000000000001,10000000,8,6837.606837606838,99986.3247863248,0.999863247863248,2019.0
2019-04-16,14.60138712150858,LONG,11750,P,2019-04-18,2,09:45:00,21.9,1,16.8,2019-04-16 15:05:00,TSL Hit,5.099999999999998,0.387,4.712999999999997,10000000,8,6808.510638297872,32088.510638297852,0.3208851063829785,2019.0
2019-04-16,14.60138712150858,SHORT,11800,C,2019-04-18,2,15:05:00,21.5,2,29.95,2019-04-16 15:25:00,EOD Exit,-8.45,0.5145000000000001,-8.9645,10000000,8,6779.661016949152,-60776.271186440674,-0.6077627118644067,2019.0
2019-04-18,14.787652510438388,SHORT,11850,C,2019-04-18,0,09:15:00,6.6,1,0.45,2019-04-18 13:35:00,TSL Hit,6.1499999999999995,0.0705,6.0794999999999995,10000000,8,6751.054852320675,41043.03797468354,0.4104303797468354,2019.0
2019-04-18,14.787652510438388,LONG,11750,P,2019-04-18,0,13:35:00,6.3,2,0.55,2019-04-18 15:05:00,TSL Hit,5.75,0.06849999999999999,5.6815,10000000,8,6808.510638297872,38682.55319148936,0.3868255319148936,2019.0
2019-04-18,14.787652510438388,SHORT,11750,C,2019-04-18,0,15:05:00,3.35,3,1.0,2019-04-18 15:25:00,EOD Exit,2.35,0.0435,2.3065,10000000,8,6808.510638297872,15703.829787234043,0.15703829787234042,2019.0
2019-04-22,17.136751336004785,SHORT,11700,C,2019-04-25,3,09:15:00,52.8,1,26.35,2019-04-22 15:25:00,EOD Exit,26.449999999999996,0.7915000000000001,25.658499999999997,10000000,8,6837.606837606838,175442.73504273503,1.7544273504273504,2019.0
2019-04-23,15.732361218671446,LONG,11600,P,2019-04-25,2,09:15:00,34.5,1,49.15,2019-04-23 09:55:00,TSL Hit,-14.649999999999999,0.8365,-15.4865,10000000,8,6896.551724137931,-106803.44827586207,-1.0680344827586208,2019.0
2019-04-23,15.732361218671446,SHORT,11600,C,2019-04-25,2,09:55:00,52.75,2,62.5,2019-04-23 10:15:00,TSL Hit,-9.75,1.1525,-10.9025,10000000,8,6896.551724137931,-75189.6551724138,-0.7518965517241379,2019.0
2019-04-23,15.732361218671446,LONG,11600,P,2019-04-25,2,10:15:00,38.65,3,45.25,2019-04-23 14:35:00,TSL Hit,-6.600000000000001,0.8390000000000001,-7.439000000000002,10000000,8,6896.551724137931,-51303.44827586208,-0.5130344827586207,2019.0
2019-04-23,15.732361218671446,SHORT,11600,C,2019-04-25,2,14:35:00,50.0,4,36.3,2019-04-23 15:25:00,EOD Exit,13.700000000000003,0.863,12.837000000000003,10000000,8,6896.551724137931,88531.03448275865,0.8853103448275866,2019.0
2019-04-24,16.7893290042627,LONG,11600,P,2019-04-25,1,12:55:00,29.75,1,3.3,2019-04-24 15:25:00,EOD Exit,26.45,0.33049999999999996,26.1195,10000000,8,6896.551724137931,180134.4827586207,1.8013448275862067,2019.0
2019-04-25,16.24653301975539,LONG,11750,P,2019-04-25,0,09:25:00,22.2,1,14.2,2019-04-25 12:25:00,TSL Hit,8.0,0.364,7.636,10000000,8,6808.510638297872,51989.78723404255,0.5198978723404256,2019.0
2019-04-25,16.24653301975539,SHORT,11750,C,2019-04-25,0,12:25:00,18.5,2,0.05,2019-04-25 15:25:00,EOD Exit,18.45,0.1855,18.264499999999998,10000000,8,6808.510638297872,124354.04255319147,1.2435404255319147,2019.0
2019-04-26,23.183965160490544,LONG,11700,P,2019-05-02,6,13:55:00,40.6,1,27.3,2019-04-26 15:25:00,EOD Exit,13.3,0.679,12.621,10000000,8,6837.606837606838,86297.4358974359,0.862974358974359,2019.0
2019-04-30,15.913393020450949,SHORT,11700,C,2019-05-02,2,09:25:00,45.7,1,38.0,2019-04-30 10:55:00,TSL Hit,7.700000000000003,0.8370000000000001,6.863000000000003,10000000,8,6837.606837606838,46926.49572649575,0.4692649572649575,2019.0
2019-04-30,15.913393020450949,LONG,11700,P,2019-05-02,2,10:55:00,51.15,2,53.95,2019-04-30 13:45:00,TSL Hit,-2.8000000000000043,1.051,-3.8510000000000044,10000000,8,6837.606837606838,-26331.623931623963,-0.26331623931623965,2019.0
2019-04-30,15.913393020450949,SHORT,11700,C,2019-05-02,2,13:45:00,32.75,3,42.25,2019-04-30 14:05:00,TSL Hit,-9.5,0.75,-10.25,10000000,8,6837.606837606838,-70085.4700854701,-0.7008547008547009,2019.0
2019-04-30,15.913393020450949,LONG,11700,P,2019-05-02,2,14:05:00,36.6,4,13.5,2019-04-30 15:25:00,EOD Exit,23.1,0.501,22.599,10000000,8,6837.606837606838,154523.07692307694,1.5452307692307694,2019.0
2019-05-02,16.820476463766358,LONG,11750,P,2019-05-02,0,09:35:00,26.05,1,16.0,2019-05-02 11:55:00,TSL Hit,10.05,0.4205,9.6295,10000000,8,6808.510638297872,65562.55319148937,0.6556255319148936,2019.0
2019-05-02,16.820476463766358,SHORT,11750,C,2019-05-02,0,11:55:00,22.2,2,30.9,2019-05-02 13:55:00,TSL Hit,-8.7,0.5309999999999999,-9.231,10000000,8,6808.510638297872,-62849.36170212766,-0.6284936170212766,2019.0
2019-05-02,16.820476463766358,LONG,11750,P,2019-05-02,0,13:55:00,7.1,3,19.65,2019-05-02 14:45:00,TSL Hit,-12.549999999999999,0.2675,-12.817499999999999,10000000,8,6808.510638297872,-87268.08510638296,-0.8726808510638296,2019.0
2019-05-02,16.820476463766358,SHORT,11750,C,2019-05-02,0,14:45:00,4.0,4,0.05,2019-05-02 15:25:00,EOD Exit,3.95,0.0405,3.9095,10000000,8,6808.510638297872,26617.87234042553,0.2661787234042553,2019.0
2019-05-03,18.017519727490825,LONG,11750,P,2019-05-09,6,10:15:00,58.25,1,61.2,2019-05-03 14:45:00,TSL Hit,-2.950000000000003,1.1945000000000001,-4.1445000000000025,10000000,8,6808.510638297872,-28217.872340425547,-0.2821787234042555,2019.0
2019-05-03,18.017519727490825,SHORT,11750,C,2019-05-09,6,14:45:00,62.6,2,50.55,2019-05-03 15:25:00,EOD Exit,12.050000000000004,1.1315000000000002,10.918500000000003,10000000,8,6808.510638297872,74338.72340425533,0.7433872340425534,2019.0
2019-05-06,21.988169597948968,SHORT,11600,C,2019-05-09,3,14:25:00,66.55,1,67.25,2019-05-06 15:25:00,EOD Exit,-0.7000000000000028,1.338,-2.038000000000003,10000000,8,6896.551724137931,-14055.172413793123,-0.1405517241379312,2019.0
2019-05-07,17.422912142667123,SHORT,11600,C,2019-05-09,2,09:45:00,72.3,1,79.0,2019-05-07 12:35:00,TSL Hit,-6.700000000000003,1.5130000000000001,-8.213000000000003,10000000,8,6896.551724137931,-56641.37931034485,-0.5664137931034485,2019.0
2019-05-07,17.422912142667123,LONG,11650,P,2019-05-09,2,12:35:00,53.1,2,56.45,2019-05-07 13:55:00,TSL Hit,-3.3500000000000014,1.0955000000000001,-4.445500000000002,10000000,8,6866.9527896995705,-30527.038626609454,-0.30527038626609454,2019.0
2019-05-07,17.422912142667123,SHORT,11600,C,2019-05-09,2,13:55:00,45.7,3,22.5,2019-05-07 15:25:00,EOD Exit,23.200000000000003,0.682,22.518000000000004,10000000,8,6896.551724137931,155296.55172413797,1.5529655172413797,2019.0
2019-05-08,20.535736586109383,SHORT,11450,C,2019-05-09,1,09:25:00,50.4,1,10.1,2019-05-08 15:25:00,EOD Exit,40.3,0.605,39.695,10000000,8,6986.899563318777,277344.97816593887,2.7734497816593886,2019.0
2019-05-09,20.40357126371567,LONG,11350,P,2019-05-09,0,09:55:00,39.6,1,47.55,2019-05-09 11:55:00,TSL Hit,-7.949999999999996,0.8715,-8.821499999999995,10000000,8,7048.458149779735,-62177.9735682819,-0.6217797356828191,2019.0
2019-05-09,20.40357126371567,SHORT,11300,C,2019-05-09,0,11:55:00,30.7,2,15.65,2019-05-09 14:15:00,TSL Hit,15.049999999999999,0.4635,14.5865,10000000,8,7079.646017699115,103267.25663716813,1.0326725663716814,2019.0
