,Entry Time,Trade Type,Entry Price,Stoploss In Points,Initial SL,Exit Time,Exit Price,SL or Target,Points Captured,After Costs,ROI%,year
0,2017-01-05 17:30:00,LONG,3659.0,20.0,3639.0,2017-01-05 17:30:00,3651.0,SL,-8.0,-11.0,-0.165,2017
1,2017-01-06 20:00:00,SHORT,3672.0,28.0,3700.0,2017-01-06 20:00:00,3666.0,Target,6.0,3.0,0.045,2017
2,2017-01-09 16:30:00,LONG,3637.0,10.0,3627.0,2017-01-09 16:30:00,3630.0,SL,-7.0,-10.0,-0.15,2017
3,2017-01-10 18:30:00,LONG,3560.0,8.0,3552.0,2017-01-10 18:30:00,3562.0,Target,2.0,-1.0,-0.015,2017
4,2017-01-11 18:30:00,LONG,3495.0,11.0,3484.0,2017-01-11 18:30:00,3501.0,Target,6.0,3.0,0.045,2017
5,2017-01-13 18:00:00,LONG,3586.0,12.0,3574.0,2017-01-13 18:00:00,3589.0,Target,3.0,0.0,0.0,2017
6,2017-01-16 16:00:00,SHORT,3579.0,16.0,3595.0,2017-01-16 16:00:00,3578.0,Target,1.0,-2.0,-0.03,2017
7,2017-01-16 23:30:00,LONG,3588.0,25.0,3563.0,2017-01-16 23:30:00,3573.0,SL,-15.0,-18.0,-0.27,2017
8,2017-01-19 19:00:00,SHORT,3514.0,10.0,3524.0,2017-01-19 19:00:00,3517.0,SL,-3.0,-6.0,-0.09,2017
9,2017-01-20 20:30:00,LONG,3655.0,16.0,3639.0,2017-01-20 20:30:00,3658.0,Target,3.0,0.0,0.0,2017
10,2017-01-23 16:00:00,SHORT,3596.0,17.0,3613.0,2017-01-23 16:00:00,3592.0,Target,4.0,1.0,0.015,2017
11,2017-01-24 17:00:00,SHORT,3606.0,21.0,3627.0,2017-01-24 17:00:00,3612.0,SL,-6.0,-9.0,-0.135,2017
12,2017-01-25 18:30:00,SHORT,3592.0,21.0,3613.0,2017-01-25 18:30:00,3601.0,SL,-9.0,-12.0,-0.18,2017
13,2017-02-01 18:30:00,LONG,3596.0,9.0,3587.0,2017-02-01 18:30:00,3600.0,Target,4.0,1.0,0.015,2017
14,2017-02-03 19:00:00,LONG,3626.0,11.0,3615.0,2017-02-03 19:00:00,3619.0,SL,-7.0,-10.0,-0.15,2017
15,2017-02-06 19:00:00,SHORT,3608.0,17.0,3625.0,2017-02-06 19:00:00,3606.0,Target,2.0,-1.0,-0.015,2017
16,2017-02-09 19:00:00,SHORT,3528.0,13.0,3541.0,2017-02-09 19:00:00,3531.0,SL,-3.0,-6.0,-0.09,2017
17,2017-02-10 17:30:00,LONG,3584.0,43.0,3541.0,2017-02-10 17:30:00,3592.0,Target,8.0,5.0,0.075,2017
18,2017-02-15 16:00:00,LONG,3545.0,7.0,3538.0,2017-02-15 16:00:00,3539.0,SL,-6.0,-9.0,-0.135,2017
19,2017-02-17 17:00:00,LONG,3557.0,6.0,3551.0,2017-02-17 17:00:00,3561.0,Target,4.0,1.0,0.015,2017
20,2017-02-20 18:30:00,LONG,3633.0,9.0,3624.0,2017-02-20 18:30:00,3628.0,SL,-5.0,-8.0,-0.12,2017
21,2017-02-21 11:00:00,SHORT,3628.0,5.0,3633.0,2017-02-21 13:00:00,3637.0,SL,-9.0,-12.0,-0.18,2017
22,2017-02-23 19:30:00,LONG,3661.0,16.0,3645.0,2017-02-23 19:30:00,3658.0,SL,-3.0,-6.0,-0.09,2017
23,2017-02-24 17:30:00,SHORT,3607.0,30.0,3637.0,2017-02-24 17:30:00,3608.0,SL,-1.0,-4.0,-0.06,2017
24,2017-02-27 10:30:00,LONG,3629.0,-1.0,3616.0,2017-02-27 15:00:00,3642.0,Target,13.0,10.0,0.15,2017
25,2017-02-27 16:30:00,SHORT,3633.0,8.0,3641.0,2017-02-27 16:30:00,3625.0,Target,8.0,5.0,0.075,2017
26,2017-03-03 17:30:00,SHORT,3531.0,6.0,3537.0,2017-03-03 17:30:00,3533.0,SL,-2.0,-5.0,-0.075,2017
27,2017-03-06 17:00:00,SHORT,3537.0,17.0,3554.0,2017-03-06 17:00:00,3539.0,SL,-2.0,-5.0,-0.075,2017
28,2017-03-10 20:00:00,SHORT,3295.0,34.0,3329.0,2017-03-10 20:00:00,3288.0,Target,7.0,4.0,0.06,2017
29,2017-03-13 18:30:00,LONG,3202.0,11.0,3191.0,2017-03-13 18:30:00,3210.0,Target,8.0,5.0,0.075,2017
30,2017-03-14 12:30:00,SHORT,3204.0,20.0,3224.0,2017-03-14 15:00:00,3216.0,SL,-12.0,-15.0,-0.225,2017
31,2017-03-14 16:30:00,SHORT,3215.0,16.0,3231.0,2017-03-14 16:30:00,3211.0,Target,4.0,1.0,0.015,2017
32,2017-03-16 11:00:00,LONG,3219.0,7.0,3179.0,2017-03-16 15:00:00,3234.0,Target,15.0,12.0,0.18,2017
33,2017-03-16 17:00:00,SHORT,3221.0,7.0,3228.0,2017-03-16 17:00:00,3226.0,SL,-5.0,-8.0,-0.12,2017
34,2017-03-17 13:30:00,SHORT,3190.0,21.0,3211.0,2017-03-17 15:00:00,3209.0,SL,-19.0,-22.0,-0.33,2017
35,2017-03-17 17:00:00,SHORT,3209.0,8.0,3217.0,2017-03-17 17:00:00,3202.0,Target,7.0,4.0,0.06,2017
36,2017-03-20 10:30:00,SHORT,3164.0,7.0,3199.0,2017-03-20 15:00:00,3144.0,Target,20.0,17.0,0.255,2017
37,2017-03-22 14:30:00,SHORT,3144.0,13.0,3160.0,2017-03-22 15:00:00,3132.0,Target,12.0,9.0,0.135,2017
38,2017-03-24 16:00:00,SHORT,3151.0,7.0,3158.0,2017-03-24 16:00:00,3147.0,Target,4.0,1.0,0.015,2017
39,2017-03-28 18:00:00,SHORT,3146.0,8.0,3154.0,2017-03-28 18:00:00,3151.0,SL,-5.0,-8.0,-0.12,2017
40,2017-03-29 13:00:00,LONG,3179.0,8.0,3166.0,2017-03-29 15:00:00,3169.0,SL,-10.0,-13.0,-0.195,2017
41,2017-04-03 17:30:00,LONG,3307.0,8.0,3299.0,2017-04-03 17:30:00,3303.0,SL,-4.0,-7.0,-0.105,2017
42,2017-04-04 17:30:00,LONG,3299.0,21.0,3278.0,2017-04-04 17:30:00,3301.0,Target,2.0,-1.0,-0.015,2017
43,2017-04-06 18:30:00,LONG,3329.0,8.0,3321.0,2017-04-06 18:30:00,3338.0,Target,9.0,6.0,0.09,2017
44,2017-04-11 16:00:00,LONG,3422.0,15.0,3407.0,2017-04-11 16:00:00,3428.0,Target,6.0,3.0,0.045,2017
45,2017-04-12 12:30:00,LONG,3467.0,7.0,3446.0,2017-04-12 15:00:00,3473.0,Target,6.0,3.0,0.045,2017
46,2017-04-12 16:30:00,SHORT,3472.0,5.0,3477.0,2017-04-12 16:30:00,3466.0,Target,6.0,3.0,0.045,2017
47,2017-04-17 17:30:00,LONG,3424.0,31.0,3393.0,2017-04-17 17:30:00,3421.0,SL,-3.0,-6.0,-0.09,2017
48,2017-04-21 18:00:00,LONG,3290.0,11.0,3279.0,2017-04-21 18:00:00,3298.0,Target,8.0,5.0,0.075,2017
49,2017-04-25 18:30:00,LONG,3174.0,14.0,3160.0,2017-04-25 18:30:00,3172.0,SL,-2.0,-5.0,-0.075,2017
50,2017-04-26 17:30:00,SHORT,3163.0,7.0,3170.0,2017-04-26 17:30:00,3162.0,Target,1.0,-2.0,-0.03,2017
51,2017-05-01 18:00:00,SHORT,3164.0,8.0,3172.0,2017-05-01 18:00:00,3153.0,Target,11.0,8.0,0.12,2017
52,2017-05-02 13:30:00,LONG,3146.0,6.0,3125.0,2017-05-02 15:00:00,3155.0,Target,9.0,6.0,0.09,2017
53,2017-05-04 17:30:00,SHORT,3031.0,20.0,3051.0,2017-05-04 17:30:00,3016.0,Target,15.0,12.0,0.18,2017
54,2017-05-08 18:30:00,LONG,2979.0,24.0,2955.0,2017-05-08 18:30:00,2987.0,Target,8.0,5.0,0.075,2017
55,2017-05-09 18:30:00,SHORT,2993.0,14.0,3007.0,2017-05-09 18:30:00,2996.0,SL,-3.0,-6.0,-0.09,2017
56,2017-05-09 20:00:00,LONG,2997.0,19.0,2978.0,2017-05-09 20:00:00,2995.0,SL,-2.0,-5.0,-0.075,2017
57,2017-05-10 14:00:00,LONG,3006.0,17.0,2988.0,2017-05-10 15:00:00,3000.0,SL,-6.0,-9.0,-0.135,2017
58,2017-05-11 19:30:00,SHORT,3077.0,18.0,3095.0,2017-05-11 19:30:00,3087.0,SL,-10.0,-13.0,-0.195,2017
59,2017-05-12 17:00:00,LONG,3078.0,7.0,3071.0,2017-05-12 17:00:00,3082.0,Target,4.0,1.0,0.015,2017
60,2017-05-15 10:30:00,LONG,3121.0,9.0,3061.0,2017-05-15 15:00:00,3170.0,Target,49.0,46.0,0.69,2017
61,2017-05-22 11:00:00,LONG,3312.0,13.0,3299.0,2017-05-22 15:00:00,3309.0,SL,-3.0,-6.0,-0.09,2017
62,2017-05-22 17:30:00,LONG,3315.0,10.0,3305.0,2017-05-22 17:30:00,3325.0,Target,10.0,7.0,0.105,2017
63,2017-05-23 15:00:00,LONG,3297.0,13.0,3284.0,2017-05-23 15:00:00,3292.0,SL,-5.0,-8.0,-0.12,2017
64,2017-05-24 15:30:00,SHORT,3353.0,12.0,3365.0,2017-05-24 15:30:00,3357.0,SL,-4.0,-7.0,-0.105,2017
65,2017-05-29 23:00:00,LONG,3246.0,11.0,3235.0,2017-05-29 23:00:00,3262.0,Target,16.0,13.0,0.195,2017
66,2017-05-30 10:30:00,SHORT,3231.0,2.0,3245.0,2017-05-30 15:00:00,3213.0,Target,18.0,15.0,0.225,2017
67,2017-06-05 17:30:00,SHORT,3051.0,11.0,3062.0,2017-06-05 17:30:00,3055.0,SL,-4.0,-7.0,-0.105,2017
68,2017-06-06 13:00:00,SHORT,3053.0,19.0,3072.0,2017-06-06 15:00:00,3052.0,Target,1.0,-2.0,-0.03,2017
69,2017-06-07 16:00:00,SHORT,3089.0,10.0,3099.0,2017-06-07 16:00:00,3086.0,Target,3.0,0.0,0.0,2017
70,2017-06-07 18:30:00,SHORT,3073.0,10.0,3083.0,2017-06-07 18:30:00,3071.0,Target,2.0,-1.0,-0.015,2017
71,2017-06-09 18:30:00,LONG,2950.0,21.0,2929.0,2017-06-09 18:30:00,2941.0,SL,-9.0,-12.0,-0.18,2017
72,2017-06-12 14:00:00,LONG,2965.0,20.0,2945.0,2017-06-12 15:00:00,2966.0,Target,1.0,-2.0,-0.03,2017
73,2017-06-13 17:30:00,SHORT,2956.0,17.0,2973.0,2017-06-13 17:30:00,2961.0,SL,-5.0,-8.0,-0.12,2017
74,2017-06-14 10:30:00,SHORT,2961.0,4.0,2970.0,2017-06-14 15:00:00,2952.0,Target,9.0,6.0,0.09,2017
75,2017-06-16 16:30:00,LONG,2884.0,4.0,2880.0,2017-06-16 16:30:00,2896.0,Target,12.0,9.0,0.135,2017
76,2017-06-19 13:00:00,LONG,2871.0,6.0,2865.0,2017-06-19 15:00:00,2891.0,Target,20.0,17.0,0.255,2017
77,2017-06-23 16:00:00,SHORT,2772.0,10.0,2782.0,2017-06-23 16:00:00,2774.0,SL,-2.0,-5.0,-0.075,2017
78,2017-06-23 19:00:00,LONG,2779.0,11.0,2768.0,2017-06-23 19:00:00,2781.0,Target,2.0,-1.0,-0.015,2017
79,2017-06-26 18:00:00,LONG,2794.0,7.0,2787.0,2017-06-26 18:00:00,2797.0,Target,3.0,0.0,0.0,2017
80,2017-06-28 18:30:00,LONG,2861.0,12.0,2849.0,2017-06-28 18:30:00,2863.0,Target,2.0,-1.0,-0.015,2017
81,2017-06-30 19:00:00,SHORT,2934.0,9.0,2943.0,2017-06-30 19:00:00,2932.0,Target,2.0,-1.0,-0.015,2017
82,2017-07-03 11:30:00,LONG,2997.0,3.0,2994.0,2017-07-03 14:30:00,2994.0,SL,-3.0,-6.0,-0.09,2017
83,2017-07-04 16:30:00,LONG,3046.0,4.0,3042.0,2017-07-04 16:30:00,3049.0,Target,3.0,0.0,0.0,2017
84,2017-07-10 19:00:00,LONG,2843.0,18.0,2825.0,2017-07-10 19:00:00,2849.0,Target,6.0,3.0,0.045,2017
85,2017-07-11 13:30:00,SHORT,2869.0,5.0,2891.0,2017-07-11 15:00:00,2855.0,Target,14.0,11.0,0.165,2017
86,2017-07-12 20:00:00,LONG,2999.0,30.0,2969.0,2017-07-12 20:00:00,2922.0,SL,-77.0,-80.0,-1.2,2017
87,2017-07-14 16:00:00,LONG,2993.0,8.0,2985.0,2017-07-14 16:00:00,3000.0,Target,7.0,4.0,0.06,2017
88,2017-07-14 17:30:00,LONG,2995.0,12.0,2983.0,2017-07-14 17:30:00,3004.0,Target,9.0,6.0,0.09,2017
89,2017-07-17 19:00:00,LONG,2993.0,13.0,2980.0,2017-07-17 19:00:00,2995.0,Target,2.0,-1.0,-0.015,2017
90,2017-07-20 17:30:00,LONG,3074.0,14.0,3060.0,2017-07-20 17:30:00,3078.0,Target,4.0,1.0,0.015,2017
91,2017-07-21 16:30:00,SHORT,3006.0,35.0,3041.0,2017-07-21 16:30:00,3000.0,Target,6.0,3.0,0.045,2017
92,2017-07-25 15:00:00,LONG,3029.0,23.0,3006.0,2017-07-25 15:00:00,3027.0,SL,-2.0,-5.0,-0.075,2017
93,2017-07-26 12:30:00,LONG,3131.0,16.0,3105.0,2017-07-26 15:00:00,3119.0,SL,-12.0,-15.0,-0.225,2017
94,2017-07-26 17:00:00,LONG,3119.0,8.0,3111.0,2017-07-26 17:00:00,3123.0,Target,4.0,1.0,0.015,2017
95,2017-07-28 19:30:00,LONG,3176.0,10.0,3166.0,2017-07-28 19:30:00,3192.0,Target,16.0,13.0,0.195,2017
96,2017-07-31 14:00:00,SHORT,3190.0,7.0,3209.0,2017-07-31 14:30:00,3203.0,SL,-13.0,-16.0,-0.24,2017
97,2017-08-01 18:30:00,LONG,3208.0,11.0,3197.0,2017-08-01 18:30:00,3190.0,SL,-18.0,-21.0,-0.315,2017
98,2017-08-08 16:30:00,SHORT,3152.0,15.0,3167.0,2017-08-08 16:30:00,3149.0,Target,3.0,0.0,0.0,2017
99,2017-08-09 19:00:00,SHORT,3161.0,15.0,3176.0,2017-08-09 19:00:00,3162.0,SL,-1.0,-4.0,-0.06,2017
100,2017-08-14 18:00:00,SHORT,3114.0,9.0,3123.0,2017-08-14 18:00:00,3110.0,Target,4.0,1.0,0.015,2017
101,2017-08-16 20:00:00,LONG,3070.0,18.0,3052.0,2017-08-16 20:00:00,3068.0,SL,-2.0,-5.0,-0.075,2017
102,2017-08-18 17:00:00,LONG,3030.0,5.0,3025.0,2017-08-18 17:00:00,3029.0,SL,-1.0,-4.0,-0.06,2017
103,2017-08-21 18:30:00,SHORT,3092.0,22.0,3114.0,2017-08-21 18:30:00,3090.0,Target,2.0,-1.0,-0.015,2017
104,2017-08-23 20:00:00,LONG,3078.0,16.0,3062.0,2017-08-23 20:00:00,3084.0,Target,6.0,3.0,0.045,2017
105,2017-08-24 17:00:00,LONG,3095.0,6.0,3089.0,2017-08-24 17:00:00,3094.0,SL,-1.0,-4.0,-0.06,2017
106,2017-08-28 18:30:00,LONG,3051.0,19.0,3032.0,2017-08-28 18:30:00,3040.0,SL,-11.0,-14.0,-0.21,2017
107,2017-08-30 20:30:00,LONG,2969.0,26.0,2943.0,2017-08-30 20:30:00,2976.0,Target,7.0,4.0,0.06,2017
108,2017-08-31 18:00:00,LONG,2962.0,9.0,2953.0,2017-08-31 18:00:00,2975.0,Target,13.0,10.0,0.15,2017
109,2017-09-01 19:00:00,SHORT,3000.0,24.0,3024.0,2017-09-01 19:00:00,2993.0,Target,7.0,4.0,0.06,2017
110,2017-09-05 11:30:00,LONG,3054.0,0.0,3020.0,2017-09-05 15:00:00,3068.0,Target,14.0,11.0,0.165,2017
111,2017-09-08 17:30:00,LONG,3130.0,8.0,3122.0,2017-09-08 17:30:00,3137.0,Target,7.0,4.0,0.06,2017
112,2017-09-12 17:30:00,LONG,3099.0,17.0,3082.0,2017-09-12 17:30:00,3098.0,SL,-1.0,-4.0,-0.06,2017
113,2017-09-13 16:00:00,SHORT,3112.0,10.0,3122.0,2017-09-13 16:00:00,3117.0,SL,-5.0,-8.0,-0.12,2017
114,2017-09-13 18:00:00,SHORT,3114.0,7.0,3121.0,2017-09-13 18:00:00,3120.0,SL,-6.0,-9.0,-0.135,2017
115,2017-09-14 16:30:00,LONG,3186.0,8.0,3178.0,2017-09-14 16:30:00,3194.0,Target,8.0,5.0,0.075,2017
116,2017-09-19 18:30:00,SHORT,3219.0,15.0,3234.0,2017-09-19 18:30:00,3221.0,SL,-2.0,-5.0,-0.075,2017
117,2017-09-20 20:30:00,LONG,3274.0,37.0,3237.0,2017-09-20 20:30:00,3275.0,Target,1.0,-2.0,-0.03,2017
118,2017-09-21 13:00:00,LONG,3291.0,17.0,3274.0,2017-09-21 15:00:00,3281.0,SL,-10.0,-13.0,-0.195,2017
119,2017-09-22 15:00:00,SHORT,3285.0,7.0,3292.0,2017-09-22 15:00:00,3286.0,SL,-1.0,-4.0,-0.06,2017
120,2017-09-25 17:00:00,LONG,3332.0,22.0,3310.0,2017-09-25 17:00:00,3339.0,Target,7.0,4.0,0.06,2017
121,2017-10-03 19:00:00,LONG,3323.0,21.0,3302.0,2017-10-03 19:00:00,3326.0,Target,3.0,0.0,0.0,2017
122,2017-10-04 18:00:00,LONG,3284.0,9.0,3275.0,2017-10-04 18:00:00,3287.0,Target,3.0,0.0,0.0,2017
123,2017-10-05 18:00:00,LONG,3264.0,7.0,3257.0,2017-10-05 18:00:00,3271.0,Target,7.0,4.0,0.06,2017
124,2017-10-09 15:30:00,LONG,3236.0,18.0,3218.0,2017-10-09 15:30:00,3233.0,SL,-3.0,-6.0,-0.09,2017
125,2017-10-10 14:00:00,LONG,3261.0,7.0,3252.0,2017-10-10 15:00:00,3269.0,Target,8.0,5.0,0.075,2017
126,2017-10-12 18:30:00,SHORT,3283.0,30.0,3313.0,2017-10-12 18:30:00,3278.0,Target,5.0,2.0,0.03,2017
127,2017-10-16 19:00:00,SHORT,3370.0,18.0,3388.0,2017-10-16 19:00:00,3364.0,Target,6.0,3.0,0.045,2017
128,2017-10-17 15:30:00,SHORT,3378.0,15.0,3393.0,2017-10-17 15:30:00,3384.0,SL,-6.0,-9.0,-0.135,2017
129,2017-10-18 18:00:00,LONG,3389.0,5.0,3384.0,2017-10-18 18:00:00,3398.0,Target,9.0,6.0,0.09,2017
130,2017-10-19 18:30:00,SHORT,3378.0,4.0,3382.0,2017-10-19 18:30:00,3358.0,Target,20.0,17.0,0.255,2017
131,2017-10-20 17:00:00,SHORT,3361.0,3.0,3364.0,2017-10-20 17:00:00,3334.0,Target,27.0,24.0,0.36,2017
132,2017-10-24 15:30:00,LONG,3400.0,35.0,3365.0,2017-10-24 15:30:00,3409.0,Target,9.0,6.0,0.09,2017
133,2017-10-25 18:00:00,SHORT,3402.0,7.0,3409.0,2017-10-25 18:00:00,3398.0,Target,4.0,1.0,0.015,2017
134,2017-10-26 18:00:00,SHORT,3390.0,8.0,3398.0,2017-10-26 18:00:00,3391.0,SL,-1.0,-4.0,-0.06,2017
135,2017-10-31 17:30:00,LONG,3513.0,10.0,3503.0,2017-10-31 17:30:00,3512.0,SL,-1.0,-4.0,-0.06,2017
136,2017-11-01 14:00:00,LONG,3549.0,10.0,3537.0,2017-11-01 15:00:00,3560.0,Target,11.0,8.0,0.12,2017
137,2017-11-03 16:30:00,SHORT,3541.0,13.0,3554.0,2017-11-03 16:30:00,3536.0,Target,5.0,2.0,0.03,2017
138,2017-11-08 20:30:00,SHORT,3690.0,16.0,3706.0,2017-11-08 20:30:00,3697.0,SL,-7.0,-10.0,-0.15,2017
139,2017-11-10 22:30:00,SHORT,3730.0,28.0,3758.0,2017-11-10 22:30:00,3702.0,Target,28.0,25.0,0.375,2017
140,2017-11-13 19:30:00,LONG,3726.0,7.0,3719.0,2017-11-13 19:30:00,3727.0,Target,1.0,-2.0,-0.03,2017
141,2017-11-16 18:00:00,SHORT,3605.0,6.0,3611.0,2017-11-16 18:00:00,3597.0,Target,8.0,5.0,0.075,2017
142,2017-11-21 17:30:00,LONG,3682.0,7.0,3675.0,2017-11-21 17:30:00,3683.0,Target,1.0,-2.0,-0.03,2017
143,2017-11-23 19:00:00,LONG,3760.0,19.0,3741.0,2017-11-23 19:00:00,3763.0,Target,3.0,0.0,0.0,2017
144,2017-11-24 18:30:00,SHORT,3796.0,14.0,3810.0,2017-11-24 18:30:00,3797.0,SL,-1.0,-4.0,-0.06,2017
145,2017-11-29 17:00:00,LONG,3712.0,14.0,3698.0,2017-11-29 17:00:00,3720.0,Target,8.0,5.0,0.075,2017
146,2017-12-01 20:00:00,LONG,3775.0,34.0,3741.0,2017-12-01 20:00:00,3788.0,Target,13.0,10.0,0.15,2017
147,2017-12-04 19:30:00,SHORT,3724.0,8.0,3732.0,2017-12-04 19:30:00,3721.0,Target,3.0,0.0,0.0,2017
148,2017-12-05 14:30:00,SHORT,3691.0,6.0,3697.0,2017-12-05 15:00:00,3694.0,SL,-3.0,-6.0,-0.09,2017
149,2017-12-07 19:00:00,LONG,3628.0,8.0,3620.0,2017-12-07 19:00:00,3635.0,Target,7.0,4.0,0.06,2017
150,2017-12-08 15:00:00,SHORT,3663.0,5.0,3668.0,2017-12-08 15:00:00,3667.0,SL,-4.0,-7.0,-0.105,2017
151,2017-12-12 17:30:00,LONG,3761.0,7.0,3754.0,2017-12-12 17:30:00,3771.0,Target,10.0,7.0,0.105,2017
152,2017-12-12 20:00:00,SHORT,3755.0,18.0,3773.0,2017-12-12 20:00:00,3727.0,Target,28.0,25.0,0.375,2017
153,2017-12-13 19:30:00,SHORT,3701.0,23.0,3724.0,2017-12-13 19:30:00,3696.0,Target,5.0,2.0,0.03,2017
154,2017-12-14 17:30:00,SHORT,3622.0,15.0,3637.0,2017-12-14 17:30:00,3621.0,Target,1.0,-2.0,-0.03,2017
155,2017-12-15 19:30:00,LONG,3678.0,20.0,3658.0,2017-12-15 19:30:00,3677.0,SL,-1.0,-4.0,-0.06,2017
156,2017-12-20 18:00:00,SHORT,3705.0,4.0,3709.0,2017-12-20 18:00:00,3707.0,SL,-2.0,-5.0,-0.075,2017
157,2017-12-22 20:00:00,SHORT,3713.0,13.0,3726.0,2017-12-22 20:00:00,3723.0,SL,-10.0,-13.0,-0.195,2017
158,2017-12-28 17:30:00,SHORT,3820.0,8.0,3828.0,2017-12-28 17:30:00,3817.0,Target,3.0,0.0,0.0,2017
159,2017-12-29 17:00:00,SHORT,3840.0,6.0,3846.0,2017-12-29 17:00:00,3838.0,Target,2.0,-1.0,-0.015,2017
160,2018-01-02 10:00:00,LONG,3835.0,-13.0,3833.0,2018-01-02 14:00:00,3848.0,Target,13.0,10.0,0.15,2018
161,2018-01-09 16:00:00,SHORT,3938.0,6.0,3944.0,2018-01-09 16:00:00,3939.0,SL,-1.0,-4.0,-0.06,2018
162,2018-01-11 18:30:00,SHORT,4063.0,15.0,4078.0,2018-01-11 18:30:00,4061.0,Target,2.0,-1.0,-0.015,2018
163,2018-01-15 19:30:00,LONG,4088.0,7.0,4081.0,2018-01-15 19:30:00,4085.0,SL,-3.0,-6.0,-0.09,2018
164,2018-01-16 16:00:00,SHORT,4111.0,15.0,4126.0,2018-01-16 16:00:00,4098.0,Target,13.0,10.0,0.15,2018
165,2018-01-18 17:00:00,LONG,4084.0,6.0,4078.0,2018-01-18 17:00:00,4086.0,Target,2.0,-1.0,-0.015,2018
166,2018-01-18 21:00:00,SHORT,4057.0,12.0,4069.0,2018-01-18 21:00:00,4056.0,Target,1.0,-2.0,-0.03,2018
167,2018-01-22 19:30:00,LONG,4052.0,9.0,4043.0,2018-01-22 19:30:00,4048.0,SL,-4.0,-7.0,-0.105,2018
168,2018-01-23 21:00:00,LONG,4115.0,29.0,4086.0,2018-01-23 21:00:00,4125.0,Target,10.0,7.0,0.105,2018
169,2018-01-24 17:30:00,LONG,4121.0,6.0,4115.0,2018-01-24 17:30:00,4120.0,SL,-1.0,-4.0,-0.06,2018
170,2018-01-29 20:30:00,LONG,4182.0,26.0,4156.0,2018-01-29 20:30:00,4165.0,SL,-17.0,-20.0,-0.3,2018
171,2018-01-30 16:30:00,LONG,4152.0,8.0,4144.0,2018-01-30 16:30:00,4140.0,SL,-12.0,-15.0,-0.225,2018
172,2018-01-30 20:00:00,SHORT,4116.0,25.0,4141.0,2018-01-30 20:00:00,4101.0,Target,15.0,12.0,0.18,2018
173,2018-01-31 21:00:00,LONG,4096.0,8.0,4088.0,2018-01-31 21:00:00,4092.0,SL,-4.0,-7.0,-0.105,2018
174,2018-02-05 20:30:00,SHORT,4145.0,41.0,4186.0,2018-02-05 20:30:00,4155.0,SL,-10.0,-13.0,-0.195,2018
175,2018-02-06 19:30:00,LONG,4089.0,16.0,4073.0,2018-02-06 19:30:00,4083.0,SL,-6.0,-9.0,-0.135,2018
176,2018-02-07 20:00:00,LONG,4081.0,33.0,4048.0,2018-02-07 20:00:00,4097.0,Target,16.0,13.0,0.195,2018
177,2018-02-09 21:00:00,SHORT,3868.0,26.0,3894.0,2018-02-09 21:00:00,3847.0,Target,21.0,18.0,0.27,2018
178,2018-02-13 18:30:00,SHORT,3784.0,49.0,3833.0,2018-02-13 18:30:00,3785.0,SL,-1.0,-4.0,-0.06,2018
179,2018-02-14 20:00:00,SHORT,3740.0,32.0,3772.0,2018-02-14 20:00:00,3751.0,SL,-11.0,-14.0,-0.21,2018
180,2018-02-16 19:00:00,SHORT,3921.0,17.0,3938.0,2018-02-16 19:00:00,3924.0,SL,-3.0,-6.0,-0.09,2018
181,2018-02-19 23:30:00,LONG,4042.0,32.0,4010.0,2018-02-19 23:30:00,4037.0,SL,-5.0,-8.0,-0.12,2018
182,2018-02-20 16:00:00,SHORT,4013.0,17.0,4030.0,2018-02-20 16:00:00,4017.0,SL,-4.0,-7.0,-0.105,2018
183,2018-02-22 18:30:00,LONG,4007.0,18.0,3989.0,2018-02-22 18:30:00,4010.0,Target,3.0,0.0,0.0,2018
184,2018-02-23 20:30:00,LONG,4092.0,24.0,4068.0,2018-02-23 20:30:00,4106.0,Target,14.0,11.0,0.165,2018
185,2018-02-26 20:00:00,SHORT,4105.0,30.0,4135.0,2018-02-26 20:00:00,4102.0,Target,3.0,0.0,0.0,2018
186,2018-02-27 19:30:00,LONG,4148.0,15.0,4133.0,2018-02-27 19:30:00,4157.0,Target,9.0,6.0,0.09,2018
187,2018-03-02 19:00:00,LONG,3971.0,16.0,3955.0,2018-03-02 19:00:00,3974.0,Target,3.0,0.0,0.0,2018
188,2018-03-05 14:00:00,LONG,4033.0,28.0,4005.0,2018-03-05 15:00:00,4021.0,SL,-12.0,-15.0,-0.225,2018
189,2018-03-05 19:30:00,SHORT,3992.0,20.0,4012.0,2018-03-05 19:30:00,4001.0,SL,-9.0,-12.0,-0.18,2018
190,2018-03-06 18:30:00,LONG,4107.0,16.0,4091.0,2018-03-06 18:30:00,4096.0,SL,-11.0,-14.0,-0.21,2018
191,2018-03-08 20:30:00,SHORT,3957.0,34.0,3991.0,2018-03-08 20:30:00,3948.0,Target,9.0,6.0,0.09,2018
192,2018-03-09 19:00:00,LONG,3960.0,11.0,3949.0,2018-03-09 19:00:00,3952.0,SL,-8.0,-11.0,-0.165,2018
193,2018-03-12 18:00:00,SHORT,3998.0,14.0,4012.0,2018-03-12 18:00:00,3999.0,SL,-1.0,-4.0,-0.06,2018
194,2018-03-13 17:30:00,SHORT,3974.0,11.0,3985.0,2018-03-13 17:30:00,3948.0,Target,26.0,23.0,0.345,2018
195,2018-03-14 18:30:00,SHORT,3953.0,21.0,3974.0,2018-03-14 18:30:00,3951.0,Target,2.0,-1.0,-0.015,2018
