index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
649,649,2024-10-25 09:15:00+05:30,2024-10-28 09:15:00+05:30,short,51081.7,51325.675,51483.56923076923,51132.85,Trailing SL Hit,-51.150000000001455,10.221454999999999,-61.371455000001454,62.20929119690647,-3817.874715272932,-0.3817874715272932,2024
650,650,2024-10-31 10:45:00+05:30,2024-11-01 18:00:00+05:30,short,51755.5,51814.50384615384,52002.03846153846,51704.5,Trailing SL Hit,51.0,10.346,40.653999999999996,101.40405616224672,4122.480499219978,0.41224804992199776,2024
651,651,2024-11-04 09:15:00+05:30,2024-11-05 13:15:00+05:30,short,51328.55,51661.65000000001,51799.873076923075,51799.873076923075,Initial SL Hit,-471.3230769230722,10.312842307692309,-481.63591923076456,53.042172607390526,-25547.015561757416,-2.554701556175742,2024
652,652,2024-11-07 11:45:00+05:30,2024-11-07 12:45:00+05:30,short,51868.0,51953.56538461538,52176.153846153844,52061.05,Trailing SL Hit,-193.0500000000029,10.392905,-203.44290500000292,81.12830753869255,-16504.97856340525,-1.650497856340525,2024
653,653,2024-11-07 13:15:00+05:30,2024-11-11 10:15:00+05:30,short,51857.7,52057.83269230769,52249.38846153846,51867.15,Trailing SL Hit,-9.450000000004366,10.372485000000001,-19.822485000004367,63.826235528628374,-1265.1945963729818,-0.1265194596372982,2024
654,654,2024-11-12 12:15:00+05:30,2024-11-18 11:15:00+05:30,short,51477.9,51710.765384615384,51910.07692307692,50340.6,Trailing SL Hit,1137.300000000003,10.18185,1127.118150000003,57.84667960059127,65200.042495061345,6.520004249506134,2024
655,655,2024-11-21 09:15:00+05:30,2024-11-21 11:45:00+05:30,short,49887.15,50499.19807692308,50647.27115384616,50459.45,Trailing SL Hit,-572.2999999999956,10.03466,-582.3346599999957,32.88949383068979,-19152.69220746669,-1.915269220746669,2024
656,656,2024-11-21 12:45:00+05:30,2024-11-21 15:15:00+05:30,short,50330.8,50458.70192307692,50641.78846153846,50448.0,Trailing SL Hit,-117.19999999999709,10.07788,-127.27787999999708,80.38883460924933,-10231.720444735649,-1.023172044473565,2024
657,657,2024-11-28 12:15:00+05:30,2024-11-29 14:15:00+05:30,short,52085.9,52176.24038461538,52316.05192307693,52064.45,Trailing SL Hit,21.450000000004366,10.415035000000001,11.034965000004364,108.62390227190916,1198.660959734412,0.11986609597344121,2024
658,658,2024-12-02 09:15:00+05:30,2024-12-02 13:45:00+05:30,short,51866.95,51958.79615384615,52129.0,52005.9,Trailing SL Hit,-138.95000000000437,10.387285,-149.33728500000436,95.40164090822256,-14247.022037779307,-1.4247022037779307,2024
659,659,2024-12-09 14:45:00+05:30,2024-12-10 09:15:00+05:30,short,53369.55,53483.73269230769,53654.55961538462,53520.8,Trailing SL Hit,-151.25,10.689035,-161.939035,87.7163388549639,-14204.699267905857,-1.4204699267905858,2024
660,660,2024-12-10 12:15:00+05:30,2024-12-10 14:45:00+05:30,short,53355.9,53481.65576923077,53596.22115384614,53596.22115384614,Initial SL Hit,-240.32115384614008,10.695212115384615,-251.01636596152468,104.02746325030404,-26112.59578528738,-2.6112595785287382,2024
661,661,2024-12-12 11:45:00+05:30,2024-12-13 12:45:00+05:30,short,53248.2,53394.08076923077,53503.91923076923,53226.8,Trailing SL Hit,21.39999999999418,10.6475,10.752499999994178,97.7634725585451,1051.2017386851871,0.10512017386851871,2024
662,662,2024-12-17 10:15:00+05:30,2024-12-23 09:45:00+05:30,short,53091.25,53217.70384615385,53440.463461538464,51354.5,Trailing SL Hit,1736.75,10.444575,1726.305425,71.58945101904781,123585.25766695403,12.358525766695402,2024
663,663,2024-12-30 13:15:00+05:30,2025-01-01 10:45:00+05:30,short,50961.8,51289.79615384615,51465.70961538462,51103.5,Trailing SL Hit,-141.6999999999971,10.20653,-151.90652999999708,49.61207176195334,-7536.397667469172,-0.7536397667469171,2024
664,664,2025-01-03 13:45:00+05:30,2025-01-07 11:15:00+05:30,short,51006.15,51203.807692307695,51364.67692307693,50337.1,Trailing SL Hit,669.0500000000029,10.134325,658.9156750000029,69.7297703208636,45946.038678567005,4.5946038678567005,2025
665,665,2025-01-08 10:15:00+05:30,2025-01-14 09:15:00+05:30,short,49640.15,50097.067307692305,50254.77115384616,48589.4,Trailing SL Hit,1050.75,9.822955,1040.927045,40.675462996279514,42340.189500724075,4.234018950072408,2025
666,666,2025-01-17 09:15:00+05:30,2025-01-20 09:15:00+05:30,short,48610.35,48981.57884615384,49138.35769230768,48900.75,Trailing SL Hit,-290.40000000000146,9.75111,-300.15111000000144,47.34779504960658,-14211.493240191989,-1.4211493240191988,2025
667,667,2025-01-21 10:45:00+05:30,2025-01-21 11:45:00+05:30,short,48745.1,48865.63653846154,49044.40576923076,49044.40576923076,Initial SL Hit,-299.30576923076296,9.778950576923076,-309.08471980768604,83.5266225046439,-25816.80271333022,-2.5816802713330222,2025
668,668,2025-01-21 12:15:00+05:30,2025-01-22 14:15:00+05:30,short,48681.65,48908.33653846154,49096.876923076925,48567.7,Trailing SL Hit,113.95000000000437,9.724935,104.22506500000436,60.20804194184824,6275.187084912122,0.6275187084912123,2025
