Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year,Entry Time,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2024-07-16,24850,2024-07-18,2,CE,14.55,18.1875,18.1875,2024-07-16 10:40:00,19.05,4.85,-3.6374999999999993,804.8289738430583,-2927.565392354124,0.3273749999999999,-3191.046277665995,250.0,-0.3191046277665995,2024,09:15:00,25350,0.6,0.55,-0.04999999999999993,-40.24144869215286,-0.004024144869215286,-0.32312877263581474,703.4840499055704,703.8071786782062,-0.3231287726358687
2024-07-16,24350,2024-07-18,2,PE,20.45,25.5625,8.45,2024-07-16 15:30:00,21.1,8.05,12.0,821.3552361396305,9856.262833675566,0.289,9618.891170431212,250.00000000000009,0.9618891170431212,2024,09:15:00,23850,2.25,0.95,-1.3,-1067.7618069815196,-0.10677618069815197,0.8551129363449692,704.3391628419154,704.3391628419154,0.0
2024-07-18,24800,2024-07-18,0,CE,3.4,4.25,4.25,2024-07-18 09:16:00,59.2,1.1,-0.8500000000000001,806.4516129032257,-685.483870967742,0.0765,-747.1774193548388,250.0,-0.0747177419354838,2024,09:15:00,25300,0.25,0.25,0.0,0.0,0.0,-0.0747177419354838,704.2644450999799,704.3391628419154,-0.07471774193550118
2024-07-18,24300,2024-07-18,0,PE,6.6,8.25,0.05,2024-07-18 15:29:00,5.7,0.05,6.55,823.0452674897119,5390.946502057613,0.0664999999999999,5336.213991769548,250.0,0.5336213991769547,2024,09:15:00,23800,0.5,0.05,-0.45,-370.3703703703704,-0.037037037037037035,0.4965843621399177,704.7610294621198,704.7610294621198,0.0
2024-07-19,25100,2024-07-25,6,CE,88.55,110.6875,48.8,2024-07-19 15:30:00,92.65,48.3,39.75,796.8127490039841,31673.306772908367,1.3735,30578.8844621514,250.0,3.05788844621514,2024,09:15:00,25600,11.75,9.6,-2.1500000000000004,-1713.147410358566,-0.1713147410358566,2.8865737051792837,707.6476031672992,707.6476031672992,0.0
2024-07-19,24600,2024-07-25,6,PE,153.05,191.3125,191.3125,2024-07-19 10:50:00,281.5,148.0,-38.26249999999999,522.704998366547,-20000.0,3.4436250000000004,-21800.0,160.7317869977132,-2.18,2024,09:15:00,23850,27.65,28.05,0.40000000000000213,209.0819993466199,0.020908199934661992,-2.159091800065338,705.4885113672339,707.6476031672992,-2.159091800065312
2024-07-22,24700,2024-07-25,3,CE,112.45,140.5625,140.5625,2024-07-22 09:32:00,177.9,111.45,-28.1125,711.4273010226768,-20000.0,2.530125,-21800.0,219.6531791907515,-2.18,2024,09:15:00,25200,24.8,34.1,9.3,6616.273899510895,0.6616273899510895,-1.5183726100489108,703.9701387571849,707.6476031672992,-3.6774644101142258
2024-07-22,24200,2024-07-25,3,PE,140.85,176.0625,95.25,2024-07-22 15:30:00,148.75,80.8,45.6,567.9801206957756,25899.89350372736,2.361,24558.89243876464,171.8139865104721,2.455889243876464,2024,09:15:00,23450,21.15,21.5,0.3500000000000014,198.79304224352225,0.019879304224352225,2.4757685481008163,706.4459073052858,707.6476031672992,-1.2016958620133664
2024-07-23,24800,2024-07-25,2,CE,108.6,135.75,22.55,2024-07-23 15:30:00,123.55,18.25,86.05,736.648250460405,63388.58195211785,1.3115,62422.46777163904,228.3609576427256,6.242246777163904,2024,09:15:00,25300,25.35,3.0,-22.35,-16464.088397790056,-1.6464088397790055,4.595837937384898,711.0417452426707,711.0417452426707,0.0
2024-07-23,24300,2024-07-25,2,PE,106.15,132.6875,132.6875,2024-07-23 09:25:00,304.5,38.25,-26.537499999999994,753.6504945831373,-20000.0,2.388375,-21800.000000000004,228.921337729628,-2.1800000000000006,2024,09:15:00,23800,34.65,46.8,12.149999999999999,9156.853509185117,0.9156853509185118,-1.2643146490814887,709.7774305935892,711.0417452426707,-1.2643146490814843
2024-07-24,24700,2024-07-25,1,CE,22.45,28.0625,28.0625,2024-07-24 09:21:00,33.75,5.75,-5.612500000000001,809.7165991902834,-4544.534412955466,0.505125,-4953.542510121458,250.0,-0.4953542510121457,2024,09:15:00,25200,2.65,2.55,-0.10000000000000009,-80.97165991902841,-0.008097165991902841,-0.5034514170040485,709.2739791765852,711.0417452426707,-1.767766066085528
2024-07-24,24200,2024-07-25,1,PE,34.3,42.875,42.875,2024-07-24 09:39:00,77.25,16.0,-8.575000000000003,826.4462809917356,-7086.776859504135,0.7717499999999999,-7724.586776859508,250.00000000000009,-0.7724586776859508,2024,09:15:00,23700,4.05,3.8,-0.25,-206.6115702479339,-0.020661157024793392,-0.7931198347107442,708.4808593418744,711.0417452426707,-2.560885900796279
2024-07-25,24450,2024-07-25,0,CE,14.65,18.3125,0.05,2024-07-25 15:29:00,15.4,0.05,14.6,817.9959100204499,11942.740286298567,0.147,11822.49488752556,250.0,1.182249488752556,2024,09:15:00,24950,0.75,0.05,-0.7,-572.5971370143149,-0.057259713701431486,1.1249897750511246,709.6058491169256,711.0417452426707,-1.4358961257451028
2024-07-25,24000,2024-07-25,0,PE,13.75,17.1875,17.1875,2024-07-25 09:16:00,17.85,0.05,-3.4375,833.3333333333333,-2864.583333333333,0.309375,-3122.395833333333,250.0,-0.3122395833333333,2024,09:15:00,23500,1.05,0.95,-0.10000000000000009,-83.3333333333334,-0.00833333333333334,-0.32057291666666665,709.2852762002589,711.0417452426707,-1.7564690424118226
2024-07-26,24650,2024-08-01,6,CE,63.0,78.75,78.75,2024-07-26 09:36:00,297.6,64.5,-15.75,811.3590263691684,-12778.904665314403,1.4175,-13929.0060851927,250.0,-1.39290060851927,2024,09:15:00,25150,3.95,4.85,0.8999999999999995,730.2231237322511,0.07302231237322511,-1.3198782961460447,707.9653979041128,711.0417452426707,-3.0763473385578664
2024-07-26,24200,2024-08-01,6,PE,63.0,78.75,12.5,2024-07-26 15:30:00,63.8,12.2,50.5,826.4462809917356,41735.53719008265,0.755,41111.57024793389,250.00000000000009,4.111157024793389,2024,09:15:00,23700,10.7,4.5,-6.199999999999999,-5123.966942148761,-0.512396694214876,3.598760330578513,711.5641582346914,711.5641582346914,0.0
2024-07-29,25200,2024-08-01,3,CE,36.2,45.25,45.25,2024-07-29 11:41:00,46.75,13.45,-9.049999999999995,793.6507936507937,-7182.539682539681,0.8145,-7828.968253968253,250.00000000000009,-0.7828968253968253,2024,09:15:00,25700,3.1,2.8,-0.30000000000000027,-238.09523809523833,-0.023809523809523836,-0.8067063492063491,710.757451885485,711.5641582346914,-0.8067063492063653
2024-07-29,24700,2024-08-01,3,PE,39.95,49.9375,49.9375,2024-07-29 09:32:00,87.7,28.05,-9.987499999999995,809.7165991902834,-8087.044534412954,0.8988750000000001,-8814.87854251012,250.0,-0.881487854251012,2024,09:15:00,24200,6.85,7.5,0.6500000000000004,526.3157894736845,0.052631578947368446,-0.8288562753036435,709.9285956101813,711.5641582346914,-1.6355626245100439
2024-07-30,25100,2024-08-01,2,CE,21.6,27.0,27.0,2024-07-30 09:16:00,47.2,18.45,-5.399999999999999,796.8127490039841,-4302.788844621513,0.486,-4690.039840637449,250.0,-0.4690039840637449,2024,09:15:00,25600,1.95,2.3,0.34999999999999987,278.8844621513943,0.027888446215139428,-0.44111553784860547,709.4874800723327,711.5641582346914,-2.0766781623586894
2024-07-30,24600,2024-08-01,2,PE,36.25,45.3125,21.55,2024-07-30 15:30:00,36.75,13.7,14.7,813.0081300813008,11951.21951219512,0.578,11481.30081300813,250.0,1.148130081300813,2024,09:15:00,24100,4.7,3.2,-1.5,-1219.5121951219512,-0.12195121951219512,1.026178861788618,710.5136589341213,711.5641582346914,-1.0504993005700953
2024-07-31,25150,2024-08-01,1,CE,14.55,18.1875,18.1875,2024-07-31 09:28:00,25.65,13.05,-3.6374999999999993,795.2286282306163,-2892.644135188866,0.3273749999999999,-3152.982107355864,250.0,-0.3152982107355864,2024,09:15:00,25650,1.1,1.2,0.09999999999999987,79.52286282306153,0.007952286282306154,-0.30734592445328024,710.206313009668,711.5641582346914,-1.357845225023425
2024-07-31,24650,2024-08-01,1,PE,20.35,25.4375,25.4375,2024-07-31 09:31:00,27.4,11.0,-5.087499999999999,811.3590263691684,-4127.789046653144,0.457875,-4499.290060851926,250.0,-0.4499290060851925,2024,09:15:00,24150,2.6,2.75,0.1499999999999999,121.7038539553752,0.01217038539553752,-0.437758620689655,709.7685543889783,711.5641582346914,-1.7956038457131172
2024-08-01,25300,2024-08-01,0,CE,4.55,5.6875,5.6875,2024-08-01 09:21:00,5.75,0.05,-1.1375000000000002,790.5138339920949,-899.2094861660081,0.102375,-980.1383399209489,250.0,-0.0980138339920948,2024,09:15:00,25800,0.35,0.35,0.0,0.0,0.0,-0.0980138339920948,709.6705405549861,711.5641582346914,-1.893617679705244
2024-08-01,24800,2024-08-01,0,PE,11.5,14.375,0.05,2024-08-01 15:29:00,10.15,0.05,11.45,806.4516129032257,9233.870967741934,0.1155,9140.72580645161,250.0,0.914072580645161,2024,09:15:00,24300,0.65,0.05,-0.6,-483.87096774193543,-0.04838709677419355,0.8656854838709674,710.5362260388571,711.5641582346914,-1.0279321958342962
2024-08-02,25050,2024-08-08,6,CE,53.25,66.5625,30.05,2024-08-02 15:30:00,66.4,28.8,23.2,798.4031936127745,18522.95409181637,0.833,17857.88423153693,250.00000000000009,1.785788423153693,2024,09:15:00,25550,4.85,3.7,-1.1499999999999995,-918.1636726546903,-0.09181636726546903,1.6939720558882239,712.2301980947453,712.2301980947453,0.0
2024-08-02,24550,2024-08-08,6,PE,67.8,84.75,84.75,2024-08-02 09:43:00,116.9,55.8,-16.950000000000003,814.6639511201629,-13808.553971486765,1.5255,-15051.323828920573,250.0,-1.5051323828920573,2024,09:15:00,24050,13.55,15.5,1.9499999999999993,1588.594704684317,0.1588594704684317,-1.3462729124236257,710.8839251823217,712.2301980947453,-1.3462729124236148
2024-08-05,24550,2024-08-08,3,CE,81.4,101.75,32.8,2024-08-05 15:30:00,77.8,28.6,48.60000000000001,814.6639511201629,39592.668024439925,1.142,38662.32179226069,250.0,3.866232179226069,2024,09:15:00,25050,12.1,6.95,-5.1499999999999995,-4195.519348268838,-0.41955193482688385,3.4466802443991855,714.3306054267209,714.3306054267209,0.0
2024-08-05,24050,2024-08-08,3,PE,65.95,82.4375,82.4375,2024-08-05 09:17:00,354.9,69.95,-16.487499999999997,831.6008316008316,-13711.018711018707,1.4838749999999998,-14945.010395010391,250.0,-1.4945010395010394,2024,09:15:00,23550,24.65,26.0,1.3500000000000014,1122.661122661124,0.1122661122661124,-1.382234927234927,712.948370499486,714.3306054267209,-1.3822349272348902
2024-08-06,24450,2024-08-08,2,CE,85.2,106.5,106.5,2024-08-06 09:21:00,114.9,15.05,-21.3,817.9959100204499,-17423.31288343558,1.917,-18991.411042944783,250.0,-1.899141104294478,2024,09:15:00,24950,11.6,11.85,0.25,204.49897750511246,0.020449897750511245,-1.8786912065439667,711.069679292942,714.3306054267209,-3.2609261337788666
2024-08-06,23950,2024-08-08,2,PE,43.75,54.6875,54.6875,2024-08-06 09:26:00,145.0,34.6,-10.9375,835.0730688935282,-9133.611691022965,0.984375,-9955.636743215033,250.0,-0.9955636743215032,2024,09:15:00,23450,14.7,16.8,2.1000000000000014,1753.6534446764103,0.17536534446764102,-0.8201983298538622,710.2494809630882,714.3306054267209,-4.081124463632705
2024-08-07,24550,2024-08-08,1,CE,23.45,29.3125,29.3125,2024-08-07 09:17:00,33.6,7.7,-5.862500000000001,814.6639511201629,-4775.967413441956,0.527625,-5205.804480651732,250.0,-0.5205804480651731,2024,09:15:00,25050,3.55,3.6,0.050000000000000266,40.73319755600836,0.004073319755600836,-0.5165071283095722,709.7329738347786,714.3306054267209,-4.597631591942331
2024-08-07,24050,2024-08-08,1,PE,36.5,45.625,45.625,2024-08-07 09:33:00,60.35,14.7,-9.125,831.6008316008316,-7588.357588357589,0.82125,-8271.30977130977,250.0,-0.827130977130977,2024,09:15:00,23550,8.7,9.1,0.40000000000000036,332.64033264033293,0.033264033264033294,-0.7938669438669438,708.9391068909116,714.3306054267209,-5.391498535809319
2024-08-08,24500,2024-08-08,0,CE,9.75,12.1875,12.1875,2024-08-08 09:17:00,23.2,0.05,-2.4375,816.3265306122448,-1989.7959183673468,0.219375,-2168.877551020408,250.0,-0.2168877551020407,2024,09:15:00,25000,0.55,0.45,-0.10000000000000003,-81.63265306122452,-0.008163265306122451,-0.22505102040816316,708.7140558705034,714.3306054267209,-5.616549556217478
2024-08-08,24000,2024-08-08,0,PE,16.15,20.1875,20.1875,2024-08-08 09:19:00,54.0,0.05,-4.037500000000001,833.3333333333333,-3364.5833333333344,0.363375,-3667.395833333334,250.0,-0.3667395833333334,2024,09:15:00,23500,0.7,0.6,-0.09999999999999998,-83.3333333333333,-0.00833333333333333,-0.3750729166666667,708.3389829538368,714.3306054267209,-5.99162247288416
2024-08-09,24650,2024-08-15,6,CE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-09,24150,2024-08-15,6,PE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-12,24550,2024-08-15,3,CE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-12,24100,2024-08-15,3,PE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-13,24600,2024-08-15,2,CE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-13,24100,2024-08-15,2,PE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-14,24450,2024-08-15,1,CE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-14,23950,2024-08-15,1,PE,,,,,,,,,,,,,,2024,09:15:00,0,,,,,0.0,,,,
2024-08-16,24600,2024-08-22,6,CE,55.15,68.9375,68.9375,2024-08-16 09:22:00,123.3,30.0,-13.7875,813.0081300813008,-11209.349593495936,1.2408750000000002,-12218.191056910571,250.0,-1.2218191056910572,2024,09:15:00,25100,4.05,4.35,0.2999999999999998,243.9024390243901,0.02439024390243901,-1.1974288617886182,707.1415540920482,714.3306054267209,-7.18905133467274
2024-08-16,24100,2024-08-22,6,PE,64.65,80.8125,80.8125,2024-08-16 10:00:00,110.65,22.1,-16.162499999999994,829.8755186721992,-13412.863070539415,1.454625,-14620.020746887962,250.0,-1.4620020746887965,2024,09:15:00,23600,11.75,14.2,2.4499999999999993,2033.1950207468874,0.20331950207468874,-1.2586825726141078,705.882871519434,714.3306054267209,-8.447733907286874
2024-08-19,24900,2024-08-22,3,CE,24.45,30.5625,11.45,2024-08-19 15:30:00,25.95,10.05,13.0,803.2128514056226,10441.767068273091,0.359,10153.413654618476,250.00000000000009,1.0153413654618475,2024,09:15:00,25400,1.55,1.1,-0.44999999999999996,-361.44578313253015,-0.03614457831325301,0.9791967871485945,706.8620683065826,714.3306054267209,-7.468537120138308
2024-08-19,24400,2024-08-22,3,PE,45.2,56.5,56.5,2024-08-19 09:29:00,81.2,43.5,-11.299999999999995,819.672131147541,-9262.295081967211,1.017,-10095.90163934426,250.0,-1.009590163934426,2024,09:15:00,23900,7.5,7.85,0.34999999999999964,286.88524590163905,0.028688524590163907,-0.9809016393442621,705.8811666672384,714.3306054267209,-8.449438759482518
2024-08-20,24900,2024-08-22,2,CE,12.25,15.3125,15.3125,2024-08-20 09:38:00,32.7,11.85,-3.0625,803.2128514056226,-2459.8393574297197,0.275625,-2681.2248995983937,250.00000000000009,-0.2681224899598394,2024,09:15:00,25400,1.05,0.85,-0.20000000000000007,-160.64257028112456,-0.01606425702811246,-0.2841867469879519,705.5969799202504,714.3306054267209,-8.733625506470503
2024-08-20,24400,2024-08-22,2,PE,34.25,42.8125,13.2,2024-08-20 15:30:00,33.6,11.65,21.05,819.672131147541,17254.09836065574,0.4745,16865.16393442623,250.0,1.6865163934426228,2024,09:15:00,23900,2.9,2.35,-0.5499999999999998,-450.8196721311474,-0.045081967213114735,1.6414344262295082,707.2384143464799,714.3306054267209,-7.092191080241037
2024-08-21,24950,2024-08-22,1,CE,7.85,9.8125,9.8125,2024-08-21 09:17:00,13.65,4.3,-1.9625000000000004,801.6032064128257,-1573.1462925851706,0.176625,-1714.729458917836,250.0,-0.1714729458917836,2024,09:15:00,25450,0.75,0.75,0.0,0.0,0.0,-0.1714729458917836,707.0669414005881,714.3306054267209,-7.263664026132801
2024-08-21,24450,2024-08-22,1,PE,15.85,19.8125,19.8125,2024-08-21 09:31:00,19.85,4.05,-3.9625,817.9959100204499,-3241.3087934560326,0.356625,-3533.026584867076,250.0,-0.3533026584867076,2024,09:15:00,23950,1.8,1.85,0.050000000000000044,40.89979550102253,0.004089979550102253,-0.34921267893660535,706.7177287216515,714.3306054267209,-7.612876705069425
2024-08-22,25100,2024-08-22,0,CE,1.65,2.0625,0.05,2024-08-22 15:29:00,1.75,0.05,1.6,796.8127490039841,1274.9003984063745,0.017,1261.3545816733067,250.0,0.1261354581673306,2024,09:15:00,25600,0.2,0.05,-0.15000000000000002,-119.52191235059763,-0.011952191235059762,0.11418326693227084,706.8319119885838,714.3306054267209,-7.498693438137138
2024-08-22,24600,2024-08-22,0,PE,5.15,6.4375,0.05,2024-08-22 15:29:00,6.0,0.05,5.1000000000000005,813.0081300813008,4146.341463414635,0.052,4104.065040650407,250.0,0.4104065040650407,2024,09:15:00,24100,0.45,0.05,-0.4,-325.20325203252037,-0.032520325203252036,0.37788617886178866,707.2097981674456,714.3306054267209,-7.120807259275352
2024-08-23,25100,2024-08-29,6,CE,37.15,46.4375,40.65,2024-08-23 15:29:00,43.7,31.45,-3.5,796.8127490039841,-2788.8446215139443,0.778,-3408.7649402390443,250.0,-0.3408764940239044,2024,09:15:00,25600,2.45,2.0,-0.4500000000000002,-358.565737051793,-0.03585657370517931,-0.3767330677290837,706.8330650997165,714.3306054267209,-7.497540327004458
2024-08-23,24600,2024-08-29,6,PE,58.1,72.625,44.7,2024-08-23 15:30:00,64.65,35.15,13.4,813.0081300813008,10894.308943089429,1.028,10058.536585365851,250.0,1.0058536585365851,2024,09:15:00,24100,9.75,8.15,-1.5999999999999996,-1300.813008130081,-0.1300813008130081,0.8757723577235771,707.70883745744,714.3306054267209,-6.6217679692808815
2024-08-26,25150,2024-08-29,3,CE,30.5,38.125,38.125,2024-08-26 09:35:00,77.0,25.25,-7.625,795.2286282306163,-6063.61829025845,0.68625,-6609.34393638171,250.0,-0.660934393638171,2024,09:15:00,25650,1.7,1.55,-0.1499999999999999,-119.28429423459238,-0.011928429423459237,-0.6728628230616303,707.0359746343784,714.3306054267209,-7.294630792342559
2024-08-26,24650,2024-08-29,3,PE,34.2,42.75,13.55,2024-08-26 15:30:00,36.65,13.2,20.65,811.3590263691684,16754.56389452333,0.4775,16367.139959432052,250.0,1.636713995943205,2024,09:15:00,24150,5.2,4.25,-0.9500000000000002,-770.7910750507101,-0.077079107505071,1.5596348884381341,708.5956095228165,714.3306054267209,-5.734995903904405
2024-08-27,25300,2024-08-29,2,CE,12.55,15.6875,15.6875,2024-08-27 09:17:00,15.85,5.05,-3.1374999999999997,790.5138339920949,-2480.237154150197,0.282375,-2703.458498023715,250.0,-0.2703458498023715,2024,09:15:00,25800,0.85,0.95,0.09999999999999998,79.05138339920947,0.007905138339920946,-0.2624407114624505,708.3331688113541,714.3306054267209,-5.997436615366837
2024-08-27,24750,2024-08-29,2,PE,22.2,27.75,13.25,2024-08-27 15:30:00,24.8,9.45,8.95,808.0808080808081,7232.323232323231,0.3545,6945.858585858586,250.0,0.6945858585858586,2024,09:15:00,24250,3.45,2.25,-1.2000000000000002,-969.6969696969699,-0.09696969696969698,0.5976161616161617,708.9307849729703,714.3306054267209,-5.399820453750635
2024-08-28,25300,2024-08-29,1,CE,4.8,6.0,6.0,2024-08-28 09:19:00,13.8,2.85,-1.2000000000000002,790.5138339920949,-948.616600790514,0.108,-1033.9920948616602,250.0,-0.103399209486166,2024,09:15:00,25800,0.65,0.7,0.04999999999999993,39.52569169960469,0.00395256916996047,-0.09944664031620554,708.8313383326541,714.3306054267209,-5.499267094066795
2024-08-28,24800,2024-08-29,1,PE,16.4,20.5,20.5,2024-08-28 09:34:00,21.0,4.8,-4.100000000000001,806.4516129032257,-3306.4516129032268,0.369,-3604.032258064517,250.0,-0.3604032258064516,2024,09:15:00,24300,1.65,1.6,-0.04999999999999982,-40.322580645161146,-0.004032258064516115,-0.36443548387096775,708.4669028487832,714.3306054267209,-5.863702577937715
2024-08-29,25300,2024-08-29,0,CE,1.7,2.125,2.125,2024-08-29 09:25:00,4.85,0.05,-0.425,790.5138339920949,-335.9683794466404,0.03825,-366.205533596838,250.0,-0.0366205533596838,2024,09:15:00,25800,0.3,0.25,-0.04999999999999999,-39.525691699604735,-0.003952569169960473,-0.04057312252964427,708.4263297262536,714.3306054267209,-5.904275700467338
2024-08-29,24800,2024-08-29,0,PE,4.65,5.8125,5.8125,2024-08-29 14:03:00,11.0,0.05,-1.1624999999999996,806.4516129032257,-937.4999999999995,0.104625,-1021.8749999999995,250.0,-0.1021874999999999,2024,09:15:00,24300,0.4,0.2,-0.2,-161.29032258064515,-0.016129032258064516,-0.11831653225806442,708.3080131939955,714.3306054267209,-6.022592232725401
2024-08-30,25500,2024-09-05,6,CE,39.6,49.5,39.2,2024-08-30 15:30:00,49.45,31.9,0.3999999999999986,784.3137254901961,313.7254901960773,0.7880000000000001,-304.3137254901973,250.0,-0.0304313725490197,2024,09:15:00,26000,2.45,1.85,-0.6000000000000001,-470.58823529411774,-0.04705882352941178,-0.07749019607843148,708.2305229979171,714.3306054267209,-6.10008242880383
2024-08-30,25000,2024-09-05,6,PE,54.55,68.1875,30.0,2024-08-30 15:30:00,55.95,30.0,24.55,800.0,19640.0,0.8455,18963.6,250.0,1.89636,2024,09:15:00,24500,9.45,8.05,-1.3999999999999986,-1119.9999999999989,-0.11199999999999988,1.7843600000000002,710.0148829979171,714.3306054267209,-4.315722428803838
2024-09-02,25600,2024-09-05,3,CE,18.9,23.625,9.3,2024-09-02 15:30:00,23.35,8.9,9.599999999999998,781.25,7499.999999999998,0.282,7279.687499999998,250.0,0.7279687499999997,2024,09:15:00,26100,1.7,1.1,-0.5999999999999999,-468.7499999999999,-0.046874999999999986,0.6810937499999997,710.695976747917,714.3306054267209,-3.6346286788038924
2024-09-02,25100,2024-09-05,3,PE,45.1,56.375,56.375,2024-09-02 12:47:00,65.45,35.1,-11.275,796.8127490039841,-8984.06374501992,1.01475,-9792.629482071712,250.0,-0.9792629482071712,2024,09:15:00,24600,6.9,6.85,-0.05000000000000071,-39.84063745019977,-0.003984063745019977,-0.9832470119521912,709.7127297359648,714.3306054267209,-4.6178756907561365
2024-09-03,25550,2024-09-05,2,CE,12.25,15.3125,7.4,2024-09-03 15:30:00,14.85,7.4,4.85,782.7788649706458,3796.477495107632,0.1964999999999999,3642.6614481409,250.0,0.36426614481409,2024,09:15:00,26050,1.25,0.65,-0.6,-469.6673189823875,-0.04696673189823875,0.31729941291585123,710.0300291488807,714.3306054267209,-4.300576277840264
2024-09-03,25050,2024-09-05,2,PE,35.0,43.75,21.45,2024-09-03 15:30:00,32.15,16.65,13.55,798.4031936127745,10818.363273453097,0.5645,10367.664670658683,250.00000000000009,1.0367664670658685,2024,09:15:00,24550,3.5,1.8,-1.7,-1357.2854291417166,-0.13572854291417163,0.9010379241516968,710.9310670730324,714.3306054267209,-3.399538353688513
2024-09-04,25350,2024-09-05,1,CE,16.9,21.125,21.125,2024-09-04 13:20:00,22.25,10.35,-4.225000000000001,788.9546351084813,-3333.3333333333344,0.38025,-3633.333333333335,250.0,-0.3633333333333335,2024,09:15:00,25850,1.25,1.1,-0.1499999999999999,-118.34319526627212,-0.011834319526627212,-0.37516765285996073,710.5558994201724,714.3306054267209,-3.774706006548513
2024-09-04,24850,2024-09-05,1,PE,16.6,20.75,4.2,2024-09-04 15:30:00,20.45,4.2,12.400000000000002,804.8289738430583,9979.879275653924,0.208,9812.474849094568,250.0,0.9812474849094568,2024,09:15:00,24350,2.3,0.6,-1.6999999999999997,-1368.209255533199,-0.1368209255533199,0.8444265593561369,711.4003259795286,714.3306054267209,-2.9302794471923335
2024-09-05,25500,2024-09-05,0,CE,1.95,2.4375,2.4375,2024-09-05 09:20:00,3.1,0.05,-0.4875,784.3137254901961,-382.35294117647067,0.043875,-416.764705882353,250.0,-0.0416764705882353,2024,09:15:00,26000,0.35,0.3,-0.04999999999999999,-39.2156862745098,-0.0039215686274509795,-0.04559803921568628,711.354727940313,714.3306054267209,-2.975877486407967
2024-09-05,25000,2024-09-05,0,PE,3.7,4.625,4.625,2024-09-05 09:17:00,9.25,0.05,-0.9249999999999998,800.0,-739.9999999999999,0.0832499999999999,-806.5999999999999,250.0,-0.0806599999999999,2024,09:15:00,24500,0.35,0.4,0.050000000000000044,40.000000000000036,0.0040000000000000036,-0.0766599999999999,711.278067940313,714.3306054267209,-3.052537486407914
2024-09-06,25350,2024-09-12,6,CE,48.1,60.125,60.125,2024-09-06 09:31:00,61.4,17.45,-12.025,788.9546351084813,-9487.179487179486,1.08225,-10341.02564102564,250.0,-1.034102564102564,2024,09:15:00,25850,2.95,3.35,0.3999999999999999,315.58185404339247,0.031558185404339245,-1.0025443786982249,710.2755235616148,714.3306054267209,-4.055081865106104
2024-09-06,24850,2024-09-12,6,PE,45.1,56.375,56.375,2024-09-06 09:37:00,188.8,40.4,-11.275,804.8289738430583,-9074.44668008048,1.01475,-9891.146881287725,250.0,-0.9891146881287723,2024,09:15:00,24350,7.0,8.2,1.1999999999999993,965.7947686116694,0.09657947686116694,-0.8925352112676054,709.3829883503472,714.3306054267209,-4.947617076373717
2024-09-09,25050,2024-09-12,3,CE,52.95,66.1875,66.1875,2024-09-09 10:45:00,76.85,38.15,-13.237499999999995,798.4031936127745,-10568.8622754491,1.191375,-11520.05988023952,250.00000000000009,-1.152005988023952,2024,09:15:00,25550,4.5,4.05,-0.4500000000000002,-359.2814371257487,-0.03592814371257487,-1.1879341317365268,708.1950542186107,714.3306054267209,-6.135551208110201
2024-09-09,24600,2024-09-12,3,PE,69.5,86.875,18.85,2024-09-09 15:30:00,73.7,18.4,50.65,813.0081300813008,41178.86178861788,0.8835,40460.56910569106,250.0,4.0460569105691055,2024,09:15:00,24100,12.85,3.05,-9.8,-7967.479674796748,-0.7967479674796748,3.2493089430894306,711.4443631617002,714.3306054267209,-2.886242265020769
2024-09-10,25250,2024-09-12,2,CE,17.45,21.8125,21.8125,2024-09-10 12:41:00,35.0,9.75,-4.362500000000001,792.0792079207921,-3455.4455445544563,0.392625,-3766.4356435643567,250.0,-0.3766435643564356,2024,09:15:00,25750,1.35,1.0,-0.3500000000000001,-277.22772277227733,-0.027722772277227734,-0.40436633663366334,711.0399968250665,714.3306054267209,-3.2906086016544123
2024-09-10,24750,2024-09-12,2,PE,26.5,33.125,33.125,2024-09-10 09:40:00,54.95,9.35,-6.625,808.0808080808081,-5353.535353535353,0.5962500000000001,-5835.353535353535,250.0,-0.5835353535353536,2024,09:15:00,24250,2.4,2.55,0.1499999999999999,121.21212121212115,0.012121212121212114,-0.5714141414141415,710.4685826836524,714.3306054267209,-3.8620227430685645
2024-09-11,25300,2024-09-12,1,CE,5.9,7.375,7.375,2024-09-11 09:39:00,12.25,1.8,-1.4749999999999996,790.5138339920949,-1166.0079051383398,0.13275,-1270.9486166007905,250.0,-0.127094861660079,2024,09:15:00,25800,0.85,0.8,-0.04999999999999993,-39.52569169960469,-0.00395256916996047,-0.13104743083003947,710.3375352528224,714.3306054267209,-3.993070173898559
