,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD
331,2019-12-11,Wednesday,2019-12-12,1,11850,P,16.2,10:05:00,33.95,33.95,2019-12-11,14:15:00,0,SL hit,-17.750000000000004,0.5015000000000001,1687.7637130801688,-30804.21940928271,-3.0804219409282707,2019,12,34.6,16.05,0.02531645569620229,250.0,2019-12-11 10:05:00,78.49170211249769,81.57212405342597,-3.080421940928275
332,2019-12-13,Friday,2019-12-19,6,12000,P,30.85,14:45:00,53.65,0.05,2019-12-19,15:25:00,0,EOD exit,30.8,0.30900000000000005,1315.7894736842106,40119.73684210527,4.011973684210527,2019,12,33.9,0.05,4.052631578947369,197.3684210526316,2019-12-13 14:45:00,82.50367579670822,82.50367579670822,0.0
333,2019-12-23,Monday,2019-12-26,3,12200,P,24.05,09:15:00,34.1,34.1,2019-12-23,14:25:00,0,SL hit,-10.05,0.5815,1639.344262295082,-17428.688524590165,-1.7428688524590163,2019,12,34.6,19.4,0.7622950819672135,250.0,2019-12-23 09:15:00,80.76080694424921,82.50367579670822,-1.7428688524590115
43,2019-12-23,Monday,2019-12-26,3,12250,C,47.65,13:15:00,77.55,0.05,2019-12-26,15:25:00,0,EOD exit,47.6,0.477,1003.3444816053512,47280.60200668897,4.728060200668897,2019,12,63.5,0.05,4.775919732441472,153.63712374581942,2019-12-23 13:15:00,85.4888671449181,85.4888671449181,0.0
334,2019-12-23,Monday,2019-12-26,3,12200,P,18.85,14:55:00,34.6,34.6,2019-12-26,14:45:00,0,SL hit,-15.75,0.5345000000000001,1639.344262295082,-26695.901639344265,-2.6695901639344264,2019,12,39.35,7.8,1.8114754098360657,250.0,2019-12-23 14:55:00,82.81927698098367,85.4888671449181,-2.66959016393443
335,2019-12-30,Monday,2020-01-02,3,12250,P,32.15,09:25:00,40.5,40.5,2019-12-30,11:15:00,0,SL hit,-8.350000000000001,0.7265,1632.6530612244896,-14818.775510204083,-1.4818775510204083,2019,12,40.75,30.25,0.3102040816326528,250.0,2019-12-30 09:25:00,81.33739942996327,85.4888671449181,-4.151467714954833
44,2019-12-31,Tuesday,2020-01-02,2,12250,C,31.95,09:15:00,54.3,32.4,2020-01-02,15:25:00,0,EOD exit,-0.4499999999999993,0.6435,1342.281879194631,-1467.785234899328,-0.1467785234899328,2020,1,45.1,4.4,3.697986577181208,205.53691275167787,2019-12-31 09:15:00,81.19062090647334,85.4888671449181,-4.2982462384447615
45,2020-01-03,Friday,2020-01-09,6,12300,C,28.45,11:55:00,50.0,0.05,2020-01-09,15:25:00,0,EOD exit,28.4,0.28500000000000003,1392.1113689095127,39139.21113689095,3.9139211136890943,2020,1,33.05,0.05,3.9535962877030157,214.03712296983758,2020-01-03 11:55:00,85.10454202016244,85.4888671449181,-0.3843251247556623
336,2020-01-09,Thursday,2020-01-09,0,12150,P,18.65,09:35:00,45.0,0.05,2020-01-09,15:25:00,0,EOD exit,18.599999999999998,0.187,1138.5199240986717,20963.56736242884,2.096356736242884,2020,1,24.7,0.05,2.117647058823529,172.9127134724858,2020-01-09 09:35:00,87.20089875640532,87.20089875640532,0.0
337,2020-01-10,Friday,2020-01-16,6,12250,P,56.3,11:05:00,83.25,83.25,2020-01-10,14:25:00,0,SL hit,-26.950000000000003,1.3955000000000002,1113.1725417439702,-31553.43228200371,-3.1553432282003713,2020,1,84.35,51.2,0.5677179962894242,170.45454545454544,2020-01-10 11:05:00,84.04555552820496,87.20089875640532,-3.1553432282003655
338,2020-01-13,Monday,2020-01-16,3,12250,P,35.95,09:15:00,50.45,0.05,2020-01-16,15:25:00,0,EOD exit,35.900000000000006,0.36,1632.6530612244896,58024.48979591837,5.802448979591837,2020,1,43.75,0.05,5.8612244897959185,250.0,2020-01-13 09:15:00,89.84800450779679,89.84800450779679,0.0
46,2020-01-15,Wednesday,2020-01-16,1,12350,C,22.6,09:15:00,42.0,5.35,2020-01-16,15:25:00,0,EOD exit,17.25,0.2795,1546.3917525773197,26243.041237113408,2.6243041237113407,2020,1,39.55,2.55,3.1005154639175263,238.72422680412373,2020-01-15 09:15:00,92.47230863150813,92.47230863150813,0.0
47,2020-01-21,Tuesday,2020-01-23,2,12200,C,34.0,14:15:00,65.45,0.05,2020-01-23,15:25:00,0,EOD exit,33.95,0.34049999999999997,953.8950715421303,32059.93640699523,3.2059936406995235,2020,1,57.05,0.05,3.238473767885533,145.46899841017486,2020-01-21 14:15:00,95.67830227220765,95.67830227220765,0.0
48,2020-01-27,Monday,2020-01-30,3,12200,C,44.6,09:15:00,71.05,0.05,2020-01-30,15:25:00,0,EOD exit,44.550000000000004,0.4465,1134.2155009451797,50022.87334593573,5.002287334593573,2020,1,67.1,0.05,5.0529300567107756,172.9678638941399,2020-01-27 09:15:00,100.68058960680122,100.68058960680122,0.0
339,2020-01-29,Wednesday,2020-01-30,1,12100,P,27.7,09:35:00,49.05,49.05,2020-01-30,09:25:00,0,SL hit,-21.349999999999998,0.7675000000000001,1405.1522248243562,-31078.454332552697,-3.10784543325527,2020,1,52.0,13.65,1.9742388758782203,212.52927400468388,2020-01-29 09:35:00,97.57274417354596,100.68058960680122,-3.107845433255264
49,2020-01-31,Friday,2020-02-06,6,12150,C,82.3,14:55:00,126.85,0.05,2020-02-06,15:25:00,0,EOD exit,82.25,0.8235,673.4006734006734,54832.65993265994,5.483265993265994,2020,2,87.5,0.05,5.538720538720539,102.2727272727273,2020-01-31 14:55:00,103.05601016681194,103.05601016681194,0.0
340,2020-02-04,Tuesday,2020-02-06,2,11750,P,38.1,09:45:00,71.2,0.05,2020-02-06,15:25:00,0,EOD exit,38.050000000000004,0.3815,906.3444108761329,34140.63444108761,3.4140634441087614,2020,2,40.0,0.05,3.448640483383686,133.119335347432,2020-02-04 09:45:00,106.4700736109207,106.4700736109207,0.0
50,2020-02-10,Monday,2020-02-13,3,12150,C,23.0,09:15:00,60.0,60.0,2020-02-11,09:55:00,0,SL hit,-37.0,0.8300000000000001,810.8108108108108,-30672.972972972973,-3.0672972972972974,2020,2,61.2,12.65,0.8391891891891892,123.1418918918919,2020-02-10 09:15:00,103.4027763136234,106.4700736109207,-3.0672972972973014
341,2020-02-12,Wednesday,2020-02-13,1,12150,P,21.0,09:15:00,48.4,0.05,2020-02-13,15:25:00,0,EOD exit,20.95,0.21050000000000002,1094.890510948905,22707.481751824816,2.2707481751824816,2020,2,22.8,0.05,2.293795620437956,166.28649635036496,2020-02-12 09:15:00,105.67352448880588,106.4700736109207,-0.7965491221148255
51,2020-02-13,Thursday,2020-02-13,0,12250,C,3.1,09:15:00,15.0,0.05,2020-02-13,15:25:00,0,EOD exit,3.0500000000000003,0.0315,1632.6530612244896,4928.163265306122,0.49281632653061225,2020,2,3.1,0.05,0.49795918367346936,250.0,2020-02-13 09:15:00,106.1663408153365,106.4700736109207,-0.3037327955842102
52,2020-02-17,Monday,2020-02-20,3,12150,C,32.2,12:15:00,69.5,0.05,2020-02-20,15:25:00,0,EOD exit,32.150000000000006,0.3225,804.289544235925,25598.525469168904,2.5598525469168907,2020,2,50.0,0.05,2.585790884718499,122.15147453083111,2020-02-17 12:15:00,108.72619336225338,108.72619336225338,0.0
53,2020-02-25,Tuesday,2020-02-27,2,11900,C,43.2,09:45:00,74.85,0.05,2020-02-27,15:25:00,0,EOD exit,43.150000000000006,0.4325,947.8672985781993,40490.521327014234,4.049052132701424,2020,2,61.4,0.05,4.090047393364931,140.99526066350717,2020-02-25 09:45:00,112.7752454949548,112.7752454949548,0.0
54,2020-02-28,Friday,2020-03-05,6,11400,C,69.95,14:45:00,145.0,0.05,2020-03-05,15:25:00,0,EOD exit,69.9,0.7000000000000001,399.73351099267154,27661.558960692873,2.766155896069287,2020,3,126.75,0.05,2.7941372418387744,56.96202531645569,2020-02-28 14:45:00,115.5414013910241,115.5414013910241,0.0
342,2020-03-05,Thursday,2020-03-05,0,11300,P,33.65,10:35:00,74.95,31.05,2020-03-05,15:25:00,0,EOD exit,2.599999999999998,0.647,726.3922518159806,1418.6440677966084,0.14186440677966083,2020,3,49.95,6.6,1.9648910411622273,102.60290556900726,2020-03-05 10:35:00,115.68326579780376,115.68326579780376,0.0
55,2020-03-16,Monday,2020-03-19,3,9600,C,203.05,12:25:00,316.45,0.1,2020-03-19,15:25:00,0,EOD exit,202.95000000000002,2.0315000000000003,264.5502645502646,53153.04232804235,5.315304232804235,2020,3,251.1,0.05,5.370370370370371,31.74603174603175,2020-03-16 12:25:00,120.998570030608,120.998570030608,0.0
343,2020-03-20,Friday,2020-03-26,6,8250,P,336.5,11:25:00,547.65,547.65,2020-03-23,09:25:00,0,SL hit,-211.14999999999998,8.8415,142.07909069381958,-31256.192280369407,-3.125619228036941,2020,3,554.9,195.95,1.9969216197016342,14.651906227800145,2020-03-20 11:25:00,117.87295080257105,120.998570030608,-3.125619228036939
344,2020-03-25,Wednesday,2020-03-26,1,7700,P,179.3,11:25:00,326.75,0.05,2020-03-26,15:25:00,0,EOD exit,179.25,1.7935000000000003,203.4587995930824,36105.08646998983,3.6105086469989836,2020,3,183.1,0.05,3.6469989827060028,19.58290946083418,2020-03-25 11:25:00,121.48345944957003,121.48345944957003,0.0
56,2020-03-30,Monday,2020-04-01,2,8400,C,290.95,12:35:00,438.65,0.1,2020-04-01,15:25:00,0,EOD exit,290.84999999999997,2.9105000000000003,203.1144211238998,58484.664861205136,5.848466486120514,2020,4,319.4,0.05,5.908598510494245,21.32701421800948,2020-03-30 12:35:00,127.33192593569055,127.33192593569055,0.0
345,2020-03-31,Tuesday,2020-04-01,1,8500,P,225.1,09:15:00,259.95,259.95,2020-03-31,09:25:00,0,SL hit,-34.849999999999994,4.850499999999999,860.8321377331422,-34175.4662840746,-3.4175466284074605,2020,3,260.0,225.1,0.0,91.46341463414636,2020-03-31 09:15:00,123.91437930728308,127.33192593569055,-3.4175466284074645
346,2020-03-31,Tuesday,2020-04-01,1,8400,P,163.8,09:35:00,242.4,146.5,2020-04-01,15:25:00,0,EOD exit,17.30000000000001,3.103,381.67938931297715,5418.702290076341,0.5418702290076342,2020,4,226.7,42.85,4.616412213740459,40.076335877862604,2020-03-31 09:35:00,124.45624953629071,127.33192593569055,-2.875676399399836
347,2020-04-08,Wednesday,2020-04-09,1,8650,P,72.9,09:35:00,126.45,0.1,2020-04-09,15:25:00,0,EOD exit,72.80000000000001,0.73,560.2240896358544,40375.35014005603,4.037535014005603,2020,4,121.1,0.05,4.0812324929972,60.57422969187676,2020-04-08 09:35:00,128.4937845502963,128.4937845502963,0.0
57,2020-04-15,Wednesday,2020-04-16,1,9200,C,68.7,13:15:00,163.2,0.05,2020-04-16,15:25:00,0,EOD exit,68.65,0.6875,317.4603174603175,21575.39682539683,2.1575396825396833,2020,4,83.4,0.05,2.17936507936508,36.50793650793652,2020-04-15 13:15:00,130.651324232836,130.651324232836,0.0
348,2020-04-17,Friday,2020-04-23,6,9300,P,178.8,15:05:00,323.55,323.55,2020-04-21,09:15:00,0,SL hit,-144.75,5.0235,207.2538860103627,-31041.13989637306,-3.1041139896373062,2020,4,356.4,137.15,0.8632124352331608,24.093264248704664,2020-04-17 15:05:00,127.54721024319869,130.651324232836,-3.1041139896373124
58,2020-04-21,Tuesday,2020-04-23,2,9050,C,86.4,12:25:00,150.3,150.3,2020-04-22,12:55:00,0,SL hit,-63.900000000000006,2.3670000000000004,469.4835680751173,-31111.267605633802,-3.1111267605633803,2020,4,153.0,58.1,1.3286384976525822,53.11032863849765,2020-04-21 12:25:00,124.43608348263531,130.651324232836,-6.215240750200692
349,2020-04-23,Thursday,2020-04-23,0,9200,P,51.0,09:25:00,93.25,0.05,2020-04-23,15:25:00,0,EOD exit,50.95,0.5105,710.0591715976332,35815.02958579882,3.5815029585798817,2020,4,52.75,0.05,3.6177514792899412,81.65680473372781,2020-04-23 09:25:00,128.0175864412152,130.651324232836,-2.6337377916208027
59,2020-04-24,Friday,2020-04-30,6,9200,C,123.55,14:15:00,204.7,204.7,2020-04-27,09:25:00,0,SL hit,-81.14999999999999,3.2825,369.6857670979668,-31213.493530499076,-3.121349353049908,2020,4,214.9,118.3,0.19408502772643255,42.51386321626618,2020-04-24 14:15:00,124.8962370881653,130.651324232836,-5.755087144670711
350,2020-04-27,Monday,2020-04-30,3,9250,P,118.7,09:15:00,176.0,0.05,2020-04-30,15:25:00,0,EOD exit,118.65,1.1875,523.5602094240838,61498.69109947645,6.149869109947645,2020,4,122.0,0.05,6.212041884816755,60.53664921465969,2020-04-27 09:15:00,131.04610619811294,131.04610619811294,0.0
60,2020-05-04,Monday,2020-05-07,3,9550,C,71.25,13:45:00,119.25,0.05,2020-05-07,15:25:00,0,EOD exit,71.2,0.713,625.0,44054.37500000001,4.405437500000001,2020,5,94.25,0.05,4.45,74.609375,2020-05-04 13:45:00,135.45154369811294,135.45154369811294,0.0
351,2020-05-07,Thursday,2020-05-07,0,9200,P,34.3,09:45:00,86.3,0.8,2020-05-07,15:25:00,0,EOD exit,33.5,0.3509999999999999,576.9230769230769,19124.423076923078,1.9124423076923076,2020,5,54.75,0.55,1.9471153846153844,66.34615384615385,2020-05-07 09:45:00,137.36398600580526,137.36398600580526,0.0
61,2020-05-08,Friday,2020-05-14,6,9400,C,83.65,14:35:00,152.55,147.65,2020-05-13,09:15:00,0,Gap SL hit,-64.0,2.313,435.41364296081275,-28873.584905660377,-2.887358490566038,2020,5,283.7,16.0,2.9455732946298987,51.161103047895494,2020-05-08 14:35:00,134.47662751523922,137.36398600580526,-2.8873584905660437
352,2020-05-11,Monday,2020-05-14,3,9300,P,96.7,09:15:00,180.35,180.35,2020-05-11,15:05:00,0,SL hit,-83.64999999999999,2.7705,358.6371787208608,-30993.604303646145,-3.0993604303646145,2020,5,182.85,73.4,0.8356246264196056,41.691572026300065,2020-05-11 09:15:00,131.3772670848746,137.36398600580526,-5.986718920930656
62,2020-05-18,Monday,2020-05-21,3,9200,C,86.7,09:15:00,134.15,0.05,2020-05-21,15:25:00,0,EOD exit,86.65,0.8675,632.2444678609062,54235.51106427819,5.423551106427818,2020,5,87.95,0.05,5.478398314014752,72.70811380400421,2020-05-18 09:15:00,136.80081819130243,137.36398600580526,-0.5631678145028332
353,2020-05-20,Wednesday,2020-05-21,1,8850,P,45.0,09:15:00,84.15,0.05,2020-05-21,15:25:00,0,EOD exit,44.95,0.45049999999999996,766.2835249042145,34099.23371647509,3.4099233716475092,2020,5,48.9,0.05,3.4444444444444446,84.77011494252874,2020-05-20 09:15:00,140.21074156294995,140.21074156294995,0.0
63,2020-05-26,Tuesday,2020-05-28,2,9100,C,64.1,13:05:00,119.75,119.75,2020-05-27,13:25:00,0,SL hit,-55.650000000000006,1.8385,539.0835579514825,-30991.105121293804,-3.0991105121293803,2020,5,134.4,27.15,1.9919137466307273,61.32075471698113,2020-05-26 13:05:00,137.11163105082056,140.21074156294995,-3.0991105121293856
354,2020-05-29,Friday,2020-06-04,6,9400,P,108.75,14:05:00,155.0,0.05,2020-06-04,15:25:00,0,EOD exit,108.7,1.088,648.6486486486486,69802.37837837839,6.980237837837838,2020,6,122.35,0.05,7.050810810810811,76.21621621621621,2020-05-29 14:05:00,144.0918688886584,144.0918688886584,0.0
64,2020-06-04,Thursday,2020-06-04,0,10100,C,17.35,09:25:00,46.9,0.05,2020-06-04,15:25:00,0,EOD exit,17.3,0.17400000000000002,1015.2284263959392,17386.802030456856,1.7386802030456856,2020,6,27.65,0.05,1.7563451776649748,128.17258883248732,2020-06-04 09:25:00,145.83054909170409,145.83054909170409,0.0
355,2020-06-05,Friday,2020-06-11,6,10050,P,109.4,13:15:00,152.3,152.3,2020-06-11,15:05:00,0,SL hit,-42.900000000000006,2.6170000000000004,699.3006993006992,-31830.069930069927,-3.183006993006993,2020,6,153.85,23.65,5.996503496503496,87.84965034965033,2020-06-05 13:15:00,142.6475420986971,145.83054909170409,-3.183006993006984
65,2020-06-09,Tuesday,2020-06-11,2,10200,C,75.8,09:25:00,106.35,106.35,2020-06-09,09:55:00,0,SL hit,-30.549999999999997,1.8215,981.9967266775778,-31788.70703764321,-3.178870703764321,2020,6,124.5,74.15,0.1620294599017995,125.20458265139118,2020-06-09 09:25:00,139.46867139493278,145.83054909170409,-6.361877696771302
66,2020-06-17,Wednesday,2020-06-18,1,9900,C,50.4,14:45:00,136.4,136.4,2020-06-18,14:05:00,0,SL hit,-86.0,1.868,348.83720930232556,-30651.62790697674,-3.065162790697674,2020,6,153.5,16.85,1.170348837209302,43.16860465116279,2020-06-17 14:45:00,136.4035086042351,145.83054909170409,-9.427040487468986
356,2020-06-18,Thursday,2020-06-18,0,9850,P,30.55,09:55:00,64.5,0.05,2020-06-18,15:25:00,0,EOD exit,30.5,0.306,883.6524300441826,26681.001472754047,2.6681001472754047,2020,6,33.05,0.05,2.6951399116347567,108.79970544918997,2020-06-18 09:55:00,139.0716087515105,145.83054909170409,-6.75894034019359
357,2020-06-19,Friday,2020-06-25,6,10100,P,132.0,11:25:00,191.8,0.05,2020-06-25,15:25:00,0,EOD exit,131.95,1.3205000000000002,501.6722408026755,65533.19397993309,6.553319397993309,2020,6,145.35,0.05,6.619565217391303,63.33612040133778,2020-06-19 11:25:00,145.6249281495038,145.83054909170409,-0.2056209422002837
67,2020-06-29,Monday,2020-07-02,3,10350,C,86.85,09:15:00,97.65,101.6,2020-06-30,09:15:00,0,Gap SL hit,-14.75,1.8844999999999998,1932.3671497584542,-32143.961352657003,-3.2143961352657,2020,6,110.0,61.35,4.927536231884057,250.0,2020-06-29 09:15:00,142.4105320142381,145.83054909170409,-3.4200170774659853
68,2020-06-30,Tuesday,2020-07-02,2,10400,C,41.0,14:25:00,86.65,86.65,2020-07-01,13:25:00,0,SL hit,-45.650000000000006,1.2765000000000002,657.1741511500546,-30838.88280394304,-3.083888280394304,2020,7,88.85,37.75,0.21358159912376776,85.43263964950711,2020-06-30 14:25:00,139.3266437338438,145.83054909170409,-6.503905357860276
358,2020-07-01,Wednesday,2020-07-02,1,10300,P,65.25,09:45:00,108.9,0.05,2020-07-02,15:25:00,0,EOD exit,65.2,0.653,687.2852233676975,44362.19931271477,4.436219931271477,2020,7,74.75,0.05,4.481099656357388,88.48797250859106,2020-07-01 09:45:00,143.76286366511528,145.83054909170409,-2.0676854265888096
359,2020-07-06,Monday,2020-07-09,3,10700,P,101.8,09:15:00,126.65,0.05,2020-07-09,15:25:00,0,EOD exit,101.75,1.0185,1207.243460764587,121607.444668008,12.1607444668008,2020,7,105.25,0.05,12.283702213279673,161.46881287726353,2020-07-06 09:15:00,155.92360813191607,155.92360813191607,0.0
69,2020-07-08,Wednesday,2020-07-09,1,10850,C,28.2,14:25:00,59.25,0.05,2020-07-09,15:25:00,0,EOD exit,28.15,0.28250000000000003,966.1835748792271,26925.12077294686,2.692512077294686,2020,7,28.2,0.05,2.7198067632850242,131.03864734299518,2020-07-08 14:25:00,158.61612020921075,158.61612020921075,0.0
70,2020-07-10,Friday,2020-07-16,6,10800,C,83.5,11:05:00,119.5,115.5,2020-07-13,09:15:00,0,Gap SL hit,-32.0,1.99,833.3333333333334,-28325.000000000004,-2.8325000000000005,2020,7,130.0,72.1,0.9500000000000005,112.5,2020-07-10 11:05:00,155.78362020921074,158.61612020921075,-2.8325000000000102
360,2020-07-13,Monday,2020-07-16,3,10850,P,90.0,09:25:00,109.15,109.15,2020-07-13,11:45:00,0,SL hit,-19.150000000000006,1.9915,1566.5796344647515,-33119.84334203655,-3.311984334203655,2020,7,115.0,79.2,1.6919060052219312,212.46736292428193,2020-07-13 09:25:00,152.47163587500708,158.61612020921075,-6.144484334203668
71,2020-07-14,Tuesday,2020-07-16,2,10800,C,45.25,09:35:00,71.85,71.85,2020-07-15,11:25:00,0,SL hit,-26.599999999999994,1.171,1127.8195488721808,-31320.676691729324,-3.1320676691729323,2020,7,74.35,18.7,2.99436090225564,152.25563909774442,2020-07-14 09:35:00,149.33956820583415,158.61612020921075,-9.276552003376594
361,2020-07-17,Friday,2020-07-23,6,10750,P,76.15,14:05:00,145.15,0.1,2020-07-23,15:25:00,0,EOD exit,76.05000000000001,0.7625000000000001,434.7826086956522,32733.69565217392,3.2733695652173918,2020,7,80.05,0.05,3.3086956521739137,58.42391304347826,2020-07-17 14:05:00,152.61293777105155,158.61612020921075,-6.0031824381592
72,2020-07-27,Monday,2020-07-30,3,11250,C,40.25,09:45:00,83.25,83.25,2020-07-28,12:45:00,0,SL hit,-43.0,1.235,697.6744186046511,-30861.62790697674,-3.086162790697674,2020,7,83.45,36.5,0.2616279069767442,98.11046511627906,2020-07-27 09:45:00,149.52677498035388,158.61612020921075,-9.089345228856871
362,2020-07-28,Tuesday,2020-07-30,2,11150,P,62.5,09:25:00,100.0,47.95,2020-07-30,15:25:00,0,EOD exit,14.549999999999997,1.1045,800.0,10756.399999999998,1.0756399999999997,2020,7,78.5,1.25,4.9,111.5,2020-07-28 09:25:00,150.60241498035387,158.61612020921075,-8.013705228856878
73,2020-07-29,Wednesday,2020-07-30,1,11300,C,28.85,14:05:00,86.95,0.05,2020-07-30,15:25:00,0,EOD exit,28.8,0.28900000000000003,516.3511187607573,14721.686746987953,1.4721686746987952,2020,7,34.45,0.05,1.487091222030981,72.93459552495698,2020-07-29 14:05:00,152.07458365505266,158.61612020921075,-6.541536554158085
74,2020-07-31,Friday,2020-08-06,6,11150,C,72.0,13:25:00,116.95,50.5,2020-08-06,15:25:00,0,EOD exit,21.5,1.225,667.4082313681869,13531.701890989987,1.3531701890989987,2020,8,108.95,7.7,4.291434927697441,93.02002224694105,2020-07-31 13:25:00,153.42775384415165,158.61612020921075,-5.188366365059096
363,2020-08-05,Wednesday,2020-08-06,1,11150,P,40.8,09:25:00,75.5,75.5,2020-08-05,11:55:00,0,SL hit,-34.7,1.163,864.5533141210374,-31005.475504322763,-3.1005475504322764,2020,8,124.4,29.1,1.0115273775216134,120.49711815561959,2020-08-05 09:25:00,150.32720629371937,158.61612020921075,-8.288913915491378
364,2020-08-10,Monday,2020-08-13,3,11250,P,68.25,09:25:00,90.3,0.05,2020-08-13,15:25:00,0,EOD exit,68.2,0.6829999999999999,1360.544217687075,91859.86394557824,9.185986394557824,2020,8,88.1,0.05,9.278911564625853,191.3265306122449,2020-08-10 09:25:00,159.5131926882772,159.5131926882772,0.0
75,2020-08-13,Thursday,2020-08-13,0,11350,C,12.5,11:35:00,42.0,0.05,2020-08-13,15:25:00,0,EOD exit,12.45,0.1255,1016.9491525423729,12533.389830508473,1.2533389830508472,2020,8,15.15,0.05,1.2661016949152541,144.27966101694915,2020-08-13 11:35:00,160.76653167132804,160.76653167132804,0.0
365,2020-08-14,Friday,2020-08-20,6,11350,P,83.8,12:05:00,117.3,117.3,2020-08-14,13:25:00,0,SL hit,-33.5,2.011,895.5223880597015,-31800.895522388062,-3.180089552238806,2020,8,121.0,75.0,0.7880597014925371,127.05223880597016,2020-08-14 12:05:00,157.58644211908924,160.76653167132804,-3.1800895522387975
76,2020-08-14,Friday,2020-08-20,6,11400,C,53.75,13:15:00,79.0,79.0,2020-08-19,09:15:00,0,SL hit,-25.25,1.3275000000000001,1188.118811881188,-31577.227722772277,-3.157722772277228,2020,8,81.2,17.5,4.306930693069307,169.3069306930693,2020-08-14 13:15:00,154.42871934681202,160.76653167132804,-6.3378123245160225
366,2020-08-18,Tuesday,2020-08-20,2,11250,P,51.9,09:25:00,71.55,0.05,2020-08-20,15:25:00,0,EOD exit,51.85,0.5195,1526.7175572519086,78367.17557251909,7.836717557251909,2020,8,55.65,0.05,7.916030534351146,214.6946564885497,2020-08-18 09:25:00,162.26543690406393,162.26543690406393,0.0
