date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2023-07-07,Friday,2023-07-13,6,19400,P,73.95,09:15:00,97.9,97.9,2023-07-07,10:45:00,15.770609318996392,SL hit,-23.950000000000003,1.7185000000000004,835.0730688935281,-21435.07306889353,-2.1435073068893526,2023,7,97.95,56.4,1.4655532359081422,202.50521920668055,2023-07-07 09:15:00,18800,6.05,4.8,-1.25,-1043.84133611691,-0.10438413361169101,-2.2478914405010437,459.2031028836916,470.1908827398043,-10.987779856112695
2023-07-07,Friday,2023-07-13,6,19450,C,62.95,14:15:00,144.5,0.05,2023-07-13,15:25:00,40.18851756640959,EOD exit,62.900000000000006,0.63,245.2483139178418,15271.612507664013,1.527161250766401,2023,7,120.8,0.05,1.5426118945432252,59.625996321275295,2023-07-07 14:15:00,0,,,,,0.0,1.527161250766401,460.730264134458,470.1908827398043,-9.46061860534627
2023-07-07,Friday,2023-07-13,6,19400,P,85.5,14:25:00,119.55,119.55,2023-07-07,15:05:00,36.02576808721506,SL hit,-34.05,2.0505,587.3715124816447,-21204.40528634361,-2.120440528634361,2023,7,124.0,74.05,0.6725403817914832,142.43759177679885,2023-07-07 14:25:00,18450,1.95,1.55,-0.3999999999999999,-234.94860499265783,-0.02349486049926578,-2.143935389133627,458.5863287453244,470.1908827398043,-11.604553994479886
2023-07-10,Monday,2023-07-13,3,19400,P,101.15,09:15:00,122.05,0.05,2023-07-13,15:25:00,45.34883720930232,EOD exit,101.1,1.012,956.9377990430626,95777.99043062206,9.577799043062203,2023,7,116.6,0.05,9.674641148325362,232.0574162679427,2023-07-10 09:15:00,18800,3.05,0.05,-3.0,-2870.8133971291877,-0.28708133971291877,9.290717703349285,467.8770464486737,470.1908827398043,-2.313836291130599
2023-07-14,Friday,2023-07-20,6,19500,C,81.45,09:15:00,107.7,107.7,2023-07-14,14:05:00,17.63779527559055,SL hit,-26.25,1.8915,761.9047619047619,-21441.14285714286,-2.144114285714286,2023,7,111.7,67.35,1.0742857142857152,185.7142857142857,2023-07-14 09:15:00,20300,1.8,1.4,-0.40000000000000013,-304.7619047619049,-0.030476190476190487,-2.1745904761904766,465.7024559724832,470.1908827398043,-4.488426767321073
2023-07-14,Friday,2023-07-20,6,19450,P,76.9,10:55:00,90.75,0.05,2023-07-20,15:25:00,32.82051282051282,EOD exit,76.85000000000001,0.7695000000000001,1028.2776349614396,78231.87660668383,7.823187660668383,2023,7,78.85,0.05,7.902313624678664,250.0,2023-07-14 10:55:00,18850,3.9,0.05,-3.85,-3958.8688946015427,-0.39588688946015427,7.427300771208229,473.1297567436915,473.1297567436915,0.0
2023-07-18,Tuesday,2023-07-20,2,19800,C,50.6,12:25:00,87.9,87.9,2023-07-20,12:35:00,45.49999999999999,SL hit,-37.3,1.385,536.1930294906166,-20742.627345844503,-2.07426273458445,2023,7,88.55,33.9,0.8954423592493299,132.7077747989276,2023-07-18 12:25:00,20800,0.7,0.3,-0.39999999999999997,-214.47721179624662,-0.021447721179624662,-2.095710455764075,471.0340462879274,473.1297567436915,-2.095710455764049
2023-07-21,Friday,2023-07-27,6,19800,P,103.45,12:55:00,125.95,125.95,2023-07-21,14:45:00,48.30256104824301,SL hit,-22.5,2.294,888.8888888888889,-22039.111111111117,-2.203911111111111,2023,7,134.7,84.4,1.6933333333333331,220.00000000000003,2023-07-21 12:55:00,19200,8.6,8.3,-0.29999999999999893,-266.6666666666657,-0.026666666666666575,-2.2305777777777775,468.8034685101496,473.1297567436915,-4.326288233541845
2023-07-21,Friday,2023-07-27,6,19850,C,85.45,13:55:00,146.95,0.05,2023-07-27,15:25:00,44.79606188466949,EOD exit,85.4,0.855,325.2032520325204,27494.30894308944,2.749430894308944,2023,7,95.0,0.05,2.777235772357725,80.69105691056913,2023-07-21 13:55:00,0,,,,,0.0,2.749430894308944,471.55289940445857,473.1297567436915,-1.5768573392329017
2023-07-24,Monday,2023-07-27,3,19700,P,63.0,14:05:00,101.0,101.0,2023-07-24,15:05:00,38.96746817538897,SL hit,-38.0,1.64,526.3157894736842,-20863.15789473684,-2.086315789473684,2023,7,101.8,62.9,0.0052631578947369,129.6052631578947,2023-07-24 14:05:00,18700,1.85,1.35,-0.5,-263.1578947368421,-0.026315789473684206,-2.112631578947368,469.4402678255112,473.1297567436915,-3.6894889181802455
2023-07-25,Tuesday,2023-07-27,2,19700,P,77.65,12:45:00,100.0,100.0,2023-07-25,13:15:00,39.03345724907063,SL hit,-22.349999999999994,1.7765000000000002,894.8545861297541,-21589.709172259507,-2.158970917225951,2023,7,105.25,72.5,0.4608501118568238,220.35794183445196,2023-07-25 12:45:00,19100,2.15,1.95,-0.19999999999999996,-178.97091722595079,-0.01789709172259508,-2.1768680089485457,467.2633998165627,473.1297567436915,-5.866356927128777
2023-07-25,Tuesday,2023-07-27,2,19650,P,63.15,13:55:00,86.4,0.05,2023-07-27,15:25:00,48.31460674157304,EOD exit,63.1,0.632,860.2150537634406,53735.91397849461,5.373591397849461,2023,7,67.95,0.05,5.42795698924731,211.2903225806451,2023-07-25 13:55:00,19050,1.7,0.1,-1.5999999999999999,-1376.3440860215048,-0.13763440860215048,5.235956989247311,472.49935680581,473.1297567436915,-0.6303999378814638
2023-07-28,Friday,2023-08-03,6,19650,P,112.25,14:05:00,134.05,134.05,2023-08-02,10:55:00,42.61430246189917,SL hit,-21.80000000000001,2.463,917.43119266055,-22259.63302752293,-2.225963302752293,2023,8,141.15,22.15,8.266055045871555,225.3440366972476,2023-07-28 14:05:00,19050,4.55,1.3,-3.25,-2981.6513761467872,-0.2981651376146787,-2.524128440366972,469.97522836544306,473.1297567436915,-3.154528378248415
2023-07-28,Friday,2023-08-03,6,19700,C,58.8,14:25:00,129.75,0.1,2023-08-03,15:25:00,48.92086330935251,EOD exit,58.7,0.589,281.88865398167724,16380.831571529245,1.6380831571529246,2023,8,127.95,0.05,1.6560958421423535,69.41508104298802,2023-07-28 14:25:00,0,,,,,0.0,1.6380831571529246,471.613311522596,473.1297567436915,-1.5164452210954664
2023-08-04,Friday,2023-08-10,6,19500,C,85.25,13:25:00,119.9,119.9,2023-08-07,09:15:00,46.8682505399568,SL hit,-34.650000000000006,2.0515,577.2005772005771,-21184.126984126982,-2.118412698412698,2023,8,132.7,76.35,0.513708513708514,140.69264069264065,2023-08-04 13:25:00,20500,1.4,1.3,-0.09999999999999987,-57.72005772005763,-0.005772005772005763,-2.124184704184704,469.4891268184113,473.1297567436915,-3.640629925280166
2023-08-04,Friday,2023-08-10,6,19450,P,68.35,13:35:00,110.75,0.05,2023-08-10,15:25:00,41.02373887240356,EOD exit,68.3,0.6839999999999999,471.6981132075471,31894.339622641503,3.1894339622641508,2023,8,89.45,0.05,3.221698113207547,114.6816037735849,2023-08-04 13:35:00,18500,2.65,0.05,-2.6,-1226.4150943396226,-0.12264150943396226,3.0667924528301884,472.5559192712415,473.1297567436915,-0.5738374724499522
2023-08-07,Monday,2023-08-10,3,19600,C,53.55,11:25:00,77.25,77.25,2023-08-07,12:45:00,48.06964420893263,SL hit,-23.700000000000003,1.308,843.8818565400843,-21103.79746835443,-2.1103797468354437,2023,8,79.25,51.8,0.1476793248945147,206.75105485232064,2023-08-07 11:25:00,20200,1.55,1.45,-0.10000000000000009,-84.38818565400851,-0.00843881856540085,-2.1188185654008445,470.4371007058407,473.1297567436915,-2.6926560378507816
2023-08-08,Tuesday,2023-08-10,2,19650,C,50.45,09:15:00,61.9,0.05,2023-08-10,15:25:00,46.475770925110126,EOD exit,50.400000000000006,0.505,1017.8117048346056,50783.71501272264,5.078371501272264,2023,8,51.85,0.05,5.129770992366412,250.0,2023-08-08 09:15:00,20250,1.15,0.05,-1.0999999999999999,-1119.592875318066,-0.1119592875318066,4.966412213740457,475.40351291958115,475.40351291958115,0.0
2023-08-11,Friday,2023-08-17,6,19600,C,53.0,09:15:00,82.95,0.05,2023-08-17,15:25:00,22.364217252396173,EOD exit,52.95,0.5305,667.7796327212019,35004.67445742904,3.5004674457429044,2023,8,57.35,0.05,3.5358931552587647,163.60601001669446,2023-08-11 09:15:00,20400,1.6,0.05,-1.55,-1035.058430717863,-0.10350584307178631,3.396961602671118,478.8004745222523,478.8004745222523,0.0
2023-08-11,Friday,2023-08-17,6,19550,P,124.55,12:35:00,144.8,261.6,2023-08-14,09:15:00,45.749513303049966,Gap SL hit,-137.05,3.8615,987.6543209876536,-139171.85185185177,-13.917185185185176,2023,8,263.25,100.15,2.409876543209874,241.35802469135783,2023-08-11 12:35:00,18950,4.4,6.5,2.0999999999999996,2074.074074074072,0.2074074074074072,-13.709777777777768,465.0906967444745,478.8004745222523,-13.709777777777788
2023-08-14,Monday,2023-08-17,3,19350,P,69.7,11:45:00,120.35,0.05,2023-08-17,15:25:00,25.868263473053887,EOD exit,69.65,0.6975,394.8667324777888,27227.048371174733,2.7227048371174734,2023,8,88.0,0.05,2.750246791707799,95.50839091806516,2023-08-14 11:45:00,0,,,,,0.0,2.7227048371174734,467.81340158159196,478.8004745222523,-10.987072940660312
2023-08-18,Friday,2023-08-24,6,19300,P,88.25,12:35:00,116.65,0.05,2023-08-24,15:25:00,36.83083511777303,EOD exit,88.2,0.883,704.2253521126759,61490.845070422525,6.149084507042253,2023,8,110.25,0.05,6.211267605633801,169.89436619718305,2023-08-18 12:35:00,18550,2.65,0.05,-2.6,-1830.9859154929572,-0.18309859154929573,5.965985915492957,473.77938749708494,478.8004745222523,-5.021087025167333
2023-08-21,Monday,2023-08-24,3,19350,C,67.15,10:35:00,78.65,78.65,2023-08-21,11:05:00,38.46584546472563,SL hit,-11.5,1.4580000000000002,1033.59173126615,-13393.281653746772,-1.3393281653746771,2023,8,83.5,64.0,0.3255813953488378,250.0,2023-08-21 10:35:00,19950,1.5,1.55,0.050000000000000044,51.679586563307545,0.005167958656330755,-1.3341602067183465,472.4452272903666,478.8004745222523,-6.3552472318856985
2023-08-22,Tuesday,2023-08-24,2,19450,C,32.35,09:45:00,47.95,47.95,2023-08-23,14:55:00,40.96045197740112,SL hit,-15.6,0.8030000000000002,1028.2776349614396,-16866.838046272496,-1.6866838046272494,2023,8,48.6,16.4,1.640102827763496,250.0,2023-08-22 09:45:00,20050,1.4,0.8,-0.5999999999999999,-616.9665809768636,-0.06169665809768636,-1.7483804627249357,470.69684682764165,478.8004745222523,-8.103627694610623
2023-08-23,Wednesday,2023-08-24,1,19500,C,17.65,14:55:00,27.0,60.0,2023-08-24,09:15:00,48.73949579831933,Gap SL hit,-42.35,0.7765000000000001,1025.6410256410256,-44232.307692307695,-4.42323076923077,2023,8,64.75,16.9,0.0769230769230769,250.0,2023-08-23 14:55:00,20100,0.75,0.7,-0.050000000000000044,-51.28205128205133,-0.0051282051282051325,-4.428358974358975,466.2684878532827,478.8004745222523,-12.53198666896958
2023-08-25,Friday,2023-08-31,6,19250,P,70.6,11:55:00,112.6,0.05,2023-08-31,15:25:00,48.06122448979592,EOD exit,70.55,0.7064999999999999,476.1904761904762,33258.80952380952,3.325880952380952,2023,8,111.35,0.05,3.3595238095238096,114.58333333333331,2023-08-25 11:55:00,18300,2.05,0.05,-1.9999999999999998,-952.3809523809523,-0.09523809523809523,3.2306428571428567,469.49913071042556,478.8004745222523,-9.301343811826712
2023-08-25,Friday,2023-08-31,6,19300,C,86.9,13:45:00,120.0,120.0,2023-08-30,09:15:00,46.22543950361943,SL hit,-33.099999999999994,2.069,604.2296072507554,-21250.15105740181,-2.1250151057401814,2023,8,130.8,60.55,1.592145015105741,145.7703927492447,2023-08-25 13:45:00,20250,1.35,0.85,-0.5000000000000001,-302.11480362537776,-0.030211480362537776,-2.155226586102719,467.3439041243228,478.8004745222523,-11.456570397929454
2023-08-30,Wednesday,2023-08-31,1,19450,C,31.5,12:15:00,41.1,0.1,2023-08-31,15:25:00,41.19922630560928,EOD exit,31.4,0.316,1028.2776349614396,31962.982005141388,3.1962982005141387,2023,8,33.0,0.05,3.2339331619537277,250.0,2023-08-30 12:15:00,20050,0.65,0.05,-0.6,-616.9665809768637,-0.06169665809768637,3.134601542416452,470.4785056667393,478.8004745222523,-8.321968855512978
2023-09-01,Friday,2023-09-07,6,19300,C,105.65,09:15:00,145.0,145.0,2023-09-01,12:35:00,42.23753546817998,SL hit,-39.35,2.5065,508.2592121982212,-21273.95171537484,-2.127395171537484,2023,9,146.0,96.3,0.4752223634053373,122.61753494282088,2023-09-01 09:15:00,20250,1.5,1.2,-0.30000000000000004,-152.47776365946638,-0.015247776365946639,-2.142642947903431,468.33586271883587,478.8004745222523,-10.464611803416403
2023-09-01,Friday,2023-09-07,6,19250,P,58.45,09:25:00,75.15,0.05,2023-09-07,15:25:00,43.72262773722628,EOD exit,58.400000000000006,0.585,1038.9610389610389,60067.53246753247,6.006753246753246,2023,9,66.1,0.05,6.067532467532468,250.0,2023-09-01 09:25:00,18650,3.95,0.05,-3.9000000000000004,-4051.948051948052,-0.4051948051948052,5.601558441558441,473.9374211603943,478.8004745222523,-4.863053361857965
2023-09-04,Monday,2023-09-07,3,19550,C,35.2,09:55:00,55.65,55.65,2023-09-04,12:35:00,49.68253968253968,SL hit,-20.45,0.9085,977.99511002445,-20888.50855745721,-2.0888508557457217,2023,9,56.0,27.75,0.7286063569682156,238.99755501222495,2023-09-04 09:55:00,20150,1.25,1.3,0.050000000000000044,48.89975550122254,0.004889975550122255,-2.0839608801955993,471.8534602801987,478.8004745222523,-6.947014242053569
2023-09-05,Tuesday,2023-09-07,2,19600,C,40.0,12:05:00,49.6,49.6,2023-09-07,13:25:00,49.77578475336323,SL hit,-9.6,0.8959999999999999,1020.408163265306,-10710.204081632655,-1.0710204081632655,2023,9,50.0,8.25,3.239795918367347,250.0,2023-09-05 12:05:00,20200,0.9,0.05,-0.85,-867.3469387755101,-0.086734693877551,-1.1577551020408166,470.6957051781579,478.8004745222523,-8.104769344094393
2023-09-08,Friday,2023-09-14,6,19750,P,91.45,10:35:00,106.0,0.05,2023-09-14,15:25:00,40.22939677145284,EOD exit,91.4,0.915,1012.6582278481012,91630.37974683545,9.163037974683542,2023,9,91.45,0.05,9.255696202531649,250.0,2023-09-08 10:35:00,19150,4.45,0.05,-4.4,-4455.696202531645,-0.4455696202531645,8.717468354430377,479.41317353258825,479.41317353258825,0.0
2023-09-08,Friday,2023-09-14,6,19800,C,101.75,14:35:00,134.15,134.15,2023-09-11,09:15:00,46.21647509578545,SL hit,-32.400000000000006,2.359,617.2839506172838,-21456.172839506173,-2.1456172839506173,2023,9,158.55,92.05,0.5987654320987655,152.77777777777774,2023-09-08 14:35:00,20600,1.3,1.5,0.19999999999999996,123.45679012345674,0.012345679012345673,-2.1332716049382716,477.27990192765,479.41317353258825,-2.1332716049382725
2023-09-11,Monday,2023-09-14,3,19900,C,104.75,13:35:00,129.25,129.25,2023-09-11,14:55:00,48.79692011549567,SL hit,-24.5,2.34,816.3265306122449,-21910.20408163265,-2.1910204081632654,2023,9,137.45,102.5,0.1836734693877551,203.06122448979596,2023-09-11 13:35:00,20500,2.25,2.05,-0.20000000000000018,-163.26530612244915,-0.016326530612244913,-2.2073469387755105,475.07255498887446,479.41317353258825,-4.340618543713788
2023-09-12,Tuesday,2023-09-14,2,20150,C,24.35,12:25:00,52.55,0.05,2023-09-14,15:25:00,47.02072538860104,EOD exit,24.3,0.244,709.2198581560285,17060.99290780142,1.7060992907801422,2023,9,38.4,0.05,1.723404255319149,178.6347517730497,2023-09-12 12:25:00,20950,1.6,0.05,-1.55,-1099.2907801418442,-0.10992907801418442,1.5961702127659578,476.6687252016404,479.41317353258825,-2.7444483309478187
2023-09-15,Friday,2023-09-21,6,20200,C,84.1,12:25:00,114.0,0.05,2023-09-21,15:25:00,47.91502753737215,EOD exit,84.05,0.8414999999999999,668.896321070234,55657.85953177256,5.565785953177256,2023,9,109.5,0.05,5.622073578595317,168.89632107023408,2023-09-15 12:25:00,21000,1.4,0.05,-1.3499999999999999,-903.0100334448158,-0.09030100334448157,5.475484949832775,482.1442101514732,482.1442101514732,0.0
2023-09-15,Friday,2023-09-21,6,20150,P,72.3,12:35:00,90.0,127.4,2023-09-20,09:15:00,45.454545454545446,Gap SL hit,-55.10000000000001,1.997,992.5558312655088,-56671.96029776676,-5.667196029776676,2023,9,146.0,51.1,2.104218362282878,250.0,2023-09-15 12:35:00,19550,5.6,4.25,-1.3499999999999996,-1339.9503722084364,-0.13399503722084363,-5.80119106699752,476.34301908447566,482.1442101514732,-5.801191066997546
2023-09-20,Wednesday,2023-09-21,1,19950,P,45.45,12:35:00,64.0,64.0,2023-09-20,13:45:00,43.1466030989273,SL hit,-18.55,1.0945,1002.5062656641604,-19693.7343358396,-1.96937343358396,2023,9,90.95,43.6,0.1854636591478698,250.0,2023-09-20 12:35:00,19350,1.7,1.25,-0.44999999999999996,-451.12781954887214,-0.045112781954887216,-2.0144862155388474,474.3285328689368,482.1442101514732,-7.815677282536399
2023-09-22,Friday,2023-09-28,6,19700,P,58.55,09:15:00,90.0,90.0,2023-09-22,09:55:00,39.097744360902254,SL hit,-31.450000000000003,1.4855,635.9300476947535,-20944.67408585056,-2.094467408585056,2023,9,111.0,56.2,0.1494435612082667,156.59777424483306,2023-09-22 09:15:00,18900,3.4,3.1,-0.2999999999999998,-190.77901430842593,-0.019077901430842596,-2.1135453100158985,472.2149875589209,482.1442101514732,-9.929222592552321
2023-09-22,Friday,2023-09-28,6,19750,C,102.35,09:25:00,136.65,136.65,2023-09-22,12:35:00,37.02702702702703,SL hit,-34.30000000000001,2.39,583.0903790087461,-21393.586005830904,-2.1393586005830905,2023,9,137.4,76.05,1.533527696793002,143.9504373177842,2023-09-22 09:25:00,20750,2.1,1.45,-0.6500000000000001,-379.00874635568505,-0.03790087463556851,-2.177259475218659,470.03772808370223,482.1442101514732,-12.106482067770969
2023-09-22,Friday,2023-09-28,6,19700,P,79.5,10:25:00,111.0,111.0,2023-09-25,10:05:00,49.357601713062095,SL hit,-31.5,1.905,634.9206349206349,-21209.52380952381,-2.120952380952381,2023,9,114.6,46.85,2.073015873015873,156.34920634920636,2023-09-22 10:25:00,18900,3.8,2.45,-1.3499999999999996,-857.142857142857,-0.0857142857142857,-2.206666666666667,467.8310614170356,482.1442101514732,-14.313148734437618
2023-09-22,Friday,2023-09-28,6,19800,C,84.05,13:15:00,106.95,0.1,2023-09-28,15:25:00,48.58356940509915,EOD exit,83.95,0.8414999999999999,873.3624454148469,72583.84279475981,7.2583842794759805,2023,9,85.75,0.05,7.336244541484714,216.15720524017465,2023-09-22 13:15:00,20400,2.15,0.05,-2.1,-1834.0611353711786,-0.18340611353711786,7.074978165938862,474.9060395829745,482.1442101514732,-7.238170568498731
2023-09-25,Monday,2023-09-28,3,19600,P,49.1,11:45:00,67.65,67.65,2023-09-27,09:55:00,46.17760617760618,SL hit,-18.550000000000004,1.1675,1020.408163265306,-20119.89795918368,-2.011989795918368,2023,9,81.1,26.0,2.357142857142857,250.0,2023-09-25 11:45:00,19000,2.9,1.25,-1.65,-1683.673469387755,-0.1683673469387755,-2.1803571428571433,472.72568244011734,482.1442101514732,-9.418527711355864
2023-09-29,Friday,2023-10-05,6,19600,C,103.3,09:15:00,128.95,128.95,2023-09-29,11:25:00,29.68282465589468,SL hit,-25.64999999999999,2.3225,779.7270955165694,-21810.916179337237,-2.181091617933723,2023,9,132.9,90.4,1.005847953216374,191.0331384015595,2023-09-29 09:15:00,20400,2.25,1.55,-0.7,-545.8089668615986,-0.05458089668615986,-2.2356725146198833,470.4900099254975,482.1442101514732,-11.654200225975728
2023-09-29,Friday,2023-10-05,6,19550,P,83.6,09:25:00,100.5,100.5,2023-10-03,09:35:00,49.61340206185566,SL hit,-16.900000000000006,1.841,1023.0179028132992,-19172.37851662405,-1.917237851662405,2023,10,103.0,26.95,5.795396419437339,250.0,2023-09-29 09:25:00,18950,4.85,2.6,-2.2499999999999996,-2301.790281329923,-0.2301790281329923,-2.147416879795397,468.3425930457021,482.1442101514732,-13.801617105771129
2023-09-29,Friday,2023-10-05,6,19650,C,106.9,14:45:00,138.85,0.05,2023-10-05,15:25:00,45.45454545454545,EOD exit,106.85,1.0695,625.9780907668234,66216.27543035996,6.621627543035996,2023,10,115.4,0.05,6.688575899843507,153.755868544601,2023-09-29 14:45:00,20450,1.1,0.05,-1.05,-657.2769953051645,-0.06572769953051645,6.55589984350548,474.89849288920755,482.1442101514732,-7.245717262265657
2023-10-03,Tuesday,2023-10-05,2,19500,P,57.9,12:05:00,88.75,88.75,2023-10-04,09:15:00,48.87260428410372,SL hit,-30.85,1.4665,648.2982171799027,-20950.72933549433,-2.095072933549433,2023,10,142.4,35.75,1.4359805510534844,158.02269043760128,2023-10-03 12:05:00,18700,1.6,1.35,-0.25,-162.07455429497568,-0.01620745542949757,-2.1112803889789307,472.78721250022863,482.1442101514732,-9.35699765124457
2023-10-04,Wednesday,2023-10-05,1,19400,P,47.9,14:05:00,88.0,0.05,2023-10-05,15:25:00,45.442238267148014,EOD exit,47.85,0.4795,498.75311720698255,23626.184538653368,2.3626184538653368,2023,10,54.3,0.05,2.386533665835412,120.94763092269328,2023-10-04 14:05:00,18450,1.0,0.05,-0.95,-473.8154613466334,-0.04738154613466334,2.3152369077306734,475.1024494079593,482.1442101514732,-7.041760743513919
2023-10-06,Friday,2023-10-12,6,19650,C,75.75,12:15:00,100.0,100.0,2023-10-10,12:55:00,47.846515270164446,SL hit,-24.25,1.7575,824.7422680412371,-21449.48453608248,-2.1449484536082477,2023,10,104.7,26.85,4.03298969072165,202.5773195876289,2023-10-06 12:15:00,20250,1.35,0.75,-0.6000000000000001,-494.84536082474233,-0.04948453608247423,-2.1944329896907218,472.9080164182686,482.1442101514732,-9.23619373320463
2023-10-09,Monday,2023-10-12,3,19500,P,69.8,14:45:00,104.65,0.05,2023-10-12,15:25:00,47.04491725768322,EOD exit,69.75,0.6985,573.8880918220946,39627.83357245337,3.962783357245337,2023,10,87.0,0.05,4.00286944045911,139.88522238163554,2023-10-09 14:45:00,18500,2.15,0.05,-2.1,-1205.1649928263987,-0.12051649928263987,3.842266857962697,476.75028327623124,482.1442101514732,-5.393926875241959
2023-10-13,Friday,2023-10-19,6,19650,P,66.2,11:45:00,105.6,105.6,2023-10-19,09:15:00,44.18052256532065,SL hit,-39.39999999999999,1.7180000000000002,507.61421319796966,-20872.081218274117,-2.087208121827412,2023,10,109.0,8.55,2.926395939086296,124.68274111675127,2023-10-13 11:45:00,18650,2.15,0.35,-1.7999999999999998,-913.7055837563453,-0.09137055837563453,-2.1785786802030467,474.5717045960282,482.1442101514732,-7.572505555444991
2023-10-16,Monday,2023-10-19,3,19750,C,83.95,11:05:00,97.95,97.95,2023-10-16,11:35:00,39.12087912087912,SL hit,-14.0,1.819,1012.6582278481012,-16019.240506329112,-1.6019240506329115,2023,10,105.0,77.5,0.6531645569620256,250.0,2023-10-16 11:05:00,20350,1.2,1.4,0.19999999999999996,202.5316455696202,0.02025316455696202,-1.5816708860759496,472.9900337099523,482.1442101514732,-9.154176441520917
2023-10-16,Monday,2023-10-19,3,19800,C,62.5,13:05:00,82.95,82.95,2023-10-17,09:15:00,45.60311284046693,SL hit,-20.450000000000003,1.4545,977.9951100244498,-21422.493887530563,-2.1422493887530565,2023,10,91.8,54.0,0.8312958435207823,242.0537897310513,2023-10-16 13:05:00,20400,0.95,1.05,0.10000000000000009,97.79951100244507,0.009779951100244507,-2.132469437652812,470.8575642722995,482.1442101514732,-11.286645879173705
2023-10-17,Tuesday,2023-10-19,2,19850,C,58.6,11:45:00,70.0,0.05,2023-10-19,15:25:00,47.93814432989691,EOD exit,58.55,0.5865,1007.5566750629724,58401.5113350126,5.84015113350126,2023,10,68.55,0.05,5.899244332493703,250.0,2023-10-17 11:45:00,20450,0.85,0.05,-0.7999999999999999,-806.0453400503778,-0.08060453400503778,5.759546599496223,476.6171108717957,482.1442101514732,-5.527099279677486
2023-10-20,Friday,2023-10-26,6,19500,P,72.7,13:15:00,91.9,91.9,2023-10-23,09:15:00,49.317269076305216,SL hit,-19.200000000000003,1.6460000000000004,1025.6410256410256,-21380.512820512824,-2.1380512820512827,2023,10,94.0,64.15,0.8769230769230765,250.0,2023-10-20 13:15:00,18900,3.8,2.65,-1.15,-1179.4871794871794,-0.11794871794871793,-2.2560000000000007,474.3611108717957,482.1442101514732,-7.783099279677515
2023-10-20,Friday,2023-10-26,6,19550,C,84.9,13:25:00,125.0,0.05,2023-10-26,15:25:00,40.031274433150905,EOD exit,84.85000000000001,0.8495,498.7531172069826,41895.51122194514,4.189551122194514,2023,10,92.25,0.05,4.231920199501248,121.88279301745636,2023-10-20 13:25:00,20550,1.15,0.05,-1.0999999999999999,-548.6284289276808,-0.05486284289276808,4.134688279301746,478.49579915109746,482.1442101514732,-3.648411000375745
2023-10-23,Monday,2023-10-26,3,19500,P,69.05,09:15:00,94.0,94.0,2023-10-23,10:05:00,35.28827037773361,SL hit,-24.950000000000003,1.6305,801.6032064128256,-21307.014028056117,-2.1307014028056117,2023,10,99.8,65.4,0.2925851703406806,195.39078156312624,2023-10-23 09:15:00,18700,1.85,1.5,-0.3500000000000001,-280.561122244489,-0.0280561122244489,-2.1587575150300604,476.3370416360674,482.1442101514732,-5.807168515405806
2023-10-27,Friday,2023-11-02,6,18900,P,52.3,14:55:00,120.0,0.05,2023-11-02,15:25:00,37.304075235109714,EOD exit,52.25,0.5235,295.4209748892171,15281.09305760709,1.528109305760709,2023,11,79.25,0.05,1.5435745937961594,69.79320531757755,2023-10-27 14:55:00,0,,,,,0.0,1.528109305760709,477.8651509418281,482.1442101514732,-4.279059209645084
2023-10-30,Monday,2023-11-02,3,19100,C,61.55,09:15:00,94.0,94.0,2023-10-30,10:45:00,34.38709677419354,SL hit,-32.45,1.5555,616.3328197226501,-20958.705701078583,-2.0958705701078584,2023,10,108.85,39.5,1.3590138674884435,147.14946070878273,2023-10-30 09:15:00,20050,1.3,1.1,-0.19999999999999996,-123.26656394452999,-0.012326656394452998,-2.1081972265023112,475.75695371532584,482.1442101514732,-6.387256436147368
2023-10-30,Monday,2023-11-02,3,19100,C,106.35,13:55:00,131.0,129.5,2023-10-31,09:15:00,43.74209860935524,Gap SL hit,-23.15000000000001,2.3585,811.3590263691682,-20696.55172413793,-2.069655172413793,2023,10,155.0,103.8,0.2068965517241376,193.7119675456389,2023-10-30 13:55:00,19850,0.9,0.9,0.0,0.0,0.0,-2.069655172413793,473.68729854291206,482.1442101514732,-8.456911608561143
2023-10-31,Tuesday,2023-11-02,2,19250,C,42.45,09:25:00,65.95,0.05,2023-11-02,15:25:00,48.75943905070118,EOD exit,42.400000000000006,0.425,851.063829787234,35723.404255319154,3.572340425531916,2023,11,51.5,0.05,3.608510638297872,204.7872340425532,2023-10-31 09:25:00,19850,1.05,0.05,-1.0,-851.063829787234,-0.0851063829787234,3.4872340425531925,477.1745325854653,482.1442101514732,-4.969677566007931
2023-11-03,Friday,2023-11-09,6,19250,C,100.1,11:45:00,134.15,134.15,2023-11-06,09:15:00,28.69287991498406,SL hit,-34.05000000000001,2.3425,587.3715124816445,-21375.91776798825,-2.137591776798825,2023,11,159.35,82.55,1.030837004405286,141.3362701908957,2023-11-03 11:45:00,20200,1.15,1.1,-0.04999999999999982,-29.36857562408212,-0.0029368575624082118,-2.140528634361233,475.034003951104,482.1442101514732,-7.110206200369191
