Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation,Portfolio,Allocation,Leverage,ROI% PF
BANKNIFTY,24600,P,2017-08-10,2017-08-07 12:30:00,SELL,2017-08-07,12:45:00,19.6,108.8,1,2017-08-08 10:00:00,108.8,-89.19999999999999,1.284,-90.484,-183910.56910569104,Initial SL Hit,2032.520325203252,-1.8391056910569106,110.0,14.55,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.9195528455284553
BANKNIFTY,24600,C,2017-08-10,2017-08-08 10:30:00,SELL,2017-08-08,10:45:00,137.85,411.25,1,2017-08-10 10:30:00,1.0,136.85,1.3885,135.4615,275328.2520325203,Target Hit,2032.520325203252,2.7532825203252034,411.25,1.0,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.3766412601626017
BANKNIFTY,24000,P,2017-08-17,2017-08-14 12:30:00,SELL,2017-08-14,12:45:00,75.0,248.65,1,2017-08-17 13:00:00,1.0,74.0,0.76,73.24,152583.33333333334,Target Hit,2083.3333333333335,1.5258333333333334,248.65,0.85,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7629166666666667
BANKNIFTY,24000,C,2017-08-17,2017-08-14 15:15:00,SELL,2017-08-16,09:15:00,201.1,303.45,1,2017-08-16 13:15:00,303.45,-102.35,5.0455,-107.3955,-223740.625,Initial SL Hit,2083.3333333333335,-2.23740625,333.45,65.5,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.118703125
BANKNIFTY,24100,P,2017-08-24,2017-08-21 13:15:00,SELL,2017-08-21,13:30:00,148.05,261.9,1,2017-08-21 15:15:00,261.9,-113.84999999999997,4.0995,-117.94949999999996,-244708.5062240663,Initial SL Hit,2074.688796680498,-2.4470850622406632,306.9,102.55,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.2235425311203316
BANKNIFTY,24100,C,2017-08-24,2017-08-21 13:45:00,SELL,2017-08-21,14:00:00,147.3,250.0,1,2017-08-23 14:30:00,250.0,-102.7,3.973,-106.673,-221313.27800829877,Initial SL Hit,2074.688796680498,-2.2131327800829874,267.65,63.35,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.1065663900414937
BANKNIFTY,24100,P,2017-08-24,2017-08-23 10:00:00,SELL,2017-08-23,10:15:00,79.05,298.75,1,2017-08-24 14:45:00,1.0,78.05,0.8005,77.2495,160268.67219917013,Target Hit,2074.688796680498,1.6026867219917014,306.9,0.35,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.8013433609958507
NIFTY,9900,C,2017-08-31,2017-08-29 12:15:00,SELL,2017-08-29,12:45:00,15.85,23.775,1,2017-08-30 09:15:00,23.775,-7.924999999999999,0.39625,-8.32125,-67242.42424242423,Initial SL Hit,8080.80808080808,-0.6724242424242423,65.3,7.5,2017,8,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.33621212121212113
BANKNIFTY,24400,C,2017-08-31,2017-08-29 12:30:00,SELL,2017-08-29,12:45:00,53.7,173.25,1,2017-08-31 15:00:00,1.0,52.7,0.547,52.153000000000006,106870.90163934429,Target Hit,2049.1803278688526,1.0687090163934427,173.25,0.6,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.5343545081967214
NIFTY,9900,C,2017-08-31,2017-08-30 09:45:00,SELL,2017-08-30,10:15:00,19.7,29.55,1,2017-08-30 11:45:00,29.55,-9.849999999999998,0.4925,-10.342499999999998,-83575.75757575755,Initial SL Hit,8080.80808080808,-0.8357575757575755,65.3,7.5,2017,8,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.41787878787878774
BANKNIFTY,24400,P,2017-08-31,2017-08-30 10:15:00,SELL,2017-08-30,10:30:00,136.6,338.4,1,2017-08-31 15:15:00,79.0,57.6,2.156,55.444,113614.75409836067,Expiry Exit,2049.1803278688526,1.1361475409836066,338.4,70.05,2017,8,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.5680737704918033
NIFTY,9900,P,2017-08-31,2017-08-30 13:45:00,SELL,2017-08-30,14:15:00,26.85,40.275000000000006,1,2017-08-31 09:15:00,40.275000000000006,-13.425000000000004,0.67125,-14.096250000000005,-113909.09090909094,Initial SL Hit,8080.80808080808,-1.1390909090909094,120.0,21.25,2017,8,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.5695454545454547
NIFTY,9900,C,2017-08-31,2017-08-31 12:15:00,SELL,2017-08-31,12:45:00,12.35,18.525,1,2017-08-31 14:45:00,18.525,-6.174999999999999,0.30875,-6.483749999999999,-52393.939393939385,Initial SL Hit,8080.80808080808,-0.5239393939393938,65.3,4.1,2017,8,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.2619696969696969
BANKNIFTY,24400,C,2017-09-07,2017-09-04 13:00:00,SELL,2017-09-04,13:15:00,70.45,193.7,1,2017-09-07 15:00:00,1.0,69.45,0.7145,68.7355,140851.43442622953,Target Hit,2049.1803278688526,1.4085143442622954,193.7,0.2,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7042571721311477
BANKNIFTY,24400,P,2017-09-07,2017-09-05 13:30:00,SELL,2017-09-05,13:45:00,134.3,295.6,1,2017-09-07 15:15:00,89.9,44.400000000000006,2.2420000000000004,42.15800000000001,86389.34426229511,Expiry Exit,2049.1803278688526,0.8638934426229511,295.6,30.0,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.43194672131147555
BANKNIFTY,24400,P,2017-09-14,2017-09-11 12:30:00,SELL,2017-09-11,12:45:00,42.6,224.0,1,2017-09-14 09:15:00,1.0,41.6,0.436,41.164,84352.45901639345,Target Hit,2049.1803278688526,0.8435245901639344,224.0,0.35,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.4217622950819672
BANKNIFTY,24800,P,2017-09-21,2017-09-18 12:30:00,SELL,2017-09-18,12:45:00,29.3,137.4,1,2017-09-21 15:15:00,1.0,28.3,0.303,27.997,56445.56451612904,Target Hit,2016.1290322580646,0.5644556451612903,143.0,0.25,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.28222782258064516
BANKNIFTY,24800,C,2017-09-21,2017-09-19 12:30:00,SELL,2017-09-19,12:45:00,241.0,314.3,1,2017-09-21 15:15:00,1.0,240.0,2.42,237.58,478991.935483871,Target Hit,2016.1290322580646,4.789919354838711,314.3,0.15,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,2.3949596774193553
NIFTY,10100,C,2017-09-28,2017-09-25 12:15:00,SELL,2017-09-25,12:45:00,5.2,7.800000000000001,1,2017-09-27 09:45:00,1.0,4.2,0.062,4.138,32776.237623762376,Target Hit,7920.792079207921,0.3277623762376238,55.35,0.9,2017,9,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.1638811881188119
BANKNIFTY,24700,C,2017-09-28,2017-09-25 12:30:00,SELL,2017-09-25,12:45:00,9.65,103.2,1,2017-09-28 09:15:00,1.0,8.65,0.1065,8.5435,17294.534412955465,Target Hit,2024.2914979757086,0.17294534412955465,174.1,0.3,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.08647267206477732
BANKNIFTY,24700,P,2017-09-28,2017-09-26 14:00:00,SELL,2017-09-26,14:15:00,436.1,636.1,1,2017-09-27 10:30:00,636.1,-200.0,10.722,-210.722,-426562.75303643727,Initial SL Hit,2024.2914979757086,-4.265627530364372,691.95,137.3,2017,9,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-2.132813765182186
BANKNIFTY,24100,C,2017-10-05,2017-10-03 12:45:00,SELL,2017-10-03,13:00:00,139.05,229.75,1,2017-10-05 15:00:00,1.0,138.05,1.4005,136.64950000000002,283505.18672199175,Target Hit,2074.688796680498,2.8350518672199176,229.75,0.4,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.4175259336099588
BANKNIFTY,24100,P,2017-10-05,2017-10-04 10:45:00,SELL,2017-10-04,11:00:00,110.6,237.65,1,2017-10-05 15:15:00,37.05,73.55,1.4764999999999997,72.0735,149530.08298755187,Expiry Exit,2074.688796680498,1.4953008298755188,237.65,11.25,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7476504149377594
BANKNIFTY,24100,P,2017-10-12,2017-10-09 12:30:00,SELL,2017-10-09,12:45:00,57.75,113.5,1,2017-10-12 09:15:00,113.5,-55.75,1.7125,-57.4625,-119216.80497925311,Initial SL Hit,2074.688796680498,-1.192168049792531,140.0,4.75,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.5960840248962656
BANKNIFTY,24100,C,2017-10-12,2017-10-11 14:00:00,SELL,2017-10-11,14:15:00,63.45,344.8,1,2017-10-12 15:15:00,251.0,-187.55,3.1445,-190.6945,-395631.74273858924,Expiry Exit,2074.688796680498,-3.9563174273858928,344.8,18.4,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.9781587136929464
BANKNIFTY,24100,P,2017-10-26,2017-10-24 13:15:00,SELL,2017-10-24,13:30:00,85.05,248.85,1,2017-10-26 09:15:00,1.0,84.05,0.8605,83.1895,172592.3236514523,Target Hit,2074.688796680498,1.725923236514523,297.55,0.45,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.8629616182572615
NIFTY,10200,P,2017-10-26,2017-10-24 13:45:00,SELL,2017-10-24,14:15:00,38.85,58.275000000000006,1,2017-10-26 12:15:00,1.0,37.85,0.3985,37.4515,293737.2549019608,Target Hit,7843.137254901961,2.937372549019608,100.0,1.0,2017,10,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.468686274509804
BANKNIFTY,24900,P,2017-11-02,2017-10-30 13:00:00,SELL,2017-10-30,13:15:00,97.0,192.1,1,2017-11-02 09:15:00,1.0,96.0,0.98,95.02,190803.2128514056,Target Hit,2008.0321285140562,1.908032128514056,221.95,0.5,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.954016064257028
BANKNIFTY,24900,C,2017-11-02,2017-10-31 09:45:00,SELL,2017-10-31,10:00:00,190.5,254.45,1,2017-11-01 09:15:00,414.1,-223.6,6.046,-229.646,-461136.5461847389,Gap Outside ISL,2008.0321285140562,-4.61136546184739,432.45,142.0,2017,10,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-2.305682730923695
BANKNIFTY,25500,P,2017-11-09,2017-11-06 12:30:00,SELL,2017-11-06,12:45:00,94.85,205.05,1,2017-11-07 13:30:00,205.05,-110.20000000000002,2.999,-113.199,-221958.82352941175,Initial SL Hit,1960.7843137254902,-2.2195882352941174,223.55,80.0,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.1097941176470587
BANKNIFTY,25500,C,2017-11-09,2017-11-07 10:45:00,SELL,2017-11-07,11:00:00,131.3,269.7,1,2017-11-09 13:45:00,1.0,130.3,1.3230000000000002,128.977,252896.07843137256,Target Hit,1960.7843137254902,2.5289607843137256,269.7,0.9,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.2644803921568628
BANKNIFTY,25300,P,2017-11-16,2017-11-13 12:45:00,SELL,2017-11-13,13:00:00,73.95,179.8,1,2017-11-16 14:45:00,1.0,72.95,0.7495,72.2005,142688.73517786563,Target Hit,1976.2845849802372,1.4268873517786562,179.8,0.25,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7134436758893281
BANKNIFTY,25300,C,2017-11-16,2017-11-14 09:45:00,SELL,2017-11-14,10:00:00,158.25,367.3,1,2017-11-16 15:15:00,135.0,23.25,2.9325,20.3175,40153.16205533597,Expiry Exit,1976.2845849802372,0.40153162055335967,367.3,41.2,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.20076581027667983
BANKNIFTY,25900,C,2017-11-23,2017-11-20 12:30:00,SELL,2017-11-20,12:45:00,79.0,187.25,1,2017-11-23 13:00:00,1.0,78.0,0.8,77.2,149034.74903474902,Target Hit,1930.5019305019305,1.4903474903474903,245.3,0.85,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7451737451737451
BANKNIFTY,25900,P,2017-11-23,2017-11-21 10:00:00,SELL,2017-11-21,10:15:00,127.25,251.6,1,2017-11-22 10:15:00,251.6,-124.35,3.7885,-128.1385,-247371.6216216216,Initial SL Hit,1930.5019305019305,-2.473716216216216,252.7,107.35,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.236858108108108
NIFTY,10350,C,2017-11-30,2017-11-27 12:15:00,SELL,2017-11-27,12:45:00,53.0,79.5,1,2017-11-27 14:15:00,79.5,-26.5,1.325,-27.825,-215072.46376811594,Initial SL Hit,7729.468599033817,-2.1507246376811593,102.0,50.6,2017,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.0753623188405796
BANKNIFTY,25800,C,2017-11-30,2017-11-27 12:30:00,SELL,2017-11-27,12:45:00,109.25,192.6,1,2017-11-27 15:00:00,192.6,-83.35,3.0185000000000004,-86.3685,-167380.81395348837,Initial SL Hit,1937.984496124031,-1.6738081395348836,218.85,89.9,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.8369040697674418
BANKNIFTY,25800,P,2017-11-30,2017-11-27 14:45:00,SELL,2017-11-27,15:00:00,89.0,180.0,1,2017-11-30 09:15:00,180.0,-91.0,2.69,-93.69,-181569.76744186046,Initial SL Hit,1937.984496124031,-1.8156976744186049,193.0,43.5,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.9078488372093024
NIFTY,10350,P,2017-11-30,2017-11-28 09:45:00,SELL,2017-11-28,10:15:00,21.2,31.8,1,2017-11-28 13:45:00,31.8,-10.599999999999998,0.53,-11.129999999999995,-86028.98550724634,Initial SL Hit,7729.468599033817,-0.8602898550724632,52.7,12.1,2017,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.4301449275362316
NIFTY,10350,P,2017-11-30,2017-11-28 14:15:00,SELL,2017-11-28,14:45:00,27.65,41.475,1,2017-11-30 09:15:00,41.475,-13.824999999999996,0.69125,-14.516249999999996,-112202.89855072461,Initial SL Hit,7729.468599033817,-1.122028985507246,57.6,12.1,2017,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.561014492753623
NIFTY,10350,C,2017-11-30,2017-11-29 10:15:00,SELL,2017-11-29,10:45:00,56.0,84.0,1,2017-11-30 14:15:00,1.0,55.0,0.5700000000000001,54.43,420714.97584541066,Target Hit,7729.468599033817,4.207149758454107,102.0,0.15,2017,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,2.1035748792270534
BANKNIFTY,25800,C,2017-11-30,2017-11-29 10:30:00,SELL,2017-11-29,10:45:00,109.8,231.7,1,2017-11-30 14:00:00,1.0,108.8,1.108,107.692,208705.42635658913,Target Hit,1937.984496124031,2.087054263565891,231.7,1.0,2017,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.0435271317829455
BANKNIFTY,25400,C,2017-12-07,2017-12-04 12:30:00,SELL,2017-12-04,12:45:00,74.45,183.25,1,2017-12-07 09:15:00,1.0,73.45,0.7545000000000001,72.69550000000001,143101.37795275592,Target Hit,1968.5039370078741,1.4310137795275593,206.9,0.35,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7155068897637796
BANKNIFTY,25400,P,2017-12-07,2017-12-05 15:00:00,SELL,2017-12-05,15:15:00,268.2,491.9,1,2017-12-06 14:30:00,491.9,-223.7,7.600999999999999,-231.301,-455316.92913385824,Initial SL Hit,1968.5039370078741,-4.553169291338582,505.0,145.9,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-2.276584645669291
BANKNIFTY,25100,P,2017-12-14,2017-12-11 12:30:00,SELL,2017-12-11,12:45:00,35.9,93.15,1,2017-12-12 14:30:00,93.15,-57.25000000000001,1.2905000000000002,-58.54050000000001,-116614.54183266933,Initial SL Hit,1992.03187250996,-1.1661454183266935,130.7,26.15,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.5830727091633467
BANKNIFTY,25100,C,2017-12-14,2017-12-12 10:30:00,SELL,2017-12-12,10:45:00,152.85,354.15,1,2017-12-14 15:15:00,60.0,92.85,2.1285,90.7215,180720.11952191236,Expiry Exit,1992.03187250996,1.8072011952191238,354.15,6.55,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.9036005976095619
BANKNIFTY,25500,P,2017-12-21,2017-12-18 13:15:00,SELL,2017-12-18,13:30:00,87.95,804.1,1,2017-12-21 15:00:00,1.0,86.95,0.8895000000000001,86.0605,168746.07843137256,Target Hit,1960.7843137254902,1.6874607843137257,804.1,0.05,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.8437303921568629
BANKNIFTY,25500,C,2017-12-21,2017-12-19 09:15:00,SELL,2017-12-19,09:30:00,206.05,315.0,1,2017-12-21 15:15:00,50.2,155.85000000000002,2.5625,153.28750000000002,300563.72549019614,Expiry Exit,1960.7843137254902,3.0056372549019614,315.0,35.0,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.5028186274509807
NIFTY,10450,P,2017-12-28,2017-12-26 12:15:00,SELL,2017-12-26,12:45:00,19.8,29.700000000000003,1,2017-12-28 14:15:00,1.0,18.8,0.208,18.592,142331.1004784689,Target Hit,7655.502392344498,1.4233110047846889,53.0,0.6,2017,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.7116555023923444
BANKNIFTY,25600,P,2017-12-28,2017-12-26 12:30:00,SELL,2017-12-26,12:45:00,90.0,137.0,1,2017-12-27 14:45:00,137.0,-47.0,2.27,-49.27,-96230.46875,Initial SL Hit,1953.125,-0.9623046875,155.8,32.2,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.48115234375
BANKNIFTY,25600,C,2017-12-28,2017-12-26 12:45:00,SELL,2017-12-26,13:00:00,116.2,209.95,1,2017-12-28 15:00:00,1.0,115.2,1.1720000000000002,114.028,222710.9375,Target Hit,1953.125,2.227109375,209.95,0.2,2017,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.1135546875
NIFTY,10450,C,2017-12-28,2017-12-28 10:45:00,SELL,2017-12-28,11:15:00,51.8,77.69999999999999,1,2017-12-28 13:45:00,77.69999999999999,-25.89999999999999,1.295,-27.194999999999997,-208191.3875598086,Initial SL Hit,7655.502392344498,-2.081913875598086,115.0,44.15,2017,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.040956937799043
BANKNIFTY,25500,C,2018-01-04,2018-01-01 13:00:00,SELL,2018-01-01,13:15:00,133.0,159.7,1,2018-01-04 15:00:00,1.0,132.0,1.34,130.66,256196.07843137253,Target Hit,1960.7843137254902,2.561960784313725,159.85,0.1,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.2809803921568625
BANKNIFTY,25500,P,2018-01-04,2018-01-01 13:45:00,SELL,2018-01-01,14:00:00,106.95,154.0,1,2018-01-01 15:00:00,154.0,-47.05,2.6095,-49.6595,-97371.56862745098,Initial SL Hit,1960.7843137254902,-0.9737156862745099,198.0,93.45,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.48685784313725494
BANKNIFTY,25500,P,2018-01-04,2018-01-03 12:15:00,SELL,2018-01-03,12:30:00,130.25,289.25,1,2018-01-04 15:15:00,33.7,96.55,1.6395,94.9105,186099.01960784313,Expiry Exit,1960.7843137254902,1.8609901960784312,289.25,27.5,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.9304950980392156
BANKNIFTY,25500,P,2018-01-11,2018-01-08 12:30:00,SELL,2018-01-08,12:45:00,39.15,144.9,1,2018-01-11 13:30:00,1.0,38.15,0.4014999999999999,37.7485,74016.66666666667,Target Hit,1960.7843137254902,0.7401666666666668,144.9,0.7,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.3700833333333334
BANKNIFTY,25500,C,2018-01-11,2018-01-09 12:45:00,SELL,2018-01-09,13:00:00,179.2,282.3,1,2018-01-11 15:15:00,145.0,34.19999999999999,3.242,30.957999999999988,60701.9607843137,Expiry Exit,1960.7843137254902,0.607019607843137,282.3,56.45,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.3035098039215685
BANKNIFTY,25700,P,2018-01-18,2018-01-15 12:30:00,SELL,2018-01-15,12:45:00,39.65,215.2,1,2018-01-18 09:15:00,1.0,38.65,0.4065,38.2435,74403.69649805447,Target Hit,1945.5252918287938,0.7440369649805447,215.2,0.25,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.37201848249027236
BANKNIFTY,25700,C,2018-01-18,2018-01-16 14:30:00,SELL,2018-01-16,14:45:00,284.0,387.45,1,2018-01-17 14:00:00,387.45,-103.45,6.714500000000001,-110.1645,-214327.82101167316,Initial SL Hit,1945.5252918287938,-2.1432782101167316,407.0,72.55,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.0716391050583658
NIFTY,10850,P,2018-01-25,2018-01-22 12:15:00,SELL,2018-01-22,12:45:00,30.45,45.675,1,2018-01-25 09:15:00,1.0,29.45,0.3145,29.1355,214823.96313364056,Target Hit,7373.271889400921,2.1482396313364056,87.85,0.35,2018,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.0741198156682028
BANKNIFTY,26600,P,2018-01-25,2018-01-22 13:15:00,SELL,2018-01-22,13:30:00,74.35,171.75,1,2018-01-25 09:15:00,1.0,73.35,0.7535,72.59649999999999,136459.5864661654,Target Hit,1879.6992481203008,1.364595864661654,255.3,0.55,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.682297932330827
BANKNIFTY,26600,C,2018-01-25,2018-01-25 11:45:00,SELL,2018-01-25,12:00:00,740.0,864.5,1,2018-01-25 15:00:00,864.5,-124.5,16.045,-140.54500000000002,-264182.3308270677,Initial SL Hit,1879.6992481203008,-2.641823308270677,880.0,95.25,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.3209116541353385
NIFTY,10850,C,2018-01-25,2018-01-25 12:45:00,SELL,2018-01-25,13:15:00,180.0,270.0,1,2018-01-25 15:15:00,207.4,-27.40000000000001,3.874,-31.274000000000004,-230591.70506912444,Expiry Exit,7373.271889400921,-2.3059170506912445,264.8,31.35,2018,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.1529585253456223
BANKNIFTY,27400,C,2018-02-01,2018-01-30 13:00:00,SELL,2018-01-30,13:15:00,254.9,440.7,1,2018-02-01 15:00:00,1.0,253.9,2.559,251.341,458651.4598540146,Target Hit,1824.8175182481752,4.586514598540146,483.3,0.1,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,2.293257299270073
BANKNIFTY,27400,P,2018-02-01,2018-01-31 10:15:00,SELL,2018-01-31,10:30:00,238.25,362.35,1,2018-02-01 12:45:00,362.35,-124.10000000000002,6.006,-130.10600000000002,-237419.70802919712,Initial SL Hit,1824.8175182481752,-2.3741970802919714,376.3,117.4,2018,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.1870985401459857
BANKNIFTY,27000,C,2018-02-08,2018-02-05 13:00:00,SELL,2018-02-05,13:15:00,13.05,148.85,1,2018-02-08 09:15:00,1.0,12.05,0.1405,11.9095,22054.62962962963,Target Hit,1851.851851851852,0.22054629629629632,240.05,0.1,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.11027314814814816
BANKNIFTY,27000,P,2018-02-08,2018-02-07 12:30:00,SELL,2018-02-07,12:45:00,1263.0,1959.45,1,2018-02-08 15:15:00,1075.0,188.0,23.38,164.62,304851.85185185185,Expiry Exit,1851.851851851852,3.048518518518519,2109.95,256.7,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.5242592592592594
BANKNIFTY,25500,P,2018-02-15,2018-02-12 12:30:00,SELL,2018-02-12,12:45:00,166.7,428.0,1,2018-02-15 15:15:00,75.8,90.9,2.4250000000000003,88.475,173480.39215686274,Expiry Exit,1960.7843137254902,1.7348039215686273,468.7,22.95,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.8674019607843136
BANKNIFTY,25500,C,2018-02-15,2018-02-12 13:00:00,SELL,2018-02-12,13:15:00,291.05,400.0,1,2018-02-15 14:45:00,1.0,290.05,2.9205,287.1295,562999.0196078431,Target Hit,1960.7843137254902,5.629990196078432,400.0,0.3,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,2.814995098039216
NIFTY,10600,C,2018-02-22,2018-02-19 12:15:00,SELL,2018-02-19,12:45:00,6.75,10.125,1,2018-02-21 12:45:00,1.0,5.75,0.0775,5.6725,42811.32075471699,Target Hit,7547.169811320755,0.4281132075471699,82.4,0.95,2018,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.21405660377358496
BANKNIFTY,25500,C,2018-02-22,2018-02-19 12:30:00,SELL,2018-02-19,12:45:00,27.0,235.0,1,2018-02-22 09:15:00,1.0,26.0,0.28,25.72,50431.37254901961,Target Hit,1960.7843137254902,0.504313725490196,278.0,0.45,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.252156862745098
BANKNIFTY,25500,P,2018-02-22,2018-02-20 13:15:00,SELL,2018-02-20,13:30:00,426.0,665.0,1,2018-02-20 15:00:00,665.0,-239.0,10.91,-249.91,-490019.60784313723,Initial SL Hit,1960.7843137254902,-4.900196078431373,674.15,190.0,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-2.4500980392156864
NIFTY,10600,P,2018-02-22,2018-02-20 13:45:00,SELL,2018-02-20,14:15:00,193.2,289.79999999999995,1,2018-02-22 15:15:00,217.45,-24.25,4.1065,-28.3565,-214011.320754717,Expiry Exit,7547.169811320755,-2.14011320754717,309.0,69.25,2018,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.070056603773585
BANKNIFTY,25000,P,2018-03-01,2018-02-26 12:45:00,SELL,2018-02-26,13:00:00,24.35,131.0,1,2018-03-01 15:15:00,94.05,-69.69999999999999,1.1840000000000002,-70.88399999999999,-141767.99999999997,Expiry Exit,2000.0,-1.4176799999999996,219.0,5.0,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.7088399999999998
BANKNIFTY,25000,C,2018-03-01,2018-02-27 13:15:00,SELL,2018-02-27,13:30:00,490.9,736.0,1,2018-03-01 15:00:00,1.0,489.9,4.919,484.981,969962.0,Target Hit,2000.0,9.69962,736.0,0.1,2018,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,4.84981
BANKNIFTY,24800,P,2018-03-08,2018-03-06 13:00:00,SELL,2018-03-06,13:15:00,120.4,269.85,1,2018-03-06 14:45:00,269.85,-149.45000000000002,3.9025,-153.35250000000002,-309178.4274193549,Initial SL Hit,2016.1290322580646,-3.0917842741935493,300.0,71.95,2018,3,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.5458921370967746
