Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2022-01-07,18271.55,17705.05,566.5,18185.0,40%,18411.6,17958.4,low,18400,2022-01-20,1,NIFTY2212018400CE,CE,2022-01-19 09:42:00,4.8,2022-01-20 15:30:00,0.05,Expiry Closing,4.75,0.048499999999999995,4.7015,14673.91304347826,69701.08695652173,68989.40217391304,0.25815217391304346,0.2555163043478261,2022,18750,NIFTY2212018750CE,2.5,0.05,-2.45,-35951.086956521736,33038.315217391304,0.36709239130434784
2022-01-14,18350.6,17648.85,701.75,17613.7,40%,17894.4,17333.0,low,17900,2022-01-27,3,NIFTY22JAN17900CE,CE,2022-01-24 11:48:00,12.4,2022-01-27 15:30:00,0.1,Expiry Closing,12.3,0.125,12.175,15083.798882681565,185530.72625698327,183645.25139664806,0.6871508379888268,0.6801675977653633,2022,18250,NIFTY22JAN18250CE,4.2,0.05,-4.15,-62597.7653631285,121047.48603351956,1.3449720670391063
2022-01-21,17707.25,16837.85,869.4000000000015,17208.3,40%,17556.06,16860.539999999997,high,16850,2022-02-03,2,NIFTY2220316850PE,PE,2022-02-01 10:02:00,41.7,2022-02-03 15:30:00,0.05,Expiry Closing,41.650000000000006,0.4175,41.23250000000001,16023.738872403559,667388.7240356083,660698.8130563799,2.4718100890207717,2.4470326409495553,2022,16500,NIFTY2220316500PE,18.4,0.05,-18.349999999999998,-294035.60830860527,366663.20474777464,4.0740356083086064
2022-01-28,17793.75,17077.75,716.0,17590.2,40%,17876.600000000002,17303.8,low,17900,2022-02-10,3,NIFTY2221017900CE,CE,2022-02-07 11:50:00,7.2,2022-02-10 15:30:00,0.05,Expiry Closing,7.15,0.0725,7.077500000000001,15083.798882681565,107849.1620111732,106755.58659217879,0.39944134078212296,0.395391061452514,2022,18250,NIFTY2221018250CE,2.65,0.05,-2.6,-39217.87709497207,67537.70949720673,0.7504189944134081
2022-02-04,17639.25,17043.65,595.5999999999985,17451.0,40%,17689.239999999998,17212.760000000002,low,17700,2022-02-17,3,NIFTY2221717700CE,CE,2022-02-14 09:15:00,8.8,2022-02-17 15:30:00,0.05,Expiry Closing,8.75,0.08850000000000001,8.6615,15254.237288135595,133474.57627118647,132124.57627118647,0.4943502824858757,0.4893502824858757,2022,18050,NIFTY2221718050CE,2.3,0.05,-2.25,-34322.03389830509,97802.54237288138,1.0866949152542376
2022-02-11,17489.9,16810.0,679.9000000000015,17236.05,40%,17508.01,16964.09,low,17500,2022-02-24,2,NIFTY22FEB17500CE,CE,2022-02-22 09:15:00,10.75,2022-02-24 15:30:00,0.05,Expiry Closing,10.7,0.10800000000000001,10.591999999999999,15428.57142857143,165085.7142857143,163419.42857142855,0.6114285714285714,0.6052571428571428,2022,17850,NIFTY22FEB17850CE,2.4,0.1,-2.3,-35485.71428571428,127933.71428571426,1.421485714285714
2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,high,16150,2022-03-10,0,NIFTY2231016150PE,PE,2022-03-10 09:15:00,4.65,2022-03-10 15:30:00,0.15,Expiry Closing,4.5,0.04800000000000001,4.452,16718.266253869966,75232.19814241485,74429.72136222909,0.2786377708978328,0.27566563467492256,2022,15850,NIFTY2231015850PE,2.4,0.1,-2.3,-38452.01238390092,35977.70897832817,0.39975232198142413
2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,low,16500,2022-03-10,6,NIFTY2231016500CE,CE,2022-03-04 10:57:00,113.3,2022-03-10 15:30:00,95.85,Expiry Closing,17.450000000000003,2.0915,15.358500000000003,16363.636363636364,285545.4545454546,251320.90909090915,1.0575757575757578,0.9308181818181821,2022,16850,NIFTY2231016850CE,36.4,0.05,-36.35,-594818.1818181819,-343497.2727272727,-3.8166363636363636
2022-03-04,16757.1,15671.65,1085.449999999999,16528.8,40%,16962.98,16094.619999999999,high,16100,2022-03-17,1,NIFTY2231716100PE,PE,2022-03-16 15:00:00,3.8,2022-03-17 15:30:00,0.05,Expiry Closing,3.75,0.0385,3.7115,16770.186335403727,62888.198757763974,62242.54658385093,0.23291925465838512,0.23052795031055903,2022,15800,NIFTY2231715800PE,1.7,0.05,-1.65,-27670.807453416146,34571.739130434784,0.3841304347826087
2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,high,17100,2022-03-31,1,NIFTY22MAR17100PE,PE,2022-03-30 09:15:00,10.7,2022-03-31 15:30:00,0.05,Expiry Closing,10.649999999999999,0.1075,10.542499999999999,15789.473684210527,168157.89473684208,166460.52631578947,0.6228070175438597,0.6165204678362572,2022,16750,NIFTY22MAR16750PE,3.6,0.05,-3.5500000000000003,-56052.631578947374,110407.89473684209,1.2267543859649122
2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,low,17450,2022-03-31,6,NIFTY22MAR17450CE,CE,2022-03-25 13:40:00,66.0,2022-03-30 09:15:00,70.35,SL Hit,-4.349999999999994,1.3635,-5.7134999999999945,15472.779369627508,-67306.59025787956,-88403.72492836668,-0.24928366762177614,-0.3274212034383951,2022,17800,NIFTY22MAR17800CE,14.95,4.65,-10.299999999999999,-159369.6275071633,-247773.35243553,-2.7530372492836666
2022-03-25,17558.9,17004.1,554.8000000000029,17436.9,40%,17658.820000000003,17214.98,high,17200,2022-04-07,6,NIFTY2240717200PE,PE,2022-04-01 15:08:00,29.95,2022-04-07 15:30:00,0.05,Expiry Closing,29.9,0.3,29.599999999999998,15697.67441860465,469360.465116279,464651.16279069765,1.7383720930232556,1.7209302325581395,2022,16850,NIFTY2240716850PE,10.5,0.1,-10.4,-163255.81395348837,301395.3488372093,3.3488372093023253
2022-04-08,17842.4,17443.1,399.3000000000029,17183.45,40%,17343.170000000002,17023.73,high,17000,2022-04-21,0,NIFTY2242117000PE,PE,2022-04-21 11:24:00,2.35,2022-04-21 11:25:00,2.4,SL Hit,-0.04999999999999982,0.0475,-0.09749999999999982,15882.35294117647,-794.1176470588207,-1548.5294117647031,-0.002941176470588225,-0.0057352941176470485,2022,16650,NIFTY2242116650PE,1.4,1.4,0.0,0.0,-1548.5294117647031,-0.017205882352941147
2022-04-08,17842.4,17443.1,399.3000000000029,17183.45,40%,17343.170000000002,17023.73,low,17350,2022-04-21,2,NIFTY2242117350CE,CE,2022-04-19 15:04:00,11.75,2022-04-21 15:30:00,42.85,Expiry Closing,-31.1,0.546,-31.646,15561.959654178674,-483976.94524495676,-492473.77521613834,-1.7925072046109511,-1.8239769452449568,2022,17700,NIFTY2242117700CE,2.65,0.05,-2.6,-40461.09510086456,-532934.8703170029,-5.92149855907781
2022-04-15,17414.35,16826.05,588.2999999999993,17242.75,40%,17478.07,17007.43,low,17500,2022-04-28,3,NIFTY22APR17500CE,CE,2022-04-25 09:15:00,9.15,2022-04-28 15:30:00,0.05,Expiry Closing,9.1,0.09200000000000001,9.008,15428.57142857143,140400.0,138980.57142857142,0.52,0.5147428571428571,2022,17850,NIFTY22APR17850CE,3.0,0.05,-2.95,-45514.28571428572,93466.28571428571,1.0385142857142857
2022-04-22,17322.5,16888.85,433.65000000000146,17329.25,40%,17502.71,17155.79,low,17500,2022-05-05,6,NIFTY2250517500CE,CE,2022-04-29 15:02:00,34.85,2022-05-05 15:30:00,0.05,Expiry Closing,34.800000000000004,0.349,34.45100000000001,15428.57142857143,536914.2857142858,531529.7142857144,1.988571428571429,1.968628571428572,2022,17850,NIFTY2250517850CE,5.55,0.05,-5.5,-84857.14285714286,446672.5714285716,4.963028571428573
2022-04-29,17377.3,16624.7,752.5999999999985,16415.55,40%,16716.59,16114.51,low,16700,2022-05-12,1,NIFTY2251216700CE,CE,2022-05-11 10:27:00,4.2,2022-05-12 15:30:00,0.05,Expiry Closing,4.15,0.0425,4.1075,16167.664670658683,67095.80838323354,66408.68263473055,0.2485029940119761,0.24595808383233536,2022,17050,NIFTY2251217050CE,2.25,0.05,-2.2,-35568.86227544911,30839.82035928144,0.34266467065868267
2022-05-06,16483.95,15737.35,746.6000000000004,15977.0,40%,16275.64,15678.36,high,15700,2022-05-19,2,NIFTY2251915700PE,PE,2022-05-17 15:20:00,12.1,2022-05-19 15:30:00,0.05,Expiry Closing,12.049999999999999,0.12150000000000001,11.9285,17197.452229299364,207229.29936305733,205139.80891719746,0.7675159235668789,0.7597770700636943,2022,15400,NIFTY2251915400PE,4.85,0.05,-4.8,-82547.77070063695,122592.03821656051,1.3621337579617836
2022-05-13,16399.55,15741.05,658.5,16043.8,40%,16307.199999999999,15780.4,high,15800,2022-05-26,3,NIFTY22MAY15800PE,PE,2022-05-23 09:15:00,37.1,2022-05-26 15:30:00,0.05,Expiry Closing,37.050000000000004,0.3715,36.67850000000001,17088.607594936708,633132.911392405,626784.4936708861,2.3449367088607596,2.321424050632912,2022,15500,NIFTY22MAY15500PE,14.7,0.05,-14.649999999999999,-250348.10126582274,376436.3924050634,4.182626582278481
2022-05-20,16414.35,15904.15,510.1999999999989,16296.6,40%,16500.68,16092.52,high,16100,2022-06-02,3,NIFTY2260216100PE,PE,2022-05-30 09:15:00,28.4,2022-06-02 15:30:00,0.05,Expiry Closing,28.349999999999998,0.2845,28.065499999999997,16770.186335403727,475434.7826086956,470663.6645962732,1.7608695652173914,1.743198757763975,2022,15800,NIFTY2260215800PE,9.3,0.05,-9.25,-155124.22360248448,315539.44099378877,3.5059937888198753
2022-05-27,16695.2,16223.95,471.25,16761.65,40%,16950.15,16573.15,low,16950,2022-06-09,3,NIFTY2260916950CE,CE,2022-06-06 09:15:00,24.05,2022-06-09 15:30:00,0.05,Expiry Closing,24.0,0.24100000000000002,23.759,15929.203539823011,382300.8849557523,378461.94690265495,1.4159292035398232,1.4017109144542774,2022,17300,NIFTY2260917300CE,3.15,0.05,-3.1,-49380.530973451336,329081.4159292036,3.6564601769911516
2022-06-03,16785.0,16246.1,538.8999999999996,16283.95,40%,16499.510000000002,16068.390000000001,low,16500,2022-06-16,3,NIFTY2261616500CE,CE,2022-06-13 09:15:00,8.4,2022-06-16 15:30:00,0.05,Expiry Closing,8.35,0.0845,8.2655,16363.636363636364,136636.36363636365,135253.63636363635,0.506060606060606,0.500939393939394,2022,16850,NIFTY2261616850CE,2.95,0.05,-2.9000000000000004,-47454.54545454546,87799.09090909088,0.9755454545454543
2022-06-10,16324.4,15335.8,988.6000000000004,15272.65,40%,15668.09,14877.21,high,14900,2022-06-23,2,NIFTY2262314900PE,PE,2022-06-21 13:10:00,6.3,2022-06-23 15:30:00,0.05,Expiry Closing,6.25,0.0635,6.1865,18120.80536912752,113255.033557047,112104.3624161074,0.4194630872483222,0.4152013422818792,2022,14600,NIFTY2262314600PE,3.45,0.05,-3.4000000000000004,-61610.738255033575,50493.62416107382,0.5610402684563759
2022-06-17,15707.25,15185.55,521.7000000000007,15657.4,40%,15866.08,15448.72,high,15450,2022-06-30,3,NIFTY22JUN15450PE,PE,2022-06-27 09:15:00,25.65,2022-06-30 15:30:00,0.05,Expiry Closing,25.599999999999998,0.257,25.342999999999996,17475.728155339806,447378.640776699,442887.3786407766,1.656957928802589,1.640323624595469,2022,15150,NIFTY22JUN15150PE,8.25,0.05,-8.2,-143300.9708737864,299586.40776699025,3.3287378640776693
2022-06-24,15926.5,15619.8,306.7000000000007,15703.7,40%,15826.380000000001,15581.02,high,15600,2022-07-07,3,NIFTY2270715600PE,PE,2022-07-04 15:04:00,45.5,2022-07-07 15:30:00,0.05,Expiry Closing,45.45,0.45549999999999996,44.9945,17307.69230769231,786634.6153846155,778750.9615384616,2.9134615384615388,2.884262820512821,2022,15300,NIFTY2270715300PE,10.85,0.05,-10.799999999999999,-186923.0769230769,591827.8846153847,6.575865384615386
2022-06-24,15926.5,15619.8,306.7000000000007,15703.7,40%,15826.380000000001,15581.02,low,15850,2022-07-07,6,NIFTY2270715850CE,CE,2022-07-01 10:05:00,66.95,2022-07-05 09:15:00,134.45,SL Hit,-67.49999999999999,2.014,-69.51399999999998,17034.700315457412,-1149842.2712933752,-1184150.1577287063,-4.258675078864353,-4.385741324921135,2022,16150,NIFTY2270716150CE,15.9,21.4,5.499999999999998,93690.85173501573,-1090459.3059936906,-12.116214511041008
2022-07-01,16150.05,15511.85,638.1999999999989,16273.65,40%,16528.93,16018.37,low,16550,2022-07-14,1,NIFTY2271416550CE,CE,2022-07-13 12:56:00,1.6,2022-07-14 15:30:00,0.05,Expiry Closing,1.55,0.0165,1.5335,16314.199395770393,25287.009063444108,25017.824773413897,0.09365558912386708,0.09265861027190332,2022,16900,NIFTY2271416900CE,0.9,0.05,-0.85,-13867.069486404833,11150.755287009064,0.12389728096676737
2022-07-08,16273.65,15859.2,414.4499999999989,16010.8,40%,16176.579999999998,15845.02,high,15850,2022-07-21,3,NIFTY2272115850PE,PE,2022-07-18 09:15:00,17.5,2022-07-21 15:30:00,0.05,Expiry Closing,17.45,0.17550000000000002,17.2745,17034.700315457412,297255.52050473186,294265.93059936905,1.1009463722397475,1.0898738170347002,2022,15550,NIFTY2272115550PE,3.7,0.05,-3.6500000000000004,-62176.656151419564,232089.2744479495,2.5787697160883276
2022-07-15,16624.15,15927.45,696.7000000000007,16661.25,40%,16939.93,16382.57,high,16400,2022-07-28,0,NIFTY22JUL16400PE,PE,2022-07-28 15:09:00,0.1,2022-07-28 15:30:00,0.05,Expiry Closing,0.05,0.0015000000000000002,0.0485,16463.414634146342,823.1707317073171,798.4756097560976,0.0030487804878048786,0.0029573170731707317,2022,16050,NIFTY22JUL16050PE,0.1,0.05,-0.05,-823.1707317073171,-24.695121951219562,-0.0002743902439024396
2022-07-22,16943.6,16439.7,503.8999999999978,17079.5,40%,17281.059999999998,16877.940000000002,high,16900,2022-08-04,3,NIFTY2280416900PE,PE,2022-08-01 10:37:00,19.85,2022-08-04 15:30:00,0.05,Expiry Closing,19.8,0.19900000000000004,19.601,15976.331360946746,316331.36094674555,313152.07100591715,1.1715976331360947,1.1598224852071006,2022,16550,NIFTY2280416550PE,5.45,0.05,-5.4,-86272.18934911244,226879.8816568047,2.520887573964497
2022-07-29,17489.25,17018.35,470.90000000000146,17423.65,40%,17612.010000000002,17235.29,high,17250,2022-08-11,0,NIFTY2281117250PE,PE,2022-08-11 09:15:00,2.25,2022-08-11 15:30:00,0.05,Expiry Closing,2.2,0.023,2.177,15652.173913043478,34434.782608695656,34074.782608695656,0.12753623188405797,0.12620289855072464,2022,16900,NIFTY2281116900PE,1.15,0.05,-1.0999999999999999,-17217.391304347824,16857.39130434783,0.18730434782608701
2022-08-05,17716.65,17349.6,367.0500000000029,17659.65,40%,17806.47,17512.83,high,17500,2022-08-18,2,NIFTY2281817500PE,PE,2022-08-16 09:30:00,14.85,2022-08-18 15:30:00,0.05,Expiry Closing,14.799999999999999,0.149,14.651,15428.57142857143,228342.85714285713,226044.0,0.8457142857142856,0.8372,2022,17150,NIFTY2281817150PE,3.9,0.05,-3.85,-59400.00000000001,166644.0,1.8516
2022-08-12,17967.55,17598.15,369.3999999999978,17966.55,40%,18114.309999999998,17818.79,low,18100,2022-08-25,6,NIFTY22AUG18100CE,CE,2022-08-19 11:32:00,39.4,2022-08-25 15:30:00,0.05,Expiry Closing,39.35,0.39449999999999996,38.9555,14917.127071823204,586988.9502762432,581104.1436464088,2.174033149171271,2.1522375690607736,2022,18450,NIFTY22AUG18450CE,4.75,0.05,-4.7,-70110.49723756907,510993.64640883973,5.677707182320441
2022-08-19,17989.15,17346.95,642.2000000000007,17619.3,40%,17876.18,17362.42,low,17900,2022-09-01,3,NIFTY2290117900CE,CE,2022-08-29 09:15:00,5.0,2022-09-01 15:30:00,0.05,Expiry Closing,4.95,0.050499999999999996,4.8995,15083.798882681565,74664.80446927375,73903.07262569833,0.276536312849162,0.27371508379888265,2022,18250,NIFTY2290118250CE,3.1,0.05,-3.0500000000000003,-46005.58659217878,27897.486033519555,0.3099720670391061
2022-09-02,17806.95,17477.1,329.8500000000022,17923.35,40%,18055.29,17791.409999999996,high,17800,2022-09-15,2,NIFTY2291517800PE,PE,2022-09-13 09:40:00,27.35,2022-09-15 15:30:00,0.15,Expiry Closing,27.200000000000003,0.275,26.925000000000004,15168.539325842696,412584.2696629214,408412.9213483147,1.5280898876404498,1.5126404494382022,2022,17450,NIFTY2291517450PE,5.7,0.05,-5.65,-85702.24719101124,322710.6741573034,3.5856741573033712
2022-09-02,17806.95,17477.1,329.8500000000022,17923.35,40%,18055.29,17791.409999999996,low,18050,2022-09-15,6,NIFTY2291518050CE,CE,2022-09-09 13:25:00,49.25,2022-09-09 13:27:00,51.2,SL Hit,-1.9500000000000028,1.0045,-2.954500000000003,14958.448753462602,-29168.975069252116,-44194.7368421053,-0.10803324099723007,-0.16368421052631596,2022,18400,NIFTY2291518400CE,5.75,5.75,0.0,0.0,-44194.7368421053,-0.49105263157894785
2022-09-09,18095.4,17771.15,324.25,17796.8,40%,17926.5,17667.1,low,17950,2022-09-22,6,NIFTY2292217950CE,CE,2022-09-16 09:57:00,59.05,2022-09-22 15:30:00,0.1,Expiry Closing,58.949999999999996,0.5915,58.35849999999999,15041.782729805014,886713.0919220055,877815.8774373258,3.284122562674095,3.2511699164345402,2022,18300,NIFTY2292218300CE,10.45,0.05,-10.399999999999999,-156434.54038997213,721381.3370473536,8.015348189415041
2022-09-16,17918.45,17431.0,487.4500000000007,17593.85,40%,17788.829999999998,17398.87,low,17800,2022-09-29,6,NIFTY22SEP17800CE,CE,2022-09-23 12:36:00,43.95,2022-09-29 15:30:00,0.05,Expiry Closing,43.900000000000006,0.44,43.46000000000001,15168.539325842696,665898.8764044944,659224.7191011236,2.466292134831461,2.441573033707866,2022,18150,NIFTY22SEP18150CE,8.65,0.05,-8.6,-130449.43820224718,528775.2808988765,5.875280898876405
2022-09-23,17640.45,16788.95,851.5,16798.05,40%,17138.649999999998,16457.45,high,16450,2022-10-06,6,NIFTY22100616450PE,PE,2022-09-30 13:46:00,19.35,2022-10-06 15:30:00,0.05,Expiry Closing,19.3,0.19400000000000003,19.106,16413.37386018237,316778.11550151976,313593.9209726444,1.1732522796352582,1.1614589665653496,2022,16100,NIFTY22100616100PE,6.95,0.05,-6.9,-113252.27963525837,200341.64133738604,2.226018237082067
2022-09-30,17428.3,16748.7,679.5999999999985,17287.2,40%,17559.04,17015.36,low,17550,2022-10-13,2,NIFTY22101317550CE,CE,2022-10-11 15:00:00,5.25,2022-10-13 15:30:00,0.05,Expiry Closing,5.2,0.053,5.147,15384.615384615383,80000.0,79184.61538461538,0.29629629629629634,0.29327635327635326,2022,17900,NIFTY22101317900CE,1.65,0.05,-1.5999999999999999,-24615.38461538461,54569.230769230766,0.6063247863247864
2022-10-07,17336.95,16950.65,386.2999999999993,17322.3,40%,17476.82,17167.78,high,17150,2022-10-20,2,NIFTY22102017150PE,PE,2022-10-18 09:21:00,23.25,2022-10-20 15:30:00,0.05,Expiry Closing,23.2,0.233,22.967,15743.44023323615,365247.81341107865,361579.5918367346,1.3527696793002915,1.3391836734693876,2022,16800,NIFTY22102016800PE,6.05,0.05,-6.0,-94460.6413994169,267118.9504373177,2.967988338192419
2022-10-07,17336.95,16950.65,386.2999999999993,17322.3,40%,17476.82,17167.78,low,17500,2022-10-20,3,NIFTY22102017500CE,CE,2022-10-17 09:15:00,23.15,2022-10-18 09:15:00,74.2,SL Hit,-51.050000000000004,0.9734999999999999,-52.023500000000006,15428.57142857143,-787628.5714285715,-802648.2857142858,-2.9171428571428573,-2.9727714285714297,2022,17850,NIFTY22102017850CE,2.65,3.8,1.15,17742.85714285714,-784905.4285714286,-8.721171428571429
2022-10-21,17808.3,17521.25,287.0499999999993,17756.4,40%,17871.22,17641.58,high,17650,2022-11-03,3,NIFTY22110317650PE,PE,2022-10-31 09:15:00,24.15,2022-11-03 15:30:00,0.1,Expiry Closing,24.049999999999997,0.2425,23.807499999999997,15297.450424929179,367903.6827195467,364194.05099150137,1.3626062322946173,1.348866855524079,2022,17300,NIFTY22110317300PE,4.25,0.05,-4.2,-64249.29178470255,299944.7592067988,3.332719546742209
2022-10-28,18177.9,17724.0,453.90000000000146,18053.4,40%,18234.960000000003,17871.84,high,17850,2022-11-10,3,NIFTY22111017850PE,PE,2022-11-07 09:15:00,10.3,2022-11-10 15:30:00,0.05,Expiry Closing,10.25,0.10350000000000002,10.1465,15126.050420168067,155042.01680672268,153476.47058823527,0.5742296918767507,0.5684313725490195,2022,17500,NIFTY22111017500PE,2.5,0.05,-2.45,-37058.82352941177,116417.6470588235,1.2935294117647056
2022-11-04,18288.25,17969.6,318.65000000000146,18272.35,40%,18399.809999999998,18144.89,high,18150,2022-11-17,2,NIFTY22111718150PE,PE,2022-11-15 15:10:00,12.4,2022-11-17 15:30:00,0.1,Expiry Closing,12.3,0.125,12.175,14876.03305785124,182975.20661157026,181115.70247933886,0.6776859504132232,0.6707988980716255,2022,17800,NIFTY22111717800PE,2.85,0.05,-2.8000000000000003,-41652.89256198348,139462.80991735536,1.549586776859504
2022-11-11,18441.65,18260.25,181.40000000000146,18382.95,40%,18455.510000000002,18310.39,high,18300,2022-11-24,0,NIFTY22NOV18300PE,PE,2022-11-24 15:05:00,0.4,2022-11-24 15:30:00,0.2,Expiry Closing,0.2,0.006000000000000001,0.194,14754.098360655737,2950.8196721311474,2862.295081967213,0.01092896174863388,0.010601092896174863,2022,17950,NIFTY22NOV17950PE,0.2,0.1,-0.1,-1475.4098360655737,1386.885245901639,0.015409836065573767
2022-11-11,18441.65,18260.25,181.40000000000146,18382.95,40%,18455.510000000002,18310.39,low,18450,2022-11-24,6,NIFTY22NOV18450CE,CE,2022-11-18 09:37:00,66.5,2022-11-24 15:03:00,2.6,SL Hit,63.9,0.691,63.208999999999996,14634.146341463415,935121.9512195121,925009.7560975609,3.4634146341463414,3.4259620596205957,2022,18800,NIFTY22NOV18800CE,5.25,0.05,-5.2,-76097.56097560975,848912.1951219512,9.432357723577235
2022-11-18,18527.45,18133.9,393.5499999999993,18528.45,40%,18685.87,18371.030000000002,high,18350,2022-12-01,0,NIFTY22120118350PE,PE,2022-12-01 09:15:00,1.35,2022-12-01 15:30:00,0.15,Expiry Closing,1.2000000000000002,0.015,1.1850000000000003,14713.896457765668,17656.675749318805,17435.96730245232,0.06539509536784742,0.06457765667574933,2022,18000,NIFTY22120118000PE,0.95,0.05,-0.8999999999999999,-13242.5068119891,4193.4604904632215,0.046594005449591344
2022-11-25,18886.6,18430.55,456.0499999999993,18752.4,40%,18934.82,18569.980000000003,low,18950,2022-12-08,1,NIFTY22120818950CE,CE,2022-12-07 10:56:00,4.4,2022-12-08 15:30:00,0.1,Expiry Closing,4.300000000000001,0.045,4.255000000000001,14248.021108179419,61266.49076517151,60625.32981530344,0.2269129287598945,0.22453825857519794,2022,19350,NIFTY22120819350CE,1.8,0.05,-1.75,-24934.036939313984,35691.29287598946,0.3965699208443273
2022-12-02,18778.55,18529.1,249.45000000000073,18662.4,40%,18762.18,18562.620000000003,low,18750,2022-12-15,6,NIFTY22121518750CE,CE,2022-12-09 10:35:00,46.75,2022-12-15 15:30:00,0.1,Expiry Closing,46.65,0.4685,46.1815,14400.0,671760.0,665013.6,2.488,2.4630133333333335,2022,19100,NIFTY22121519100CE,4.35,0.05,-4.3,-61920.0,603093.6,6.70104
2022-12-09,18695.85,18347.05,348.7999999999993,18319.1,40%,18458.62,18179.579999999998,high,18200,2022-12-22,1,NIFTY22122218200PE,PE,2022-12-21 09:16:00,7.45,2022-12-21 10:30:00,18.6,SL Hit,-11.150000000000002,0.2605,-11.410500000000003,14835.164835164836,-165412.08791208797,-169276.64835164841,-0.6126373626373628,-0.6269505494505496,2022,17850,NIFTY22122217850PE,2.3,3.5,1.2000000000000002,17802.197802197807,-151474.45054945062,-1.6830494505494513
2022-12-09,18695.85,18347.05,348.7999999999993,18319.1,40%,18458.62,18179.579999999998,low,18450,2022-12-22,1,NIFTY22122218450CE,CE,2022-12-21 13:57:00,17.9,2022-12-22 15:30:00,0.05,Expiry Closing,17.849999999999998,0.1795,17.670499999999997,14634.146341463415,261219.5121951219,258592.68292682923,0.9674796747967479,0.9577506775067749,2022,18800,NIFTY22122218800CE,3.3,0.05,-3.25,-47560.9756097561,211031.70731707313,2.344796747967479
2022-12-16,18472.5,18068.95,403.5499999999993,17977.65,40%,18139.07,17816.230000000003,high,17800,2022-12-29,2,NIFTY22DEC17800PE,PE,2022-12-27 14:54:00,13.35,2022-12-29 09:15:00,4.75,SL Hit,8.6,0.18100000000000002,8.419,15168.539325842696,130449.43820224718,127703.93258426966,0.4831460674157303,0.4729775280898877,2022,17450,NIFTY22DEC17450PE,3.6,1.05,-2.55,-38679.77528089887,89024.15730337078,0.9891573033707864
2022-12-16,18472.5,18068.95,403.5499999999993,17977.65,40%,18139.07,17816.230000000003,low,18150,2022-12-29,6,NIFTY22DEC18150CE,CE,2022-12-23 14:59:00,33.6,2022-12-29 15:30:00,43.85,Expiry Closing,-10.25,0.7745000000000001,-11.0245,14876.03305785124,-152479.3388429752,-164000.826446281,-0.5647382920110193,-0.6074104683195592,2022,18500,NIFTY22DEC18500CE,7.2,0.05,-7.15,-106363.63636363637,-270364.46280991734,-3.0040495867768593
2022-12-23,18210.85,17775.55,435.2999999999993,18259.1,40%,18433.219999999998,18084.98,low,18450,2023-01-05,6,NIFTY2310518450CE,CE,2022-12-30 15:04:00,18.05,2023-01-02 15:20:00,17.7,SL Hit,0.3500000000000014,0.3575,-0.007499999999998563,14634.146341463415,5121.951219512216,-109.75609756095459,0.018970189701897094,-0.0004065040650405726,2022,18800,NIFTY2310518800CE,2.8,1.6,-1.1999999999999997,-17560.975609756093,-17670.73170731705,-0.19634146341463388
2022-12-30,18264.6,17892.6,372.0,18008.05,40%,18156.85,17859.25,low,18150,2023-01-12,6,NIFTY2311218150CE,CE,2023-01-06 12:51:00,28.75,2023-01-12 15:30:00,0.05,Expiry Closing,28.7,0.28800000000000003,28.412,14876.03305785124,426942.1487603306,422657.8512396694,1.581267217630854,1.5653994490358127,2023,18500,NIFTY2311218500CE,4.1,0.05,-4.05,-60247.93388429752,362409.91735537193,4.026776859504133
2023-01-06,18141.0,17762.25,378.75,17867.5,40%,18019.0,17716.0,high,17700,2023-01-19,3,NIFTY2311917700PE,PE,2023-01-16 09:15:00,16.2,2023-01-19 15:30:00,0.05,Expiry Closing,16.15,0.1625,15.987499999999999,15254.237288135595,246355.93220338985,243877.1186440678,0.9124293785310733,0.9032485875706214,2023,17350,NIFTY2311917350PE,3.65,0.05,-3.6,-54915.25423728814,188961.86440677967,2.0995762711864407
2023-01-13,18183.2,17774.55,408.65000000000146,18115.6,40%,18279.059999999998,17952.14,low,18300,2023-01-25,0,NIFTY23JAN18300CE,CE,2023-01-25 10:13:00,2.2,2023-01-25 15:30:00,0.1,Expiry Closing,2.1,0.023000000000000003,2.077,14754.098360655737,30983.606557377047,30644.262295081964,0.11475409836065574,0.11349726775956281,2023,18650,NIFTY23JAN18650CE,1.7,0.05,-1.65,-24344.262295081964,6300.0,0.07
2023-01-20,18200.75,17846.6,354.15000000000146,17877.2,40%,18018.86,17735.54,low,18000,2023-02-02,6,NIFTY2320218000CE,CE,2023-01-27 09:30:00,102.6,2023-02-02 15:30:00,0.05,Expiry Closing,102.55,1.0265,101.5235,15000.0,1538250.0,1522852.5,5.697222222222222,5.640194444444444,2023,18350,NIFTY2320218350CE,26.95,0.05,-26.9,-403500.0,1119352.5,12.43725
