Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Portfolio,Allocaion,ROI% PF
2023-01-13,18183.2,17774.55,408.6500000000015,18115.6,40%,18279.06,17952.14,low,18300,2023-01-25,0,NIFTY23JAN18300CE,CE,2023-01-25 10:13:00,2.2,2023-01-25 15:30:00,0.1,Expiry Closing,2.1,0.023,2.077,12172.131147540984,25561.475409836068,25281.516393442624,0.1032786885245901,0.1021475409836065,2023,18800,NIFTY23JAN18800CE,1.55,0.05,-1.5,-18258.19672131148,7023.319672131147,0.0780368852459016,NIFTY,1,9000000,1000000,0.07803688524590163
2023-01-20,18200.75,17846.6,354.15000000000146,17877.2,40%,18018.86,17735.54,low,18000,2023-02-02,6,NIFTY2320218000CE,CE,2023-01-27 09:30:00,102.6,2023-02-02 15:30:00,0.05,Expiry Closing,102.55,1.0265,101.5235,12375.0,1269056.25,1256353.3125,5.1275,5.076175,2023,18500,NIFTY2320218500CE,14.1,0.05,-14.05,-173868.75,1082484.5625,12.02760625,NIFTY,1,9000000,1000000,12.02760625
2023-02-03,17915.55,17584.35,331.2000000000007,17847.55,40%,17980.03,17715.07,high,17700,2023-02-16,1,NIFTY2321617700PE,PE,2023-02-15 15:00:00,3.7,2023-02-16 15:30:00,0.1,Expiry Closing,3.6,0.038,3.5620000000000003,12584.745762711866,45305.08474576272,44826.86440677967,0.1830508474576271,0.1811186440677966,2023,17200,NIFTY2321617200PE,1.35,0.05,-1.3,-16360.169491525428,28466.694915254244,0.3162966101694915,NIFTY,2,9000000,1000000,0.31629661016949157
2023-02-10,18134.0,17720.25,413.75,17974.85,40%,18140.35,17809.35,low,18150,2023-02-23,2,NIFTY23FEB18150CE,CE,2023-02-21 14:55:00,5.35,2023-02-23 15:30:00,0.05,Expiry Closing,5.3,0.0539999999999999,5.246,12272.727272727272,65045.45454545454,64382.72727272727,0.2628099173553719,0.2601322314049586,2023,18650,NIFTY23FEB18650CE,1.25,0.05,-1.2,-14727.272727272726,49655.45454545454,0.5517272727272727,NIFTY,2,9000000,1000000,0.5517272727272727
2023-02-17,18033.7,17456.7,577.0,17591.35,40%,17822.149999999998,17360.55,low,17800,2023-03-02,3,NIFTY2330217800CE,CE,2023-02-27 09:21:00,7.3,2023-03-02 15:30:00,0.05,Expiry Closing,7.25,0.0735,7.1765,12514.044943820223,90726.82584269663,89807.04353932584,0.3665730337078651,0.3628567415730337,2023,18300,NIFTY2330218300CE,2.2,0.05,-2.1500000000000004,-26905.19662921349,62901.84691011235,0.6989094101123594,NIFTY,2,9000000,1000000,0.6989094101123594
2023-02-24,17599.75,17255.9,343.84999999999854,17451.25,40%,17588.79,17313.71,high,17300,2023-03-09,6,NIFTY2330917300PE,PE,2023-03-03 13:34:00,13.45,2023-03-09 15:30:00,0.1,Expiry Closing,13.35,0.1354999999999999,13.2145,12875.722543352602,171890.89595375722,170146.23554913295,0.6945086705202312,0.6874595375722543,2023,16800,NIFTY2330916800PE,2.75,0.05,-2.7,-34764.45086705203,135381.7846820809,1.5042420520231212,NIFTY,3,9000000,1000000,1.5042420520231212
2023-03-03,17798.35,17430.5,367.84999999999854,17443.8,40%,17590.94,17296.66,low,17600,2023-03-16,3,NIFTY2331617600CE,CE,2023-03-13 12:43:00,13.25,2023-03-16 15:30:00,0.05,Expiry Closing,13.2,0.133,13.067,12656.25,167062.5,165379.21875,0.6749999999999999,0.6681988636363636,2023,18100,NIFTY2331618100CE,2.65,0.05,-2.6,-32906.25,132472.96875,1.471921875,NIFTY,3,9000000,1000000,1.471921875
2023-03-10,17529.05,16850.4,678.6499999999978,17111.8,40%,17383.26,16840.34,low,17400,2023-03-23,3,NIFTY2332317400CE,CE,2023-03-20 12:58:00,6.15,2023-03-23 15:30:00,0.05,Expiry Closing,6.1000000000000005,0.062,6.038,12801.724137931034,78090.51724137932,77296.8103448276,0.3155172413793103,0.3123103448275862,2023,17900,NIFTY2332317900CE,2.0,0.05,-1.95,-24963.36206896552,52333.44827586207,0.5814827586206898,NIFTY,3,9000000,1000000,0.5814827586206898
2023-03-17,17207.15,16830.75,376.4000000000015,17076.2,40%,17226.760000000002,16925.64,low,17250,2023-03-29,5,NIFTY23MAR17250CE,CE,2023-03-24 15:20:00,17.85,2023-03-29 15:30:00,0.1,Expiry Closing,17.75,0.1795,17.5705,12913.043478260868,229206.5217391304,226888.63043478256,0.926086956521739,0.9167217391304346,2023,17700,NIFTY23MAR17700CE,2.0,0.05,-1.95,-25180.43478260869,201708.19565217383,2.241202173913043,NIFTY,3,9000000,1000000,2.2412021739130426
2023-03-24,17125.9,16914.2,211.70000000000076,17210.35,40%,17295.03,17125.67,high,17150,2023-04-06,6,NIFTY2340617150PE,PE,2023-03-31 12:31:00,45.75,2023-04-06 15:30:00,0.05,Expiry Closing,45.7,0.4579999999999999,45.242,12988.338192419826,593567.055393586,587618.3965014578,2.398250728862974,2.374215743440234,2023,16700,NIFTY2340616700PE,6.5,0.05,-6.45,-83774.78134110788,503843.6151603499,5.598262390670555,NIFTY,3,9000000,1000000,5.598262390670555
2023-03-31,17637.7,17209.45,428.25,17634.9,40%,17806.2,17463.600000000002,high,17450,2023-04-13,1,NIFTY2341317450PE,PE,2023-04-12 13:21:00,2.7,2023-04-13 15:30:00,0.05,Expiry Closing,2.6500000000000004,0.0275,2.6225000000000005,12765.042979942693,33827.36389684814,33476.32521489972,0.136676217765043,0.1352578796561604,2023,16950,NIFTY2341316950PE,1.2,0.05,-1.15,-14679.799426934096,18796.525787965624,0.2088502865329513,NIFTY,4,9000000,1000000,0.20885028653295137
2023-04-07,17841.5,17598.25,243.25,17863.0,40%,17960.3,17765.7,low,17950,2023-04-20,3,NIFTY2342017950CE,CE,2023-04-17 09:15:00,24.0,2023-04-20 15:30:00,0.05,Expiry Closing,23.95,0.2405,23.7095,12409.470752089135,297206.82451253483,294222.34679665737,1.2008356545961003,1.1887771587743732,2023,18450,NIFTY2342018450CE,1.35,0.05,-1.3,-16132.31197771588,278090.0348189415,3.089889275766017,NIFTY,4,9000000,1000000,3.0898892757660166
2023-04-14,17863.0,17574.35,288.65000000000146,17639.75,40%,17755.21,17524.29,high,17500,2023-04-27,2,NIFTY23APR17500PE,PE,2023-04-25 09:15:00,8.4,2023-04-27 15:30:00,0.05,Expiry Closing,8.35,0.0845,8.2655,12728.571428571428,106283.57142857142,105208.00714285712,0.4294285714285714,0.4250828571428571,2023,17000,NIFTY23APR17000PE,1.9,0.05,-1.85,-23547.857142857138,81660.15,0.907335,NIFTY,4,9000000,1000000,0.9073349999999999
2023-04-21,17931.25,17554.1,377.1500000000015,17950.4,40%,18101.26,17799.54,high,17800,2023-05-04,2,NIFTY2350417800PE,PE,2023-05-02 09:15:00,5.85,2023-05-04 15:30:00,0.05,Expiry Closing,5.8,0.059,5.741,12514.044943820223,72581.46067415731,71843.13202247191,0.2932584269662921,0.2902752808988764,2023,17300,NIFTY2350417300PE,1.8,0.05,-1.75,-21899.578651685395,49943.55337078651,0.5549283707865168,NIFTY,5,9000000,1000000,0.5549283707865168
2023-04-28,18267.1,17885.8,381.2999999999993,18117.3,40%,18269.82,17964.78,high,17950,2023-05-11,3,NIFTY2351117950PE,PE,2023-05-08 12:09:00,8.1,2023-05-11 15:30:00,0.05,Expiry Closing,8.049999999999999,0.0815,7.968499999999999,12409.470752089135,99896.23955431754,98884.86768802228,0.4036211699164345,0.3995348189415041,2023,17450,NIFTY2351117450PE,2.2,0.05,-2.1500000000000004,-26680.362116991648,72204.50557103063,0.8022722841225626,NIFTY,5,9000000,1000000,0.8022722841225626
2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,high,18150,2023-05-18,3,NIFTY2351818150PE,PE,2023-05-15 11:09:00,15.75,2023-05-18 15:30:00,19.95,Expiry Closing,-4.199999999999999,0.357,-4.557,12272.727272727272,-51545.45454545454,-55926.81818181817,-0.2082644628099173,-0.2259669421487602,2023,17650,NIFTY2351817650PE,2.7,0.05,-2.6500000000000004,-32522.72727272728,-88449.54545454544,-0.9827727272727272,NIFTY,5,9000000,1000000,-0.9827727272727272
2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,low,18400,2023-05-18,1,NIFTY2351818400CE,CE,2023-05-17 11:55:00,5.8,2023-05-18 15:30:00,0.05,Expiry Closing,5.75,0.0584999999999999,5.6915,12105.978260869564,69609.375,68901.17527173912,0.28125,0.2783885869565217,2023,18900,NIFTY2351818900CE,2.1,0.1,-2.0,-24211.95652173913,44689.21874999999,0.4965468749999999,NIFTY,5,9000000,1000000,0.4965468749999999
2023-05-12,18458.25,18105.4,352.84999999999854,18186.15,40%,18327.29,18045.01,high,18050,2023-05-25,3,NIFTY23MAY18050PE,PE,2023-05-22 15:05:00,10.0,2023-05-25 15:30:00,0.05,Expiry Closing,9.95,0.1005,9.8495,12340.720221606647,122790.16620498616,121549.92382271469,0.4961218836565097,0.4911108033240996,2023,17550,NIFTY23MAY17550PE,2.5,0.05,-2.45,-30234.764542936293,91315.15927977838,1.0146128808864263,NIFTY,5,9000000,1000000,1.0146128808864263
2023-05-19,18419.65,18061.15,358.5,18368.35,40%,18511.75,18224.95,high,18200,2023-06-01,3,NIFTY2360118200PE,PE,2023-05-29 09:15:00,8.55,2023-06-01 15:30:00,0.05,Expiry Closing,8.5,0.086,8.414,12239.010989010989,104031.5934065934,102979.03846153844,0.4203296703296704,0.4160769230769231,2023,17700,NIFTY2360117700PE,2.85,0.05,-2.8000000000000003,-34269.23076923077,68709.80769230769,0.7634423076923077,NIFTY,5,9000000,1000000,0.7634423076923077
2023-05-26,18661.75,18333.25,328.5,18550.85,40%,18682.25,18419.45,high,18400,2023-06-08,1,NIFTY2360818400PE,PE,2023-06-07 12:47:00,3.3,2023-06-08 15:30:00,0.05,Expiry Closing,3.25,0.0334999999999999,3.2165,12105.978260869564,39344.42934782608,38938.87907608695,0.1589673913043478,0.157328804347826,2023,17900,NIFTY2360817900PE,1.55,0.05,-1.5,-18158.967391304344,20779.911684782608,0.2308879076086956,NIFTY,6,9000000,1000000,0.23088790760869563
2023-06-02,18777.8,18478.5,299.2999999999993,18655.9,40%,18775.620000000003,18536.18,high,18550,2023-06-15,0,NIFTY2361518550PE,PE,2023-06-15 09:57:00,2.0,2023-06-15 15:30:00,0.05,Expiry Closing,1.95,0.0204999999999999,1.9295,12008.08625336927,23415.76819407008,23169.602425876008,0.0946091644204851,0.0936145552560646,2023,18050,NIFTY2361518050PE,1.05,0.05,-1.0,-12008.08625336927,11161.516172506736,0.1240168463611859,NIFTY,6,9000000,1000000,0.12401684636118594
2023-06-09,18793.9,18555.7,238.20000000000076,18723.3,40%,18818.58,18628.02,high,18650,2023-06-22,6,NIFTY2362218650PE,PE,2023-06-16 14:39:00,20.7,2023-06-22 15:30:00,0.05,Expiry Closing,20.65,0.2075,20.4425,11943.699731903484,246637.3994638069,244159.08176943692,0.9965147453083107,0.9865013404825737,2023,18150,NIFTY2362218150PE,3.75,0.05,-3.7,-44191.68900804289,199967.3927613941,2.221859919571045,NIFTY,6,9000000,1000000,2.2218599195710453
2023-06-16,18886.05,18661.15,224.89999999999785,18741.85,40%,18831.81,18651.89,low,18850,2023-06-28,5,NIFTY23JUN18850CE,CE,2023-06-23 09:41:00,,2023-06-28 09:15:00,,SL Hit,,,,11816.976127320955,,,,,2023,19350,NIFTY23JUN19350CE,0.0,0.0,0.0,0.0,,,NIFTY,6,9000000,1000000,
2023-06-16,18886.05,18661.15,224.89999999999785,18741.85,40%,18831.81,18651.89,high,18650,2023-06-28,0,NIFTY23JUN18650PE,PE,2023-06-28 09:15:00,,2023-06-28 15:30:00,,Expiry Closing,,,,11943.699731903484,,,,,2023,18150,NIFTY23JUN18150PE,0.0,0.0,0.0,0.0,,,NIFTY,6,9000000,1000000,
2023-06-23,19010.4,18647.45,362.9500000000007,19076.85,40%,19222.03,18931.67,high,18950,2023-07-06,3,NIFTY2370618950PE,PE,2023-07-03 09:15:00,13.5,2023-07-06 15:30:00,0.05,Expiry Closing,13.45,0.1355,13.3145,11754.61741424802,158099.60422163585,156506.85356200524,0.6387862796833773,0.6323509234828496,2023,18450,NIFTY2370618450PE,3.6,0.05,-3.5500000000000003,-41728.89182058047,114777.96174142478,1.275310686015831,NIFTY,7,9000000,1000000,1.275310686015831
2023-07-07,19567.0,19303.6,263.40000000000146,19493.45,40%,19598.81,19388.09,high,19400,2023-07-20,3,NIFTY2372019400PE,PE,2023-07-17 09:15:00,26.95,2023-07-20 15:30:00,0.05,Expiry Closing,26.9,0.27,26.63,11481.958762886596,308864.69072164944,305764.56185567006,1.247938144329897,1.2354123711340206,2023,18850,NIFTY2372018850PE,3.5,0.05,-3.45,-39612.757731958765,266151.8041237113,2.9572422680412367,NIFTY,7,9000000,1000000,2.9572422680412367
2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,high,19550,2023-08-03,2,NIFTY2380319550PE,PE,2023-08-01 09:15:00,13.45,2023-08-02 10:18:00,31.75,SL Hit,-18.3,0.452,-18.752,11393.861892583122,-208507.67263427112,-213657.6982097187,-0.8424552429667521,-0.8632634271099746,2023,19000,NIFTY2380319000PE,2.35,1.1,-1.25,-14242.327365728905,-227900.0255754476,-2.532222506393863,NIFTY,8,18000000,1000000,-1.2661112531969312
2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,low,19750,2023-08-03,1,NIFTY2380319750CE,CE,2023-08-02 11:03:00,11.4,2023-08-03 15:30:00,0.1,Expiry Closing,11.3,0.115,11.185,11278.481012658229,127446.835443038,126149.81012658228,0.5149367088607595,0.5096962025316456,2023,20300,NIFTY2380320300CE,2.25,0.05,-2.2,-24812.658227848104,101337.15189873418,1.1259683544303798,NIFTY,8,18000000,1000000,0.5629841772151899
2023-08-04,19645.5,19436.45,209.04999999999927,19554.25,40%,19637.87,19470.63,low,19650,2023-08-17,6,NIFTY2381719650CE,CE,2023-08-11 09:40:00,33.3,2023-08-17 15:30:00,0.05,Expiry Closing,33.25,0.3334999999999999,32.9165,11335.877862595422,376917.9389312978,373137.4236641222,1.5229007633587788,1.5076259541984731,2023,20200,NIFTY2381720200CE,1.8,0.05,-1.75,-19837.786259541987,353299.6374045802,3.9255515267175576,NIFTY,8,18000000,1000000,1.9627757633587788
2023-08-11,19555.15,19258.2,296.9500000000007,19301.75,40%,19420.53,19182.97,high,19200,2023-08-24,3,NIFTY2382419200PE,PE,2023-08-21 15:00:00,16.05,2023-08-24 15:30:00,0.1,Expiry Closing,15.95,0.1615,15.7885,11601.5625,185044.921875,183171.26953125,0.74765625,0.7400859375,2023,18650,NIFTY2382418650PE,1.75,0.05,-1.7,-19722.65625,163448.61328125,1.816095703125,NIFTY,8,18000000,1000000,0.9080478515625
2023-08-18,19584.45,19253.6,330.8500000000022,19297.4,40%,19429.74,19165.06,high,19150,2023-08-31,1,NIFTY23AUG19150PE,PE,2023-08-30 09:15:00,3.0,2023-08-31 15:04:00,0.15,SL Hit,2.85,0.0315,2.8185,11631.853785900785,33150.783289817235,32784.37989556136,0.1339425587467363,0.1324621409921671,2023,18600,NIFTY23AUG18600PE,1.3,0.05,-1.25,-14539.81723237598,18244.56266318538,0.202717362924282,NIFTY,8,18000000,1000000,0.10135868146214101
2023-08-20,65913.77,64735.82,1177.9500000000044,64908.08,40%,65379.26,64436.9,high,64400,2023-09-01,2,SENSEX2390164400PE,PE,2023-08-30 09:16:00,22.1,2023-08-31 15:23:00,27.55,SL Hit,-5.449999999999999,0.4965,-5.9465,3843.167701863354,-20945.26397515528,-22853.396739130432,-0.0846273291925465,-0.0923369565217391,2023,62600,SENSEX2390162600PE,0.0,0.0,0.0,0.0,-22853.396739130432,-0.2539266304347825,SENSEX,8,18000000,1000000,-0.12696331521739126
2023-08-25,19452.8,19224.6,228.20000000000076,19258.15,40%,19349.43,19166.870000000003,high,19150,2023-09-07,6,NIFTY2390719150PE,PE,2023-09-01 11:07:00,28.05,2023-09-07 15:30:00,0.05,Expiry Closing,28.0,0.281,27.719,11631.853785900785,325691.90600522194,322423.3550913838,1.3159268929503916,1.3027206266318536,2023,18600,NIFTY2390718600PE,3.2,0.05,-3.1500000000000004,-36640.339425587474,285783.01566579635,3.175366840731071,NIFTY,9,18000000,1000000,1.5876834203655354
2023-08-27,65473.27,64726.88,746.3899999999994,65602.4,40%,65900.95599999999,65303.844,low,65900,2023-09-08,4,SENSEX2390865900CE,CE,2023-09-04 10:39:00,106.85,2023-09-04 11:53:00,153.05,SL Hit,-46.20000000000002,2.599,-48.799000000000014,3755.6904400606977,-173512.8983308043,-183273.93778452204,-0.7010622154779971,-0.7405007587253415,2023,67700,SENSEX2390867700CE,0.0,0.0,0.0,0.0,-183273.93778452204,-2.036377086494689,SENSEX,9,18000000,1000000,-1.0181885432473445
2023-08-27,65473.27,64726.88,746.3899999999994,65602.4,40%,65900.95599999999,65303.844,high,65300,2023-09-08,2,SENSEX2390865300PE,PE,2023-09-06 15:08:00,28.85,2023-09-08 15:30:00,0.3,Expiry Closing,28.55,0.2915,28.2585,3790.1990811638593,108210.18376722818,107105.34073506892,0.4372128637059724,0.4327488514548239,2023,63500,SENSEX2390863500PE,4.7,0.05,-4.65,-17624.425727411948,89480.91500765698,0.9942323889739664,SENSEX,9,18000000,1000000,0.49711619448698324
2023-09-01,19737.0,19258.15,478.84999999999854,19774.8,40%,19966.34,19583.26,high,19600,2023-09-14,3,NIFTY2391419600PE,PE,2023-09-11 14:31:00,8.3,2023-09-14 15:30:00,0.05,Expiry Closing,8.25,0.0835,8.1665,11364.795918367348,93759.5663265306,92810.60586734692,0.3788265306122449,0.3749923469387755,2023,19050,NIFTY2391419050PE,3.05,0.05,-3.0,-34094.38775510204,58716.21811224488,0.6524024234693876,NIFTY,9,18000000,1000000,0.3262012117346938
2023-09-03,66766.92,65285.56,1481.3600000000006,66816.7,40%,67409.24399999999,66224.156,high,66200,2023-09-15,3,SENSEX2391566200PE,PE,2023-09-12 09:15:00,15.25,2023-09-15 15:30:00,0.15,Expiry Closing,15.1,0.154,14.946,3738.670694864049,56453.92749244713,55878.17220543807,0.2280966767371601,0.2257703927492447,2023,64400,SENSEX2391564400PE,10.7,0.05,-10.65,-39816.84290030211,16061.329305135958,0.1784592145015106,SENSEX,9,18000000,1000000,0.08922960725075532
2023-09-08,20167.65,19728.7,438.9500000000007,20156.45,40%,20332.03,19980.87,low,20350,2023-09-21,1,NIFTY2392120350CE,CE,2023-09-20 09:15:00,3.7,2023-09-21 15:30:00,0.05,Expiry Closing,3.65,0.0375,3.6125,10945.945945945949,39952.70270270271,39542.22972972973,0.1614250614250614,0.1597665847665847,2023,20900,NIFTY2392120900CE,1.65,0.05,-1.6,-17513.513513513513,22028.71621621622,0.2447635135135135,NIFTY,9,18000000,1000000,0.12238175675675679
2023-09-10,67927.23,66754.36,1172.8699999999951,67685.55,40%,68154.698,67216.402,low,68200,2023-09-22,2,SENSEX2392268200CE,CE,2023-09-20 09:15:00,18.6,2023-09-22 15:30:00,0.05,Expiry Closing,18.55,0.1865,18.3635,3629.032258064517,67318.54838709679,66641.73387096776,0.2719941348973607,0.2692595307917889,2023,70100,SENSEX2392270100CE,0.0,0.0,0.0,0.0,66641.73387096776,0.7404637096774195,SENSEX,9,18000000,1000000,0.37023185483870974
2023-09-15,20222.45,19711.0,511.4500000000007,19744.85,40%,19949.43,19540.27,low,19950,2023-09-28,0,NIFTY23SEP19950CE,CE,2023-09-28 14:06:00,0.95,2023-09-28 15:30:00,0.05,Expiry Closing,0.8999999999999999,0.01,0.8899999999999999,11165.413533834586,10048.872180451126,9937.21804511278,0.0406015037593984,0.0401503759398496,2023,20500,NIFTY23SEP20500CE,0.5,0.05,-0.45,-5024.436090225564,4912.781954887217,0.0545864661654135,NIFTY,9,18000000,1000000,0.027293233082706758
2023-09-22,19798.65,19492.1,306.5500000000029,19581.2,40%,19703.820000000003,19458.58,high,19450,2023-10-05,6,NIFTY23100519450PE,PE,2023-09-29 13:58:00,16.85,2023-10-03 10:01:00,63.0,SL Hit,-46.15,0.7985,-46.9485,11452.442159383032,-528530.205655527,-537674.9807197943,-2.1354755784061696,-2.172424164524421,2023,18900,NIFTY23100518900PE,2.9,2.45,-0.4499999999999997,-5153.598971722361,-542828.5796915167,-6.031428663239074,NIFTY,9,18000000,1000000,-3.015714331619537
2023-09-24,66406.01,65423.39,982.6199999999952,65813.42,40%,66206.468,65420.372,low,66200,2023-10-06,3,SENSEX23100666200CE,CE,2023-10-03 09:40:00,106.45,2023-10-06 15:30:00,0.1,Expiry Closing,106.35,1.0655,105.2845,3738.670694864049,397607.6283987916,393624.07477341394,1.6064954682779458,1.5904003021148037,2023,68000,SENSEX23100668000CE,7.5,0.05,-7.45,-27853.09667673716,365770.9780966768,4.064121978851964,SENSEX,10,18000000,1000000,2.0320609894259825
2023-09-22,19798.65,19492.1,306.5500000000029,19581.2,40%,19703.820000000003,19458.58,low,19700,2023-10-05,1,NIFTY23100519700CE,CE,2023-10-04 09:15:00,4.5,2023-10-05 15:30:00,0.05,Expiry Closing,4.45,0.0455,4.4045000000000005,11307.10659898477,50316.62436548223,49802.151015228425,0.2032994923857868,0.2012208121827411,2023,20250,NIFTY23100520250CE,1.2,0.05,-1.15,-13003.172588832484,36798.97842639594,0.4088775380710659,NIFTY,10,18000000,1000000,0.20443876903553299
2023-10-01,66095.81,64878.77,1217.0400000000009,65560.07,40%,66046.88600000001,65073.25400000001,high,65100,2023-10-13,3,SENSEX23101365100PE,PE,2023-10-10 12:38:00,64.45,2023-10-13 15:30:00,0.05,Expiry Closing,64.4,0.645,63.755,3801.84331797235,244838.70967741936,242386.5207373272,0.989247311827957,0.9793394777265746,2023,63300,SENSEX23101363300PE,11.95,0.05,-11.9,-45241.93548387096,197144.58525345623,2.190495391705069,SENSEX,10,18000000,1000000,1.0952476958525346
2023-09-29,19726.25,19333.6,392.6500000000015,19621.2,40%,19778.26,19464.14,high,19450,2023-10-12,1,NIFTY23101219450PE,PE,2023-10-11 09:15:00,5.85,2023-10-12 15:30:00,0.05,Expiry Closing,5.8,0.059,5.741,11452.442159383032,66424.16452442159,65748.47043701798,0.2683804627249356,0.2656503856041131,2023,18900,NIFTY23101218900PE,2.0,0.05,-1.95,-22332.26221079691,43416.20822622108,0.4824023136246786,NIFTY,10,18000000,1000000,0.24120115681233936
2023-10-06,19843.3,19480.5,362.7999999999993,19654.55,40%,19799.67,19509.43,high,19500,2023-10-19,6,NIFTY23101919500PE,PE,2023-10-13 14:22:00,17.5,2023-10-19 15:30:00,0.1,Expiry Closing,17.4,0.176,17.224,11423.076923076924,198761.53846153847,196751.0769230769,0.8030769230769231,0.7949538461538462,2023,18950,NIFTY23101918950PE,3.6,0.05,-3.5500000000000003,-40551.923076923085,156199.15384615384,1.7355461538461538,NIFTY,10,18000000,1000000,0.8677730769230769
2023-10-08,66592.16,65434.61,1157.550000000003,66238.15,40%,66701.17,65775.12999999999,low,66700,2023-10-20,1,SENSEX23102066700CE,CE,2023-10-19 09:15:00,8.0,2023-10-20 15:30:00,0.05,Expiry Closing,7.95,0.0805,7.8695,3710.6446776611697,29499.6251874063,29200.918290854577,0.1191904047976012,0.117983508245877,2023,68500,SENSEX23102068500CE,2.05,0.05,-2.0,-7421.289355322338,21779.62893553224,0.2419958770614692,SENSEX,10,18000000,1000000,0.12099793853073466
2023-10-13,19849.75,19512.35,337.40000000000146,19542.15,40%,19677.11,19407.19,low,19700,2023-10-26,3,NIFTY23OCT19700CE,CE,2023-10-23 13:34:00,8.55,2023-10-26 15:30:00,0.05,Expiry Closing,8.5,0.086,8.414,11307.10659898477,96110.40609137056,95137.99492385786,0.3883248730964467,0.3843959390862944,2023,20250,NIFTY23OCT20250CE,1.65,0.05,-1.6,-18091.37055837563,77046.62436548222,0.8560736040609135,NIFTY,10,18000000,1000000,0.42803680203045674
