,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Cumulative ROI%,Running Max ROI%,Drawdown
460,2019-10-18,11713.8,11535.95,177.84999999999854,11646.15,40%,11717.29,11575.01,high,11600,2019-10-31,2,NIFTY19OCT11600PE,PE,2019-10-29 10:49:00,21.95,2019-10-31 15:30:00,0.05,Friday Closing,21.9,0.22,21.68,1088.135567183197,23830.168921312015,23590.77909653171,2.3830168921312014,2.359077909653171,2019,11350,NIFTY19OCT11350PE,3.3,0.05,-3.25,-3536.4405933453904,20054.33850318632,2.005433850318632,NIFTY,68.98164601888696,70.25721293751747,-1.2755669186305028
127,2019-10-18,29691.85,28864.25,827.5999999999985,29228.65,50%,29642.45,28814.85,high,28800,2019-10-31,2,BANKNIFTY19OCT28800PE,PE,2019-10-29 10:56:00,36.6,2019-10-31 15:30:00,0.05,Friday Closing,36.55,0.3665,36.1835,295.18477723669935,10789.00360800136,10680.81838714411,1.078900360800136,1.068081838714411,2019,27900,BANKNIFTY19OCT27900PE,6.5,0.05,-6.45,-1903.9418131767109,8776.8765739674,0.87768765739674,BANKNIFTY,69.8593336762837,70.25721293751747,-0.3978792612337685
128,2019-11-01,30818.9,30015.1,803.8000000000029,30571.3,50%,30973.2,30169.4,high,30200,2019-11-14,6,BANKNIFTY19111430200PE,PE,2019-11-08 12:12:00,101.65,2019-11-14 15:30:00,0.1,Friday Closing,101.55,1.0175,100.5325,282.5022923043146,28688.107783503146,28400.661701083507,2.8688107783503147,2.8400661701083507,2019,29300,BANKNIFTY19111429300PE,19.75,0.05,-19.7,-5565.295158394998,22835.36654268851,2.283536654268851,BANKNIFTY,72.14287033055255,72.14287033055255,0.0
462,2019-11-01,12021.1,11843.35,177.75,11987.15,40%,12058.25,11916.05,low,12050,2019-11-14,6,NIFTY19111412050CE,CE,2019-11-08 15:06:00,25.7,2019-11-14 15:30:00,0.05,Expiry Closing,25.65,0.2575,25.3925,1057.3673625940744,27121.472850538008,26849.200754670033,2.712147285053801,2.6849200754670037,2019,12300,NIFTY19111412300CE,2.4,0.05,-2.35,-2484.813302096075,24364.38745257396,2.4364387452573957,NIFTY,74.57930907580995,74.57930907580995,0.0
463,2019-11-08,12033.95,11802.9,231.0500000000011,11904.2,40%,11996.62,11811.78,high,11800,2019-11-21,1,NIFTY19112111800PE,PE,2019-11-20 09:15:00,6.05,2019-11-21 15:30:00,0.05,Friday Closing,6.0,0.061,5.939,1062.799355151701,6376.796130910207,6311.965370245953,0.6376796130910206,0.6311965370245953,2019,11550,NIFTY19112111550PE,1.1,0.1,-1.0,-1062.799355151701,5249.166015094252,0.5249166015094252,NIFTY,75.10422567731938,75.10422567731938,0.0
129,2019-11-08,31203.65,30340.25,863.4000000000015,30912.4,50%,31344.1,30480.7,high,30500,2019-11-21,1,BANKNIFTY19112130500PE,PE,2019-11-20 10:01:00,18.75,2019-11-21 15:30:00,0.1,Friday Closing,18.65,0.1885,18.4615,279.15939522908616,5206.322721022457,5153.701175021774,0.5206322721022456,0.5153701175021774,2019,29600,BANKNIFTY19112129600PE,3.15,0.05,-3.1,-865.3941252101671,4288.307049811608,0.42883070498116077,BANKNIFTY,75.53305638230054,75.53305638230054,0.0
465,2019-11-15,12038.5,11867.8,170.70000000000073,11967.3,40%,12035.58,11899.02,low,12050,2019-11-28,6,NIFTY19NOV12050CE,CE,2019-11-22 11:33:00,23.0,2019-11-25 13:31:00,62.05,SL Hit,-39.05,0.8505,-39.9005,1059.35900056333,-41367.96897199804,-42268.95380197715,-4.136796897199804,-4.226895380197715,2019,12300,NIFTY19NOV12300CE,2.6,3.7,1.1,1165.2949006196632,-41103.658901357485,-4.110365890135748,NIFTY,71.42269049216479,75.53305638230054,-4.110365890135753
131,2019-11-15,31469.3,30879.05,590.25,31389.6,50%,31684.725,31094.475,low,31700,2019-11-28,6,BANKNIFTY19NOV31700CE,CE,2019-11-22 13:07:00,62.0,2019-11-25 13:35:00,102.7,SL Hit,-40.7,1.647,-42.347,276.1583065657031,-11239.643077224118,-11694.475808137831,-1.1239643077224117,-1.1694475808137832,2019,32700,BANKNIFTY19NOV32700CE,4.85,4.55,-0.2999999999999998,-82.84749196971089,-11777.323300107542,-1.1777323300107543,BANKNIFTY,70.24495816215403,75.53305638230054,-5.288098220146509
464,2019-11-15,12038.5,11867.8,170.70000000000073,11967.3,40%,12035.58,11899.02,high,11900,2019-11-28,3,NIFTY19NOV11900PE,PE,2019-11-25 13:31:00,16.8,2019-11-28 15:30:00,0.05,Friday Closing,16.75,0.1685,16.5815,1059.35900056333,17744.26325943578,17565.761267840855,1.7744263259435777,1.7565761267840856,2019,11650,NIFTY19NOV11650PE,2.6,0.05,-2.5500000000000003,-2701.3654514364916,14864.395816404363,1.4864395816404363,NIFTY,71.73139774379447,75.53305638230054,-3.801658638506069
130,2019-11-15,31469.3,30879.05,590.25,31389.6,50%,31684.725,31094.475,high,31100,2019-11-28,2,BANKNIFTY19NOV31100PE,PE,2019-11-26 09:15:00,35.9,2019-11-28 15:30:00,0.05,Friday Closing,35.85,0.3595,35.490500000000004,276.1583065657031,9900.275290380458,9800.996379170088,0.9900275290380458,0.9800996379170088,2019,30200,BANKNIFTY19NOV30200PE,5.3,0.05,-5.25,-1449.8311094699413,8351.165269700146,0.8351165269700147,BANKNIFTY,72.56651427076449,75.53305638230054,-2.9665421115360573
466,2019-11-22,12157.75,11883.6,274.14999999999964,12146.2,40%,12255.86,12036.54,low,12250,2019-12-05,6,NIFTY19120512250CE,CE,2019-11-29 11:55:00,11.05,2019-12-05 15:30:00,0.05,Expiry Closing,11.0,0.111,10.889,1040.318672047494,11443.505392522433,11328.030019925161,1.1443505392522433,1.1328030019925162,2019,12500,NIFTY19120512500CE,1.6,0.05,-1.55,-1612.4939416736156,9715.536078251545,0.9715536078251545,NIFTY,73.53806787858964,75.53305638230054,-1.9949885037108999
132,2019-11-22,32155.75,31055.75,1100.0,32074.15,50%,32624.15,31524.15,low,32600,2019-12-05,2,BANKNIFTY19120532600CE,CE,2019-12-03 13:01:00,8.25,2019-12-05 15:30:00,0.05,Expiry Closing,8.2,0.083,8.116999999999999,268.2062214647739,2199.2910160111455,2177.029899629569,0.21992910160111456,0.21770298996295692,2019,33600,BANKNIFTY19120533600CE,1.2,0.05,-1.15,-308.43715468448994,1868.5927449450792,0.18685927449450793,BANKNIFTY,73.72492715308415,75.53305638230054,-1.8081292292163909
467,2019-11-29,12146.65,11935.5,211.14999999999964,12047.35,40%,12131.81,11962.89,low,12150,2019-12-12,6,NIFTY19121212150CE,CE,2019-12-06 11:30:00,16.2,2019-12-12 15:30:00,0.05,Expiry Closing,16.15,0.1625,15.9875,1050.9561227879435,16972.941383025285,16802.161013072247,1.6972941383025286,1.6802161013072248,2019,12400,NIFTY19121212400CE,1.55,0.05,-1.5,-1576.4341841819153,15225.726828890332,1.5225726828890334,NIFTY,75.24749983597319,75.53305638230054,-0.2855565463273564
133,2019-11-29,32122.7,31444.6,678.1000000000022,31797.15,50%,32136.200000000004,31458.1,low,32100,2019-12-12,6,BANKNIFTY19121232100CE,CE,2019-12-06 13:34:00,82.65,2019-12-12 15:30:00,0.05,Expiry Closing,82.60000000000001,0.8270000000000001,81.77300000000001,272.27861414853027,22490.213528668603,22265.03911476777,2.24902135286686,2.226503911476777,2019,33100,BANKNIFTY19121233100CE,5.95,0.05,-5.9,-1606.4438234763286,20658.59529129144,2.065859529129144,BANKNIFTY,77.31335936510233,77.31335936510233,0.0
468,2019-12-06,12056.85,11832.5,224.3500000000004,12031.3,40%,12121.04,11941.56,high,11950,2019-12-19,3,NIFTY19121911950PE,PE,2019-12-16 09:15:00,16.25,2019-12-19 15:30:00,0.05,Friday Closing,16.2,0.163,16.037,1051.889936837103,17040.61697676107,16869.158917056622,1.7040616976761072,1.6869158917056621,2019,11700,NIFTY19121911700PE,3.3,0.05,-3.25,-3418.6422947205847,13450.516622336037,1.3450516622336037,NIFTY,78.65841102733593,78.65841102733593,0.0
134,2019-12-06,31880.6,30997.85,882.75,31775.55,50%,32216.925,31334.175,high,31300,2019-12-19,1,BANKNIFTY19121931300PE,PE,2019-12-18 09:15:00,5.35,2019-12-19 15:30:00,0.05,Friday Closing,5.3,0.0539999999999999,5.246,271.5963736452191,1439.4607803196611,1424.7945761428196,0.1439460780319661,0.14247945761428193,2019,30400,BANKNIFTY19121930400PE,2.25,0.05,-2.2,-597.5120220194821,827.2825541233375,0.08272825541233375,BANKNIFTY,78.74113928274826,78.74113928274826,0.0
469,2019-12-13,12267.35,12026.1,241.25,12266.45,40%,12362.95,12169.95,low,12350,2019-12-26,0,NIFTY19DEC12350CE,CE,2019-12-26 13:47:00,0.1,2019-12-26 15:30:00,0.05,Expiry Closing,0.05,0.0015,0.0485,1031.307252718809,51.56536263594045,50.01840175686224,0.005156536263594046,0.005001840175686224,2019,12600,NIFTY19DEC12600CE,0.05,0.05,0.0,0.0,50.01840175686224,0.005001840175686224,NIFTY,78.74614112292394,78.74614112292394,0.0
135,2019-12-13,32327.5,31775.55,551.9500000000007,32266.85,50%,32542.825,31990.875,low,32500,2019-12-26,0,BANKNIFTY19DEC32500CE,CE,2019-12-26 15:01:00,0.15,2019-12-26 15:30:00,0.05,Expiry Closing,0.0999999999999999,0.002,0.0979999999999999,268.8764727708797,26.88764727708794,26.34989433154618,0.002688764727708794,0.0026349894331546184,2019,33500,BANKNIFTY19DEC33500CE,0.05,0.05,0.0,0.0,26.34989433154618,0.0026349894331546184,BANKNIFTY,78.7487761123571,78.7487761123571,0.0
136,2019-12-20,32500.35,31974.85,525.5,32142.5,50%,32405.25,31879.75,high,31900,2020-01-02,6,BANKNIFTY2010231900PE,PE,2019-12-27 15:04:00,39.3,2020-01-02 15:30:00,0.15,Friday Closing,39.15,0.3944999999999999,38.7555,270.01797548236783,10571.2037401347,10464.681648806905,1.05712037401347,1.0464681648806906,2019,30900,BANKNIFTY2010230900PE,6.75,0.05,-6.7,-1809.1204357318645,8655.561213075041,0.8655561213075041,BANKNIFTY,79.61433223366461,79.61433223366461,0.0
470,2019-12-20,12293.25,12120.1,173.14999999999964,12172.9,40%,12242.16,12103.64,high,12100,2020-01-02,6,NIFTY2010212100PE,PE,2019-12-27 15:06:00,11.3,2020-01-02 15:30:00,0.05,Friday Closing,11.25,0.1135,11.1365,1041.4828755709777,11716.6823501735,11598.474043796194,1.17166823501735,1.1598474043796192,2019,11850,NIFTY2010211850PE,2.45,0.05,-2.4000000000000004,-2499.558901370347,9098.915142425847,0.9098915142425847,NIFTY,80.5242237479072,80.5242237479072,0.0
137,2019-12-27,32611.2,32058.55,552.6500000000015,32326.95,50%,32603.275,32050.625,low,32600,2020-01-09,6,BANKNIFTY2010932600CE,CE,2020-01-03 12:19:00,58.2,2020-01-09 15:30:00,0.05,Expiry Closing,58.150000000000006,0.5825,57.5675,268.3779466940054,15606.177600256417,15449.847446307156,1.5606177600256417,1.5449847446307157,2020,33600,BANKNIFTY2010933600CE,3.45,0.15,-3.3000000000000003,-885.647224090218,14564.200222216938,1.4564200222216939,BANKNIFTY,81.98064377012889,81.98064377012889,0.0
471,2019-12-27,12289.75,12152.25,137.5,12261.1,40%,12316.1,12206.1,low,12300,2020-01-09,6,NIFTY2010912300CE,CE,2020-01-03 14:26:00,24.2,2020-01-09 15:30:00,0.05,Expiry Closing,24.15,0.2425,23.9075,1035.2303082956455,25000.811945339836,24749.768595578145,2.500081194533984,2.4749768595578145,2020,12550,NIFTY2010912550CE,1.5,0.05,-1.45,-1501.083947028686,23248.68464854946,2.324868464854946,NIFTY,84.30551223498384,84.30551223498384,0.0
472,2020-01-10,12389.0,12213.6,175.39999999999964,12328.4,40%,12398.56,12258.24,high,12250,2020-01-23,3,NIFTY2012312250PE,PE,2020-01-20 09:15:00,15.35,2020-01-21 09:15:00,89.6,SL Hit,-74.25,1.0495,-75.2995,1028.3452271876736,-76354.63311868477,-77433.88143461822,-7.6354633118684765,-7.7433881434618215,2020,12000,NIFTY2012312000PE,2.6,10.4,7.800000000000001,8021.092772063855,-69412.78866255436,-6.941278866255436,NIFTY,77.3642333687284,84.30551223498384,-6.941278866255431
138,2020-01-10,32345.2,31671.5,673.7000000000007,31571.65,50%,31908.5,31234.800000000003,high,31200,2020-01-23,3,BANKNIFTY2012331200PE,PE,2020-01-20 09:15:00,70.4,2020-01-20 09:21:00,78.65,SL Hit,-8.25,1.4905000000000002,-9.7405,274.2216023943463,-2262.3282197533567,-2671.0555181221303,-0.22623282197533567,-0.267105551812213,2020,30300,BANKNIFTY2012330300PE,7.55,6.0,-1.5499999999999998,-425.0434837112367,-3096.099001833367,-0.3096099001833367,BANKNIFTY,77.05462346854507,84.30551223498384,-7.250888766438763
139,2020-01-10,32345.2,31671.5,673.7000000000007,31571.65,50%,31908.5,31234.800000000003,low,31900,2020-01-23,3,BANKNIFTY2012331900CE,CE,2020-01-20 13:00:00,63.9,2020-01-23 15:30:00,0.05,Expiry Closing,63.85,0.6395,63.2105,274.2216023943463,17509.04931287901,17333.684598147825,1.750904931287901,1.7333684598147825,2020,32900,BANKNIFTY2012332900CE,6.15,0.05,-6.1000000000000005,-1672.7517746055125,15660.932823542313,1.5660932823542313,BANKNIFTY,78.6207167508993,84.30551223498384,-5.684795484084532
473,2020-01-10,12389.0,12213.6,175.39999999999964,12328.4,40%,12398.56,12258.24,low,12400,2020-01-23,3,NIFTY2012312400CE,CE,2020-01-20 13:12:00,14.3,2020-01-23 15:30:00,0.05,Expiry Closing,14.25,0.1435,14.1065,1028.3452271876736,14653.919487424348,14506.351947322917,1.465391948742435,1.4506351947322915,2020,12650,NIFTY2012312650CE,1.45,0.05,-1.4,-1439.683318062743,13066.668629260173,1.3066668629260172,NIFTY,79.92738361382533,84.30551223498384,-4.37812862115851
474,2020-01-17,12430.5,12088.8,341.7000000000007,12174.55,40%,12311.23,12037.87,low,12300,2020-01-30,2,NIFTY20JAN12300CE,CE,2020-01-28 14:49:00,4.45,2020-01-30 15:30:00,0.1,Expiry Closing,4.3500000000000005,0.0455,4.304500000000001,1035.6398182797334,4505.0332095168405,4457.911597785113,0.45050332095168405,0.4457911597785113,2020,12550,NIFTY20JAN12550CE,1.35,0.05,-1.3,-1346.3317637636535,3111.5798340214596,0.31115798340214595,NIFTY,80.23854159722747,84.30551223498384,-4.06697063775637
475,2020-01-24,12272.05,12011.0,261.0499999999993,12100.4,40%,12204.82,11995.98,low,12200,2020-02-06,6,NIFTY2020612200CE,CE,2020-01-31 11:10:00,79.7,2020-02-06 15:30:00,0.05,Expiry Closing,79.65,0.7975,78.8525,1044.6692372357807,83207.90474582993,82374.7810291344,8.320790474582994,8.23747810291344,2020,12450,NIFTY2020612450CE,26.9,0.05,-26.85,-28049.369019780712,54325.41200935369,5.432541200935369,NIFTY,85.67108279816284,85.67108279816284,0.0
141,2020-01-24,31374.15,30522.05,852.1000000000022,30950.5,50%,31376.550000000003,30524.45,low,31400,2020-02-06,5,BANKNIFTY2020631400CE,CE,2020-02-01 09:15:00,228.95,2020-02-06 13:19:00,47.35,SL Hit,181.6,2.7630000000000003,178.837,278.87068527291876,50642.91644556205,49872.39674215297,5.064291644556205,4.987239674215297,2020,32300,BANKNIFTY2020632300CE,69.75,0.45,-69.3,-19325.73848941327,30546.658252739697,3.0546658252739696,BANKNIFTY,88.72574862343681,88.72574862343681,0.0
140,2020-01-24,31374.15,30522.05,852.1000000000022,30950.5,50%,31376.550000000003,30524.45,high,30500,2020-02-06,0,BANKNIFTY2020630500PE,PE,2020-02-06 13:19:00,0.45,2020-02-06 15:30:00,0.3,Friday Closing,0.15,0.0075,0.1425,278.87068527291876,41.83060279093781,39.73907265139092,0.004183060279093781,0.003973907265139092,2020,29600,BANKNIFTY2020629600PE,0.35,0.05,-0.3,-83.66120558187562,-43.9221329304847,-0.004392213293048471,BANKNIFTY,88.72135641014377,88.72574862343681,-0.004392213293044733
142,2020-02-07,31598.55,30958.35,640.2000000000007,31281.85,50%,31601.95,30961.75,low,31600,2020-02-20,6,BANKNIFTY2022031600CE,CE,2020-02-14 10:55:00,44.0,2020-02-20 15:30:00,0.05,Expiry Closing,43.95,0.4405,43.5095,276.88164812614406,12168.948435144031,12046.982069144466,1.2168948435144031,1.2046982069144465,2020,32500,BANKNIFTY2022032500CE,5.1,0.05,-5.05,-1398.2523230370275,10648.729746107438,1.0648729746107437,BANKNIFTY,89.78622938475452,89.78622938475452,0.0
476,2020-02-07,12231.55,11990.8,240.75,12190.15,40%,12286.45,12093.85,low,12300,2020-02-20,6,NIFTY2022012300CE,CE,2020-02-14 14:45:00,14.15,2020-02-20 15:30:00,0.05,Expiry Closing,14.1,0.142,13.958,1037.728554627252,14631.972620244253,14484.615165487183,1.4631972620244251,1.4484615165487182,2020,12550,NIFTY2022012550CE,1.55,0.05,-1.5,-1556.5928319408779,12928.022333546305,1.2928022333546305,NIFTY,91.07903161810916,91.07903161810916,0.0
477,2020-02-14,12246.5,11908.3,338.2000000000007,12012.55,40%,12147.83,11877.27,low,12150,2020-02-27,3,NIFTY20FEB12150CE,CE,2020-02-24 14:35:00,10.25,2020-02-27 15:30:00,0.1,Expiry Closing,10.15,0.1035,10.0465,1049.5701701456146,10653.13722697799,10544.506714367917,1.065313722697799,1.0544506714367918,2020,12400,NIFTY20FEB12400CE,2.2,0.05,-2.1500000000000004,-2256.5758658130717,8287.930848554846,0.8287930848554846,NIFTY,91.90782470296465,91.90782470296465,0.0
143,2020-02-14,31435.15,30259.45,1175.7000000000007,30666.35,50%,31254.2,30078.5,low,31300,2020-02-27,0,BANKNIFTY20FEB31300CE,CE,2020-02-27 09:32:00,0.55,2020-02-27 15:30:00,0.15,Expiry Closing,0.4,0.007,0.393,279.9623730570612,111.98494922282448,110.02521261142506,0.011198494922282448,0.011002521261142506,2020,32200,BANKNIFTY20FEB32200CE,0.25,0.05,-0.2,-55.99247461141224,54.03273800001282,0.005403273800001282,BANKNIFTY,91.91322797676465,91.91322797676465,0.0
144,2020-02-21,30702.15,29918.85,783.3000000000029,29501.55,50%,29893.2,29109.9,low,29900,2020-03-05,6,BANKNIFTY2030529900CE,CE,2020-02-28 15:00:00,129.2,2020-03-05 15:30:00,0.1,Expiry Closing,129.1,1.293,127.807,292.708709673103,37788.6944187976,37410.22205719027,3.7788694418797597,3.741022205719027,2020,30800,BANKNIFTY2030530800CE,24.55,0.05,-24.5,-7171.363386991024,30238.85867019925,3.0238858670199247,BANKNIFTY,94.93711384378457,94.93711384378457,0.0
478,2020-02-21,12012.55,11536.95,475.59999999999854,11382.0,40%,11572.24,11191.76,low,11550,2020-03-05,6,NIFTY2030511550CE,CE,2020-02-28 15:00:00,27.45,2020-03-05 15:30:00,0.05,Expiry Closing,27.4,0.275,27.125,1101.7745916088845,30188.623810083434,29885.635797390994,3.0188623810083435,2.9885635797390995,2020,11800,NIFTY2030511800CE,5.65,0.05,-5.6000000000000005,-6169.937713009754,23715.69808438124,2.371569808438124,NIFTY,97.3086836522227,97.3086836522227,0.0
479,2020-02-28,11432.8,11036.7,396.09999999999854,10942.65,40%,11101.089999999998,10784.21,low,11100,2020-03-12,3,NIFTY2031211100CE,CE,2020-03-09 09:15:00,10.05,2020-03-12 15:30:00,0.15,Expiry Closing,9.9,0.102,9.798,1148.5358644961893,11370.505058512275,11253.354400333663,1.1370505058512275,1.1253354400333662,2020,11300,NIFTY2031211300CE,3.4,0.05,-3.35,-3847.5951460622346,7405.759254271428,0.7405759254271429,NIFTY,98.04925957764983,98.04925957764983,0.0
145,2020-02-28,29778.65,28125.45,1653.2000000000007,27649.95,50%,28476.550000000003,26823.35,low,28500,2020-03-12,3,BANKNIFTY2031228500CE,CE,2020-03-09 09:37:00,33.1,2020-03-12 15:30:00,0.2,Expiry Closing,32.9,0.3330000000000001,32.567,307.2703680747843,10109.195109660403,10006.874077091501,1.0109195109660403,1.00068740770915,2020,29400,BANKNIFTY2031229400CE,8.3,0.25,-8.05,-2473.5264630020138,7533.347614089487,0.7533347614089487,BANKNIFTY,98.80259433905879,98.80259433905879,0.0
481,2020-03-06,11034.5,9508.4,1526.1000000000004,9107.6,40%,9718.04,8497.16,low,9700,2020-03-19,6,NIFTY203199700CE,CE,2020-03-13 10:06:00,138.0,2020-03-19 15:30:00,0.05,Expiry Closing,137.95,1.3805,136.56949999999998,1311.9929533115728,180989.42790933145,179178.22163728482,18.098942790933148,17.917822163728484,2020,9900,NIFTY203199900CE,100.0,0.05,-99.95,-131133.6956834917,48044.52595379311,4.804452595379312,NIFTY,103.6070469344381,103.6070469344381,0.0
480,2020-03-06,11034.5,9508.4,1526.1000000000004,9107.6,40%,9718.04,8497.16,high,8500,2020-03-19,6,NIFTY203198500PE,PE,2020-03-13 10:52:00,150.0,2020-03-13 10:56:00,75.25,SL Hit,74.75,2.2525,72.4975,1311.9929533115728,98071.47326004007,95116.20913270576,9.807147326004008,9.511620913270576,2020,8350,NIFTY203198350PE,0.0,0.0,0.0,0.0,95116.20913270576,9.511620913270576,NIFTY,113.11866784770868,113.11866784770868,0.0
146,2020-03-06,28042.5,23613.1,4429.4000000000015,22720.75,50%,24935.45,20506.05,high,20500,2020-03-19,6,BANKNIFTY2031920500PE,PE,2020-03-13 12:37:00,297.05,2020-03-16 09:24:00,297.05,SL Hit,0.0,5.941000000000001,-5.941000000000001,350.90603939371454,0.0,-2084.7327800380585,0.0,-0.20847327800380583,2020,19900,BANKNIFTY2031919900PE,0.0,0.0,0.0,0.0,-2084.7327800380585,-0.20847327800380583,BANKNIFTY,112.91019456970487,113.11866784770868,-0.2084732780038081
147,2020-03-06,28042.5,23613.1,4429.4000000000015,22720.75,50%,24935.45,20506.05,low,24900,2020-03-19,1,BANKNIFTY2031924900CE,CE,2020-03-18 12:32:00,9.0,2020-03-19 15:30:00,0.1,Expiry Closing,8.9,0.091,8.809000000000001,350.90603939371454,3123.0637506040594,3091.1313010192316,0.3123063750604059,0.30911313010192315,2020,25600,BANKNIFTY2031925600CE,6.25,0.05,-6.2,-2175.61744424103,915.5138567782014,0.09155138567782015,BANKNIFTY,113.00174595538269,113.11866784770868,-0.11692189232599048
148,2020-03-13,25654.95,18680.65,6974.299999999999,19898.3,50%,23385.45,16411.15,low,23400,2020-03-26,2,BANKNIFTY20MAR23400CE,CE,2020-03-24 09:52:00,34.05,2020-03-26 15:30:00,1.0,Expiry Closing,33.05,0.3505,32.6995,374.1642773604956,12366.129366764379,12234.984787549525,1.236612936676438,1.2234984787549525,2020,24100,BANKNIFTY20MAR24100CE,18.0,0.1,-17.9,-6697.5405647528705,5537.444222796655,0.5537444222796655,BANKNIFTY,113.55549037766235,113.55549037766235,0.0
482,2020-03-20,8882.6,7512.25,1370.3500000000004,8949.1,40%,9497.24,8400.960000000001,low,9500,2020-04-01,2,NIFTY204019500CE,CE,2020-03-30 09:15:00,23.9,2020-04-01 15:30:00,0.05,Expiry Closing,23.85,0.2395,23.6105,1342.4952933694422,32018.512746861197,31696.98512409921,3.2018512746861196,3.1696985124099206,2020,9700,NIFTY204019700CE,14.85,0.05,-14.8,-19868.930341867745,11828.054782231466,1.1828054782231467,NIFTY,114.7382958558855,114.7382958558855,0.0
149,2020-03-20,20923.25,16118.1,4805.15,20801.6,50%,23204.175,18399.025,low,23200,2020-04-01,0,BANKNIFTY2040123200CE,CE,2020-04-01 10:42:00,0.4,2020-04-01 15:30:00,0.2,Expiry Closing,0.2,0.006,0.194,377.0873129512254,75.41746259024508,73.15493871253773,0.007541746259024508,0.007315493871253773,2020,23900,BANKNIFTY2040123900CE,0.5,0.1,-0.4,-150.83492518049016,-77.67998646795243,-0.007767998646795243,BANKNIFTY,114.7305278572387,114.7382958558855,-0.007767998646798446
