,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Cumulative ROI%,Running Max ROI%,Drawdown
672,2023-10-20,19593.8,18837.85,755.9500000000007,18928.75,40%,19231.13,18626.37,high,18650,2023-11-02,2,NIFTY23110218650PE,PE,2023-10-31 09:15:00,4.25,2023-11-02 15:30:00,0.05,Friday Closing,4.2,0.043,4.157,536.1930294906166,2252.0107238605897,2228.954423592493,0.225201072386059,0.22289544235924932,2023,18300,NIFTY23110218300PE,2.2,0.05,-2.1500000000000004,-1152.8150134048258,1076.1394101876674,0.10761394101876674,NIFTY,10,331.1091157148553,331.1091157148553,0.0
700,2023-10-24,8922.05,8576.5,345.5499999999993,8767.25,50%,8940.025,8594.475,high,8600,2023-11-06,0,MIDCPNIFTY2311068600PE,PE,2023-11-06 09:15:00,0.15,2023-11-06 15:30:00,0.05,Friday Closing,0.0999999999999999,0.002,0.0979999999999999,1453.4883720930231,145.34883720930216,142.44186046511612,0.014534883720930217,0.014244186046511611,2023,8425,MIDCPNIFTY2311068425PE,0.1,0.05,-0.05,-72.67441860465117,69.76744186046496,0.006976744186046496,MIDCPNIFTY,11,331.11609245904134,331.11609245904134,0.0
673,2023-10-27,19233.7,18926.65,307.0499999999993,19241.0,40%,19363.82,19118.18,high,19100,2023-11-09,3,NIFTY23110919100PE,PE,2023-11-06 10:15:00,10.3,2023-11-09 15:30:00,0.05,Friday Closing,10.25,0.1035,10.1465,523.5602094240837,5366.492146596858,5312.3036649214655,0.5366492146596858,0.5312303664921465,2023,18700,NIFTY23110918700PE,2.35,0.05,-2.3000000000000003,-1204.1884816753927,4108.115183246073,0.41081151832460727,NIFTY,11,331.526903977366,331.526903977366,0.0
701,2023-10-31,8973.55,8710.3,263.25,8981.85,50%,9113.475,8850.225,high,8850,2023-11-13,4,MIDCPNIFTY2311138850PE,PE,2023-11-09 09:36:00,2.8,2023-11-13 15:30:00,0.05,Friday Closing,2.75,0.0284999999999999,2.7215,1412.4293785310736,3884.180790960452,3843.9265536723165,0.38841807909604525,0.38439265536723166,2023,8675,MIDCPNIFTY2311138675PE,0.9,0.05,-0.85,-1200.5649717514125,2643.361581920904,0.2643361581920904,MIDCPNIFTY,11,331.79124013555804,331.79124013555804,0.0
296,2023-10-27,43356.85,42390.5,966.3499999999984,43318.3,50%,43801.475000000006,42835.125,high,42800,2023-11-08,-1,BANKNIFTY23110842800PE,PE,2023-11-09 11:27:00,,2023-11-08 15:30:00,,Friday Closing,,,,136.29283489096574,,,,,2023,41500,BANKNIFTY23110841500PE,0.0,0.0,0.0,0.0,,,BANKNIFTY,11,,,
297,2023-11-03,43876.75,43221.0,655.75,43543.25,50%,43871.125,43215.375,high,43200,2023-11-15,5,BANKNIFTY23111543200PE,PE,2023-11-10 15:24:00,35.4,2023-11-15 15:30:00,0.05,Friday Closing,35.35,0.3545,34.9955,135.03086419753086,4773.341049382716,4725.472608024691,0.47733410493827155,0.4725472608024691,2023,41900,BANKNIFTY23111541900PE,4.65,0.05,-4.6000000000000005,-621.141975308642,4104.330632716049,0.4104330632716049,BANKNIFTY,11,332.20167319882967,332.20167319882967,0.0
674,2023-11-03,19464.4,19210.9,253.5,19351.85,40%,19453.25,19250.45,high,19250,2023-11-16,4,NIFTY23111619250PE,PE,2023-11-12 18:15:00,13.6,2023-11-16 15:30:00,0.05,Friday Closing,13.55,0.1365,13.4135,519.4805194805194,7038.961038961039,6968.051948051948,0.7038961038961039,0.6968051948051948,2023,18850,NIFTY23111618850PE,2.0,0.05,-1.95,-1012.9870129870129,5955.064935064935,0.5955064935064935,NIFTY,11,332.79717969233616,332.79717969233616,0.0
702,2023-11-07,9272.7,8923.8,348.90000000000146,9323.55,50%,9498.0,9149.1,high,9150,2023-11-20,0,MIDCPNIFTY2311209150PE,PE,2023-11-20 10:20:00,0.1,2023-11-20 15:30:00,0.05,Friday Closing,0.05,0.0015,0.0485,1366.1202185792347,68.30601092896174,66.25683060109289,0.006830601092896174,0.0066256830601092885,2023,8975,MIDCPNIFTY2311208975PE,0.05,0.05,0.0,0.0,66.25683060109289,0.0066256830601092885,MIDCPNIFTY,11,332.8038053753963,332.8038053753963,0.0
298,2023-11-17,43872.85,43230.95,641.9000000000015,43607.35,50%,43928.3,43286.4,high,43300,2023-11-30,2,BANKNIFTY23NOV43300PE,PE,2023-11-28 12:46:00,21.8,2023-11-30 15:30:00,0.05,Friday Closing,21.75,0.2185,21.5315,134.71901462663587,2930.13856812933,2900.7024634334102,0.293013856812933,0.290070246343341,2023,42000,BANKNIFTY23NOV42000PE,4.55,0.05,-4.5,-606.2355658198614,2294.466897613549,0.2294466897613549,BANKNIFTY,11,333.0332520651576,333.0332520651576,0.0
675,2023-11-17,19875.15,19667.45,207.70000000000076,19809.6,40%,19892.68,19726.52,high,19750,2023-11-30,2,NIFTY23NOV19750PE,PE,2023-11-28 15:13:00,13.75,2023-11-30 15:30:00,0.05,Friday Closing,13.7,0.138,13.562,506.32911392405066,6936.708860759493,6866.835443037975,0.6936708860759493,0.6866835443037975,2023,19350,NIFTY23NOV19350PE,1.95,0.05,-1.9,-962.0253164556962,5904.810126582279,0.5904810126582279,NIFTY,11,333.62373307781587,333.62373307781587,0.0
703,2023-11-21,9533.6,9437.55,96.05000000000108,9525.35,50%,9573.375,9477.325,high,9475,2023-12-04,5,MIDCPNIFTY2312049475PE,PE,2023-11-29 09:15:00,18.5,2023-12-04 15:30:00,0.05,Friday Closing,18.45,0.1855,18.2645,1319.2612137203166,24340.36939313984,24095.646437994725,2.434036939313984,2.4095646437994724,2023,9275,MIDCPNIFTY2312049275PE,3.4,0.05,-3.35,-4419.525065963061,19676.121372031663,1.9676121372031663,MIDCPNIFTY,11,335.59134521501903,335.59134521501903,0.0
299,2023-11-24,44764.8,43566.15,1198.6500000000017,44580.15,50%,45179.475000000006,43980.825,high,44000,2023-12-06,2,BANKNIFTY23120644000PE,PE,2023-12-04 09:15:00,13.9,2023-12-06 15:30:00,0.05,Friday Closing,13.85,0.1395,13.7105,132.5757575757576,1836.1742424242425,1817.6799242424245,0.18361742424242425,0.18176799242424246,2023,42700,BANKNIFTY23120642700PE,5.55,0.05,-5.5,-729.1666666666667,1088.5132575757577,0.10885132575757578,BANKNIFTY,12,335.70019654077663,335.70019654077663,0.0
676,2023-11-24,20158.7,19768.85,389.8500000000022,20194.1,40%,20350.04,20038.16,high,20050,2023-12-07,3,NIFTY23120720050PE,PE,2023-12-04 09:15:00,8.6,2023-12-07 15:30:00,0.05,Friday Closing,8.549999999999999,0.0865,8.4635,498.75311720698255,4264.3391521197,4221.197007481297,0.42643391521197,0.4221197007481297,2023,19650,NIFTY23120719650PE,4.0,0.05,-3.95,-1970.0748129675812,2251.122194513716,0.22511221945137158,NIFTY,12,335.925308760228,335.925308760228,0.0
705,2023-12-05,10031.05,9798.8,232.25,10041.85,50%,10157.975,9925.725,low,10150,2023-12-18,6,MIDCPNIFTY23121810150CE,CE,2023-12-12 14:52:00,13.65,2023-12-13 13:36:00,23.25,SL Hit,-9.6,0.369,-9.969,1231.527093596059,-11822.660098522167,-12277.093596059112,-1.1822660098522166,-1.2277093596059112,2023,10350,MIDCPNIFTY23121810350CE,3.4,3.0,-0.3999999999999999,-492.6108374384235,-12769.704433497536,-1.2769704433497535,MIDCPNIFTY,12,334.64833831687827,335.925308760228,-1.2769704433497395
704,2023-12-05,10031.05,9798.8,232.25,10041.85,50%,10157.975,9925.725,high,9925,2023-12-18,4,MIDCPNIFTY2312189925PE,PE,2023-12-14 09:15:00,6.0,2023-12-18 15:30:00,0.05,Friday Closing,5.95,0.0605,5.8895,1259.4458438287154,7493.702770780857,7417.506297229219,0.7493702770780857,0.7417506297229218,2023,9725,MIDCPNIFTY2312189725PE,1.5,0.05,-1.45,-1826.1964735516374,5591.309823677581,0.5591309823677582,MIDCPNIFTY,12,335.20746929924604,335.925308760228,-0.7178394609819634
677,2023-12-08,21210.9,20769.5,441.4000000000015,21287.45,40%,21464.01,21110.89,high,21100,2023-12-21,6,NIFTY23122121100PE,PE,2023-12-15 15:15:00,24.1,2023-12-21 15:30:00,0.05,Friday Closing,24.05,0.2415,23.8085,473.93364928909955,11398.104265402844,11283.649289099527,1.1398104265402844,1.1283649289099527,2023,20700,NIFTY23122120700PE,8.2,0.05,-8.149999999999999,-3862.5592417061607,7421.090047393366,0.7421090047393367,NIFTY,12,335.9495783039854,335.9495783039854,0.0
706,2023-12-12,10335.4,9916.45,418.9499999999989,10324.85,50%,10534.325,10115.375,low,10525,2023-12-22,2,MIDCPNIFTY23122210525CE,CE,2023-12-20 13:36:00,7.05,2023-12-22 15:30:00,0.05,Expiry Closing,7.0,0.071,6.929,1187.648456057007,8313.53919239905,8229.216152019002,0.831353919239905,0.8229216152019002,2023,10725,MIDCPNIFTY23122210725CE,2.4,0.05,-2.35,-2790.9738717339665,5438.242280285036,0.5438242280285036,MIDCPNIFTY,12,336.4934025320139,336.4934025320139,0.0
300,2023-12-08,47943.6,46793.9,1149.699999999997,47939.9,50%,48514.75,47365.05,low,48500,2023-12-20,0,BANKNIFTY23122048500CE,CE,2023-12-20 15:21:00,0.1,2023-12-20 15:30:00,0.1,Expiry Closing,0.0,0.002,-0.002,120.27491408934706,0.0,-0.24054982817869414,0.0,-2.4054982817869413e-05,2023,50000,BANKNIFTY23122050000CE,0.1,0.05,-0.05,-6.013745704467354,-6.254295532646048,-0.0006254295532646049,BANKNIFTY,12,336.4927771024606,336.4934025320139,-0.0006254295532812648
678,2023-12-08,21210.9,20769.5,441.4000000000015,21287.45,40%,21464.01,21110.89,low,21450,2023-12-21,1,NIFTY23122121450CE,CE,2023-12-20 15:26:00,4.05,2023-12-21 12:29:00,1.65,SL Hit,2.4,0.0569999999999999,2.343,466.2004662004662,1118.881118881119,1092.3076923076924,0.11188811188811189,0.10923076923076923,2023,21900,NIFTY23122121900CE,2.25,0.5,-1.75,-815.8508158508159,276.45687645687644,0.027645687645687644,NIFTY,12,336.5204227901063,336.5204227901063,0.0
679,2023-12-15,21593.0,20976.8,616.2000000000007,21295.85,40%,21542.33,21049.37,high,21050,2023-12-28,1,NIFTY23DEC21050PE,PE,2023-12-27 09:30:00,5.3,2023-12-28 15:30:00,0.05,Friday Closing,5.25,0.0535,5.1965,475.05938242280286,2494.061757719715,2468.646080760095,0.2494061757719715,0.24686460807600952,2023,20650,NIFTY23DEC20650PE,2.15,0.05,-2.1,-997.624703087886,1471.0213776722092,0.1471021377672209,NIFTY,12,336.6675249278735,336.6675249278735,0.0
301,2023-12-15,48219.95,46919.7,1300.25,47837.75,50%,48487.875,47187.625,high,47200,2023-12-28,0,BANKNIFTY23DEC47200PE,PE,2023-12-28 09:15:00,5.65,2023-12-28 15:30:00,0.05,Friday Closing,5.6000000000000005,0.057,5.543,123.58757062146894,692.0903954802261,685.0459039548024,0.06920903954802261,0.06850459039548024,2023,45800,BANKNIFTY23DEC45800PE,2.1,0.05,-2.0500000000000003,-253.35451977401135,431.69138418079103,0.04316913841807911,BANKNIFTY,12,336.7106940662916,336.7106940662916,0.0
708,2023-12-26,10441.45,10236.7,204.75,10437.05,50%,10539.425,10334.675,low,10550,2024-01-08,6,MIDCPNIFTY2410810550CE,CE,2024-01-02 10:25:00,28.6,2024-01-04 09:16:00,22.55,SL Hit,6.050000000000001,0.5115000000000001,5.538500000000001,1184.8341232227488,7168.246445497631,6562.203791469195,0.716824644549763,0.6562203791469194,2024,10750,MIDCPNIFTY2410810750CE,5.65,1.8,-3.850000000000001,-4561.611374407584,2000.5924170616108,0.2000592417061611,MIDCPNIFTY,1,336.91075330799777,336.91075330799777,0.0
302,2023-12-22,48636.45,47411.65,1224.7999999999956,48374.85,50%,48987.25,47762.45,low,49000,2024-01-03,1,BANKNIFTY2410349000CE,CE,2024-01-02 15:07:00,6.3,2024-01-03 15:30:00,0.05,Expiry Closing,6.25,0.0635,6.1865,119.04761904761908,744.0476190476193,736.4880952380954,0.07440476190476192,0.07364880952380955,2024,50500,BANKNIFTY2410350500CE,3.85,0.05,-3.8,-452.38095238095246,284.10714285714295,0.028410714285714293,BANKNIFTY,1,336.9391640222835,336.9391640222835,0.0
680,2023-12-22,21801.45,21232.45,569.0,21737.65,40%,21965.25,21510.050000000003,low,21950,2024-01-04,1,NIFTY2410421950CE,CE,2024-01-03 15:08:00,1.5,2024-01-04 15:30:00,0.05,Expiry Closing,1.45,0.0155,1.4345,455.58086560364467,660.5922551252847,653.5307517084283,0.06605922551252848,0.06535307517084282,2024,22400,NIFTY2410422400CE,0.9,0.05,-0.85,-387.24373576309796,266.2870159453303,0.02662870159453303,NIFTY,1,336.965792723878,336.965792723878,0.0
707,2023-12-26,10441.45,10236.7,204.75,10437.05,50%,10539.425,10334.675,high,10325,2024-01-08,4,MIDCPNIFTY2410810325PE,PE,2024-01-04 14:47:00,6.6,2024-01-08 15:30:00,0.05,Friday Closing,6.55,0.0664999999999999,6.4835,1210.6537530266346,7929.7820823244565,7849.273607748186,0.7929782082324457,0.7849273607748186,2024,10125,MIDCPNIFTY2410810125PE,1.6,0.1,-1.5,-1815.980629539952,6033.292978208234,0.6033292978208233,MIDCPNIFTY,1,337.56912202169883,337.56912202169883,0.0
681,2023-12-29,21834.35,21500.35,334.0,21705.75,40%,21839.35,21572.15,low,21850,2024-01-11,3,NIFTY2411121850CE,CE,2024-01-08 11:54:00,21.35,2024-01-11 15:30:00,0.05,Expiry Closing,21.3,0.214,21.086,457.6659038901601,9748.28375286041,9650.343249427915,0.974828375286041,0.9650343249427915,2024,22300,NIFTY2411122300CE,2.1,0.05,-2.0500000000000003,-938.2151029748284,8712.128146453088,0.8712128146453088,NIFTY,1,338.44033483634416,338.44033483634416,0.0
303,2023-12-29,48477.7,47481.35,996.3499999999984,48245.55,50%,48743.725000000006,47747.375,low,48700,2024-01-10,2,BANKNIFTY2411048700CE,CE,2024-01-08 11:55:00,21.35,2024-01-10 15:30:00,0.05,Expiry Closing,21.3,0.214,21.086,119.78097193702943,2551.3347022587272,2525.7015742642025,0.25513347022587274,0.25257015742642025,2024,50200,BANKNIFTY2411050200CE,3.95,0.1,-3.85,-461.1567419575633,2064.5448323066394,0.20645448323066393,BANKNIFTY,1,338.64678931957485,338.64678931957485,0.0
709,2024-01-02,10605.45,10247.9,357.5500000000011,10552.15,50%,10730.925,10373.375,low,10725,2024-01-15,5,MIDCPNIFTY2411510725CE,CE,2024-01-10 09:24:00,6.9,2024-01-15 09:15:00,1.2,SL Hit,5.7,0.081,5.619,1165.5011655011656,6643.356643356644,6548.951048951049,0.6643356643356644,0.6548951048951049,2024,10950,MIDCPNIFTY2411510950CE,2.45,0.1,-2.35,-2738.927738927739,3810.0233100233104,0.38100233100233105,MIDCPNIFTY,1,339.02779165057717,339.02779165057717,0.0
682,2024-01-05,21763.95,21448.65,315.2999999999993,21773.55,40%,21899.67,21647.43,high,21650,2024-01-18,6,NIFTY2411821650PE,PE,2024-01-12 14:28:00,50.35,2024-01-18 09:15:00,210.8,SL Hit,-160.45000000000002,2.6115000000000004,-163.06150000000002,461.8937644341801,-74110.85450346422,-75317.09006928408,-7.411085450346421,-7.531709006928408,2024,21200,NIFTY2411821200PE,11.9,7.05,-4.8500000000000005,-2240.184757505774,-77557.27482678986,-7.755727482678985,NIFTY,1,331.2720641678982,339.02779165057717,-7.755727482678992
304,2024-01-05,48381.95,47010.8,1371.1499999999942,47572.7,50%,48258.275,46887.125,high,46900,2024-01-17,1,BANKNIFTY2411746900PE,PE,2024-01-16 10:34:00,9.75,2024-01-17 09:15:00,136.25,SL Hit,-126.5,1.46,-127.96,124.37810945273633,-15733.830845771145,-15915.42288557214,-1.5733830845771146,-1.591542288557214,2024,45500,BANKNIFTY2411745500PE,4.95,14.3,9.35,1162.9353233830846,-14752.487562189055,-1.4752487562189056,BANKNIFTY,1,329.7968154116793,339.02779165057717,-9.230976238897881
710,2024-01-09,10669.5,10306.8,362.7000000000007,10665.55,50%,10846.9,10484.2,low,10850,2024-01-22,6,MIDCPNIFTY2412210850CE,CE,2024-01-16 13:37:00,11.5,2024-01-20 09:15:00,0.65,SL Hit,10.85,0.1215,10.7285,1152.073732718894,12500.0,12360.023041474655,1.25,1.2360023041474655,2024,11075,MIDCPNIFTY2412211075CE,3.8,0.2,-3.6,-4147.465437788019,8212.557603686637,0.8212557603686637,MIDCPNIFTY,1,330.61807117204796,339.02779165057717,-8.40972047852921
683,2024-01-05,21763.95,21448.65,315.2999999999993,21773.55,40%,21899.67,21647.43,low,21900,2024-01-18,1,NIFTY2411821900CE,CE,2024-01-17 09:15:00,86.4,2024-01-17 09:16:00,86.8,SL Hit,-0.3999999999999915,1.732,-2.131999999999992,456.62100456621005,-182.64840182648013,-973.5159817351562,-0.018264840182648012,-0.09735159817351563,2024,22350,NIFTY2411822350CE,3.5,3.55,0.0499999999999998,22.83105022831041,-950.6849315068457,-0.09506849315068458,NIFTY,1,330.5230026788973,339.02779165057717,-8.504788971679886
305,2024-01-05,48381.95,47010.8,1371.1499999999942,47572.7,50%,48258.275,46887.125,low,48300,2024-01-17,0,BANKNIFTY2411748300CE,CE,2024-01-17 09:15:00,8.45,2024-01-17 15:30:00,0.1,Expiry Closing,8.35,0.0854999999999999,8.2645,120.77294685990337,1008.4541062801931,998.1280193236714,0.10084541062801931,0.09981280193236715,2024,49700,BANKNIFTY2411749700CE,2.25,0.05,-2.2,-265.7004830917874,732.427536231884,0.0732427536231884,BANKNIFTY,1,330.59624543252045,339.02779165057717,-8.431546218056724
711,2024-01-16,10687.8,10176.7,511.09999999999854,10724.95,50%,10980.5,10469.4,low,10975,2024-01-29,6,MIDCPNIFTY24JAN10975CE,CE,2024-01-23 11:58:00,8.2,2024-01-29 15:24:00,0.05,SL Hit,8.149999999999999,0.0825,8.067499999999999,1138.9521640091116,9282.460136674257,9188.496583143507,0.9282460136674258,0.9188496583143507,2024,11200,MIDCPNIFTY24JAN11200CE,2.55,0.05,-2.5,-2847.380410022779,6341.1161731207285,0.6341116173120729,MIDCPNIFTY,1,331.23035704983255,339.02779165057717,-7.797434600744623
684,2024-01-12,22124.15,21285.55,838.6000000000022,21615.2,40%,21950.640000000003,21279.76,low,21950,2024-01-25,2,NIFTY24JAN21950CE,CE,2024-01-23 14:22:00,6.75,2024-01-25 15:30:00,0.05,Expiry Closing,6.7,0.068,6.632000000000001,455.58086560364467,3052.3917995444194,3021.4123006833715,0.30523917995444194,0.30214123006833715,2024,22400,NIFTY24JAN22400CE,3.25,0.05,-3.2,-1457.8587699316631,1563.5535307517084,0.15635535307517084,NIFTY,1,331.38671240290773,339.02779165057717,-7.641079247669438
306,2024-01-12,48305.4,45430.7,2874.7000000000044,46103.5,50%,47540.850000000006,44666.15,low,47500,2024-01-25,1,BANKNIFTY24JAN47500CE,CE,2024-01-24 09:15:00,9.1,2024-01-25 15:30:00,0.05,Expiry Closing,9.05,0.0915,8.958499999999999,122.80701754385966,1111.40350877193,1100.1666666666665,0.11114035087719301,0.11001666666666665,2024,48900,BANKNIFTY24JAN48900CE,4.95,0.05,-4.9,-601.7543859649123,498.4122807017542,0.04984122807017542,BANKNIFTY,1,331.4365536309779,339.02779165057717,-7.5912380195992455
685,2024-01-19,21750.25,21137.2,613.0499999999993,21433.1,40%,21678.32,21187.88,high,21200,2024-02-01,3,NIFTY2420121200PE,PE,2024-01-29 12:36:00,42.4,2024-02-01 15:30:00,0.1,Friday Closing,42.3,0.425,41.875,471.69811320754724,19952.830188679247,19752.35849056604,1.995283018867925,1.9752358490566038,2024,20800,NIFTY2420120800PE,14.05,0.05,-14.0,-6603.773584905662,13148.584905660377,1.3148584905660377,NIFTY,1,332.751412121544,339.02779165057717,-6.276379529033193
307,2024-01-19,46580.3,44429.0,2151.300000000003,45171.5,50%,46247.15,44095.85,high,44100,2024-01-31,-1,BANKNIFTY24JAN44100PE,PE,2024-02-01 12:47:00,,2024-01-31 15:30:00,,Friday Closing,,,,132.27513227513228,,,,,2024,42800,BANKNIFTY24JAN42800PE,0.0,0.0,0.0,0.0,,,BANKNIFTY,2,,,
686,2024-01-26,21832.95,21429.6,403.3500000000022,21812.75,40%,21974.09,21651.41,high,21650,2024-02-08,6,NIFTY2420821650PE,PE,2024-02-02 11:13:00,41.75,2024-02-08 15:30:00,0.05,Friday Closing,41.7,0.418,41.282,461.8937644341801,19260.96997690531,19067.898383371823,1.926096997690531,1.9067898383371824,2024,21200,NIFTY2420821200PE,10.25,0.05,-10.2,-4711.316397228637,14356.581986143186,1.4356581986143186,NIFTY,2,334.1870703201583,339.02779165057717,-4.840721330418887
308,2024-01-26,46306.9,45071.2,1235.7000000000044,46568.2,50%,47186.05,45950.34999999999,low,47200,2024-02-07,5,BANKNIFTY2420747200CE,CE,2024-02-02 15:04:00,65.4,2024-02-07 15:30:00,0.1,Expiry Closing,65.30000000000001,0.655,64.64500000000001,123.58757062146894,8070.268361581923,7989.318502824861,0.8070268361581924,0.798931850282486,2024,48600,BANKNIFTY2420748600CE,9.85,0.05,-9.8,-1211.1581920903957,6778.160310734465,0.6778160310734465,BANKNIFTY,2,334.86488635123175,339.02779165057717,-4.162905299345425
712,2024-01-30,10822.3,10542.7,279.59999999999854,10804.1,50%,10943.9,10664.3,high,10675,2024-02-12,4,MIDCPNIFTY2421210675PE,PE,2024-02-08 09:15:00,32.8,2024-02-12 15:30:00,3.9,Friday Closing,28.9,0.3669999999999999,28.533,1170.96018735363,33840.74941451991,33411.00702576113,3.384074941451991,3.341100702576113,2024,10450,MIDCPNIFTY2421210450PE,6.4,0.05,-6.3500000000000005,-7435.597189695552,25975.409836065577,2.597540983606558,MIDCPNIFTY,2,337.4624273348383,339.02779165057717,-1.5653643157388615
713,2024-01-30,10822.3,10542.7,279.59999999999854,10804.1,50%,10943.9,10664.3,low,10950,2024-02-12,3,MIDCPNIFTY2421210950CE,CE,2024-02-09 10:01:00,3.6,2024-02-12 15:30:00,0.05,Expiry Closing,3.5500000000000003,0.0365,3.5135,1141.552511415525,4052.511415525114,4010.8447488584475,0.40525114155251135,0.40108447488584476,2024,11175,MIDCPNIFTY2421211175CE,0.6,0.05,-0.5499999999999999,-627.8538812785387,3382.990867579909,0.33829908675799086,MIDCPNIFTY,2,337.8007264215963,339.02779165057717,-1.2270652289808481
688,2024-02-02,22126.8,21665.3,461.5,21727.0,40%,21911.6,21542.4,low,21900,2024-02-15,1,NIFTY2421521900CE,CE,2024-02-14 09:27:00,9.65,2024-02-15 15:30:00,11.7,Expiry Closing,-2.049999999999999,0.2135,-2.2634999999999987,456.62100456621005,-936.0730593607301,-1033.5616438356158,-0.09360730593607301,-0.10335616438356159,2024,22350,NIFTY2421522350CE,1.6,0.05,-1.55,-707.7625570776256,-1741.3242009132414,-0.17413242009132412,NIFTY,2,337.626594001505,339.02779165057717,-1.4011976490721736
309,2024-02-02,46892.35,44893.75,1998.5999999999983,44986.75,50%,45986.05,43987.45,high,44000,2024-02-14,0,BANKNIFTY2421444000PE,PE,2024-02-14 14:38:00,0.65,2024-02-14 15:30:00,0.35,Friday Closing,0.3,0.01,0.29,132.5757575757576,39.77272727272727,38.4469696969697,0.003977272727272728,0.0038446969696969706,2024,42700,BANKNIFTY2421442700PE,0.3,0.05,-0.25,-33.1439393939394,5.3030303030303045,0.0005303030303030305,BANKNIFTY,2,337.6271243045353,339.02779165057717,-1.400667346041871
687,2024-02-02,22126.8,21665.3,461.5,21727.0,40%,21911.6,21542.4,high,21550,2024-02-15,0,NIFTY2421521550PE,PE,2024-02-15 09:15:00,4.45,2024-02-15 15:30:00,0.05,Friday Closing,4.4,0.045,4.355,464.0371229698376,2041.7633410672856,2020.8816705336428,0.20417633410672856,0.20208816705336427,2024,21100,NIFTY2421521100PE,0.65,0.05,-0.6,-278.42227378190256,1742.4593967517403,0.17424593967517404,NIFTY,2,337.8013702442105,339.02779165057717,-1.2264214063666827
714,2024-02-06,10946.2,10591.35,354.8500000000004,10702.25,50%,10879.675,10524.825,high,10525,2024-02-19,4,MIDCPNIFTY2421910525PE,PE,2024-02-15 13:16:00,9.8,2024-02-19 15:30:00,0.05,Friday Closing,9.75,0.0985,9.6515,1187.648456057007,11579.572446555818,11462.589073634204,1.157957244655582,1.1462589073634204,2024,10325,MIDCPNIFTY2421910325PE,3.3,0.05,-3.25,-3859.8574821852726,7602.731591448932,0.7602731591448931,MIDCPNIFTY,2,338.5616434033554,339.02779165057717,-0.4661482472217813
