Unnamed: 0,Trade Type,Entry Time_x,Entry Price,Initial SL,Exit Time_x,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year,Trade Index,ATM Strike,Entry Time_y,Exit Time_y,Entry Option Price,Exit Option Price,Option Points,Opt Slippage,Opt F Points,Opt Qty,Opt ROI%
670,LONG,2019-04-03 09:15:00,30447.35,30218.994875,2019-04-03 14:00:00,30446.65,-0.6999999999970896,6.0894,420,-6.78939999999709,-2851.547999998778,-0.0570309599999755,0 days 04:45:00,MA Cross Opp,2019,670,30400,2019-04-03 09:15:00,2019-04-03 14:14:00,424.7,469.15,-44.44999999999999,8.9385,-53.388499999999986,986.8421052631579,-1.0537203947368419
671,SHORT,2019-04-03 14:00:00,30446.65,30674.999875000005,2019-04-04 13:15:00,30185.7,260.9500000000007,6.063235000000001,420,254.88676500000076,107052.44130000033,2.1410488260000062,0 days 23:15:00,MA Cross Opp,2019,671,30400,2019-04-03 14:08:00,2019-04-04 13:29:00,623.0,495.55,127.44999999999999,11.1855,116.26449999999998,986.8421052631579,2.2946940789473684
672,LONG,2019-04-04 13:15:00,30185.7,29959.30725,2019-04-04 14:15:00,29959.30725,-226.39274999999907,6.014500725,420,-232.40725072499907,-97611.0453044996,-1.952220906089992,0 days 01:00:00,ISL Hit,2019,672,30200,2019-04-04 13:27:00,2019-04-04 14:18:00,406.3,517.95,-111.65000000000003,9.2425,-120.89250000000004,993.3774834437086,-2.4018377483443714
673,SHORT,2019-04-04 14:30:00,29879.35,30103.445125,2019-04-05 09:15:00,30103.445125,-224.09512500000343,5.998279512500001,420,-230.09340451250347,-96639.22989525144,-1.932784597905029,0 days 18:45:00,ISL Hit,2019,673,29900,2019-04-04 14:34:00,2019-04-05 09:25:00,568.05,698.15,-130.10000000000002,12.661999999999999,-142.76200000000003,1003.3444816053511,-2.8647892976588634
674,SHORT,2019-04-05 09:45:00,30045.95,30271.294625,2019-04-05 15:15:00,30052.55,-6.599999999998545,6.00985,420,-12.609849999998543,-5296.1369999993885,-0.1059227399999877,0 days 05:30:00,MA Cross Opp,2019,674,30000,2019-04-05 09:49:00,2019-04-05 15:29:00,617.05,668.0,-50.950000000000045,12.8505,-63.80050000000004,1000.0,-1.276010000000001
675,LONG,2019-04-05 15:15:00,30052.55,29827.155875,2019-04-08 13:00:00,30047.55,-5.0,6.01001,420,-11.01001,-4624.2042,-0.092484084,2 days 21:45:00,MA Cross Opp,2019,675,30100,2019-04-05 15:15:00,2019-04-08 13:14:00,368.0,399.0,-31.0,7.67,-38.67,996.6777408637873,-0.7708305647840532
676,SHORT,2019-04-08 13:00:00,30047.55,30272.906625,2019-04-09 13:30:00,29857.8,189.75,5.990535,420,183.759465,77178.9753,1.5435795060000002,1 days 00:30:00,MA Cross Opp,2019,676,30000,2019-04-08 13:00:00,2019-04-09 13:44:00,590.2,421.8,168.40000000000003,10.120000000000001,158.28000000000003,1000.0,3.165600000000001
677,LONG,2019-04-09 13:30:00,29857.8,29633.8665,2019-04-10 13:15:00,30056.0,198.20000000000076,5.99138,420,192.20862000000076,80727.6204000003,1.614552408000006,0 days 23:45:00,MA Cross Opp,2019,677,29900,2019-04-09 13:33:00,2019-04-10 13:29:00,355.8,305.0,50.80000000000001,6.608,44.192000000000014,1003.3444816053511,0.8867959866220739
678,SHORT,2019-04-10 13:15:00,30056.0,30281.42,2019-04-11 13:15:00,29788.9,267.09999999999854,5.98449,420,261.1155099999985,109668.5141999994,2.193370283999988,1 days 00:00:00,MA Cross Opp,2019,678,30100,2019-04-10 13:15:00,2019-04-11 13:29:00,503.0,260.45,242.55,7.634500000000001,234.9155,996.6777408637873,4.682700996677742
679,LONG,2019-04-11 13:15:00,29788.9,29565.48325,2019-04-11 14:00:00,29661.15,-127.75,5.945005000000001,420,-133.695005,-56151.90210000001,-1.123038042,0 days 00:45:00,MA Cross Opp,2019,679,29800,2019-04-11 13:17:00,2019-04-11 14:14:00,307.55,366.1,-58.55000000000001,6.736500000000001,-65.28650000000002,1006.7114093959732,-1.3144932885906044
680,SHORT,2019-04-11 14:00:00,29661.15,29883.608625000004,2019-04-11 15:00:00,29775.55,-114.39999999999782,5.94367,450,-120.3436699999978,-54154.65149999902,-1.0830930299999804,0 days 01:00:00,MA Cross Opp,2019,680,29700,2019-04-11 14:06:00,2019-04-11 15:14:00,441.35,490.05,-48.69999999999999,9.314000000000002,-58.01399999999999,1010.10101010101,-1.1719999999999997
681,LONG,2019-04-11 15:00:00,29775.55,29552.233375,2019-04-12 12:15:00,29721.35,-54.20000000000073,5.94969,420,-60.14969000000072,-25262.869800000302,-0.5052573960000062,0 days 21:15:00,MA Cross Opp,2019,681,29800,2019-04-11 15:01:00,2019-04-12 12:29:00,315.4,304.45,10.949999999999989,6.198499999999999,4.751499999999989,1006.7114093959732,0.0956677852348991
682,SHORT,2019-04-12 12:15:00,29721.35,29944.260125,2019-04-12 13:45:00,29835.3,-113.95000000000071,5.955665,420,-119.90566500000072,-50360.37930000031,-1.007207586000006,0 days 01:30:00,MA Cross Opp,2019,682,29700,2019-04-12 12:16:00,2019-04-12 13:59:00,444.0,505.05,-61.05000000000001,9.490499999999999,-70.54050000000001,1010.10101010101,-1.4250606060606061
683,LONG,2019-04-12 14:00:00,29859.65,29635.702625,2019-04-15 14:15:00,30108.45,248.79999999999927,5.996810000000001,420,242.8031899999993,101977.3397999997,2.0395467959999936,3 days 00:15:00,MA Cross Opp,2019,683,29900,2019-04-12 14:10:00,2019-04-15 14:29:00,292.9,186.0,106.89999999999998,4.789,102.11099999999998,1003.3444816053511,2.0490501672240797
684,SHORT,2019-04-15 14:15:00,30108.45,30334.263375,2019-04-16 09:30:00,30334.263375,-225.81337500000157,6.044271337500001,420,-231.85764633750156,-97380.21146175064,-1.9476042292350129,0 days 19:15:00,ISL Hit,2019,684,30100,2019-04-15 14:15:00,2019-04-16 09:36:00,352.7,455.75,-103.05000000000001,8.0845,-111.13450000000002,996.6777408637873,-2.2153056478405317
685,LONG,2019-04-16 09:30:00,30324.65,30097.215125,2019-04-18 10:15:00,30360.35,35.69999999999709,6.0685,420,29.63149999999709,12445.229999998775,0.2489045999999755,2 days 00:45:00,MA Cross Opp,2019,685,30300,2019-04-16 09:34:00,2019-04-18 10:29:00,240.15,203.9,36.25,4.4405,31.8095,990.0990099009902,0.6298910891089109
686,SHORT,2019-04-18 10:15:00,30360.35,30588.052625,2019-04-18 14:15:00,30440.85,-80.5,6.08012,420,-86.58012,-36363.6504,-0.7272730079999999,0 days 04:00:00,MA Cross Opp,2019,686,30400,2019-04-18 10:17:00,2019-04-18 14:29:00,223.1,239.5,-16.400000000000006,4.626,-21.026000000000007,986.8421052631579,-0.41498684210526326
687,LONG,2019-04-18 14:15:00,30440.85,30212.543625,2019-04-18 15:00:00,30212.543625,-228.3063750000001,6.0653393625,420,-234.3717143625001,-98436.12003225004,-1.968722400645001,0 days 00:45:00,ISL Hit,2019,687,30400,2019-04-18 14:17:00,2019-04-18 15:10:00,180.85,290.65,-109.79999999999998,4.715,-114.51499999999999,986.8421052631579,-2.26016447368421
688,SHORT,2019-04-18 15:15:00,30197.0,30423.4775,2019-04-23 12:00:00,29860.25,336.75,6.005725,420,330.744275,138912.5955,2.77825191,4 days 20:45:00,MA Cross Opp,2019,688,30200,2019-04-18 15:17:00,2019-04-23 12:14:00,242.65,59.85,182.8,3.025,179.775,993.3774834437086,3.5716887417218546
689,LONG,2019-04-23 12:00:00,29860.25,29636.298125,2019-04-23 13:15:00,29745.05,-115.20000000000071,5.96053,420,-121.16053000000072,-50887.42260000031,-1.0177484520000062,0 days 01:15:00,MA Cross Opp,2019,689,29900,2019-04-23 12:03:00,2019-04-23 13:29:00,190.4,257.3,-66.9,4.477,-71.37700000000001,1003.3444816053511,-1.4323143812709032
690,SHORT,2019-04-23 13:15:00,29745.05,29968.137875,2019-04-24 13:00:00,29566.45,178.59999999999854,5.931150000000001,420,172.66884999999854,72520.91699999939,1.4504183399999877,0 days 23:45:00,MA Cross Opp,2019,690,29700,2019-04-23 13:16:00,2019-04-24 13:14:00,203.0,70.2,132.8,2.7319999999999998,130.068,1010.10101010101,2.6276363636363635
691,LONG,2019-04-24 13:00:00,29566.45,29344.701625,2019-04-25 13:30:00,29853.1,286.6499999999978,5.941955000000001,450,280.7080449999978,126318.62024999902,2.5263724049999805,1 days 00:30:00,MA Cross Opp,2019,691,29600,2019-04-24 13:02:00,2019-04-25 13:44:00,154.0,4.75,149.25,1.5875000000000001,147.6625,1013.5135135135135,2.9931587837837843
692,SHORT,2019-04-25 13:30:00,29853.1,30076.99825,2019-04-26 12:45:00,29709.45,143.64999999999782,5.9562550000000005,420,137.69374499999782,57831.372899999085,1.1566274579999818,0 days 23:15:00,MA Cross Opp,2019,692,29900,2019-04-25 13:31:00,2019-04-26 12:59:00,46.2,0.1,46.1,0.4630000000000001,45.637,1003.3444816053511,0.9157926421404682
693,LONG,2019-04-26 12:45:00,29709.45,29486.629125000003,2019-04-30 10:00:00,29584.85,-124.60000000000218,5.929430000000001,420,-130.52943000000218,-54822.36060000092,-1.0964472120000184,3 days 21:15:00,MA Cross Opp,2019,693,29700,2019-04-26 12:53:00,2019-04-26 12:59:00,0.0,0.0,0.0,0.0,0.0,1010.10101010101,0.0
694,SHORT,2019-04-30 10:00:00,29584.85,29806.736375,2019-04-30 15:00:00,29806.736375,-221.88637500000183,5.9391586375,450,-227.82553363750185,-102521.49013687584,-2.0504298027375167,0 days 05:00:00,ISL Hit,2019,694,29600,2019-04-30 10:03:00,2019-04-26 12:59:00,0.0,0.0,0.0,0.0,0.0,1013.5135135135135,0.0
695,LONG,2019-05-02 09:30:00,29732.7,29509.70475,2019-05-02 13:00:00,29736.55,3.849999999998545,5.946925,420,-2.0969250000014554,-880.7085000006113,-0.0176141700000122,0 days 03:30:00,MA Cross Opp,2019,695,29700,2019-05-02 09:35:00,2019-05-02 13:14:00,866.5,867.8,-1.2999999999999545,17.343,-18.642999999999954,1010.10101010101,-0.3766262626262617
696,SHORT,2019-05-02 13:00:00,29736.55,29959.574125000003,2019-05-03 10:00:00,29887.4,-150.85000000000218,5.962395,420,-156.81239500000217,-65861.20590000092,-1.3172241180000184,0 days 21:00:00,MA Cross Opp,2019,696,29700,2019-05-02 13:00:00,2019-05-03 10:14:00,1006.8,1072.35,-65.54999999999995,20.791499999999996,-86.34149999999995,1010.10101010101,-1.7442727272727263
697,LONG,2019-05-03 10:00:00,29887.4,29663.244500000004,2019-05-06 09:15:00,29626.5,-260.90000000000146,5.951390000000001,420,-266.85139000000146,-112077.58380000062,-2.2415516760000127,2 days 23:15:00,Gap SL Hit,2019,697,29900,2019-05-03 10:00:00,2019-05-06 09:29:00,918.7,1078.35,-159.64999999999986,19.9705,-179.62049999999988,1003.3444816053511,-3.604424749163877
698,SHORT,2019-05-06 10:45:00,29720.5,29943.40375,2019-05-07 10:00:00,29776.65,-56.150000000001455,5.949715,420,-62.09971500000145,-26081.88030000061,-0.5216376060000122,0 days 23:15:00,MA Cross Opp,2019,698,29700,2019-05-06 10:46:00,2019-05-07 10:14:00,1077.85,1143.85,-66.0,22.217,-88.217,1010.10101010101,-1.782161616161616
699,LONG,2019-05-07 10:00:00,29776.65,29553.325125000003,2019-05-07 11:45:00,29649.5,-127.15000000000146,5.942615000000001,420,-133.09261500000144,-55898.898300000605,-1.1179779660000122,0 days 01:45:00,MA Cross Opp,2019,699,29800,2019-05-07 10:02:00,2019-05-07 11:59:00,1002.25,977.1,25.149999999999977,19.793499999999998,5.356499999999979,1006.7114093959732,0.1078489932885902
700,SHORT,2019-05-07 11:45:00,29649.5,29871.87125,2019-05-07 12:45:00,29723.35,-73.84999999999854,5.937285,450,-79.78728499999855,-35904.27824999935,-0.718085564999987,0 days 01:00:00,MA Cross Opp,2019,700,29600,2019-05-07 11:45:00,2019-05-07 12:59:00,1150.0,1166.0,-16.0,23.16,-39.16,1013.5135135135135,-0.7937837837837838
701,LONG,2019-05-07 12:45:00,29723.35,29500.424875,2019-05-07 13:45:00,29639.7,-83.64999999999782,5.936305000000001,420,-89.58630499999782,-37626.24809999909,-0.7525249619999818,0 days 01:00:00,MA Cross Opp,2019,701,29700,2019-05-07 12:47:00,2019-05-07 13:59:00,925.0,999.0,-74.0,19.240000000000002,-93.24000000000001,1010.10101010101,-1.8836363636363638
702,SHORT,2019-05-07 13:45:00,29639.7,29861.99775,2019-05-10 10:00:00,29007.75,631.9500000000007,5.864745,450,626.0852550000008,281738.3647500004,5.634767295000008,2 days 20:15:00,MA Cross Opp,2019,702,29600,2019-05-07 13:59:00,2019-05-10 10:14:00,1120.8,701.8,419.0,18.226,400.774,1013.5135135135135,8.123797297297298
703,LONG,2019-05-10 10:00:00,29007.75,28790.191875,2019-05-13 09:15:00,28955.95,-51.79999999999927,5.79637,450,-57.59636999999927,-25918.36649999967,-0.5183673299999934,2 days 23:15:00,MA Cross Opp,2019,703,29000,2019-05-10 10:13:00,2019-05-13 09:29:00,930.05,992.0,-61.950000000000045,19.2205,-81.17050000000005,1034.4827586206898,-1.679389655172415
704,SHORT,2019-05-13 09:15:00,28955.95,29173.119625000003,2019-05-14 13:30:00,28908.8,47.150000000001455,5.786475,450,41.36352500000145,18613.58625000065,0.3722717250000131,1 days 04:15:00,MA Cross Opp,2019,704,29000,2019-05-13 09:15:00,2019-05-14 13:44:00,947.3,953.1,-5.800000000000068,19.004,-24.80400000000007,1034.4827586206898,-0.5131862068965531
705,LONG,2019-05-14 13:30:00,28908.8,28691.984,2019-05-15 12:45:00,28903.0,-5.799999999999272,5.781180000000001,450,-11.581179999999272,-5211.5309999996725,-0.1042306199999934,0 days 23:15:00,MA Cross Opp,2019,705,28900,2019-05-14 13:30:00,2019-05-15 12:59:00,894.9,962.6,-67.70000000000005,18.575,-86.27500000000005,1038.0622837370242,-1.7911764705882363
706,SHORT,2019-05-15 12:45:00,28903.0,29119.772500000003,2019-05-16 14:00:00,28669.4,233.59999999999852,5.75724,450,227.84275999999852,102529.24199999934,2.050584839999987,1 days 01:15:00,MA Cross Opp,2019,706,28900,2019-05-15 12:45:00,2019-05-16 14:14:00,982.65,879.6,103.04999999999995,18.6225,84.42749999999995,1038.0622837370242,1.7528200692041513
707,LONG,2019-05-16 14:00:00,28669.4,28454.379500000003,2019-05-21 12:30:00,30686.1,2016.699999999997,5.93555,450,2010.7644499999967,904844.0024999988,18.09688004999997,4 days 22:30:00,MA Cross Opp,2019,707,28700,2019-05-16 14:05:00,2019-05-21 12:44:00,896.3,251.5,644.8,11.478,633.322,1045.2961672473868,13.240181184668991
708,SHORT,2019-05-21 12:30:00,30686.1,30916.24575,2019-05-22 11:30:00,30452.3,233.79999999999927,6.11384,420,227.6861599999993,95628.1871999997,1.912563743999994,0 days 23:00:00,MA Cross Opp,2019,708,30700,2019-05-21 12:35:00,2019-05-22 11:44:00,831.0,783.5,47.5,16.145,31.355,977.1986970684039,0.6128013029315962
709,LONG,2019-05-22 11:30:00,30452.3,30223.90775,2019-05-23 12:30:00,30805.3,353.0,6.1257600000000005,420,346.87424,145687.1808,2.913743616,1 days 01:00:00,MA Cross Opp,2019,709,30500,2019-05-22 11:30:00,2019-05-23 12:44:00,870.45,274.7,595.75,11.451500000000001,584.2985,983.6065573770492,11.494396721311475
710,SHORT,2019-05-23 12:30:00,30805.3,31036.339750000003,2019-05-23 13:15:00,31036.339750000003,-231.03975000000355,6.184163975000001,420,-237.22391397500357,-99634.04386950147,-1.99268087739003,0 days 00:45:00,ISL Hit,2019,710,30800,2019-05-23 12:32:00,2019-05-23 13:17:00,495.0,615.15,-120.14999999999998,11.101500000000001,-131.25149999999996,974.025974025974,-2.556847402597402
711,SHORT,2019-05-23 13:30:00,30991.55,31223.986625,2019-05-24 12:00:00,30754.75,236.79999999999927,6.1746300000000005,420,230.6253699999993,96862.6553999997,1.937253107999994,0 days 22:30:00,MA Cross Opp,2019,711,31000,2019-05-23 13:30:00,2019-05-24 12:14:00,437.8,179.75,258.05,6.1754999999999995,251.8745,967.741935483871,4.874990322580645
712,LONG,2019-05-24 12:00:00,30754.75,30524.089375000003,2019-05-28 10:15:00,31447.7,692.9500000000007,6.220245,420,686.7297550000008,288426.4971000003,5.768529942000007,3 days 22:15:00,MA Cross Opp,2019,712,30800,2019-05-24 12:00:00,2019-05-28 10:29:00,278.05,41.55,236.5,3.196,233.304,974.025974025974,4.544883116883117
713,SHORT,2019-05-28 10:15:00,31447.7,31683.557750000004,2019-05-30 11:00:00,31438.6,9.100000000002185,6.28863,420,2.8113700000021824,1180.7754000009163,0.0236155080000183,2 days 00:45:00,MA Cross Opp,2019,713,31400,2019-05-28 10:15:00,2019-05-30 11:14:00,232.0,114.35,117.65,3.4635000000000002,114.18650000000001,955.4140127388536,2.181907643312102
714,LONG,2019-05-30 11:00:00,31438.6,31202.8105,2019-05-31 12:00:00,31202.8105,-235.78949999999892,6.26414105,420,-242.05364104999896,-101662.52924099956,-2.033250584819991,1 days 01:00:00,ISL Hit,2019,714,31400,2019-05-30 11:10:00,2019-05-31 12:00:00,64.15,0.05,64.10000000000001,0.642,63.458000000000006,955.4140127388536,1.2125732484076435
715,SHORT,2019-05-31 12:45:00,31342.4,31577.468000000004,2019-06-03 10:15:00,31417.55,-75.14999999999782,6.275995,420,-81.42599499999781,-34198.91789999908,-0.6839783579999816,2 days 21:30:00,MA Cross Opp,2019,715,31300,2019-05-31 12:54:00,2019-05-31 12:00:00,0.0,0.0,0.0,0.0,0.0,958.4664536741215,0.0
716,LONG,2019-06-03 10:15:00,31417.55,31181.918375,2019-06-04 12:30:00,31572.5,154.95000000000073,6.299005,420,148.65099500000073,62433.41790000031,1.2486683580000062,1 days 02:15:00,MA Cross Opp,2019,716,31400,2019-06-03 10:17:00,2019-06-04 12:44:00,530.5,405.0,125.5,9.355,116.145,955.4140127388536,2.219331210191083
717,SHORT,2019-06-04 12:30:00,31572.5,31809.29375,2019-06-04 13:45:00,31693.85,-121.34999999999854,6.3266350000000005,420,-127.67663499999854,-53624.18669999939,-1.0724837339999878,0 days 01:15:00,MA Cross Opp,2019,717,31600,2019-06-04 12:33:00,2019-06-04 13:59:00,504.0,568.1,-64.10000000000002,10.721,-74.82100000000003,949.367088607595,-1.4206518987341779
718,LONG,2019-06-04 13:45:00,31693.85,31456.146125,2019-06-06 09:15:00,31456.146125,-237.70387499999924,6.3149996125,420,-244.01887461249925,-102487.92733724968,-2.049758546744993,1 days 19:30:00,ISL Hit,2019,718,31700,2019-06-04 13:51:00,2019-06-06 09:16:00,471.45,572.15,-100.69999999999999,10.436,-111.136,946.3722397476341,-2.1035205047318613
719,SHORT,2019-06-06 09:30:00,31436.6,31672.3745,2019-06-07 11:30:00,30968.15,468.4499999999971,6.240475,420,462.2095249999971,194128.0004999988,3.8825600099999753,1 days 02:00:00,MA Cross Opp,2019,719,31400,2019-06-06 09:33:00,2019-06-07 11:44:00,521.7,273.7,248.00000000000006,7.9540000000000015,240.04600000000005,955.4140127388536,4.586866242038218
720,LONG,2019-06-07 11:30:00,30968.15,30735.888875000004,2019-06-10 12:15:00,30925.75,-42.400000000001455,6.18939,420,-48.58939000000146,-20407.54380000061,-0.4081508760000122,3 days 00:45:00,MA Cross Opp,2019,720,31000,2019-06-07 11:38:00,2019-06-10 12:29:00,455.15,446.5,8.649999999999977,9.0165,-0.36650000000002336,967.741935483871,-0.0070935483870972265
721,SHORT,2019-06-10 12:15:00,30925.75,31157.693125,2019-06-10 15:15:00,31059.0,-133.25,6.198475,420,-139.448475,-58568.3595,-1.17136719,0 days 03:00:00,MA Cross Opp,2019,721,30900,2019-06-10 12:23:00,2019-06-10 15:29:00,450.0,508.9,-58.89999999999998,9.589,-68.48899999999998,970.8737864077669,-1.3298834951456304
722,LONG,2019-06-10 15:15:00,31059.0,30826.057500000003,2019-06-12 09:45:00,31086.5,27.5,6.21455,420,21.28545,8939.889000000001,0.17879778,1 days 18:30:00,MA Cross Opp,2019,722,31100,2019-06-10 15:24:00,2019-06-12 09:59:00,443.8,396.05,47.75,8.3985,39.3515,964.6302250803858,0.7591929260450161
723,SHORT,2019-06-12 09:45:00,31086.5,31319.64875,2019-06-13 14:00:00,30836.0,250.5,6.1922500000000005,420,244.30775,102609.255,2.0521851,1 days 04:15:00,MA Cross Opp,2019,723,31100,2019-06-12 09:45:00,2019-06-13 14:14:00,374.0,273.65,100.35000000000002,6.4765,93.87350000000002,964.6302250803858,1.8110643086816725
724,LONG,2019-06-13 14:00:00,30836.0,30604.730000000003,2019-06-14 10:45:00,30767.0,-69.0,6.1603,420,-75.1603,-31567.326,-0.63134652,0 days 20:45:00,MA Cross Opp,2019,724,30800,2019-06-13 14:00:00,2019-06-14 10:59:00,310.0,350.0,-40.0,6.6000000000000005,-46.6,974.025974025974,-0.9077922077922078
725,SHORT,2019-06-14 10:45:00,30767.0,30997.7525,2019-06-18 11:00:00,30372.35,394.6500000000015,6.113935000000001,420,388.53606500000143,163185.1473000006,3.263702946000012,4 days 00:15:00,MA Cross Opp,2019,725,30800,2019-06-14 10:47:00,2019-06-18 11:14:00,348.45,130.3,218.14999999999998,4.7875000000000005,213.36249999999998,974.025974025974,4.156412337662337
726,LONG,2019-06-18 11:00:00,30372.35,30144.557375,2019-06-18 14:15:00,30382.55,10.200000000000728,6.075489999999999,420,4.124510000000728,1732.294200000306,0.0346458840000061,0 days 03:15:00,MA Cross Opp,2019,726,30400,2019-06-18 11:06:00,2019-06-18 14:29:00,305.15,299.8,5.349999999999966,6.049500000000001,-0.6995000000000351,986.8421052631579,-0.01380592105263227
727,SHORT,2019-06-18 14:15:00,30382.55,30610.419125,2019-06-19 09:15:00,30610.419125,-227.86912500000108,6.099296912500001,420,-233.96842191250107,-98266.73720325044,-1.965334744065009,0 days 19:00:00,ISL Hit,2019,727,30400,2019-06-18 14:26:00,2019-06-19 09:20:00,277.8,400.0,-122.19999999999999,6.778,-128.97799999999998,986.8421052631579,-2.545618421052631
728,LONG,2019-06-19 10:00:00,30642.65,30412.830125000004,2019-06-19 13:15:00,30510.2,-132.45000000000073,6.115285000000001,420,-138.56528500000073,-58197.419700000304,-1.1639483940000062,0 days 03:15:00,MA Cross Opp,2019,728,30600,2019-06-19 10:05:00,2019-06-19 13:29:00,264.2,350.95,-86.75,6.1514999999999995,-92.9015,980.3921568627451,-1.821598039215686
729,SHORT,2019-06-19 13:15:00,30510.2,30739.026500000004,2019-06-20 10:45:00,30484.65,25.549999999999272,6.0994850000000005,420,19.45051499999927,8169.216299999694,0.1633843259999938,0 days 21:30:00,MA Cross Opp,2019,729,30500,2019-06-19 13:15:00,2019-06-20 10:59:00,269.55,287.3,-17.75,5.5685,-23.3185,983.6065573770492,-0.4587245901639344
