Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
SHORT,2019-03-27 15:15:00,29977.75,30277.5275,2019-03-28 12:15:00,30191.95,-214.20000000000073,6.01697,990,-220.2169700000007,-218014.8003000007,-2.180148003000007,0 days 21:00:00,MA Cross Opp,2019
LONG,2019-03-28 12:15:00,30191.95,29890.0305,2019-03-29 12:15:00,30304.65,112.70000000000073,6.049660000000001,990,106.65034000000072,105583.83660000072,1.0558383660000072,1 days 00:00:00,MA Cross Opp,2019
SHORT,2019-03-29 12:15:00,30304.65,30607.696500000002,2019-04-01 09:15:00,30440.55,-135.89999999999782,6.07452,990,-141.97451999999782,-140554.77479999786,-1.4055477479999787,2 days 21:00:00,MA Cross Opp,2019
LONG,2019-04-01 13:15:00,30533.5,30228.165,2019-04-01 15:15:00,30288.65,-244.84999999999854,6.082215000000001,960,-250.93221499999854,-240894.9263999986,-2.408949263999986,0 days 02:00:00,MA Cross Opp,2019
SHORT,2019-04-01 15:15:00,30288.65,30591.536500000002,2019-04-02 14:15:00,30326.35,-37.69999999999709,6.0615000000000006,990,-43.76149999999709,-43323.88499999712,-0.4332388499999712,0 days 23:00:00,MA Cross Opp,2019
LONG,2019-04-02 14:15:00,30326.35,30023.086499999998,2019-04-03 14:15:00,30296.5,-29.849999999998545,6.062285,960,-35.91228499999855,-34475.79359999861,-0.34475793599998605,1 days 00:00:00,MA Cross Opp,2019
SHORT,2019-04-03 14:15:00,30296.5,30599.465,2019-04-05 13:15:00,29950.15,346.34999999999854,6.024665000000001,990,340.3253349999985,336922.08164999855,3.3692208164999857,1 days 23:00:00,MA Cross Opp,2019
LONG,2019-04-05 13:15:00,29950.15,29650.648500000003,2019-04-08 13:15:00,30001.9,51.75,5.995205,990,45.754795,45297.24705,0.4529724705,3 days 00:00:00,MA Cross Opp,2019
SHORT,2019-04-08 13:15:00,30001.9,30301.919,2019-04-09 15:15:00,30134.85,-132.9499999999971,6.013675,990,-138.9636749999971,-137574.03824999713,-1.3757403824999712,1 days 02:00:00,MA Cross Opp,2019
LONG,2019-04-09 15:15:00,30134.85,29833.5015,2019-04-10 13:15:00,29994.45,-140.39999999999782,6.012930000000001,990,-146.41292999999783,-144948.80069999784,-1.4494880069999783,0 days 22:00:00,MA Cross Opp,2019
SHORT,2019-04-10 13:15:00,29994.45,30294.394500000002,2019-04-12 09:15:00,29798.2,196.25,5.979265000000001,990,190.270735,188368.02765,1.8836802765,1 days 20:00:00,MA Cross Opp,2019
LONG,2019-04-12 09:15:00,29798.2,29500.218,2019-04-18 12:15:00,30341.15,542.9500000000007,6.013935000000001,990,536.9360650000008,531566.7043500008,5.315667043500008,6 days 03:00:00,MA Cross Opp,2019
SHORT,2019-04-18 12:15:00,30341.15,30644.561500000003,2019-04-23 13:15:00,29795.85,545.3000000000029,6.0137,960,539.2863000000029,517714.8480000028,5.177148480000028,5 days 01:00:00,MA Cross Opp,2019
LONG,2019-04-23 13:15:00,29795.85,29497.891499999998,2019-04-23 14:15:00,29497.891499999998,-297.95850000000064,5.92937415,990,-303.88787415000064,-300848.99540850066,-3.0084899540850065,0 days 01:00:00,ISL Hit,2019
SHORT,2019-04-24 12:15:00,29515.35,29810.5035,2019-04-24 13:15:00,29576.35,-61.0,5.90917,990,-66.90917,-66240.07830000001,-0.662400783,0 days 01:00:00,MA Cross Opp,2019
LONG,2019-04-24 13:15:00,29576.35,29280.586499999998,2019-04-25 15:15:00,29518.25,-58.099999999998545,5.90946,990,-64.00945999999854,-63369.365399998554,-0.6336936539999856,1 days 02:00:00,MA Cross Opp,2019
SHORT,2019-04-25 15:15:00,29518.25,29813.4325,2019-04-26 09:15:00,29813.4325,-295.182499999999,5.93316825,990,-301.115668249999,-298104.51156749896,-2.9810451156749895,0 days 18:00:00,ISL Hit,2019
SHORT,2019-04-26 10:15:00,29589.15,29885.041500000003,2019-04-26 13:15:00,29731.4,-142.25,5.932055000000001,990,-148.182055,-146700.23445,-1.4670023445,0 days 03:00:00,MA Cross Opp,2019
LONG,2019-04-26 13:15:00,29731.4,29434.086000000003,2019-04-30 12:15:00,29655.0,-76.40000000000146,5.93864,990,-82.33864000000146,-81515.25360000145,-0.8151525360000146,3 days 23:00:00,MA Cross Opp,2019
SHORT,2019-04-30 12:15:00,29655.0,29951.55,2019-05-02 09:15:00,29783.45,-128.45000000000073,5.943845,990,-134.39384500000074,-133049.90655000074,-1.3304990655000075,1 days 21:00:00,MA Cross Opp,2019
LONG,2019-05-02 09:15:00,29783.45,29485.6155,2019-05-06 11:15:00,29687.4,-96.04999999999927,5.947085000000001,990,-101.99708499999927,-100977.11414999928,-1.0097711414999928,4 days 02:00:00,MA Cross Opp,2019
SHORT,2019-05-06 11:15:00,29687.4,29984.274,2019-05-07 12:15:00,29741.05,-53.64999999999782,5.942845,990,-59.592844999997816,-58996.91654999784,-0.5899691654999784,1 days 01:00:00,MA Cross Opp,2019
LONG,2019-05-07 12:15:00,29741.05,29443.639499999997,2019-05-07 14:15:00,29542.15,-198.89999999999782,5.92832,990,-204.82831999999783,-202780.03679999785,-2.0278003679999785,0 days 02:00:00,MA Cross Opp,2019
SHORT,2019-05-07 14:15:00,29542.15,29837.571500000002,2019-05-10 11:15:00,29105.25,436.90000000000146,5.86474,990,431.0352600000015,426724.9074000015,4.267249074000015,2 days 21:00:00,MA Cross Opp,2019
LONG,2019-05-10 11:15:00,29105.25,28814.1975,2019-05-13 09:15:00,28955.95,-149.29999999999927,5.80612,1020,-155.10611999999927,-158208.24239999926,-1.5820824239999927,2 days 22:00:00,MA Cross Opp,2019
SHORT,2019-05-13 09:15:00,28955.95,29245.5095,2019-05-14 13:15:00,28749.9,206.04999999999927,5.7705850000000005,1020,200.27941499999926,204285.00329999925,2.0428500329999926,1 days 04:00:00,MA Cross Opp,2019
LONG,2019-05-14 13:15:00,28749.9,28462.401,2019-05-15 14:15:00,28747.55,-2.350000000002183,5.749745,1020,-8.099745000002184,-8261.739900002227,-0.08261739900002227,1 days 01:00:00,MA Cross Opp,2019
SHORT,2019-05-15 14:15:00,28747.55,29035.0255,2019-05-16 13:15:00,28654.35,93.20000000000073,5.74019,1020,87.45981000000073,89209.00620000075,0.8920900620000074,0 days 23:00:00,MA Cross Opp,2019
LONG,2019-05-16 13:15:00,28654.35,28367.8065,2019-05-21 13:15:00,30460.65,1806.300000000003,5.9115,1020,1800.388500000003,1836396.270000003,18.36396270000003,5 days 00:00:00,MA Cross Opp,2019
SHORT,2019-05-21 13:15:00,30460.65,30765.256500000003,2019-05-22 13:15:00,30441.15,19.5,6.09018,960,13.40982,12873.4272,0.128734272,1 days 00:00:00,MA Cross Opp,2019
LONG,2019-05-22 13:15:00,30441.15,30136.7385,2019-05-23 14:15:00,30625.45,184.29999999999927,6.106660000000001,960,178.19333999999927,171065.6063999993,1.7106560639999928,1 days 01:00:00,MA Cross Opp,2019
SHORT,2019-05-23 14:15:00,30625.45,30931.7045,2019-05-24 12:15:00,30822.7,-197.25,6.144815,960,-203.394815,-195259.0224,-1.952590224,0 days 22:00:00,MA Cross Opp,2019
LONG,2019-05-24 12:15:00,30822.7,30514.473,2019-05-28 11:15:00,31417.15,594.4500000000007,6.223985000000001,960,588.2260150000008,564696.9744000008,5.646969744000008,3 days 23:00:00,MA Cross Opp,2019
SHORT,2019-05-28 11:15:00,31417.15,31731.321500000002,2019-05-28 15:15:00,31640.8,-223.64999999999782,6.305795,930,-229.9557949999978,-213858.88934999795,-2.1385888934999797,0 days 04:00:00,MA Cross Opp,2019
LONG,2019-05-28 15:15:00,31640.8,31324.392,2019-05-29 12:15:00,31390.8,-250.0,6.30316,930,-256.30316,-238361.9388,-2.383619388,0 days 21:00:00,MA Cross Opp,2019
SHORT,2019-05-29 12:15:00,31390.8,31704.708,2019-05-30 12:15:00,31470.3,-79.5,6.28611,930,-85.78611,-79781.0823,-0.797810823,1 days 00:00:00,MA Cross Opp,2019
LONG,2019-05-30 12:15:00,31470.3,31155.596999999998,2019-05-31 11:15:00,31155.596999999998,-314.70300000000134,6.2625897,930,-320.9655897000013,-298497.99842100125,-2.9849799842100126,0 days 23:00:00,ISL Hit,2019
SHORT,2019-05-31 13:15:00,31258.15,31570.7315,2019-06-03 11:15:00,31457.55,-199.39999999999782,6.27157,960,-205.6715699999978,-197444.7071999979,-1.9744470719999792,2 days 22:00:00,MA Cross Opp,2019
LONG,2019-06-03 11:15:00,31457.55,31142.9745,2019-06-06 11:15:00,31383.85,-73.70000000000073,6.28414,930,-79.98414000000072,-74385.25020000066,-0.7438525020000066,3 days 00:00:00,MA Cross Opp,2019
SHORT,2019-06-06 11:15:00,31383.85,31697.6885,2019-06-07 12:15:00,31008.55,375.2999999999993,6.23924,930,369.0607599999993,343226.50679999933,3.4322650679999933,1 days 01:00:00,MA Cross Opp,2019
LONG,2019-06-07 12:15:00,31008.55,30698.4645,2019-06-12 11:15:00,30960.2,-48.349999999998545,6.196875,960,-54.54687499999854,-52364.9999999986,-0.5236499999999861,4 days 23:00:00,MA Cross Opp,2019
SHORT,2019-06-12 11:15:00,30960.2,31269.802,2019-06-14 09:15:00,31012.45,-52.25,6.197265000000001,960,-58.447265,-56109.3744,-0.561093744,1 days 22:00:00,MA Cross Opp,2019
LONG,2019-06-14 09:15:00,31012.45,30702.3255,2019-06-14 14:15:00,30738.05,-274.40000000000146,6.175050000000001,960,-280.57505000000145,-269352.0480000014,-2.693520480000014,0 days 05:00:00,MA Cross Opp,2019
SHORT,2019-06-14 14:15:00,30738.05,31045.4305,2019-06-18 12:15:00,30518.8,219.25,6.125685,960,213.124315,204599.3424,2.0459934239999997,3 days 22:00:00,MA Cross Opp,2019
LONG,2019-06-18 12:15:00,30518.8,30213.611999999997,2019-06-19 11:15:00,30562.95,44.150000000001455,6.108175,960,38.04182500000145,36520.15200000139,0.3652015200000139,0 days 23:00:00,MA Cross Opp,2019
SHORT,2019-06-19 11:15:00,30562.95,30868.5795,2019-06-20 12:15:00,30537.55,25.400000000001455,6.11005,960,19.289950000001454,18518.352000001396,0.18518352000001395,1 days 01:00:00,MA Cross Opp,2019
LONG,2019-06-20 12:15:00,30537.55,30232.174499999997,2019-06-21 13:15:00,30644.9,107.35000000000218,6.118245,960,101.23175500000218,97182.4848000021,0.971824848000021,1 days 01:00:00,MA Cross Opp,2019
SHORT,2019-06-21 13:15:00,30644.9,30951.349000000002,2019-06-24 13:15:00,30719.9,-75.0,6.136480000000001,960,-81.13648,-77891.0208,-0.778910208,3 days 00:00:00,MA Cross Opp,2019
LONG,2019-06-24 13:15:00,30719.9,30412.701,2019-06-25 09:15:00,30574.1,-145.8000000000029,6.1294,960,-151.92940000000291,-145852.2240000028,-1.4585222400000282,0 days 20:00:00,MA Cross Opp,2019
SHORT,2019-06-25 09:15:00,30574.1,30879.841,2019-06-25 13:15:00,30718.55,-144.45000000000073,6.129264999999999,960,-150.57926500000073,-144556.0944000007,-1.445560944000007,0 days 04:00:00,MA Cross Opp,2019
LONG,2019-06-25 13:15:00,30718.55,30411.3645,2019-06-28 09:15:00,31224.35,505.7999999999993,6.19429,960,499.60570999999925,479621.4815999993,4.796214815999993,2 days 20:00:00,MA Cross Opp,2019
SHORT,2019-06-28 09:15:00,31224.35,31536.5935,2019-07-01 09:15:00,31138.0,86.34999999999854,6.236235,960,80.11376499999855,76909.21439999861,0.7690921439999862,3 days 00:00:00,MA Cross Opp,2019
LONG,2019-07-01 10:15:00,31359.7,31046.103,2019-07-02 10:15:00,31164.95,-194.75,6.252465000000001,930,-201.002465,-186932.29245,-1.8693229245000003,1 days 00:00:00,MA Cross Opp,2019
SHORT,2019-07-02 10:15:00,31164.95,31476.5995,2019-07-03 09:15:00,31298.05,-133.09999999999854,6.246300000000001,960,-139.34629999999854,-133772.4479999986,-1.3377244799999861,0 days 23:00:00,MA Cross Opp,2019
LONG,2019-07-03 12:15:00,31368.75,31055.0625,2019-07-04 15:15:00,31445.7,76.95000000000073,6.281445,930,70.66855500000072,65721.75615000067,0.6572175615000067,1 days 03:00:00,MA Cross Opp,2019
SHORT,2019-07-04 15:15:00,31445.7,31760.157,2019-07-05 12:15:00,31554.9,-109.20000000000073,6.300060000000001,930,-115.50006000000073,-107415.05580000067,-1.0741505580000068,0 days 21:00:00,MA Cross Opp,2019
LONG,2019-07-05 12:15:00,31554.9,31239.351000000002,2019-07-05 15:15:00,31449.4,-105.5,6.30043,930,-111.80043,-103974.3999,-1.039743999,0 days 03:00:00,MA Cross Opp,2019
SHORT,2019-07-05 15:15:00,31449.4,31763.894,2019-07-10 09:15:00,30591.25,858.1500000000015,6.204065000000001,930,851.9459350000014,792309.7195500013,7.923097195500013,4 days 18:00:00,MA Cross Opp,2019
SHORT,2019-07-10 10:15:00,30555.7,30861.257,2019-07-11 11:15:00,30662.85,-107.14999999999782,6.121855000000001,960,-113.27185499999781,-108740.9807999979,-1.087409807999979,1 days 01:00:00,MA Cross Opp,2019
LONG,2019-07-11 11:15:00,30662.85,30356.2215,2019-07-15 10:15:00,30463.75,-199.09999999999854,6.11266,960,-205.21265999999855,-197004.15359999862,-1.9700415359999863,3 days 23:00:00,MA Cross Opp,2019
SHORT,2019-07-15 10:15:00,30463.75,30768.3875,2019-07-16 09:15:00,30475.5,-11.75,6.0939250000000005,960,-17.843925,-17130.167999999998,-0.17130167999999998,0 days 23:00:00,MA Cross Opp,2019
LONG,2019-07-16 11:15:00,30566.95,30261.2805,2019-07-18 09:15:00,30706.65,139.70000000000073,6.127360000000001,960,133.57264000000072,128229.73440000069,1.282297344000007,1 days 22:00:00,MA Cross Opp,2019
SHORT,2019-07-18 09:15:00,30706.65,31013.716500000002,2019-07-23 10:15:00,29345.4,1361.25,6.005205000000001,960,1355.244795,1301035.0032000002,13.010350032000002,5 days 01:00:00,MA Cross Opp,2019
LONG,2019-07-23 10:15:00,29345.4,29051.946,2019-07-23 12:15:00,29188.95,-156.45000000000073,5.853435000000001,1020,-162.30343500000072,-165549.50370000073,-1.6554950370000074,0 days 02:00:00,MA Cross Opp,2019
SHORT,2019-07-23 12:15:00,29188.95,29480.839500000002,2019-07-25 09:15:00,28973.4,215.54999999999927,5.816235000000001,1020,209.73376499999927,213928.44029999926,2.139284402999993,1 days 21:00:00,MA Cross Opp,2019
LONG,2019-07-25 13:15:00,29036.75,28746.3825,2019-07-26 09:15:00,29037.25,0.5,5.8074,1020,-5.3074,-5413.548000000001,-0.05413548,0 days 20:00:00,MA Cross Opp,2019
SHORT,2019-07-26 09:15:00,29037.25,29327.6225,2019-07-26 10:15:00,29188.25,-151.0,5.822550000000001,1020,-156.82255,-159959.00100000002,-1.5995900100000002,0 days 01:00:00,MA Cross Opp,2019
LONG,2019-07-26 10:15:00,29188.25,28896.3675,2019-07-30 14:15:00,29104.95,-83.29999999999927,5.82932,1020,-89.12931999999927,-90911.90639999925,-0.9091190639999925,4 days 04:00:00,MA Cross Opp,2019
SHORT,2019-07-30 14:15:00,29104.95,29395.9995,2019-08-06 09:15:00,27687.0,1417.9500000000007,5.679195,1020,1412.2708050000008,1440516.221100001,14.405162211000007,6 days 19:00:00,MA Cross Opp,2019
LONG,2019-08-06 09:15:00,27687.0,27410.13,2019-08-08 09:15:00,27647.05,-39.95000000000073,5.533405,1080,-45.48340500000073,-49122.07740000079,-0.49122077400000785,2 days 00:00:00,MA Cross Opp,2019
SHORT,2019-08-08 09:15:00,27647.05,27923.5205,2019-08-08 14:15:00,27923.5205,-276.47049999999945,5.55705705,1080,-282.0275570499995,-304589.76161399944,-3.045897616139994,0 days 05:00:00,ISL Hit,2019
LONG,2019-08-08 15:15:00,28096.85,27815.8815,2019-08-13 09:15:00,28429.1,332.25,5.652595,1050,326.597405,342927.27525,3.4292727525,4 days 18:00:00,MA Cross Opp,2019
SHORT,2019-08-13 09:15:00,28429.1,28713.391,2019-08-14 13:15:00,28036.4,392.6999999999971,5.64655,1050,387.0534499999971,406406.12249999697,4.0640612249999695,1 days 04:00:00,MA Cross Opp,2019
LONG,2019-08-14 13:15:00,28036.4,27756.036,2019-08-16 09:15:00,27756.036,-280.3640000000014,5.579243600000001,1050,-285.9432436000014,-300240.4057800014,-3.0024040578000144,1 days 20:00:00,ISL Hit,2019
LONG,2019-08-16 10:15:00,27928.3,27649.017,2019-08-20 09:15:00,28155.05,226.75,5.608335,1050,221.141665,232198.74824999998,2.3219874824999995,3 days 23:00:00,MA Cross Opp,2019
SHORT,2019-08-20 09:15:00,28155.05,28436.6005,2019-08-21 09:15:00,28018.05,137.0,5.61731,1050,131.38269,137951.8245,1.3795182449999999,1 days 00:00:00,MA Cross Opp,2019
LONG,2019-08-21 09:15:00,28018.05,27737.8695,2019-08-21 13:15:00,27852.05,-166.0,5.58701,1050,-171.58701,-180166.36049999998,-1.801663605,0 days 04:00:00,MA Cross Opp,2019
SHORT,2019-08-21 13:15:00,27852.05,28130.570499999998,2019-08-26 09:15:00,26988.4,863.6499999999978,5.484045,1050,858.1659549999978,901074.2527499977,9.010742527499977,4 days 20:00:00,MA Cross Opp,2019
LONG,2019-08-26 12:15:00,27388.3,27114.416999999998,2019-08-28 09:15:00,28120.8,732.5,5.55091,1080,726.94909,785105.0172,7.851050172,1 days 21:00:00,MA Cross Opp,2019
SHORT,2019-08-28 09:15:00,28120.8,28402.007999999998,2019-08-30 15:15:00,27443.05,677.75,5.556385,1050,672.193615,705803.29575,7.0580329575,2 days 06:00:00,MA Cross Opp,2019
LONG,2019-08-30 15:15:00,27443.05,27168.6195,2019-09-03 09:15:00,27168.6195,-274.4304999999986,5.461166950000001,1080,-279.8916669499986,-302283.0003059985,-3.022830003059985,3 days 18:00:00,ISL Hit,2019
SHORT,2019-09-03 12:15:00,26980.35,27250.1535,2019-09-04 12:15:00,27123.0,-142.65000000000146,5.410335,1110,-148.06033500000146,-164346.97185000163,-1.6434697185000162,1 days 00:00:00,MA Cross Opp,2019
